Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
571	-1228.317	-1235.008	6.690736	0.003299114	0.3755078	0.00259997	0.295931	0.00399826	0.455085	0.788081	1.21192	0.3190256	0.806397	1.24008	0.00329911	0.375508	0.009460494	0.00946049	0.00946049	0.2370637	0.03255467	0.160143	0.0219916	0.313985	0.0431178	0.675527	1.32447	0.4991007	0.714167	1.40023	0.237064	0.0325547	0.0627444	0.0081325
572	-1223.315	-1233.26	9.945562	0.0005242196	0.3755078	0.000459601	0.32922	0.000588838	0.421795	0.876734	1.12327	0.1836891	0.883471	1.1319	0.00052422	0.375508	0.00416093	0.00416093	0.00416093	0.2440215	0.06281017	0.157015	0.0404151	0.331028	0.0852052	0.643449	1.35655	0.5529054	0.688714	1.45198	0.244022	0.0628102	0.056262	0.00443211
573	-1225.194	-1236.739	11.54527	0.0011801	0.3755078	0.00103463	0.32922	0.00132557	0.421795	0.876734	1.12327	0.1836891	0.883471	1.1319	0.0011801	0.375508	0.001945296	0.0019453	0.0019453	0.2500067	0.05868682	0.160867	0.037762	0.339147	0.0796117	0.643449	1.35655	0.5529054	0.688714	1.45198	0.250007	0.0586868	0.0398018	0.00443211
574	-1224.485	-1236.748	12.26257	0.0011801	0.2453454	0.00103463	0.215103	0.00132557	0.275588	0.876734	1.12327	0.1836891	0.883471	1.1319	0.0011801	0.245345	0.007799	0.007799	0.007799	0.224692	0.02322502	0.144578	0.0149441	0.304806	0.0315059	0.643449	1.35655	0.5529054	0.688714	1.45198	0.224692	0.023225	0.0398018	0.00443211
575	-1224.944	-1237.024	12.07959	0.0002619345	0.1911277	0.000247481	0.180581	0.000276388	0.201674	0.94482	1.05518	0.08189277	0.946262	1.05679	0.000261935	0.191128	0.007799	0.007799	0.007799	0.224692	0.01276197	0.127403	0.00723617	0.321981	0.0182878	0.567011	1.43299	0.6872898	0.629034	1.58974	0.224692	0.012762	0.0398018	0.0240053
576	-1222.365	-1237.17	14.8051	0.0002619345	0.1911277	0.000249374	0.181963	0.000274495	0.200293	0.952048	1.04795	0.07114813	0.953145	1.04916	0.000261935	0.191128	0.003115851	0.00311585	0.00311585	0.224692	0.02567142	0.137677	0.0157299	0.311707	0.035613	0.612738	1.38726	0.6057545	0.664596	1.50467	0.224692	0.0256714	0.0350472	0.00766891
577	-1222.356	-1237.158	14.8018	0.0002619345	0.2555007	0.000261291	0.254873	0.000262578	0.256128	0.997543	1.00246	0.003642235	0.997546	1.00246	0.000261935	0.255501	0.001683842	0.00168384	0.00168384	0.2610286	0.03916609	0.135593	0.0203451	0.386464	0.0579871	0.519458	1.48054	0.7764231	0.592331	1.68824	0.261029	0.0391661	0.0325222	0.00346191
578	-1222.962	-1233.036	10.07371	0.001559591	0.2923343	0.00155231	0.290969	0.00156688	0.2937	0.995329	1.00467	0.006925174	0.99534	1.00468	0.00155959	0.292334	0.002408873	0.00240887	0.00240887	0.2557357	0.1835709	0.132844	0.0953573	0.378628	0.271785	0.519458	1.48054	0.7764231	0.592331	1.68824	0.255736	0.183571	0.04189	0.00346191
579	-1221.292	-1233.562	12.27042	0.0001522012	0.3069639	0.00015149	0.30553	0.000152912	0.308398	0.995329	1.00467	0.006925174	0.99534	1.00468	0.000152201	0.306964	0.00690119	0.00690119	0.00690119	0.231968	0.132411	0.120498	0.0687819	0.343438	0.19604	0.519458	1.48054	0.7764231	0.592331	1.68824	0.231968	0.132411	0.0414306	0.00341785
580	-1222.443	-1234.293	11.85053	0.0001522012	0.3464671	0.000135524	0.308504	0.000168878	0.38443	0.890429	1.10957	0.1631054	0.895823	1.11629	0.000152201	0.346467	0.01132572	0.0113257	0.0113257	0.231968	0.1249858	0.13852	0.0746354	0.325416	0.175336	0.597151	1.40285	0.6331388	0.652434	1.53272	0.231968	0.124986	0.0414306	0.00163278
581	-1225.146	-1234.271	9.125009	0.000605883	0.4173844	0.000526178	0.362477	0.000685588	0.472292	0.868448	1.13155	0.1961762	0.876062	1.14147	0.000605883	0.417384	0.005588057	0.00558806	0.00558806	0.2350409	0.1249858	0.148096	0.0787516	0.321986	0.17122	0.630084	1.36992	0.5757328	0.678191	1.47451	0.235041	0.124986	0.0414306	0.0167268
582	-1229.216	-1235.879	6.663052	0.003240481	0.5461344	0.00281419	0.474289	0.00366677	0.617979	0.868448	1.13155	0.1961762	0.876062	1.14147	0.00324048	0.546134	0.002860973	0.00286097	0.00286097	0.2883142	0.1249858	0.156631	0.0679003	0.419998	0.182071	0.543264	1.45674	0.7311878	0.610682	1.63751	0.288314	0.124986	0.04077	0.0204882
583	-1228.108	-1234.409	6.301142	0.003240481	0.3620267	0.00281419	0.314401	0.00366677	0.409652	0.868448	1.13155	0.1961762	0.876062	1.14147	0.00324048	0.362027	0.007762355	0.00776235	0.00776235	0.2814356	0.02860422	0.152894	0.0155397	0.409977	0.0416688	0.543264	1.45674	0.7311878	0.610682	1.63751	0.281436	0.0286042	0.060516	0.0137622
584	-1224.686	-1233.926	9.239366	0.000949467	0.5172479	0.000902853	0.491854	0.000996081	0.542642	0.950905	1.0491	0.07284713	0.952053	1.05036	0.000949467	0.517248	0.002251536	0.00225154	0.00225154	0.2814356	0.0867261	0.14638	0.0451078	0.416492	0.128344	0.520117	1.47988	0.7751514	0.592839	1.6868	0.281436	0.0867261	0.049747	0.00604895
585	-1228.629	-1238.022	9.393194	0.000949467	0.5777842	0.000902853	0.549418	0.000996081	0.606151	0.950905	1.0491	0.07284713	0.952053	1.05036	0.000949467	0.577784	0.0004741767	0.000474177	0.000474177	0.3183435	0.04089581	0.154892	0.0198981	0.481795	0.0618935	0.486556	1.51344	0.8412224	0.567	1.76367	0.318344	0.0408958	0.0464396	0.0131177
586	-1225.725	-1231.926	6.201328	0.0003414125	0.4451339	0.000324651	0.42328	0.000358174	0.466988	0.950905	1.0491	0.07284713	0.952053	1.05036	0.000341413	0.445134	0.00477609	0.00477609	0.00477609	0.3183435	0.3377504	0.149656	0.15878	0.487031	0.516721	0.470109	1.52989	0.8747256	0.554331	1.80398	0.318344	0.33775	0.0592995	0.0141561
587	-1226.332	-1234.877	8.545294	0.003434743	0.3088194	0.00326611	0.293658	0.00360337	0.323981	0.950905	1.0491	0.07284713	0.952053	1.05036	0.00343474	0.308819	0.0006776554	0.000677655	0.000677655	0.3447527	0.3377504	0.162071	0.15878	0.527434	0.516721	0.470109	1.52989	0.8747256	0.554331	1.80398	0.344753	0.33775	0.0403816	0.00272628
588	-1230.41	-1240.698	10.28743	0.003434743	0.0689212	0.00326611	0.0655375	0.00360337	0.0723049	0.950905	1.0491	0.07284713	0.952053	1.05036	0.00343474	0.0689212	0.004362081	0.00436208	0.00436208	0.3447527	0.202985	0.113669	0.0669264	0.575837	0.339044	0.329711	1.67029	1.202787	0.444294	2.25076	0.344753	0.202985	0.0221093	0.0150133
589	-1231.85	-1241.913	10.06316	0.004366785	0.05399394	0.00296661	0.0366813	0.00576696	0.0713066	0.679359	1.32064	0.4927602	0.717228	1.39426	0.00436678	0.0539939	0.005997756	0.00599776	0.00599776	0.3583137	0.1170324	0.11814	0.0385868	0.598488	0.195478	0.329711	1.67029	1.202787	0.444294	2.25076	0.358314	0.117032	0.020675	0.0150133
590	-1230.697	-1240.094	9.39745	0.001594612	0.01878859	0.000617772	0.00727892	0.00257145	0.0302983	0.387412	1.61259	1.057175	0.490145	2.04021	0.00159461	0.0187886	0.002962894	0.00296289	0.00296289	0.371626	0.1813317	0.136996	0.0668461	0.606256	0.295817	0.36864	1.63136	1.102574	0.475364	2.10365	0.371626	0.181332	0.0205159	0.0297568
591	-1232.302	-1243.002	10.70018	0.004803706	0.01069866	0.00390649	0.00870041	0.00570092	0.0126969	0.813224	1.18678	0.2802041	0.827791	1.20803	0.00480371	0.0106987	0.001964841	0.00196484	0.00196484	0.3253183	0.3730145	0.140837	0.161485	0.5098	0.584544	0.43292	1.56708	0.9536226	0.525603	1.90258	0.325318	0.373015	0.0147751	0.0297568
592	-1227.999	-1245.884	17.88558	0.0005633048	0.0217753	0.000458093	0.0177082	0.000668517	0.0258424	0.813224	1.18678	0.2802041	0.827791	1.20803	0.000563305	0.0217753	0.003831736	0.00383174	0.00383174	0.2477741	0.06470095	0.132458	0.0345885	0.363091	0.0948134	0.53459	1.46541	0.7475211	0.603991	1.65565	0.247774	0.0647009	0.0110163	0.00500354
593	-1225.042	-1241.891	16.8491	0.0005633048	0.02744883	0.000520833	0.0253793	0.000605776	0.0295184	0.924603	1.0754	0.1119968	0.927242	1.07847	0.000563305	0.0274488	0.004018732	0.00401873	0.00401873	0.2258208	0.08427043	0.120722	0.0450501	0.33092	0.123491	0.53459	1.46541	0.7475211	0.603991	1.65565	0.225821	0.0842704	0.0180853	0.00500354
594	-1231.214	-1244.029	12.81553	0.0005633048	0.01458478	0.000122722	0.00317745	0.00100389	0.0259921	0.217861	1.78214	1.558002	0.349638	2.8601	0.000563305	0.0145848	0.00642961	0.00642961	0.00642961	0.2904903	0.1946388	0.126506	0.0847635	0.454475	0.304514	0.435491	1.56451	0.9480145	0.527595	1.89539	0.29049	0.194639	0.0110376	0.0157457
595	-1232.021	-1243.314	11.29317	0.004087266	0.006696283	0.000890455	0.00145886	0.00728408	0.0119337	0.217861	1.78214	1.558002	0.349638	2.8601	0.00408727	0.00669628	0.008444194	0.00844419	0.00844419	0.3032039	0.1129308	0.138413	0.051553	0.467995	0.174309	0.456501	1.5435	0.9030646	0.543836	1.83879	0.303204	0.112931	0.0160992	0.0157457
596	-1231.569	-1240.857	9.288084	0.03286888	0.004227317	0.00716084	0.000920967	0.0585769	0.00753367	0.217861	1.78214	1.558002	0.349638	2.8601	0.0328689	0.00422732	0.003355501	0.0033555	0.0033555	0.2944028	0.1100412	0.134395	0.0502339	0.45441	0.169848	0.456501	1.5435	0.9030646	0.543836	1.83879	0.294403	0.110041	0.0203145	0.0200569
597	-1235.88	-1245.199	9.318726	0.03418168	0.004538897	0.0136957	0.00181862	0.0546677	0.00725918	0.400673	1.59933	1.026103	0.500526	1.9979	0.0341817	0.0045389	0.01994697	0.019947	0.019947	0.2600637	0.09375587	0.120316	0.0433751	0.399812	0.144137	0.462639	1.53736	0.8902113	0.548571	1.82292	0.260064	0.0937559	0.0120989	0.0201269
598	-1224.37	-1239.922	15.5516	0.0001083319	0.003584236	0.000100651	0.00333012	0.000116012	0.00383835	0.929103	1.0709	0.105289	0.931447	1.0736	0.000108332	0.00358424	0.0100159	0.0100159	0.0100159	0.2439865	0.09193142	0.112878	0.042531	0.375095	0.141332	0.462639	1.53736	0.8902113	0.548571	1.82292	0.243986	0.0919314	0.0245897	0.0286785
599	-1229.617	-1243.093	13.4758	0.01647987	0.0005400828	0.0153115	0.000501792	0.0176482	0.000578373	0.929103	1.0709	0.105289	0.931447	1.0736	0.0164799	0.000540083	0.0008261524	0.000826152	0.000826152	0.2719874	0.09193142	0.125832	0.042531	0.418143	0.141332	0.462639	1.53736	0.8902113	0.548571	1.82292	0.271987	0.0919314	0.0245897	0.0286785
600	-1228.486	-1241.825	13.33913	0.008366702	0.0009444735	0.00777353	0.000877513	0.00895988	0.00101143	0.929103	1.0709	0.105289	0.931447	1.0736	0.0083667	0.000944474	0.001272163	0.00127216	0.00127216	0.3188374	0.1683277	0.149084	0.0787078	0.488591	0.257948	0.467587	1.53241	0.8799351	0.552387	1.81033	0.318837	0.168328	0.0202732	0.0286785
601	-1226.3	-1242.369	16.0688	0.001169213	0.0003462256	0.00111425	0.000329951	0.00122417	0.0003625	0.952994	1.04701	0.06974255	0.954049	1.04816	0.00116921	0.000346226	0.005368996	0.005369	0.005369	0.3106676	0.2148134	0.145264	0.100444	0.476071	0.329183	0.467587	1.53241	0.8799351	0.552387	1.81033	0.310668	0.214813	0.0168422	0.0286785
602	-1225.073	-1241.746	16.67251	0.001169213	0.0001859162	0.000792101	0.000125952	0.00154632	0.000245881	0.677465	1.32253	0.4958916	0.715715	1.3972	0.00116921	0.000185916	0.002552011	0.00255201	0.00255201	0.2692692	0.2148134	0.116435	0.0928881	0.422103	0.336739	0.432413	1.56759	0.9547303	0.525211	1.904	0.269269	0.214813	0.0162526	0.0266286
603	-1224.52	-1241.874	17.35336	0.001010313	0.0001798967	0.000889426	0.000158372	0.0011312	0.000201422	0.880348	1.11965	0.178251	0.886718	1.12775	0.00101031	0.000179897	0.001903027	0.00190303	0.00190303	0.2971737	0.2148134	0.128502	0.0928881	0.465846	0.336739	0.432413	1.56759	0.9547303	0.525211	1.904	0.297174	0.214813	0.0164305	0.0266286
604	-1227.447	-1246.791	19.34399	0.001010313	0.0001016887	0.000827674	8.3306e-05	0.00119295	0.000120071	0.819225	1.18077	0.2709951	0.832949	1.20055	0.00101031	0.000101689	0.007461427	0.00746143	0.00746143	0.2968619	0.4449887	0.128367	0.192419	0.465357	0.697559	0.432413	1.56759	0.9547303	0.525211	1.904	0.296862	0.444989	0.0166713	0.00264428
605	-1229.808	-1239.729	9.921112	0.01360312	0.0001141164	0.00503776	4.22617e-05	0.0221685	0.000185971	0.370339	1.62966	1.098393	0.476706	2.09773	0.0136031	0.000114116	0.005075881	0.00507588	0.00507588	0.3076662	0.1854203	0.133039	0.0801782	0.482294	0.290662	0.432413	1.56759	0.9547303	0.525211	1.904	0.307666	0.18542	0.0129725	0.0571531
606	-1229.433	-1242.158	12.72504	0.03081612	0.0001141164	0.0152141	5.63399e-05	0.0464181	0.000171893	0.493706	1.50629	0.8268975	0.572505	1.74671	0.0308161	0.000114116	0.003812825	0.00381283	0.00381283	0.3076662	0.1854203	0.119583	0.0720688	0.495749	0.298772	0.388678	1.61132	1.054174	0.491138	2.03609	0.307666	0.18542	0.0129725	0.0321573
607	-1231.573	-1242.093	10.51922	0.03081612	0.0008874795	0.0152141	0.000438154	0.0464181	0.00133681	0.493706	1.50629	0.8268975	0.572505	1.74671	0.0308161	0.00088748	0.003812825	0.00381283	0.00381283	0.3619418	0.1854203	0.140679	0.0720688	0.583205	0.298772	0.388678	1.61132	1.054174	0.491138	2.03609	0.361942	0.18542	0.0129109	0.0321573
608	-1231.055	-1242.66	11.60477	0.03081612	0.0004687005	0.0152141	0.0002314	0.0464181	0.000706001	0.493706	1.50629	0.8268975	0.572505	1.74671	0.0308161	0.000468701	0.006552234	0.00655223	0.00655223	0.3453626	0.1854203	0.128637	0.0690635	0.562088	0.301777	0.37247	1.62753	1.093169	0.478389	2.09035	0.345363	0.18542	0.0147768	0.023871
609	-1231.098	-1241.691	10.59315	0.03980721	0.0004687005	0.0125226	0.000147444	0.0670918	0.000789957	0.314581	1.68542	1.244295	0.432028	2.31466	0.0398072	0.000468701	0.003626592	0.00362659	0.00362659	0.3453626	0.1854203	0.128637	0.0690635	0.562088	0.301777	0.37247	1.62753	1.093169	0.478389	2.09035	0.345363	0.18542	0.0196979	0.0222307
610	-1224.801	-1242.168	17.36645	0.0001585191	0.0002004958	4.98671e-05	6.30721e-05	0.000267171	0.000337919	0.314581	1.68542	1.244295	0.432028	2.31466	0.000158519	0.000200496	0.005346899	0.0053469	0.0053469	0.3177432	0.1854203	0.11835	0.0690635	0.517137	0.301777	0.37247	1.62753	1.093169	0.478389	2.09035	0.317743	0.18542	0.015494	0.0222307
611	-1236.132	-1236.192	0.06069159	0.02774721	0.0008671136	0.0155581	0.000486197	0.0399364	0.00124803	0.560707	1.43929	0.6988304	0.624157	1.60216	0.0277472	0.000867114	0.004469239	0.00446924	0.00446924	0.3177432	0.1854203	0.11835	0.0690635	0.517137	0.301777	0.37247	1.62753	1.093169	0.478389	2.09035	0.317743	0.18542	0.0359308	0.0942169
612	-1233.225	-1236.524	3.299587	0.001753121	0.001583323	0.000982988	0.000887781	0.00252325	0.00227887	0.560707	1.43929	0.6988304	0.624157	1.60216	0.00175312	0.00158332	0.002495556	0.00249556	0.00249556	0.4100515	0.1854203	0.123689	0.0559305	0.696414	0.31491	0.301642	1.69836	1.281099	0.421436	2.37284	0.410051	0.18542	0.0248551	0.0942169
613	-1233.132	-1234.423	1.291175	0.0004725772	0.01036948	0.000264978	0.00581425	0.000680177	0.0149247	0.560707	1.43929	0.6988304	0.624157	1.60216	0.000472577	0.0103695	0.00145495	0.00145495	0.00145495	0.4962431	0.206942	0.149688	0.0624224	0.842798	0.351462	0.301642	1.69836	1.281099	0.421436	2.37284	0.496243	0.206942	0.0420144	0.0870865
614	-1234.265	-1234.757	0.4917907	0.0001306095	0.01052875	1.71539e-05	0.00138281	0.000244065	0.0196747	0.131337	1.86866	1.968311	0.265111	3.772	0.000130609	0.0105287	0.00145495	0.00145495	0.00145495	0.4838276	0.1751564	0.145943	0.0528345	0.821713	0.297478	0.301642	1.69836	1.281099	0.421436	2.37284	0.483828	0.175156	0.0428116	0.0870865
615	-1233.316	-1235.16	1.844115	0.0001487613	0.01438862	1.95379e-05	0.00188976	0.000277985	0.0268875	0.131337	1.86866	1.968311	0.265111	3.772	0.000148761	0.0143886	0.00145495	0.00145495	0.00145495	0.4585492	0.1751564	0.138318	0.0528345	0.778781	0.297478	0.301642	1.69836	1.281099	0.421436	2.37284	0.458549	0.175156	0.0290768	0.0870865
616	-1235.337	-1234.45	-0.8867654	0.0425329	0.005518605	0.0266593	0.00345903	0.0584065	0.00757818	0.626794	1.37321	0.5813925	0.675607	1.48015	0.0425329	0.00551861	0.001308074	0.00130807	0.00130807	0.5543295	0.1751564	0.166286	0.052543	0.942373	0.29777	0.299977	1.70002	1.285927	0.420065	2.38058	0.55433	0.175156	0.0307752	0.0870865
617	-1229.385	-1243.442	14.05737	0.003222287	0.007774332	0.00298983	0.00721349	0.00345474	0.00833518	0.927859	1.07214	0.107142	0.930283	1.07494	0.00322229	0.00777433	0.0009488804	0.00094888	0.00094888	0.5193034	0.1117473	0.146547	0.0315351	0.892059	0.19196	0.2822	1.7178	1.338926	0.405315	2.46722	0.519303	0.111747	0.017092	0.0106104
618	-1232.39	-1243.097	10.70629	0.0008631239	0.007774332	0.000800858	0.00721349	0.00092539	0.00833518	0.927859	1.07214	0.107142	0.930283	1.07494	0.000863124	0.00777433	0.0009488804	0.00094888	0.00094888	0.6228123	0.1117473	0.175758	0.0315351	1.06987	0.19196	0.2822	1.7178	1.338926	0.405315	2.46722	0.622812	0.111747	0.0162784	0.0468165
619	-1238.469	-1239.992	1.523448	0.1276931	0.02310652	0.0377508	0.00683113	0.217636	0.0393819	0.295637	1.70436	1.298623	0.416484	2.40105	0.127693	0.0231065	0.004064466	0.00406447	0.00406447	0.5117749	0.1709563	0.144423	0.0482439	0.879127	0.293669	0.2822	1.7178	1.338926	0.405315	2.46722	0.511775	0.170956	0.0197855	0.0468165
620	-1235.129	-1241.028	5.899042	0.0006850045	0.03484747	0.000202512	0.0103022	0.0011675	0.0593928	0.295637	1.70436	1.298623	0.416484	2.40105	0.000685005	0.0348475	0.006022936	0.00602294	0.00602294	0.5117749	0.3177586	0.144423	0.0896715	0.879127	0.545846	0.2822	1.7178	1.338926	0.405315	2.46722	0.511775	0.317759	0.0164198	0.0468165
621	-1239.427	-1240.557	1.129131	0.0438501	0.09621109	0.0176757	0.0387821	0.0700245	0.15364	0.403094	1.59691	1.020514	0.502416	1.99038	0.0438501	0.0962111	0.0004769413	0.000476941	0.000476941	0.6722465	0.3232748	0.189708	0.0912282	1.15478	0.555321	0.2822	1.7178	1.338926	0.405315	2.46722	0.672246	0.323275	0.0202204	0.0468165
622	-1233.771	-1235.825	2.054276	0.0438501	0.07911262	0.0431704	0.0778863	0.0445298	0.0803389	0.984499	1.0155	0.02298297	0.984618	1.01562	0.0438501	0.0791126	0.0007246253	0.000724625	0.000724625	0.6722465	0.3232748	0.189708	0.0912282	1.15478	0.555321	0.2822	1.7178	1.338926	0.405315	2.46722	0.672246	0.323275	0.0276145	0.0468165
623	-1233.328	-1234.51	1.182122	0.03978805	0.08964183	0.0365557	0.0823595	0.0430203	0.0969241	0.918762	1.08124	0.1207096	0.921809	1.08482	0.039788	0.0896418	0.0007030673	0.000703067	0.000703067	0.624717	0.3232748	0.176295	0.0912282	1.07314	0.555321	0.2822	1.7178	1.338926	0.405315	2.46722	0.624717	0.323275	0.0335632	0.0468165
624	-1231.908	-1236.888	4.979889	0.06758396	0.4207449	0.0616206	0.38362	0.0735473	0.45787	0.911764	1.08824	0.1311606	0.915334	1.0925	0.067584	0.420745	0.0003440544	0.000344054	0.000344054	0.624717	0.4189726	0.176295	0.118234	1.07314	0.719711	0.2822	1.7178	1.338926	0.405315	2.46722	0.624717	0.418973	0.0247787	0.0074391
625	-1231.955	-1236.973	5.018045	0.06758396	0.3811809	0.0647824	0.36538	0.0703856	0.396982	0.958546	1.04145	0.0614944	0.959371	1.04235	0.067584	0.381181	0.0003899493	0.000389949	0.000389949	0.6868729	0.3465435	0.193836	0.0977946	1.17991	0.595292	0.2822	1.7178	1.338926	0.405315	2.46722	0.686873	0.346544	0.0247787	0.00955577
626	-1230.535	-1233.382	2.847614	0.06758396	0.2241579	0.0651644	0.216133	0.0700035	0.232183	0.9642	1.0358	0.05310023	0.964818	1.03646	0.067584	0.224158	0.0005482953	0.000548295	0.000548295	0.7000882	0.1332753	0.197565	0.0376103	1.20261	0.22894	0.2822	1.7178	1.338926	0.405315	2.46722	0.700088	0.133275	0.0493309	0.0136553
627	-1229.783	-1232.63	2.847031	0.03362725	0.2811948	0.0277639	0.232165	0.0394906	0.330225	0.825637	1.17436	0.261179	0.838482	1.19263	0.0336272	0.281195	0.0008415054	0.000841505	0.000841505	0.649374	0.1332753	0.183253	0.0376103	1.11549	0.22894	0.2822	1.7178	1.338926	0.405315	2.46722	0.649374	0.133275	0.0580405	0.00617405
628	-1229.068	-1233.015	3.946383	0.03362725	0.2811948	0.0309251	0.258599	0.0363294	0.30379	0.919644	1.08036	0.1193929	0.922628	1.08386	0.0336272	0.281195	0.002557976	0.00255798	0.00255798	0.6375139	0.1332753	0.179906	0.0376103	1.09512	0.22894	0.2822	1.7178	1.338926	0.405315	2.46722	0.637514	0.133275	0.0533688	0.00250666
629	-1226.695	-1233.209	6.513979	0.004402484	0.2811948	0.00418817	0.267506	0.0046168	0.294883	0.95132	1.04868	0.07222968	0.95245	1.04992	0.00440248	0.281195	0.001251838	0.00125184	0.00125184	0.6375139	0.1551631	0.179906	0.0437871	1.09512	0.266539	0.2822	1.7178	1.338926	0.405315	2.46722	0.637514	0.155163	0.0496013	0.0027983
630	-1226.301	-1232.449	6.14767	0.001080639	0.3165269	0.00102803	0.301118	0.00113324	0.331935	0.95132	1.04868	0.07222968	0.95245	1.04992	0.00108064	0.316527	0.001690694	0.00169069	0.00169069	0.647609	0.1161796	0.182755	0.0327859	1.11246	0.199573	0.2822	1.7178	1.338926	0.405315	2.46722	0.647609	0.11618	0.0633647	0.00379075
631	-1228.791	-1231.095	2.303653	0.01755674	0.3306267	0.0163186	0.307309	0.0187949	0.353944	0.929475	1.07052	0.1047342	0.931795	1.0732	0.0175567	0.330627	0.001383411	0.00138341	0.00138341	0.6231715	0.2651129	0.175859	0.0748149	1.07048	0.455411	0.2822	1.7178	1.338926	0.405315	2.46722	0.623172	0.265113	0.0672971	0.00151186
632	-1226.323	-1232.562	6.239318	0.007284376	0.3754592	0.00695793	0.358633	0.00761082	0.392285	0.955186	1.04481	0.06648622	0.956146	1.04586	0.00728438	0.375459	0.0008324025	0.000832403	0.000832403	0.5972089	0.04080355	0.168532	0.0115148	1.02589	0.0700923	0.2822	1.7178	1.338926	0.405315	2.46722	0.597209	0.0408035	0.0583499	0.00151186
633	-1228.365	-1234.453	6.087485	0.006682108	0.2611045	0.00638265	0.249403	0.00698156	0.272806	0.955186	1.04481	0.06648622	0.956146	1.04586	0.00668211	0.261105	0.002904134	0.00290413	0.00290413	0.5972089	0.04080355	0.163942	0.0112012	1.03048	0.0704059	0.274514	1.72549	1.362705	0.398866	2.50711	0.597209	0.0408035	0.0615216	0.000692937
634	-1229.232	-1234.047	4.81552	0.00756071	0.2767953	0.00722188	0.264391	0.00789954	0.2892	0.955186	1.04481	0.06648622	0.956146	1.04586	0.00756071	0.276795	0.001120098	0.0011201	0.0011201	0.5972089	0.7382105	0.163942	0.202649	1.03048	1.27377	0.274514	1.72549	1.362705	0.398866	2.50711	0.597209	0.738211	0.043866	0.00589081
635	-1228.684	-1233.702	5.01798	0.01225726	0.5007175	0.011708	0.478278	0.0128066	0.523157	0.955186	1.04481	0.06648622	0.956146	1.04586	0.0122573	0.500718	0.0002923974	0.000292397	0.000292397	0.6277382	0.1994452	0.172323	0.0547505	1.08315	0.34414	0.274514	1.72549	1.362705	0.398866	2.50711	0.627738	0.199445	0.043866	0.00656434
636	-1230.208	-1233.769	3.560975	0.01361276	0.6045188	0.0110836	0.492203	0.0161419	0.716835	0.814206	1.18579	0.2786954	0.828634	1.20681	0.0136128	0.604519	0.002672228	0.00267223	0.00267223	0.5641629	0.5572182	0.154871	0.152964	0.973455	0.961472	0.274514	1.72549	1.362705	0.398866	2.50711	0.564163	0.557218	0.040554	0.00656434
637	-1225.33	-1233.869	8.538551	0.000245281	0.4321687	0.000199709	0.351874	0.000290853	0.512463	0.814206	1.18579	0.2786954	0.828634	1.20681	0.000245281	0.432169	0.00488693	0.00488693	0.00488693	0.5641629	0.1929327	0.154871	0.0529628	0.973455	0.332903	0.274514	1.72549	1.362705	0.398866	2.50711	0.564163	0.192933	0.0477249	0.000610268
638	-1227.396	-1231.557	4.160724	0.003594838	0.6572254	0.00292694	0.535117	0.00426274	0.779334	0.814206	1.18579	0.2786954	0.828634	1.20681	0.00359484	0.657225	0.001840165	0.00184017	0.00184017	0.6155587	0.5357682	0.16898	0.147076	1.06214	0.92446	0.274514	1.72549	1.362705	0.398866	2.50711	0.615559	0.535768	0.0523045	0.00038079
639	-1226.408	-1232.288	5.880315	0.003594838	0.4614362	0.00292694	0.375704	0.00426274	0.547168	0.814206	1.18579	0.2786954	0.828634	1.20681	0.00359484	0.461436	0.001100568	0.00110057	0.00110057	0.6028206	0.5523001	0.147373	0.135022	1.05827	0.969578	0.244472	1.75553	1.46142	0.373173	2.67972	0.602821	0.5523	0.0402426	0.00100691
640	-1226.359	-1231.13	4.770764	0.004944775	0.4087636	0.00385005	0.318267	0.0060395	0.49926	0.77861	1.22139	0.3337598	0.798422	1.25247	0.00494477	0.408764	0.000489308	0.000489308	0.000489308	0.6319649	0.4018306	0.154498	0.0982362	1.10943	0.705425	0.244472	1.75553	1.46142	0.373173	2.67972	0.631965	0.401831	0.0476635	0.00278802
641	-1227.186	-1231.654	4.467391	0.004944775	0.6198074	0.00385005	0.482588	0.0060395	0.757027	0.77861	1.22139	0.3337598	0.798422	1.25247	0.00494477	0.619807	0.001420257	0.00142026	0.00142026	0.5846549	0.4018306	0.156898	0.107835	1.01241	0.695826	0.26836	1.73164	1.382151	0.393668	2.54021	0.584655	0.401831	0.0476635	0.00264482
642	-1229.115	-1232.029	2.91454	0.02101003	0.5178338	0.0130085	0.320621	0.0290115	0.715047	0.619158	1.38084	0.5945887	0.669621	1.49338	0.02101	0.517834	0.0004497835	0.000449784	0.000449784	0.5614841	0.3932217	0.15068	0.105525	0.972288	0.680918	0.26836	1.73164	1.382151	0.393668	2.54021	0.561484	0.393222	0.0478767	0.00264482
