(Intercept),SOCSOG,SOCSOL
-32.5522212975193,-38.9511619529912,-66.535638707742
18.528359816235,-56.1147968878067,-70.4322667090028
-35.9091031362477,-93.3338537211312,-143.197810227335
-316.327999394867,7.63584281256772,-53.2132651504799
-145.277601934897,5.14175427542068,-149.019993635287
-36.7639989395429,-40.1447416997107,-121.695140765827
-6.16789767288651,-93.0869272184682,-144.125966634005
69.3296893041697,-12.4697656028147,-63.8072211866865
76.1131159364159,-86.4870855651097,-95.6620031700331
-142.650713033916,-52.3172943392565,-63.0724963614193
-1.10997305073397,-63.7064032157359,-129.150053402831
-149.451424939587,-37.5184533749707,-70.5188117144862
-16.1247435469704,-18.2851309863472,-203.363294448907
-98.8634955493781,-46.9315329549172,-222.902135389777
-335.763918059085,34.0787524829502,-152.561824180782
-193.662837921966,-49.8664607931278,-215.150705458247
-176.408919457172,-113.213891231426,-216.741731438349
-77.5012239546631,-74.5202583311329,-214.276339270669
-320.643292150518,-80.1943275899248,-124.022563057988
-30.9837860547996,-61.641273705085,-57.5645925983554
-63.3491443088278,-2.27267011471668,-98.8483477421833
-146.696479141698,-93.8127515560627,-165.919136024371
80.8760355126869,-7.28960738360183,-104.977116645197
-55.5018140317156,-30.1391597090696,-139.755683733616
-108.496232860363,-8.05746348962566,-71.1536225010677
-91.9488795014222,-46.0025865642856,-107.843840400368
72.31449867216,-61.3116006715181,-89.1318273046891
-62.7686372246026,-24.9161708777901,-161.94692860475
34.9414719122578,-64.4225932614936,-150.938870520116
74.8484620281679,-34.7808597205603,-128.692248479822
-154.277109486487,-21.7244239962138,-78.7796338655753
95.6708201443835,-47.5992377734656,-156.256206085338
37.7650133790157,-103.165015310791,-204.114220596792
-348.892194244701,-1.84186290841171,-259.230985915034
13.1089175250108,-102.572300134638,-132.174086474522
-15.3942414389239,-89.6711416432227,-149.220006782707
52.4409154842142,-4.23851803810976,-193.966388495639
-244.163154190537,-57.5288036349957,-111.400266523095
46.1235053388664,15.4770480155967,-35.0198990069475
-34.9913240298265,1.31125225087453,-186.875718470154
-155.288734644513,-84.5665438701726,-181.826794878536
-26.5155672423134,-81.0520014293143,-138.1856145194
-238.566569821298,-35.4885473799368,-33.4951509117818
8.01790063471708,-53.9810403294068,-75.020475319292
-43.6563660039828,-62.8479358701588,-97.5233494123677
-12.000086335971,-39.4174588477617,-43.44502889461
-107.212398618169,-89.1262887206103,-109.882177689709
-155.451131636262,-113.706783259509,-152.343974206364
-45.5685280730686,-11.1737176085844,-77.065062599082
-159.891029755207,2.14199625883339,-140.222033132508
-250.074032731249,-57.0511930240173,-193.670200198307
-500.272363263566,-35.1186503005156,-156.208204275361
-14.4555699228767,2.57284532452468,-145.413156718001
68.6043072225293,-71.694506727843,-70.5063011292514
-40.5299952670321,-25.6991932468081,-86.881586008778
-131.890860487241,-51.1157335239695,-70.4456707856953
-12.9618834908833,-48.7217644270568,-90.7523767883904
-168.739418270525,-55.7491354576341,-90.096209675874
-65.8608262927009,-44.7498757135763,-94.9701099896192
-23.4909074330353,-55.0537338879913,-153.060653844184
-248.394598068655,-30.9370137065707,-226.430470030755
201.861724472146,-76.0512337495675,-203.926719006951
196.999436535138,-105.535927194476,-166.741190341825
35.1308811444324,-27.112111501483,-141.930569996563
4.240009852816,-126.603365921153,-175.327639863011
-57.0786476283683,-58.765808637836,-180.345601022782
-124.824618170256,-162.167629075295,-225.595202623634
-83.2063906038602,-61.8790225441335,-250.614126178559
-90.0430479584538,-45.1786928222646,-191.665872226091
-326.104551895638,-130.230267460254,-238.070900057632
-140.522758924923,-130.484530333342,-209.876470499526
110.87448278426,-59.5721297989658,-188.147822892923
14.9062708407291,-83.691191162914,-141.852278732331
-204.252756129063,-34.5517858903368,-69.785316827416
-59.7581020641373,-46.762593562933,-116.458139930779
-97.822799318581,-5.15760447390494,-155.249436386744
-203.23883854202,3.66309285598982,-64.4753570333387
-190.716199366274,-0.302295036985015,-73.1785291942069
-54.912420569608,-21.1312573329924,-98.3495956466795
-40.6094874021692,-102.726591013761,-161.430005480768
-47.1773707023385,-46.6117302340681,-80.8714366695676
-152.393085220843,-92.0030302245068,-116.1043467406
-216.279956259939,-20.3220461648598,-90.6583114153182
-78.3032766130927,-7.90054004204285,-119.960759568872
-295.003496522448,-31.8473840541483,-142.90227257985
55.0463866828068,-70.4208187868026,-213.035682654052
-131.181805499815,-159.940202536585,-229.899339166397
-89.8440084580798,-75.073990924735,-289.323728137155
-17.658921587521,-91.7898608392061,-265.132530223273
96.0983583890047,-165.989965290239,-192.816302574676
-142.838608379883,119.952496044614,-106.131252691932
-767.676143952423,-93.78817599186,-248.446902749478
301.665828729288,-166.480665278326,-161.29496341999
-268.888336621108,-79.2913116430282,-199.636478374079
44.5994247168892,-111.286898366343,-242.140291964752
-201.772234704025,49.7577207687718,-134.015461828676
83.311874398707,-60.2565725515742,-189.594721834845
127.024847061984,-89.4763871223695,-232.160282188212
-162.392547384821,-44.606830849254,-234.449079706283
-230.641307208374,-77.7061532935622,-103.826638040133
156.948047332597,-47.8451195687521,-197.250396774129
66.0633556496323,-179.4151653765,-162.247337007095
-17.8577414229803,-101.940117242804,-174.100252269855
100.519424865066,39.2761553567543,-167.613511159259
46.4041791530617,-30.4729651762682,-109.770806851622
-164.953895668274,-53.5190819421114,-134.085468074336
-1.09712471762032,-92.4669606134867,-107.029233291643
-76.2733713029447,6.35647289914778,-98.8916345903126
-93.0968620222484,-49.8412506989407,-233.771485158242
-158.421979046805,-70.0439639692922,-246.256545225588
41.6600769307242,-71.9056738460204,-171.457300607493
128.699361064937,-108.953595465486,-93.2397379764589
137.899660347957,-30.6340780289902,-164.159574511737
-32.0588131934928,-62.1143613996101,-200.627637957834
-257.213817606469,-5.09721903255559,-127.869915350573
171.491114781587,-59.4785415761289,-152.398744098704
-200.04916673369,-63.9957942269411,-171.908881848052
-380.608763885146,-97.9333268628689,-191.138707925813
-95.788470281288,-86.8288732166184,-231.523922069755
-283.924212963168,-94.757021257135,-193.156246763174
-228.571245082712,-123.406150829687,-209.558936347141
52.7720005257597,-44.918221023574,-213.699263863367
-133.175839560568,-158.182077935955,-161.80081588967
-235.272212161872,-119.958480027293,-213.844863973064
-123.389127786977,-127.325953550964,-150.099597952532
-156.282469447968,-46.8657725044177,-117.341113528746
-112.417958572812,-68.6524621294229,-87.0036172550172
-184.248353637537,-73.5078887447103,-113.794753553375
267.735899922796,-159.060869722061,-125.076040521279
-181.288157787661,-3.62100223299058,-125.873240057559
-17.5878034285488,-78.8836892340332,-140.236571810019
-165.13436748417,4.59985933984353,-151.695491377723
-316.373582171873,-38.8936240698968,-167.855140690122
5.71810794082558,-48.0111361852482,-114.180284705653
-119.603896222106,-82.688769890854,-181.488247745325
-186.719430191617,-159.210692922497,-196.146973040108
-425.999231192982,-64.7034323262924,-187.827521587838
65.5716695214433,-129.276228081901,-204.613310269863
-19.7379958340607,-65.6582254960376,-179.6307307034
252.005831026647,-94.8662956749613,-197.245143684369
-385.948971277754,-34.0263767525321,-152.441095303453
-229.806052905173,-40.9297999002779,-178.572288162555
19.2131734724098,-54.8441909548856,-129.993031250298
94.1208069634854,-23.4382846061926,-123.200257357021
0.200480747764232,12.221459218541,-29.9959153490126
7.26510414929362,-87.9376138324733,-86.5332882106813
-89.7301390200701,-50.1734307847946,-76.7448817995901
-143.650993166026,-19.4375860783693,-96.6541402067305
-196.490316450203,-6.29736235782912,-75.3450151079051
-28.5495444418921,-29.6171723427542,-69.9181666839577
5.80513117596274,-39.545725962671,-85.2623629749141
-118.974263271462,-8.46384561020477,-51.1054855842813
-48.8884416265355,-47.2389655944353,-67.1814260632509
-74.0087184228978,-52.3278181187088,-46.856098755321
-143.037386716373,-33.0198212243777,-47.1676649997607
87.0429207944435,-16.7644725601822,-67.0231718232699
65.3018509916728,-33.7332302506838,-54.2392136411945
-33.2577223558328,-7.32160693086917,-26.7147402714327
44.1764688764524,-17.0669655738166,-18.7230060744914
-76.4555692489957,-9.23547820153181,-25.8930985595362
