(Intercept),SOCSOG,SOCSOL
-114.960296779467,-54.3844257944475,-146.639767223154
-72.765527858428,-66.5804046909689,-95.3830607985728
-92.825155291197,-73.0229153425316,-70.2965864696598
-55.4256348167983,-88.1675109751995,-168.093677205274
-132.991561091068,-52.048098193336,-134.309441066529
-304.625335231402,-41.0725106012287,-161.074302222696
179.522612754175,-117.026438146437,-163.457956785118
2.42244298362857,-71.4401272321556,-191.25649391397
-10.4958332508395,-50.2046213949579,-131.506361189604
40.6931845813961,-71.1615428746118,-96.1832584475997
-50.6432662552979,-29.4455907983938,-111.6613853038
-28.4740167805721,-60.8563265346165,-116.311537164409
59.6405384583513,-78.2624066694698,-115.25763410408
1.50778995588917,-9.33061363027082,-33.6083241227316
-88.0465548230568,-35.4747384299753,-76.3694046094606
76.7517532410857,-10.9372078327578,-120.063952291661
-281.848027955013,-58.4425795497373,-124.393487146452
-329.750693411908,-33.8854152930653,-85.658831831126
-371.052890959982,-80.2806313073088,-132.944853325316
164.49738318348,-8.63249206086039,-144.877922943269
-70.2345459888311,-44.1017383896396,-103.280698863462
228.08994054822,-56.0273747035908,-206.163342994412
5.93133042551926,-114.756728859684,-302.252725241444
37.3827762359579,-63.3443379337605,-262.945450131796
-437.441858566161,-83.8074267021439,-151.724520038406
-406.107510163143,46.4877375799588,-160.1765065605
-295.853968673408,-104.47395273688,-130.946700440109
-58.5032028575224,-119.886658726347,-196.239775228365
53.2536358646394,-49.9437079158888,-179.06436115515
11.6736460350148,-53.9241942299268,-94.4524610815479
-1.87039721108158,-157.638107690647,-185.184062216242
-8.11969571372629,-70.4728926727548,-185.506750825909
-17.5007412645864,-48.7754089578521,-89.1697574032441
37.8095524001947,-16.0697445753176,-54.5514790263842
-194.23870817609,-21.2904735437041,-104.209224708911
-313.27276307136,-100.251698822976,-131.949171301385
81.5640127609367,-20.0883214256392,-83.8608967474138
21.6556985374191,-28.5446516537486,-78.2716882315799
-108.215285489743,-45.3625417581538,-70.7080120513274
-102.175603397336,-10.5371558212355,-67.6863931219777
-4.28774971891653,-86.3946330292674,-127.072011415148
15.6209840314405,-27.6290889365046,-105.44857825707
72.5038166344166,-11.1671557871159,-61.4774747243937
-23.5616443014878,-28.658589640967,-136.573149824806
142.050940200385,-28.5566427192243,-128.827268577592
-156.828952919619,-10.1427436831946,-76.4060912622954
-127.454609334178,-69.6162227923924,-144.368299260044
151.420810606789,-130.902318326633,-160.692275598005
-81.4113369504521,-61.7683147451025,-170.103992269596
-87.6734492726609,-146.801362147922,-113.975293617324
-113.645913908584,-108.710612383671,-100.561612033169
-11.3857829532208,-53.4803890242183,-163.933103689778
-88.6747978943422,-49.8018317778915,-164.949523860001
-150.354149200062,-85.347326349598,-114.903156233777
-238.598057048715,-4.41460983803699,-35.9870757109711
-79.9338243795719,-26.7400904479,-115.971677484398
-28.8599910751909,-29.3393151931341,-83.6204843956511
28.0066173131454,-33.8049128673592,-71.9348065932863
25.5679947167519,-36.6523826452758,-57.8086492524744
-57.2795780241377,-29.7511134858651,-74.9125491689165
-43.1646711531503,-45.9669308508164,-120.670810254334
30.2184494769785,-46.8372654347927,-84.2616326740535
70.6747871844273,-79.8321942183829,-99.4141758963142
94.9850297031662,-29.9287144945265,-92.593185307167
19.6129513716169,-92.638687869854,-129.323602637327
-36.2422438623034,-70.7843191608335,-119.360400676351
-80.8084537875293,-36.6627501735056,-127.948362925279
-156.921225890219,-22.0247192180104,-79.6371827245166
-81.5703728628141,0.635606686584651,-43.0864418636193
-11.7441688815597,17.5936616679701,-74.3121602363535
104.122079716595,-35.6062901652331,-73.1518165646266
-108.514071731421,-21.5777467608859,-80.0717393864215
