(Intercept),RDM1
-278.539532944997,134.87984801452
-271.367195614759,-2.68746842083056
-338.364073536955,108.307440165154
-158.87073337358,30.2906083604084
-95.6005647850834,52.5903435358559
-198.390344921048,38.2561372224009
164.424535782833,62.2471960670664
-272.74625440556,148.034082573628
-248.897117348519,95.519330822262
-131.69564269128,63.1110767680366
-110.157299290604,189.568607392532
-292.893780182523,154.421786361359
-363.803845681952,185.013878189668
-149.578987940087,88.5464640633872
-222.693245790018,203.049637141807
-112.677148248094,99.4148497716196
-219.60304918405,116.769186296297
-139.879768687235,51.1378051963111
-87.2956412156927,80.4957531682303
-49.0422049010231,45.3985293462247
-202.948084070813,86.968260677455
-297.979467455967,97.0799801811809
-188.666197383827,69.6645539767997
-298.500716346892,71.3883021292859
-167.982092540765,92.9140470969796
-127.557307190699,102.373364024563
-506.318423028701,113.71575620849
-8.79407020979852,135.426460389135
-266.382114152773,85.6644990372006
-225.597420313527,118.865648306499
-188.733817563858,136.794133790128
-45.9115846664645,71.8702160172797
-97.2309478412062,74.5636581374747
-182.847806593392,72.5178567071271
-285.862472007473,131.783376111125
14.4568902778119,95.7110789889193
-162.228463286403,70.4696951337537
-125.173379039174,88.0126791540097
-47.5462600016835,116.731204452459
-123.374915865737,111.013668528602
-90.5017293003475,110.452803645152
-114.554903251812,49.5725963221339
-435.334791721019,61.7974193011942
-158.107160290576,115.2839587091
-79.0968838254612,102.085618256126
-124.458127922,73.8701204654499
-315.997954869556,59.5510383022702
-213.87766714906,126.174337257775
-345.82370096659,106.085334183037
-125.973862938627,110.019680374502
-226.32793022073,94.4235378501762
-372.072402722522,90.0346487807692
-132.292739937839,111.138762781497
-42.1625059425569,34.9476414444362
-34.6060803442524,28.6010098472011
-81.2893801874307,43.3811373329663
-71.1235978904442,57.1883899416134
-134.515097040974,70.6534804314724
-167.620092884648,69.1149408200981
-91.3422093337449,96.715646132121
16.4640136596645,92.2917480728502
-42.699416325042,66.3835922265716
-118.697553859602,108.96392096614
-557.756003462216,85.9957007219928
-567.308186379611,54.4979165551922
-247.35232505668,99.9983560387263
-223.901059528129,53.6340496921184
-235.176230848661,115.880348279316
-363.875246991229,254.942957386069
-83.92870117233,75.5167741453042
-131.583124508034,75.4514519279764
-239.328311722929,129.075400763715
-338.693144671272,75.2892712091416
-77.395306823455,55.1151182013855
-60.4589015274296,108.622683443886
-180.423771655638,58.4521074290278
-70.1814885569038,121.248032659962
42.1159112321038,87.4778801126813
-168.041915618989,101.980039048416
-444.178186672401,114.305813509003
-21.9670509093994,140.511086989168
-363.877882725355,81.71892692049
-363.794767743686,145.634162750677
-109.592981179823,94.7773054206991
-337.046627620148,49.4136200617941
-176.786480202936,17.3735121354021
-347.292982949904,29.4003590980865
26.855358796136,71.4866705188469
-41.0762421911713,172.283962373269
