(Intercept),FAM,MAM
-84.5354667897627,60.5425707671602,25.0846527071699
-128.944871975516,76.7782059095971,2.82370163270389
277.355541001481,-8.97986309608677,59.1061716351405
-422.72801673178,87.2930375591968,30.3065109122545
-151.650547063762,-60.8092476774909,120.26084477688
187.12695851821,22.5544404729335,84.3663017824292
-49.5388530588643,24.2030717189482,28.1754196728725
-239.990192886668,22.3433022060781,62.5043142749018
-160.444714296609,21.4447150420019,77.8622458896716
-630.910441528133,97.3083194152059,-21.9181334949462
-635.310037642964,75.9892973275564,6.34376409863034
-430.808609667147,128.067803738057,-50.1982909315229
-136.44406982504,53.4230941365968,7.54399608902168
-205.171755577816,62.5924171973602,-8.743475920317
125.214342850682,63.8179161405133,84.8628585893603
-318.039423783077,49.9357870179883,-6.33250502566079
-121.122508448927,-40.4660038281581,127.552718685503
-29.2599069674761,19.4116992825293,59.4952996625652
-189.891948515986,-28.3374308009152,72.6330564327732
-167.228758350189,-76.5297740296701,75.4083355702605
-24.3520165459777,26.8087247311923,32.2256024343587
-128.142382480055,41.6570457289927,34.8868236875278
45.1709339658846,-1.39826114814059,58.0064241779182
-48.7351718108985,47.3824588177667,-33.5133769650274
-74.6458185840602,34.0501037140493,11.8593929515482
28.3503978245353,42.6167474526592,36.0478128804971
-100.167713922288,133.565943912603,-54.8089859449414
-175.266308530448,-28.9334335880922,67.9841577020416
11.8362968871661,-40.8367407694386,89.9903116587666
-387.541537486657,17.9354872783661,55.2272582099977
252.387785118051,67.9655832553035,33.3502098273166
-65.8067019174923,57.1195948615241,23.6954558665639
-70.7400654867524,63.6448200627428,3.53046845569406
247.107902192078,11.8587698885531,76.2549451458181
-211.840033033151,67.2943053945555,24.8336123907611
-113.065253295437,32.5961708245304,41.4089584126596
-55.0253575111565,123.408826571424,-71.3651388266371
60.2514321462004,6.86720098400838,84.4397615625494
-103.524814058401,100.330786725302,-23.0801904991094
-192.008442759812,27.4678570954129,51.7961820601886
-40.6836804987252,64.5861234518234,10.5946466500354
-147.814420505021,4.05136735152337,41.5062948236591
81.1328925735643,-53.6522798082733,98.9958315357908
14.8759239104693,47.2344749651456,25.4440899368856
27.125736938513,102.565703625951,-39.1845069358678
99.2612385903085,-4.46356442502292,46.374961675232
-25.4377853233163,-64.5467472882738,128.055392517148
-196.964764007804,64.9764472432289,27.5871340618432
-4.00185402289208,31.3872361156682,21.9634154158484
25.3675596772227,47.0507916578918,9.96124147288174
-162.797148679936,30.0376491260977,9.99774346167396
-135.548342403708,-45.0160847266088,90.5668087441591
51.4869763797687,18.8961533847323,36.9174741667812
-134.277191411908,25.6221684537259,12.1654267817794
-68.8282154879998,66.8417190156761,-17.6948757206992
-260.852619207086,112.902394666398,-58.2145241404069
93.0085707285398,66.5601004005887,-6.08331490607816
138.684139381512,21.0743807576073,78.1965618114409
-216.757189223805,123.022328252508,-60.7334667397954
-65.9270883561185,35.8309392405645,19.3519474392524
-139.384882318827,70.0172627036809,76.7726460786071
-352.738134393934,-12.0567601731436,76.4144235833191
-134.134830135925,35.0664620886828,104.875709777611
-34.9913001739769,18.2569824163802,112.741062441404
-7.60772478387662,40.6195611930452,45.2150507258484
-51.1702275977877,51.7479520162287,64.1843257168348
-335.517865239479,59.1791483917914,38.1528854712378
-333.758625017002,47.0547115449058,3.62781023050775
185.271437552234,80.3190497352625,40.034533636499
-139.456202830537,49.6933917402785,12.9996104548081
28.4107013505709,71.0928859523465,8.51711298800001
-65.4021421279976,59.2024117475012,4.99654331066995
-199.530288661823,82.335724139688,9.20087419435731
-149.056073605345,43.4989767902225,15.8179077734967
-409.130423177325,82.967906868158,17.3392011554388
-133.238569546447,88.8082027881828,9.38509417617024
-1046.85415058389,-79.9791920656248,104.06828362323
-344.987770194555,91.2396011938872,27.2076490909285
81.4165226338264,36.7213539083896,47.0865856611199
