(Intercept),SDT1
-142.447335751713,-81.8772006631771
-49.6067941513684,-69.9539324915932
-343.741663627225,-69.2352657238516
74.3045121908362,-86.8066443642492
-157.037046977425,-86.5064735092601
-207.894778950766,-85.6208658872338
-333.487627851159,-88.1596322357145
-456.691671380875,-56.1446088141238
-62.491145867054,-52.8207705390596
30.5425843021076,-71.6210989981773
-195.767074603064,-78.5831840779865
-286.09592650472,-50.9320575997408
-264.232550187357,-117.25714857912
-22.0202965102653,-86.3028704464377
-141.811748764278,-39.7671774267947
184.608184892017,-93.4067662603775
-34.1856877271348,-29.1462446711724
-215.070937006632,-44.2866987825946
-32.9329468960641,-5.51213905683835
5.18452917512332,-19.6766564998361
-47.0852192810853,-48.8724013639003
-27.8659754141117,-29.1133600142348
-50.649344641075,-24.2191805586917
-54.6489435399271,-56.2733666577915
-4.74882001479273,-49.3031640130212
66.5593904704438,-31.8321564107755
-170.126449855568,-36.1944962378184
-99.9074996976706,-49.250395762785
7.02122547851468,9.06917516791145
-96.4887093666839,-93.7811028840515
-138.735011421737,-62.5842091926897
-13.4818721387201,-52.7081579805053
-294.356313345801,-78.7156743757077
-240.865340318218,-39.5750414943905
-169.788969501693,-96.4045196712541
-24.9526223076391,-42.0323244274914
74.8343140449433,-157.225879829828
-131.348906129278,-7.41194909414116
-38.5699693348506,-46.1086731901451
28.7876303723606,-26.5600628644752
-38.6578859216243,-35.5320972402842
-70.7898758605879,-82.4933405751381
-112.937415865686,-24.482084139363
-65.5179206694011,-18.218912917524
-220.498132508757,-11.438618723274
20.3299528294301,-86.5406471892056
-130.511750072699,-73.2935400331917
-96.1352632038288,-111.296787000712
-134.778871390678,-31.9797218477033
-61.9012496294454,-51.973353974874
-201.586795963507,-69.4784749096652
-68.7641642554081,-51.8755772615841
-150.454693680353,-106.517185622142
-104.365451231439,-51.5960017378093
-205.960603138112,-97.2532626979955
65.0930054627097,-107.341049285289
14.6407456724555,-61.2512538184237
-124.15042951169,-49.6186745287705
-491.523678389829,-54.8749274127767
-93.976645248913,-47.4360301978304
85.2466677120901,-118.603556557704
-376.215955551757,-102.211835734492
-126.930179461706,-88.1386308771034
33.6539526632696,-73.8916229344325
-189.294420982485,-101.368012247036
-259.337520866204,-57.0934459462296
-83.7847324398172,-101.728427928523
-171.721751537727,-66.5931269771827
-523.688234521304,-88.5385371389857
-437.230281451004,-154.763943845894
-341.814093737004,-124.030645847223
-404.216552799495,-69.6724983689492
-162.098451540813,-22.9604842553435
-271.580325774827,-28.2286429551896
-108.457069034746,-45.1270634981483
-260.669569460479,-55.5258109298447
-6.92286339351267,-57.6860041053151
-177.940868137317,-57.3535461280117
36.8906038580462,-87.8273600508837
-238.973474438026,15.5248672366433
-308.011457361856,-34.9578496355825
37.1057907573486,-77.6612056171289
-44.6865130413353,-41.4762238789117
-81.8777572888866,-73.2311060332431
-169.110059651292,-114.182467169929
-217.652386563568,-65.1966427575171
-453.723244630542,-62.2343108404602
-175.969609615568,-95.0909265190858
-147.059275382177,-99.0780377210922
-388.786238085901,-107.501524095467
-273.002773325104,-75.2311956486228
194.652688191769,-41.6882886641542
-61.17093134674,-82.2025222254742
-31.6927052563115,-100.041384177141
-412.438428556721,-58.3846741359457
-47.811993872805,-148.973763172653
-450.121419883479,-68.5046193556627
48.2872510555899,-84.0549200690875
-184.776502568007,-110.820738984788
-83.9856221044174,-52.0659329427872
112.566627127671,-92.5292806378432
92.2961740611208,-34.1109286442843
-94.616154423773,-43.2142892954071
-141.219652413041,-26.7871980701457
45.0916873909446,-66.2509589525071
14.6498910700029,-91.387765941472
99.2447996700212,-46.4461296860682
21.6493268047489,-68.3334752634255
-36.7686580236968,-22.0964854293197
-114.100551233918,-40.5663509645092
-97.5473410405684,-68.3297482046619
-22.4432409107394,-33.7051668033528
-39.598676194506,-47.7414552591435
-22.9664127116885,-52.2790648854425
6.51433745090617,-61.2293534544224
-126.721676081666,-17.8241351100442
-20.5655371870653,-21.5573081091279
-279.28368887477,-18.2798370225755
-41.4763086196617,-13.0213464994722
-75.5406751749833,-44.9150250825187
-67.4783882359334,-39.0500671664195
50.8255354409775,-16.6440147614849
-155.539171213705,-38.5623624795116
-131.618546512982,-77.8991880206086
73.8780873324067,-34.9036403345453
26.6138473622632,-34.7834032751634
49.9113733980294,-29.787241745471
-42.5126038293311,-26.7202684429722
64.6959136569931,-20.7672015511489
-78.5503224188469,-34.0444493278483
-26.88311865367,-19.5794059167238
-111.742090012311,-24.6835059379227
11.1212616982721,-38.3248278342799
-385.271242435596,-14.1704611476744
-1.21402103999571,-22.0195098369732
-154.885445853964,-48.4594517985606
-71.9274541481864,-120.786068223844
-32.5604148024941,-93.0936287147051
-152.479598238395,-99.7885810290609
-56.6906682524423,-73.0939040169178
-139.944947872864,-85.1566321176288
-130.020460470856,-83.3096074068708
-26.2623749172744,-42.6832412224176
-325.497668031545,-70.2460288617585
-11.3443932587397,-52.3693736501737
-49.4996052802162,-11.4810927753861
-8.45346186216921,-28.3715120862653
-73.3886015554745,-22.7219007912354
-155.720580918525,-14.3844770677679
-126.13551478929,-10.5012045415642
62.0056807653091,-36.1388765571028
-46.8899799246392,-31.0942864353128
-3.82818523288006,-16.3898199391188
-131.515761971445,-16.8372329613194
-48.4654292397481,-41.7689595845877
-17.7584538893716,-50.255665480192
-142.639324868025,-124.728272582724
-79.4209376693743,-40.9748472269039
-18.8359017780022,-21.2131034298218
-36.9356782747709,-7.42510701785795
22.4177917851484,-30.6752835566294
-47.808344983554,-40.065146204317
2.36774573891307,-20.1886384878526
0.256489703722764,-20.6812909056316
-94.8163131516112,-12.2989764386002
-63.0605669239594,-19.1839838508458
-1.70735927351052,-18.6750530878198
-49.5516668527198,-27.2076742552949
-40.8123553472324,-24.1927414089951
-3.59926066099433,-18.005418238834
-39.3220584722258,-13.0124182321888
-5.88438638840307,-20.6606666684092
-47.0578623628026,-17.5849264767894
-65.9877776812937,-1.17469019821147
-45.5922687576094,-11.0523255077715
-85.3918292388516,-12.8707305936696
-4.41108164345133,-16.3474055893021
-39.6023339986787,-6.90351581759478
-42.5919600992474,-7.40392273289035
-28.169666314323,-13.0615836189245
5.3712596701007,-7.92365239527862
-13.8266602018703,-11.4218967868801
-18.2971088408667,-5.17313990683033
-67.8962405825587,-17.3069655909057
-57.1482949928177,-11.8719033167436
-37.8469594610215,-9.3396251732629
8.638482332688,-27.9981849741307
-91.8132397998343,-19.0004028681942
