(Intercept),SDT1
-0.652489349988173,-34.5569523671147
-197.838310204213,-37.0277223831945
-112.717783579654,-22.830956843798
-113.80820451183,-33.4104628466011
-101.948904642108,-10.4943078465876
-110.11201557501,-54.7038055808662
83.8570031469571,-52.0681402815244
179.93740123004,-2.19935004765284
-192.917543286516,-48.9444195918186
-49.1123651546368,-89.1405323986837
190.278045244833,-20.5615213553683
-219.552478119364,-63.4100137362839
-288.95854152814,-121.680063906831
-83.3023166668427,-112.26703733654
149.379139918601,-39.2599969721614
-173.068548402785,-93.5289812694973
-122.105244488077,-80.1689233408688
14.2565436293808,-110.824212039263
-73.5728275690053,-54.7653627529944
-162.640538523468,-45.6190368048847
-339.310160385794,-40.8276302988088
-199.184409499077,-32.4038186309626
-108.647799614526,-98.3802775510048
-14.7706359435615,-67.8953902455287
-123.729937609722,-18.3317109307363
-336.478241032688,-21.7880819458514
-318.605094468847,-113.134006875305
-141.197483574448,-68.5867776530213
-20.0059234820874,-45.9056277413474
-118.587217739409,-80.3265030554103
-124.386131652776,-59.5886502872745
68.9391394866107,-128.275759460812
-322.028359609874,-115.542572217877
-135.954277629353,-67.3659838983949
222.708299744017,-64.7501741488377
-8.74128107706201,-36.9543108344369
-50.8266254456903,-49.6419342359877
134.566455094144,-42.4532140571391
-140.613713772787,-100.683548268496
-250.718631043084,-133.266407665062
-177.178414528607,-47.3156583099335
129.25841538231,-55.3086921505746
72.5842222113042,-89.3508073892008
146.421555239707,-64.6276206931288
170.094896928429,-73.3038730497065
-641.46697805031,-99.6349975683115
-328.858438297844,-51.8446590243548
-327.720338798997,-70.453432174284
-229.08292338391,-112.362824629527
-135.195712392378,-42.0854297232654
-65.9593654723285,-56.4674829477226
125.424100833072,-120.941443610707
134.839615973891,-109.316021875718
-165.77299999728,-37.6241620541368
25.0717513545387,-72.2303271304627
-105.560771894816,-54.8980466356261
-83.2163261156238,-92.4241129547372
-127.866421423158,-64.5225475034385
-181.825361275351,-62.4148854873783
-56.3072458896204,-3.37857908117257
-179.411323241075,-23.0041257807934
-132.284817886801,-77.3824846004936
-132.308285687061,-85.0757797542756
-517.198338588314,-25.870065169569
5.8786871417833,-42.6236058086797
62.5802045472228,-41.7237180702723
-34.8294974537566,-101.155872444455
-139.733734264795,-37.2107283810619
-375.307588793628,-71.3387646302816
11.4026974523731,-14.4931285756611
-177.539746828694,-86.2775077180122
-37.2243799639109,-76.2407009640228
-103.063904879935,-53.1272690783808
-57.834133370583,-54.1794505916332
-56.0112445288178,-34.7554145106114
-25.1967350776845,-18.0796671585704
-12.5337546470728,-30.6112579942564
-20.8592790291077,-23.0212838763109
-251.043331356137,-62.6709578605951
1.8218628159666,-64.2725942380348
90.0079796796417,-29.6981837912317
-373.332152859381,-3.24087084915664
-104.137637000124,-67.5426273971243
-181.033092039812,18.9830682444153
-273.313673010736,-83.1568223883551
-338.350280206818,-71.6504291819292
177.181283796323,0.123981382621423
-244.813104023227,-39.3514248173306
-136.506044534697,-94.7218390667808
-302.870789630953,-93.7182132586804
-401.691181220318,-76.4949949861475
-113.859555206625,-156.647931588872
17.7391793962452,-204.092618484709
-114.310649629042,-71.5239987348759
-275.899979543814,-180.603338736136
16.8242435183201,-112.75475937358
247.442895830798,-90.4715366664459
5.24601206871739,-98.9731791925151
46.8163990239264,-70.7694406457595
126.303826956429,-83.9958543621833
-85.3059034697071,-95.2177030602179
-152.190153992939,-109.500631935705
103.907553980738,0.898571421435918
-90.2432392549308,-30.9053503238829
-52.7079536863748,-103.087376745432
-149.078295185896,-103.082533378329
-200.193986311715,-128.68023098111
86.9178221947222,-95.6120283769633
-76.3760843061464,-55.6212744046497
6.51791606078768,-79.2394944195839
