(Intercept),IUCNDD,IUCNEN,IUCNEW,IUCNLC,IUCNNT,IUCNVU
-101.145750823667,-532.397746814328,-295.696287634397,-18.556030893611,-329.713185479253,-477.245837056456,-341.666872241127
-332.73827906709,235.774271196307,-132.363608151616,-139.221228151378,-235.02445225382,-225.498335736702,-184.933326265324
109.039859417651,416.196701302826,-115.73912332335,-252.998190186094,-243.931214611686,-228.651233174387,-263.106853714649
-225.183126213771,223.352336733682,-19.1497857341747,-85.0213225449697,-93.8384063949488,-48.5938461271508,52.0997118026571
-321.668022336591,721.117693283097,-73.0870966014918,72.0485411966097,-100.727179260837,-38.3879122441867,-47.6219280483958
-315.045446362143,-92.945503841539,-118.618907431315,-285.363068933191,-167.010367263545,-132.239685905937,-127.99527663656
90.7318188486679,914.300260401913,-130.273399148595,573.279468850487,-171.639236990133,-166.415369949245,-167.870407064249
87.8275181769277,500.025454846946,-84.6687998560956,942.67528936125,-169.477268546441,-162.971172601421,-107.524882910606
-101.284572830566,181.645212738251,-40.7750923158728,37.6607892432439,-78.8592824049629,-126.538709331959,-26.8500650306669
-237.398780620948,449.868981559674,42.1990481976973,407.942924146439,-1.84193869226146,-20.5053531438462,95.9787180153362
-351.521971368013,498.433286150372,-6.82387204125553,432.184022974368,-17.3905160186769,-6.8970391992093,39.6831353657908
118.00334490661,371.521730803695,-35.4599167258712,88.237387890902,-84.181484829729,-82.3939778020576,62.0327766427072
99.1044660317202,649.954685028788,-221.757721424409,-680.99342279212,-271.336084356124,-190.911562368041,-227.821149644325
219.622160044863,29.5969752230594,-193.512408892449,-297.828061444219,-204.942022840114,-250.866986386289,-199.571964623743
-29.0440530533342,184.270095406486,-176.012767865315,28.0349393354409,-250.795586020686,-411.09541364864,-291.834955526443
-386.033255747952,981.459883192088,-65.2038125098625,99.0674168691621,-221.034019880521,-59.181457242521,-131.853231870282
62.8294330631327,-171.618083062029,-157.245332424296,-374.460540611835,-131.238347387014,-177.368956636641,-127.712719410549
-511.925500594669,247.538607738097,-103.001075416178,383.036822081893,-161.513210687786,-214.784176734043,-90.3185478781961
-5.34366233549372,372.459628408033,-82.8987213318978,292.678663361963,-92.3864823546028,-40.4926812950289,-194.070715599912
-112.182822634254,50.2023692784569,-62.6098144828575,123.927769396203,-152.433290021457,-165.488912653163,-146.160779726852
-183.740397130619,574.993301434093,-100.827775170706,-194.935430988946,-186.10761701406,-191.847400401719,-173.457165897156
-173.192888287704,477.054400186593,59.2838077183696,-294.094524530679,-22.5739435020078,-33.2934834668995,-23.3070855672122
-7.72587403882062,306.312507010618,-3.37646699140896,893.161918450533,-35.0641941725044,-22.1739486400329,5.01704000378959
-108.004745493305,335.348633920759,24.6365683032636,91.012225010767,-28.433618713083,33.1632946954633,-1.64720960322302
-77.1562533641845,-22.9019552338214,0.219625204714248,-310.03257782069,-33.0302390391807,31.976589102298,13.2971263921718
-134.226808142703,132.924716677953,-34.3418104214616,301.301212432821,-136.45152554482,10.8489303425449,-83.1635319288325
-48.0276441895476,-58.5522339539457,-90.3571911994804,-426.138222435853,-181.892040355226,-183.171623110771,-111.440914391889
23.9635902906593,407.791060695628,-37.6392221598398,295.274307211032,-159.487961598003,-181.860936908612,-126.460742668074
-35.2666371134255,524.647652609921,-234.686567867946,325.621097780473,-219.639450792129,-233.295968621253,-112.633084069334
-153.786787131336,-66.5932115104515,21.8501887759703,165.186377514703,-89.4727724953482,-115.177477991172,-75.3128866753468
-73.4984894731897,0.649506316640327,-111.97428751472,-33.0606081056976,-194.652076709215,-250.186933938126,-179.563027452357
-429.337134650108,338.028546563967,-13.9868613261497,77.6866535684167,-27.5617021233775,-72.9847736404045,25.8875320570078
-53.7436526731763,578.632545013214,-11.7907863641158,297.763262146786,-198.298513726298,-132.623975557181,-103.467368378348
176.44019595912,739.187453143255,47.6293981629788,425.115647012979,-25.6087291371041,-176.120410737822,-58.5577247994006
-14.8312396592228,161.669562010851,-34.85743109746,281.016607485828,-104.352196527587,-118.311582919232,-51.1040761070799
26.6287866337334,789.312460599587,111.958735659166,105.83395640571,34.5865506782429,-29.8142253417755,74.5726704332628
-131.545944209152,389.021660975566,-16.441213449114,177.08488714683,-192.648978233654,36.3040885291903,-128.071531678783
62.409597750433,192.488778208935,-120.475332690185,100.215768304915,-155.866785826045,-147.710986573125,-175.730793503244
-149.089480943716,708.67952342211,-49.2459246413127,5.28352090161934,-132.820200585746,-71.7415756743519,-73.2752173412446
21.0586516610274,459.006734945186,-46.5786038104416,-226.061641496814,-105.246414834568,-101.857521030906,-13.9291046035651
15.1265949091467,532.814407245743,-84.4406935480365,286.916401511822,-96.0499778248632,-102.276461604451,-62.2479313038202
-106.604177110275,609.978780671081,-40.519857834297,-77.0831131467421,19.5561417043209,24.3147616085189,-39.06877952785
