(Intercept),MGSHAR,MGSHBG,MGSMBG,MGSMMG,MGSMOP,MGSSO,MGSSSG,MGSVGS
-258.638298832329,57.5873592146309,162.786142918776,226.83617717927,78.5025226426442,-540.745940016714,-108.842334383473,149.616270038561,122.045677401329
-880.273680789687,225.947418641081,335.317862561496,356.878817840032,403.256773967041,39.0731296802405,239.514292303902,385.601585257711,585.513007894146
-277.50276552765,0.2219132085811,129.200996589876,26.3956050917768,52.1265595102523,-248.274513255194,8.1011300056125,101.109520306141,39.2217036572692
-249.803041193198,-14.7424861372419,99.4527781591896,47.7390853311808,73.3055467543891,-239.352246750728,-69.5199759179159,61.5274660772793,-26.0012272847525
-833.152647956857,242.110865299002,299.576442737278,482.81737003279,329.566084396734,89.8074251394137,168.135390748503,411.729198611778,381.56024342867
-708.835049834946,-155.137726332192,204.244570481955,-32.1720735779911,-112.761885471948,-678.408356747765,-60.0675033752341,104.545396006739,97.8252654535263
-119.720386085477,-354.617407307815,-179.267731674394,-153.663081077131,-338.036812995998,-1228.31061010138,-444.239754842689,-136.117266984387,-375.347562586481
-423.928929828136,-312.755916694829,-30.3599268882244,-97.5185062722012,-206.918927608451,-505.556398752124,-282.812291146343,-93.0595775367983,1.23964334391349
8.52489962794061,-15.4349473269758,79.8955554692075,186.894998770964,-28.1652855537104,-603.907200514543,-186.956496823686,24.3941716122608,123.568149936618
-603.101047380478,8.73495414412173,151.117037421907,229.170091179083,86.6167758373249,-392.727653098103,30.0672077017662,64.4976552259986,76.6359368499543
-363.100956771981,-92.7664111547638,-58.4070157802198,-88.33947202134,-11.0687861584593,-676.795856631135,-201.979750048413,-14.1692719192433,-37.1739035571518
-745.618927444782,-52.5391522911887,123.57788048254,137.049305332461,-7.01444009975239,-382.947715646322,-152.843317671941,23.38386557272,255.292048914256
12.5409834634047,-234.957393666991,-19.7511022436956,-83.7605745057081,-143.736257683137,-781.741525347548,-404.663389323337,-48.3077111781167,-78.8323540914935
-690.031715916455,-115.942968708288,58.4879955634424,108.152586699754,51.0507961191615,-282.155274613167,-185.021890447832,3.84013976006827,-53.9191815413942
221.119017645266,-196.365732661521,182.312351524219,99.9754366554553,-42.4206685252211,-329.54334273031,-293.228947942393,10.1349144278884,-73.0106852995159
-666.081609596906,198.436949931922,318.356525228737,266.994013973264,233.773517104215,-215.528465109877,71.1700213689619,88.8294137236226,203.073707809992
