Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
3096	-670.2418	-684.7863	14.54448	0.02377452	0.0003907866	0.0135446	0.000222636	0.0340044	0.000558937	0.569712	1.43029	0.6823678	0.631126	1.58447	0.0237745	0.000390787	0.009392594	0.00939259	0.00939259	0.1097914	0.1001071	0.0506327	0.0461665	0.16895	0.154048	0.461172	1.53883	0.8932726	0.54744	1.82669	0.109791	0.100107	0.000370913	0.0323345
3097	-673.3366	-687.64	14.30338	0.03537151	0.06217798	0.0280217	0.049258	0.0427214	0.075098	0.79221	1.20779	0.3126229	0.809887	1.23474	0.0353715	0.062178	0.004650719	0.00465072	0.00465072	0.1006821	0.09521213	0.0557569	0.0527277	0.145607	0.137697	0.553792	1.44621	0.7115828	0.618811	1.616	0.100682	0.0952121	8.29442e-05	0.00755737
3098	-671.6162	-685.9905	14.37423	0.01594965	0.03719831	0.00951048	0.0221807	0.0223888	0.0522159	0.596282	1.40372	0.6346771	0.651757	1.53431	0.0159496	0.0371983	0.004861833	0.00486183	0.00486183	0.1179327	0.09521213	0.0479146	0.0386835	0.187951	0.151741	0.406288	1.59371	1.013181	0.504907	1.98056	0.117933	0.0952121	1.19298e-05	0.00755737
3099	-671.9627	-685.7062	13.7435	0.01594965	0.02029362	0.0129454	0.0164712	0.0189539	0.0241161	0.811643	1.18836	0.2826328	0.826436	1.21002	0.0159496	0.0202936	0.004288988	0.00428899	0.00428899	0.1170564	0.1555849	0.0475586	0.0632122	0.186554	0.247958	0.406288	1.59371	1.013181	0.504907	1.98056	0.117056	0.155585	5.81656e-06	0.017849
3100	-671.0677	-685.9319	14.86419	0.01139154	0.02029362	0.00924586	0.0164712	0.0135372	0.0241161	0.811643	1.18836	0.2826328	0.826436	1.21002	0.0113915	0.0202936	0.003546953	0.00354695	0.00354695	0.1170564	0.07872818	0.0475586	0.0319863	0.186554	0.12547	0.406288	1.59371	1.013181	0.504907	1.98056	0.117056	0.0787282	8.59052e-06	0.017849
3101	-672.1887	-687.6023	15.41364	0.001600366	0.002259502	0.00157543	0.0022243	0.0016253	0.0022947	0.984421	1.01558	0.02309985	0.98454	1.0157	0.00160037	0.0022595	0.01257807	0.0125781	0.0125781	0.1170564	0.1137989	0.0475586	0.0462351	0.186554	0.181363	0.406288	1.59371	1.013181	0.504907	1.98056	0.117056	0.113799	0.000671373	0.0345971
3102	-667.7337	-686.9946	19.2609	0.002395434	0.0001401737	0.00235811	0.00013799	0.00243275	0.000142357	0.984421	1.01558	0.02309985	0.98454	1.0157	0.00239543	0.000140174	0.002377923	0.00237792	0.00237792	0.120322	0.1192789	0.0524144	0.0519601	0.188229	0.186598	0.435618	1.56438	0.9477383	0.527693	1.89504	0.120322	0.119279	0.00436565	0.0308062
3103	-669.4472	-689.5894	20.14224	0.0001293983	0.0003196102	4.8365e-05	0.00011946	0.000210432	0.00051976	0.373768	1.62623	1.089998	0.479413	2.08588	0.000129398	0.00031961	0.01052841	0.0105284	0.0105284	0.08269551	0.03570334	0.0360237	0.015553	0.129367	0.0558537	0.435618	1.56438	0.9477383	0.527693	1.89504	0.0826955	0.0357033	0.00436565	0.0296782
3104	-667.0183	-687.9502	20.9319	0.0003467854	0.0009991526	0.000129617	0.000373452	0.000563953	0.00162485	0.373768	1.62623	1.089998	0.479413	2.08588	0.000346785	0.000999153	0.009525187	0.00952519	0.00952519	0.08826974	0.06015172	0.0466272	0.0317743	0.129912	0.0885292	0.528235	1.47176	0.7595934	0.599093	1.66919	0.0882697	0.0601517	0.00436565	0.00782973
3105	-669.5503	-684.764	15.21373	0.02734268	0.001457794	0.0102198	0.000544877	0.0444655	0.00237071	0.373768	1.62623	1.089998	0.479413	2.08588	0.0273427	0.00145779	0.005534614	0.00553461	0.00553461	0.1038071	0.09240483	0.0389884	0.0347059	0.168626	0.150104	0.375585	1.62441	1.085574	0.480846	2.07967	0.103807	0.0924048	0.000242479	0.0146975
3106	-668.1604	-684.5542	16.39378	0.02734268	0.001494386	0.0140764	0.00076933	0.040609	0.00221944	0.514813	1.48519	0.7854022	0.588755	1.6985	0.0273427	0.00149439	0.005102699	0.0051027	0.0051027	0.1142459	0.07198502	0.0493844	0.0311165	0.179107	0.112854	0.432264	1.56774	0.955056	0.525095	1.90442	0.114246	0.071985	9.89599e-05	0.013045
3107	-666.1231	-685.118	18.99494	0.007409725	0.0007418699	0.00537489	0.00053814	0.00944456	0.0009456	0.725383	1.27462	0.417872	0.754387	1.32558	0.00740972	0.00074187	0.005384471	0.00538447	0.00538447	0.1142459	0.08693342	0.0557487	0.042421	0.172743	0.131446	0.487972	1.51203	0.8383748	0.56809	1.76028	0.114246	0.0869334	0.000107582	0.013045
3108	-672.6584	-687.1165	14.45812	0.03727446	0.006084876	0.0270383	0.00441387	0.0475107	0.00775588	0.725383	1.27462	0.417872	0.754387	1.32558	0.0372745	0.00608488	0.004168057	0.00416806	0.00416806	0.1142459	0.1431647	0.0653647	0.0819103	0.163127	0.204419	0.57214	1.42786	0.6779557	0.633007	1.57976	0.114246	0.143165	0.000107582	0.0185071
3109	-669.739	-690.1653	20.42627	0.006062686	0.000291452	0.00439777	0.000211414	0.0077276	0.00037149	0.725383	1.27462	0.417872	0.754387	1.32558	0.00606269	0.000291452	0.004833701	0.0048337	0.0048337	0.1330752	0.1431647	0.0588197	0.0632793	0.207331	0.22305	0.442003	1.558	0.9339201	0.532635	1.87746	0.133075	0.143165	0.00547852	0.000249612
3110	-672.4628	-689.0978	16.63498	0.03447012	0.00503387	0.025004	0.00365148	0.0439362	0.00641626	0.725383	1.27462	0.417872	0.754387	1.32558	0.0344701	0.00503387	0.005764552	0.00576455	0.00576455	0.1080215	0.06672366	0.0434404	0.0268326	0.172603	0.106615	0.402146	1.59785	1.022701	0.501676	1.99332	0.108021	0.0667237	0.00472835	0.000249612
3111	-670.7873	-686.3016	15.51433	0.01641872	0.00503387	0.00531482	0.00162949	0.0275226	0.00843825	0.323705	1.6763	1.219076	0.43944	2.27562	0.0164187	0.00503387	0.007799034	0.00779903	0.00779903	0.1170271	0.07427771	0.047062	0.0298705	0.186992	0.118685	0.402146	1.59785	1.022701	0.501676	1.99332	0.117027	0.0742777	0.00249104	0.00268617
3112	-679.8779	-688.7391	8.861152	0.07081309	0.04870607	0.0229225	0.0157664	0.118704	0.0816457	0.323705	1.6763	1.219076	0.43944	2.27562	0.0708131	0.0487061	0.007799034	0.00779903	0.00779903	0.1035734	0.1513451	0.0360783	0.0527189	0.171068	0.249971	0.348336	1.65166	1.15374	0.459238	2.17752	0.103573	0.151345	0.00552088	0.0148047
3113	-678.0989	-688.8496	10.75065	0.02749905	0.106635	0.0114236	0.044298	0.0435745	0.168972	0.415417	1.58458	0.9924497	0.512017	1.95306	0.0274991	0.106635	0.01427972	0.0142797	0.0142797	0.1035734	0.1226752	0.0360783	0.0427322	0.171068	0.202618	0.348336	1.65166	1.15374	0.459238	2.17752	0.103573	0.122675	0.00490988	0.000809513
3114	-676.3118	-689.9527	13.64084	0.001374786	0.106635	0.000571109	0.044298	0.00217846	0.168972	0.415417	1.58458	0.9924497	0.512017	1.95306	0.00137479	0.106635	0.008885778	0.00888578	0.00888578	0.09083575	0.3380192	0.0316413	0.117744	0.15003	0.558294	0.348336	1.65166	1.15374	0.459238	2.17752	0.0908358	0.338019	0.00360794	0.00192738
3115	-671.482	-688.6553	17.17331	0.0002772291	0.02424715	8.44901e-05	0.00738972	0.000469968	0.0411046	0.304766	1.69523	1.272095	0.424003	2.35847	0.000277229	0.0242471	0.00159428	0.00159428	0.00159428	0.1345624	0.1319519	0.0472368	0.0463204	0.221888	0.217583	0.35104	1.64896	1.146793	0.461395	2.16734	0.134562	0.131952	0.00360794	0.00658527
3116	-669.0834	-688.3597	19.27635	0.0002311491	0.0001655243	5.57893e-05	3.99503e-05	0.000406509	0.000291098	0.241356	1.75864	1.472242	0.370459	2.69935	0.000231149	0.000165524	0.008539969	0.00853997	0.00853997	0.09224666	0.1319519	0.0323822	0.0463204	0.152111	0.217583	0.35104	1.64896	1.146793	0.461395	2.16734	0.0922467	0.131952	0.0100751	0.0154544
3117	-672.4228	-686.8742	14.45135	0.004323289	0.0008618425	0.000228474	4.5546e-05	0.0084181	0.00167814	0.0528472	1.94715	2.673664	0.164745	6.07	0.00432329	0.000861842	0.008539969	0.00853997	0.00853997	0.08635513	0.1319519	0.0307367	0.0469662	0.141974	0.216938	0.355934	1.64407	1.134326	0.465291	2.14919	0.0863551	0.131952	0.000304406	0.0129315
3118	-674.6134	-687.6654	13.05196	0.0001223552	0.02512467	6.46613e-06	0.00132777	0.000238244	0.0489216	0.0528472	1.94715	2.673664	0.164745	6.07	0.000122355	0.0251247	0.01029001	0.01029	0.01029	0.1209397	0.1102262	0.0430465	0.0392333	0.198833	0.181219	0.355934	1.64407	1.134326	0.465291	2.14919	0.12094	0.110226	0.0114904	0.0102999
3119	-670.7539	-690.1392	19.38525	0.0001223552	0.000710363	8.34375e-05	0.000484417	0.000161273	0.000936309	0.681928	1.31807	0.4885176	0.719283	1.39027	0.000122355	0.000710363	0.01541606	0.0154161	0.0154161	0.110924	0.1102262	0.0317975	0.0315975	0.19005	0.188855	0.28666	1.71334	1.325375	0.409036	2.44477	0.110924	0.110226	0.0114904	0.0102999
3120	-664.0518	-686.6963	22.6445	0.0001223552	0.000710363	8.34375e-05	0.000484417	0.000161273	0.000936309	0.681928	1.31807	0.4885176	0.719283	1.39027	0.000122355	0.000710363	0.007225244	0.00722524	0.00722524	0.1056569	0.06743548	0.0334744	0.021365	0.177839	0.113506	0.316822	1.68318	1.238047	0.433853	2.30493	0.105657	0.0674355	0.00121966	0.0102999
3121	-668.6785	-688.7745	20.09602	0.0002367591	0.002603157	0.000161453	0.00177517	0.000312065	0.00343115	0.681928	1.31807	0.4885176	0.719283	1.39027	0.000236759	0.00260316	0.009210959	0.00921096	0.00921096	0.1278227	0.04310186	0.040497	0.0136556	0.215148	0.0725481	0.316822	1.68318	1.238047	0.433853	2.30493	0.127823	0.0431019	0.00531569	0.0102999
3122	-665.1987	-687.1288	21.93009	0.0002367591	0.0003403467	9.93971e-05	0.000142886	0.000374121	0.000537808	0.419824	1.58018	0.9825621	0.515443	1.94008	0.000236759	0.000340347	0.003796023	0.00379602	0.00379602	0.1480563	0.08511918	0.0516207	0.0296773	0.244492	0.140561	0.348656	1.65134	1.152916	0.459494	2.17631	0.148056	0.0851192	0.00344963	0.00807833
3123	-671.4724	-687.1612	15.68884	0.02612189	0.0001762648	0.0106342	7.17573e-05	0.0416096	0.000280772	0.4071	1.5929	1.011323	0.505541	1.97808	0.0261219	0.000176265	0.01454663	0.0145466	0.0145466	0.1480563	0.1062148	0.0517026	0.0370912	0.24441	0.175338	0.349209	1.65079	1.151492	0.459935	2.17422	0.148056	0.106215	0.000544071	0.0140785
3124	-670.9009	-685.442	14.5411	0.03727772	0.01614956	0.0352454	0.0152691	0.03931	0.01703	0.945481	1.05452	0.08090976	0.94689	1.05609	0.0372777	0.0161496	0.00284481	0.00284481	0.00284481	0.1151938	0.1062148	0.0556685	0.0513293	0.174719	0.1611	0.483259	1.51674	0.8478752	0.564461	1.7716	0.115194	0.106215	0.0023798	0.0140785
3125	-673.1243	-686.5531	13.4288	0.03727772	0.04195002	0.034578	0.038912	0.0399774	0.0449881	0.92758	1.07242	0.1075591	0.930022	1.07524	0.0372777	0.04195	0.006729221	0.00672922	0.00672922	0.09537924	0.1062148	0.053055	0.0590822	0.137704	0.153347	0.556253	1.44375	0.7070343	0.620712	1.61105	0.0953792	0.106215	0.0023798	0.0140785
3126	-668.1631	-685.418	17.25496	0.0002890122	0.01464916	0.000159082	0.00806337	0.000418943	0.0212349	0.550432	1.44957	0.7178146	0.616215	1.62281	0.000289012	0.0146492	0.009285975	0.00928598	0.00928598	0.1019983	0.1062148	0.0388245	0.0404294	0.165172	0.172	0.380639	1.61936	1.073357	0.484824	2.0626	0.101998	0.106215	0.0023798	0.0140785
3127	-681.3399	-686.9741	5.634108	0.000848702	0.05067654	6.35366e-06	0.000379381	0.00169105	0.100974	0.00748632	1.99251	4.139481	0.0612962	16.3142	0.000848702	0.0506765	0.008944275	0.00894428	0.00894428	0.1019983	0.1582992	0.0323143	0.0501512	0.171682	0.266447	0.316812	1.68319	1.238073	0.433845	2.30497	0.101998	0.158299	0.00336876	0.0335265
3128	-684.5294	-691.7419	7.212531	0.01184848	0.03406979	8.87015e-05	0.000255057	0.0236083	0.0678845	0.00748632	1.99251	4.139481	0.0612962	16.3142	0.0118485	0.0340698	0.01780409	0.0178041	0.0178041	0.1343823	0.04714883	0.0671242	0.0235509	0.20164	0.0707467	0.499502	1.5005	0.8153881	0.576967	1.7332	0.134382	0.0471488	0.00343798	0.00906589
3129	-674.8205	-689.2543	14.4338	0.03737178	0.03406979	0.026051	0.0237492	0.0486926	0.0443904	0.697076	1.30292	0.4636631	0.731443	1.36716	0.0373718	0.0340698	0.007332104	0.0073321	0.0073321	0.09771474	0.04714883	0.0533665	0.0257501	0.142063	0.0685475	0.546146	1.45385	0.7257988	0.612906	1.63157	0.0977147	0.0471488	0.00212364	0.00906589
3130	-678.981	-688.3396	9.358572	0.03737178	0.006696052	0.0257851	0.00462002	0.0489585	0.00877208	0.689962	1.31004	0.4753042	0.725722	1.37794	0.0373718	0.00669605	0.01243815	0.0124382	0.0124382	0.09771474	0.01684239	0.0533665	0.0091984	0.142063	0.0244864	0.546146	1.45385	0.7257988	0.612906	1.63157	0.0977147	0.0168424	0.0109674	0.0505009
3131	-671.65	-686.9125	15.26255	0.1221281	0.0002557601	0.105486	0.000220909	0.13877	0.000290611	0.863734	1.13627	0.2032926	0.871867	1.14696	0.122128	0.00025576	0.02395751	0.0239575	0.0239575	0.1402551	0.05987952	0.0765997	0.0327029	0.20391	0.0870561	0.546146	1.45385	0.7257988	0.612906	1.63157	0.140255	0.0598795	0.000869513	0.0132426
3132	-675.0155	-687.7107	12.69522	0.1221281	0.0008491886	0.0434226	0.000301928	0.200834	0.00139645	0.355549	1.64445	1.135301	0.464985	2.1506	0.122128	0.000849189	0.001628483	0.00162848	0.00162848	0.1783794	0.1193429	0.0974211	0.0651786	0.259338	0.173507	0.546146	1.45385	0.7257988	0.612906	1.63157	0.178379	0.119343	0.000415041	0.0277707
3133	-680.0917	-688.4696	8.377966	0.1221281	0.01794115	0.0434226	0.00637896	0.200834	0.0295033	0.355549	1.64445	1.135301	0.464985	2.1506	0.122128	0.0179411	0.02485105	0.024851	0.024851	0.121966	0.0942467	0.0666112	0.0514724	0.177321	0.137021	0.546146	1.45385	0.7257988	0.612906	1.63157	0.121966	0.0942467	0.000408298	0.0180779
3134	-676.8965	-684.3097	7.413227	0.1221281	0.01794115	0.0927662	0.0136278	0.15149	0.0222545	0.759581	1.24042	0.3635621	0.782533	1.2779	0.122128	0.0179411	0.03096043	0.0309604	0.0309604	0.1248265	0.07909174	0.0639397	0.0405131	0.185713	0.11767	0.512229	1.48777	0.790422	0.586765	1.70426	0.124827	0.0790917	0.000408298	0.0286353
3135	-676.3388	-684.7457	8.40687	0.1271273	0.01794115	0.0965635	0.0136278	0.157691	0.0222545	0.759581	1.24042	0.3635621	0.782533	1.2779	0.127127	0.0179411	0.02250338	0.0225034	0.0225034	0.1248265	0.07909174	0.059003	0.0373851	0.19065	0.120798	0.47268	1.52732	0.8694361	0.556312	1.79755	0.124827	0.0790917	0.000474909	0.0286353
3136	-678.1595	-687.1234	8.96391	0.04498233	0.006331392	0.0341677	0.0048092	0.0557969	0.00785358	0.759581	1.24042	0.3635621	0.782533	1.2779	0.0449823	0.00633139	0.009316821	0.00931682	0.00931682	0.1248265	0.07909174	0.059003	0.0373851	0.19065	0.120798	0.47268	1.52732	0.8694361	0.556312	1.79755	0.124827	0.0790917	0.000193702	0.0530444
3137	-673.0989	-684.8419	11.74307	0.07373966	0.05259515	0.0560112	0.0399503	0.0914681	0.06524	0.759581	1.24042	0.3635621	0.782533	1.2779	0.0737397	0.0525951	0.009316821	0.00931682	0.00931682	0.1277342	0.1014897	0.0769273	0.0611217	0.178541	0.141858	0.602245	1.39776	0.6241448	0.656404	1.52345	0.127734	0.10149	1.47476e-05	0.015552
3138	-671.997	-685.3603	13.36324	0.08199898	0.007569937	0.0622849	0.00574998	0.101713	0.00938989	0.759581	1.24042	0.3635621	0.782533	1.2779	0.081999	0.00756994	0.00878311	0.00878311	0.00878311	0.1452476	0.1014897	0.0874746	0.0611217	0.203021	0.141858	0.602245	1.39776	0.6241448	0.656404	1.52345	0.145248	0.10149	0.00114896	0.015552
3139	-674.4721	-687.8882	13.41611	0.08199898	0.03644218	0.0525342	0.0233474	0.111464	0.049537	0.640669	1.35933	0.557632	0.686522	1.45662	0.081999	0.0364422	0.00878311	0.00878311	0.00878311	0.1092169	0.1014897	0.0685898	0.063737	0.149844	0.139242	0.628014	1.37199	0.5792908	0.676566	1.47805	0.109217	0.10149	0.00059681	0.00466094
3140	-674.1804	-686.1234	11.94294	0.01397821	0.02418922	0.00895541	0.0154973	0.019001	0.0328811	0.640669	1.35933	0.557632	0.686522	1.45662	0.0139782	0.0241892	0.009731616	0.00973162	0.00973162	0.1038244	0.1168413	0.0515714	0.0580371	0.156077	0.175646	0.496717	1.50328	0.8209062	0.574823	1.73967	0.103824	0.116841	0.00615833	0.0207785
3141	-670.0724	-686.7718	16.69939	0.04193958	0.0001348778	0.0254079	8.1712e-05	0.0584712	0.000188044	0.605822	1.39418	0.617855	0.659194	1.517	0.0419396	0.000134878	0.007513411	0.00751341	0.00751341	0.1038244	0.1168413	0.0515714	0.0580371	0.156077	0.175646	0.496717	1.50328	0.8209062	0.574823	1.73967	0.103824	0.116841	0.00627904	0.0173574
3142	-670.9517	-685.755	14.80328	0.04193958	0.0009927999	0.0216605	0.000512751	0.0622186	0.00147285	0.51647	1.48353	0.7821935	0.59003	1.69483	0.0419396	0.0009928	0.008852152	0.00885215	0.00885215	0.1278565	0.05889024	0.0649318	0.0299073	0.190781	0.0878731	0.507849	1.49215	0.798967	0.583393	1.71411	0.127857	0.0588902	0.005906	0.0173574
3143	-669.5298	-686.8544	17.32456	0.07127767	0.0007338924	0.0368128	0.000379033	0.105743	0.00108875	0.51647	1.48353	0.7821935	0.59003	1.69483	0.0712777	0.000733892	0.008852152	0.00885215	0.00885215	0.1278565	0.05889024	0.0649318	0.0299073	0.190781	0.0878731	0.507849	1.49215	0.798967	0.583393	1.71411	0.127857	0.0588902	0.000818324	0.00269862
3144	-673.2691	-687.606	14.33688	0.07127767	0.0007338924	0.0368128	0.000379033	0.105743	0.00108875	0.51647	1.48353	0.7821935	0.59003	1.69483	0.0712777	0.000733892	0.008852152	0.00885215	0.00885215	0.1278565	0.07533068	0.0649318	0.0382566	0.190781	0.112405	0.507849	1.49215	0.798967	0.583393	1.71411	0.127857	0.0753307	0.0100861	0.0131198
3145	-679.7255	-690.149	10.42349	0.07127767	0.08794874	0.0368128	0.0454229	0.105743	0.130475	0.51647	1.48353	0.7821935	0.59003	1.69483	0.0712777	0.0879487	0.01049032	0.0104903	0.0104903	0.1449697	0.02344543	0.0736227	0.0119067	0.216317	0.0349841	0.507849	1.49215	0.798967	0.583393	1.71411	0.14497	0.0234454	0.00370959	0.0190707
3146	-670.9355	-689.3199	18.38438	0.07127767	0.0006314145	0.0368128	0.000326107	0.105743	0.000936723	0.51647	1.48353	0.7821935	0.59003	1.69483	0.0712777	0.000631415	0.008125039	0.00812504	0.00812504	0.1449697	0.005591514	0.0707791	0.00272997	0.21916	0.00845306	0.488234	1.51177	0.8378475	0.568292	1.75966	0.14497	0.00559151	0.00370959	0.00953482
3147	-672.6927	-688.3617	15.669	0.07127767	0.0006721838	0.020805	0.000196201	0.12175	0.00114817	0.291887	1.70811	1.309716	0.413379	2.41909	0.0712777	0.000672184	0.008125039	0.00812504	0.00812504	0.1449697	0.01738995	0.0707791	0.00849036	0.21916	0.0262895	0.488234	1.51177	0.8378475	0.568292	1.75966	0.14497	0.0173899	0.00453698	0.0131611
3148	-671.015	-687.2213	16.20624	0.0603321	0.0002251149	0.0176101	6.5708e-05	0.103054	0.000384522	0.291887	1.70811	1.309716	0.413379	2.41909	0.0603321	0.000225115	0.008125039	0.00812504	0.00812504	0.1449697	0.03863395	0.06662	0.017754	0.22332	0.0595139	0.459544	1.54046	0.8966772	0.546184	1.83089	0.14497	0.038634	0.00453698	0.0119042
3149	-670.6382	-687.1528	16.5146	0.0603321	0.0003272056	0.0176101	9.55069e-05	0.103054	0.000558904	0.291887	1.70811	1.309716	0.413379	2.41909	0.0603321	0.000327206	0.002776208	0.00277621	0.00277621	0.1227422	0.1159754	0.0607988	0.0574469	0.184686	0.174504	0.495337	1.50466	0.8236496	0.573761	1.74289	0.122742	0.115975	0.00199285	0.0090903
3150	-671.4327	-685.7912	14.3585	0.0603321	0.01196724	0.0500339	0.00992452	0.0706303	0.01401	0.829307	1.17069	0.255571	0.841659	1.18813	0.0603321	0.0119672	0.003024971	0.00302497	0.00302497	0.1456773	0.1159754	0.0721593	0.0574469	0.219195	0.174504	0.495337	1.50466	0.8236496	0.573761	1.74289	0.145677	0.115975	0.00303705	0.0090903
3151	-668.1988	-687.4688	19.27	0.0603321	0.0005218688	0.0500339	0.00043279	0.0706303	0.000610948	0.829307	1.17069	0.255571	0.841659	1.18813	0.0603321	0.000521869	0.003024971	0.00302497	0.00302497	0.1372877	0.06275219	0.0830078	0.0379417	0.191568	0.0875627	0.604627	1.39537	0.6199543	0.658262	1.51915	0.137288	0.0627522	0.00303705	0.00364127
3152	-669.7311	-687.8261	18.09505	0.06710837	0.0003102955	0.0556535	0.00025733	0.0785633	0.000363261	0.829307	1.17069	0.255571	0.841659	1.18813	0.0671084	0.000310295	0.004613562	0.00461356	0.00461356	0.1060273	0.08477109	0.0713104	0.0570142	0.140744	0.112528	0.672566	1.32743	0.5040127	0.711805	1.40488	0.106027	0.0847711	0.00280635	0.0148043
3153	-672.9832	-689.0557	16.07254	0.06710837	0.001807132	0.0556535	0.00149867	0.0785633	0.0021156	0.829307	1.17069	0.255571	0.841659	1.18813	0.0671084	0.00180713	0.009462024	0.00946202	0.00946202	0.09083509	0.08477109	0.0660294	0.0616214	0.115641	0.107921	0.726915	1.27308	0.4154164	0.755637	1.32339	0.0908351	0.0847711	0.00202299	0.0148043
3154	-674.4765	-687.4037	12.92721	0.04801533	0.001807132	0.0398195	0.00149867	0.0562112	0.0021156	0.829307	1.17069	0.255571	0.841659	1.18813	0.0480153	0.00180713	0.01411975	0.0141198	0.0141198	0.1055236	0.08477109	0.0751087	0.0603377	0.135938	0.109204	0.711772	1.28823	0.439788	0.743317	1.34532	0.105524	0.0847711	0.0028482	0.0329407
3155	-670.5615	-687.9301	17.36856	0.04801533	0.0002531711	0.0398195	0.000209957	0.0562112	0.000296386	0.829307	1.17069	0.255571	0.841659	1.18813	0.0480153	0.000253171	0.004354982	0.00435498	0.00435498	0.101622	0.08477109	0.0739631	0.0616986	0.129281	0.107844	0.727826	1.27217	0.4139574	0.756381	1.32208	0.101622	0.0847711	0.00307043	0.0252878
3156	-669.5357	-686.4721	16.93636	0.08346142	0.0002395073	0.0692152	0.000198625	0.0977077	0.000280389	0.829307	1.17069	0.255571	0.841659	1.18813	0.0834614	0.000239507	0.007283419	0.00728342	0.00728342	0.120337	0.08477109	0.0875844	0.0616986	0.15309	0.107844	0.727826	1.27217	0.4139574	0.756381	1.32208	0.120337	0.0847711	0.00189932	0.0218484
3157	-680.2958	-689.9681	9.672309	0.08346142	0.1036167	0.0750472	0.0931706	0.0918756	0.114063	0.899185	1.10082	0.1499783	0.903789	1.10645	0.0834614	0.103617	0.007015266	0.00701527	0.00701527	0.120337	0.01193366	0.0875844	0.00868563	0.15309	0.0151817	0.727826	1.27217	0.4139574	0.756381	1.32208	0.120337	0.0119337	0.00782226	0.0401419
3158	-675.6412	-691.3303	15.68915	0.08346142	0.004961563	0.0750472	0.00446136	0.0918756	0.00546176	0.899185	1.10082	0.1499783	0.903789	1.10645	0.0834614	0.00496156	0.007529109	0.00752911	0.00752911	0.1522173	0.0468963	0.101051	0.0311326	0.203384	0.06266	0.66386	1.33614	0.5185166	0.704875	1.41869	0.152217	0.0468963	0.00782226	0.00544612
3159	-677.0757	-690.5343	13.45869	0.08346142	0.004961563	0.0515699	0.0030657	0.115353	0.00685743	0.617889	1.38211	0.5967903	0.668627	1.4956	0.0834614	0.00496156	0.002304195	0.0023042	0.0023042	0.1447229	0.113314	0.0960758	0.0752246	0.19337	0.151403	0.66386	1.33614	0.5185166	0.704875	1.41869	0.144723	0.113314	0.00782226	0.0152536
3160	-670.4885	-686.4242	15.93567	0.08346142	0.001960922	0.0515699	0.00121163	0.115353	0.00271021	0.617889	1.38211	0.5967903	0.668627	1.4956	0.0834614	0.00196092	0.002850372	0.00285037	0.00285037	0.1447229	0.113314	0.0828658	0.0648816	0.20658	0.161746	0.572582	1.42742	0.6771535	0.633349	1.57891	0.144723	0.113314	0.00144086	0.00802678
3161	-672.0898	-685.8712	13.7814	0.08346142	0.002080387	0.0485685	0.00121063	0.118354	0.00295014	0.581927	1.41807	0.6602834	0.640597	1.56104	0.0834614	0.00208039	0.008908186	0.00890819	0.00890819	0.1336203	0.06624972	0.0765086	0.0379334	0.190732	0.094566	0.572582	1.42742	0.6771535	0.633349	1.57891	0.13362	0.0662497	0.00553011	0.0165785
3162	-670.9724	-685.2635	14.29109	0.08346142	0.002080387	0.0485685	0.00121063	0.118354	0.00295014	0.581927	1.41807	0.6602834	0.640597	1.56104	0.0834614	0.00208039	0.008061496	0.0080615	0.0080615	0.1336203	0.06835116	0.0810971	0.0414838	0.186143	0.0952185	0.606922	1.39308	0.6159248	0.660053	1.51503	0.13362	0.0683512	0.00324061	0.0165785
3163	-677.2445	-687.2648	10.02029	0.08088576	0.0496416	0.0470696	0.0288878	0.114702	0.0703954	0.581927	1.41807	0.6602834	0.640597	1.56104	0.0808858	0.0496416	0.008061496	0.0080615	0.0080615	0.09180916	0.05497727	0.0230562	0.0138065	0.160562	0.096148	0.251132	1.74887	1.438678	0.378942	2.63893	0.0918092	0.0549773	0.00555493	0.0165785
3164	-681.6093	-689.7029	8.093535	0.08088576	0.0496416	0.0355509	0.0218185	0.126221	0.0774647	0.43952	1.56048	0.9392772	0.530714	1.88426	0.0808858	0.0496416	0.02501499	0.025015	0.025015	0.08996745	0.05264662	0.00944609	0.00552761	0.170489	0.0997656	0.104995	1.89501	2.144635	0.235385	4.24837	0.0899675	0.0526466	0.00225783	0.00517397
3165	-676.9433	-688.7372	11.79383	0.08088576	0.03625277	0.0355509	0.0159338	0.126221	0.0565717	0.43952	1.56048	0.9392772	0.530714	1.88426	0.0808858	0.0362528	0.001793361	0.00179336	0.00179336	0.09043716	0.05264662	0.00949541	0.00552761	0.171379	0.0997656	0.104995	1.89501	2.144635	0.235385	4.24837	0.0904372	0.0526466	0.00317397	0.00312425
