(Intercept),MGSHAR,MGSHBG,MGSMBG,MGSMMG,MGSMOP,MGSSO,MGSSSG,MGSVGS
-4.86661299834668,-258.002403813924,34.0161474766355,-1.37780220263812,-58.9412737930834,-310.205719042147,-198.043469681157,21.6681482854765,49.9555139321892
-140.962855528157,-351.575866778541,31.5857285059392,-71.72410459815,-139.713948671269,-295.292688264108,-225.919044884231,22.5182668339985,161.617652274705
-342.36156853188,-225.973652665874,-37.1354871858421,-50.578440262645,-77.7207985209534,-224.684339598956,-160.686894851715,75.749250272449,31.9501972067301
211.528541085703,-106.511612444534,-17.0173945527674,40.4014567580452,-21.2109411614074,-145.851967388007,-234.508513304463,67.280645885221,100.042124438951
176.197128568427,18.4047916923155,73.8309510845793,126.798703095599,89.7734064154211,-200.290145348932,-40.4984664789081,278.543534222314,153.61784207248
-381.785625918565,-230.752716669056,-49.2213680145796,32.3111280431694,-9.33267625224835,-362.306263497841,-116.608964689658,131.255814449119,161.902872598643
-25.9975386336849,-271.545381839504,-10.3067091122793,-91.9482281825658,-87.3794684384629,-352.260133989679,-155.733468684375,113.185052520479,30.2993910756632
-128.012579335484,-127.039382336574,9.39844976174936,-45.0381668450073,7.74175997173006,-343.088319644758,-67.1062016061696,20.3568282507622,186.170347104751
-165.825907671409,-161.464906654175,150.148587849995,25.9619119202071,39.9316073855358,-304.966463166988,-113.831056066323,139.117161307484,231.979545242837
-136.772465103753,-117.098570559145,30.2276484653121,146.38556446564,9.29591654225806,-246.949358456368,-112.649883014285,11.141795787531,131.875946677741
273.100134440305,-223.62975112503,-75.9188877336564,-75.6368098284474,-23.2823130164761,-316.070907563182,-154.127844676015,-86.2259419596521,66.2502639839076
29.0594053183449,-311.879835797154,-105.397704608913,-187.389545049882,-154.773526389661,-406.599268809958,-354.149495404468,-231.279925852956,-123.011352864472
-321.662220209109,-19.5104861460131,119.980668417586,83.8443755080953,106.756294665305,-111.1432611735,22.8907870710245,107.762693746925,130.824568898941
-87.1565914819366,-231.008047690098,-22.4594846747641,7.86254688526969,-16.5506315669627,-180.082249214531,-89.6591986299168,70.5445440669728,296.53999416453
-59.814268499933,-140.445004490379,-78.2774043189711,-62.2728221050347,-56.62733496906,-323.251220639493,-145.391356474021,141.553949390785,137.109916517707
-155.591214333806,-276.291490241172,-62.7735297446779,-34.6049526974093,-93.8425137685408,-467.427324307733,-192.326998379223,-28.9796021655711,32.6347320231289
-182.049424057961,-281.250177818343,-77.9751002324847,-151.467139793633,-134.529677704377,-389.120505727711,-217.010261593761,0.927198183475411,191.656916861091
106.821002615383,-424.220329324875,-77.2375093770388,-84.6861855256448,-213.68862565764,-572.632704904686,-289.693612209965,25.9475058954558,37.9100744962925
-384.689060848832,-138.668411888779,44.2553153414847,71.1115058173164,80.5174011372146,-81.3462134264701,-35.8030298869598,189.909295435558,213.389998978477
25.1314075014416,-281.805121127953,139.333663495585,1.65491199249664,-43.5555974757881,-397.484128855113,-139.390878656808,33.168079957657,67.197881733824
94.0587819917928,-56.3035446738941,0.891704964247765,178.605598788301,66.5835340362755,-297.964493213658,-149.495887969912,190.523364988214,240.3152588183
-197.787187638103,-131.89586034431,42.1287563410588,-65.1891710172931,7.41494258750026,-183.394339009959,-220.013197183252,60.5816668971893,149.448382964911
-211.367407130736,-72.1085520223605,319.248667550419,256.569327036661,194.329654579808,-117.164130443514,50.5727334849362,292.047080882228,221.085769292877
-128.303248659802,-301.321866407689,63.726479068253,2.622062735496,-31.0864209219399,-200.70758468798,-127.271541790353,254.743147327121,252.195772744628
-231.632628636347,-263.385512947898,54.5936874327308,-101.355350033016,-62.1502467283863,-340.901847403351,-168.94966694311,80.9979976882023,277.245161631094
-376.606630688591,4.7151162726077,249.794756620569,253.216560712666,184.710440485185,-66.2447453607601,31.5884195086401,238.794382737964,343.739685093286
-299.201174610047,-23.7215232295712,202.681996599029,57.9920994273652,106.609530908638,-33.7175658813358,-111.869640547084,96.9906375678547,147.302158197679
47.8485286899522,-246.000460190116,153.016294854489,-24.6046172895585,-22.2053886874091,-290.020603647878,-108.823278542099,-35.1042153912276,-10.5420872071118
