(Intercept),NAC1
-373.38901158348,118.839493533855
-309.72516726279,56.0103627663811
-524.761443467698,107.15832421754
-207.45842897991,84.8309337022656
-132.221799429521,89.1288744199555
-530.730802190228,109.415591395793
-268.648302503483,78.246332279974
-337.977594591503,90.4336846372898
-443.857473904187,12.7206595796779
-119.224393277196,66.5555977665208
-613.607105489929,130.241688821596
-151.67808175071,111.677645790187
-201.578655271383,65.7732524741805
-23.2170530012227,42.1638990535721
-381.557601450419,60.8555820025977
-160.228966409966,130.623812107115
-384.721209920477,60.0994314351774
-138.405383754081,125.387256654496
-297.703452062007,103.876585099981
-578.806315272261,102.879085079956
-7.0245269323932,190.623993276822
-224.730409418527,134.564593902229
-273.827476087194,128.429780512903
-686.69857561143,142.663152164103
-1104.36002806808,76.7737092156385
-488.723102611912,151.165890824763
-438.906946715499,197.275824152744
-409.106471527804,95.5637496453855
-651.165381153281,140.623575296398
-256.453304087365,73.3422535004938
-518.766494023694,149.696594588759
-482.872400298918,-7.65379417185613
-130.758941974396,80.9078792398795
-51.5285987760872,89.765160092611
-222.303611857249,56.5182680179132
-347.251093731742,34.5861256094067
-124.490901863854,53.652641891138
-223.841685649881,90.7943775012818
-221.830293600284,74.7898196117239
-599.492610552188,81.1071913260821
-190.307021664994,108.759472415242
-55.0082887587196,120.976807942487
-515.979365330328,87.3133245205718
-774.624850808059,88.2716990434128
-456.913714604947,49.3457463137565
-280.111782542794,75.4841296159721
-271.149566341221,38.8406383232505
-190.555893875702,93.6191776176006
-210.212392602669,52.3779112906759
-138.236403463467,134.746826068826
-84.126531935588,56.3265446222213
-503.157027327514,103.557011081342
-323.404155001619,81.9968020359411
-280.14306070059,131.854279976833
-315.775397286547,45.4752757529786
-71.9523413059651,76.5864044007467
-244.857740785577,47.8266396539475
-344.017847203388,30.0360444804126
-177.818659835546,125.282656677839
-192.80086605249,142.851847583835
-769.548398624043,82.5831770137047
144.164006634965,122.355662149857
-866.642975740511,148.072330235183
-168.105429699266,80.4073121152906
-472.986777246377,161.693191294762
-300.837116291441,80.627075064127
-436.880124258969,92.4246055987314
-215.877050643277,88.4081522201741
-304.220646687201,104.08293259934
-123.377414255599,106.773090715662
-383.970844176074,90.7824280729874
-44.1895978097527,115.289785241482
-521.858995518909,132.18021076647
-118.333711896586,105.207521047007
-473.609887382307,99.5658516207914
-103.268237641314,21.2592016025446
-42.3783284353576,69.8948697984742
-408.086794706294,95.8001899652154
-339.539795367204,118.376388169284
-402.505272998998,137.132906278679
-599.34743145109,94.6372146668218
-168.638598248013,126.217689693818
-474.25532100907,192.829395172979
-552.774900803768,120.020380520582
-234.342998052329,63.4694075625157
-79.5491724685853,114.6506780653
-222.771293934624,104.715065408818
-449.973171551777,157.85293549404
-224.038907929753,96.1808310842316
-272.326212198648,29.9860393889612
-147.989540734212,110.437290409871
-680.468239008478,105.856946163767
-498.557202813412,183.179554277856
-530.417227416488,101.163900587504
-477.362403373088,134.636423416363
-522.595191079803,148.760299688114
-441.761106597434,167.201183887752
185.103649912751,177.921041737551
-204.7370755599,88.8995853127199
-312.297221873501,102.290889874785
-196.591331360265,83.7068008775823
-330.259858331396,75.011817008548
81.4442140764404,71.9150259857779
-330.509006034343,56.1128575578477
-156.779826670652,33.1067667179275
-151.845353432283,55.9051690759297
-104.457782915473,102.757241541578
-236.016111911922,112.498278471561
-15.6703697734192,137.909080390549
-360.562785966002,86.558130903097
-345.845336608472,112.649367003527
-245.511057999407,93.4284868891409
-370.707973040379,142.591306566548
-685.421710323571,231.017556383518
-140.598440399996,221.578886114148
-318.466802495328,187.903688049417
-218.858909082119,62.2606746693818
-368.879222703545,85.976199906785
-378.340770778217,64.9609822332568
-125.195176809822,129.054782664818
-175.600449409016,121.610707833315
-905.403074787318,119.210696001566
-511.487388239197,173.092629214996
-699.686999679601,121.683067765793
-239.514698986939,156.167470129281
-549.479565276095,164.803746976919
-544.234252939268,101.332883040333
-156.003847307555,133.162226325672
-695.819042298524,86.591696728734
-343.020107591174,108.325434545623
-525.143218278943,65.6814169904683
-607.841155072168,40.0420731692393
-301.483148604679,161.715715766564
-189.098428356243,260.102254510581
-392.129635602388,98.629770882013
-426.432195230984,68.0835383218728
-423.624906392477,257.66770501274
-400.217293500202,140.695671033463
-573.466441014176,139.590041046729
-671.229640697951,137.898109077552
-57.5079602718761,110.453369969589
11.9017307511331,128.210328163841
-156.694367656492,113.284201305432
-360.644229657191,174.070545890769
68.9629041887456,107.216625054942
-266.138299896382,122.589798384884
-305.597140351783,84.4373852837089
57.202943786062,115.445245962706
-1051.87601009052,176.96154605638
-256.238899321121,142.645247146342
-346.239667394373,122.334398985378
-689.265618829324,258.867805184676
-461.356761881834,254.133924682195
-226.782660279539,159.627825138828
-346.70934416831,55.6255477673694
-365.574432103014,95.6801609759568
