Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
859	-510.7148	-537.9247	27.20993	1.642084e-06	0.004570424	1.50846e-06	0.00419851	1.77571e-06	0.00494234	0.918626	1.08137	0.1209124	0.921683	1.08497	1.64208e-06	0.00457042	0.01551952	0.0155195	0.0155195	0.063186	0.338661	0.464967	0.133186	0.1345684	7.176659e-05	0.0735783	3.924e-05	0.195558	0.000104293	0.546773	1.45323	0.7246284	0.61339	1.63028	0.134568	7.17666e-05	0.0628133	0.00407443
860	-506.3772	-538.4593	32.08214	2.181346e-06	8.23449e-06	2.00384e-06	7.56442e-06	2.35885e-06	8.90456e-06	0.918626	1.08137	0.1209124	0.921683	1.08497	2.18135e-06	8.23449e-06	0.01498633	0.0149863	0.0149863	0.0631379	0.338679	0.464991	0.133193	0.1236212	0.0001101532	0.0675927	6.02287e-05	0.17965	0.000160078	0.546773	1.45323	0.7246284	0.61339	1.63028	0.123621	0.000110153	0.0712576	0.00890458
861	-511.4359	-537.5281	26.0922	2.181346e-06	0.0004309793	1.01676e-06	0.000200886	3.34593e-06	0.000661072	0.466116	1.53388	0.8829818	0.551253	1.81405	2.18135e-06	0.000430979	0.01973619	0.0197362	0.0197362	0.0599993	0.321843	0.491586	0.126572	0.09814858	0.000537928	0.0309995	0.0001699	0.165298	0.000905956	0.315842	1.68416	1.240774	0.433056	2.30917	0.0981486	0.000537928	0.0431954	0.00890458
862	-518.8184	-537.0663	18.24793	0.0006743292	0.0004540551	0.000624649	0.000420603	0.00072401	0.000487507	0.926326	1.07367	0.1094273	0.92885	1.0766	0.000674329	0.000454055	0.01973619	0.0197362	0.0197362	0.0778478	0.327412	0.430516	0.164224	0.138421	0.001150716	0.0772021	0.000641794	0.19964	0.00165964	0.557734	1.44227	0.7043016	0.621858	1.60809	0.138421	0.00115072	0.0497012	0.0519228
863	-525.4349	-538.9337	13.49882	0.03553371	0.002699858	0.0254513	0.0019338	0.0456161	0.00346592	0.716259	1.28374	0.432543	0.746958	1.33876	0.0355337	0.00269986	0.01326156	0.0132616	0.0132616	0.0778478	0.327412	0.430516	0.164224	0.150648	0.0005752236	0.0613873	0.000234397	0.239909	0.000916051	0.407488	1.59251	1.010435	0.505843	1.9769	0.150648	0.000575224	0.0618166	0.0235652
864	-511.9414	-536.9226	24.98117	0.0003166924	4.428196e-06	0.000280285	3.91912e-06	0.0003531	4.93727e-06	0.885037	1.11496	0.1712009	0.890944	1.1224	0.000316692	4.4282e-06	0.05320853	0.0532085	0.0532085	0.063713	0.332431	0.437115	0.166741	0.135609	0.0003395728	0.0891911	0.00022334	0.182027	0.000455806	0.657708	1.34229	0.5288238	0.699992	1.42859	0.135609	0.000339573	0.0493191	0.0201906
865	-510.5651	-536.5561	25.99107	2.875944e-06	0.001171992	2.54532e-06	0.00103726	3.20657e-06	0.00130673	0.885037	1.11496	0.1712009	0.890944	1.1224	2.87594e-06	0.00117199	0.04844628	0.0484463	0.0484463	0.0677016	0.290639	0.46448	0.17718	0.135609	1.797485e-05	0.0891911	1.18222e-05	0.182027	2.41275e-05	0.657708	1.34229	0.5288238	0.699992	1.42859	0.135609	1.79749e-05	0.0532906	0.037341
866	-515.512	-539.2394	23.72745	0.00020302	0.001171992	0.000188238	0.00108666	0.000217803	0.00125733	0.927187	1.07281	0.1081441	0.929655	1.07567	0.00020302	0.00117199	0.01420012	0.0142001	0.0142001	0.0647815	0.321235	0.444446	0.169538	0.135609	0.0001465028	0.117902	0.000127374	0.153316	0.000165632	0.869429	1.13057	0.1946969	0.876936	1.14033	0.135609	0.000146503	0.064928	0.00683456
867	-505.4043	-538.0304	32.62618	2.460469e-05	1.505642e-05	2.28132e-05	1.39601e-05	2.63962e-05	1.61527e-05	0.927187	1.07281	0.1081441	0.929655	1.07567	2.46047e-05	1.50564e-05	0.01070364	0.0107036	0.0107036	0.0647815	0.321235	0.444446	0.169538	0.135609	1.44703e-05	0.0741656	7.91392e-06	0.197052	2.10267e-05	0.546908	1.45309	0.7243761	0.613494	1.63001	0.135609	1.44703e-05	0.044618	0.0147698
868	-509.9008	-538.351	28.45021	2.498302e-05	0.003382064	2.43262e-05	0.00329315	2.56398e-05	0.00347098	0.97371	1.02629	0.03898605	0.974047	1.02664	2.4983e-05	0.00338206	0.003308062	0.00330806	0.00330806	0.0647815	0.321235	0.444446	0.169538	0.135609	1.44703e-05	0.119356	1.2736e-05	0.151862	1.62046e-05	0.88015	1.11985	0.178548	0.88654	1.12798	0.135609	1.44703e-05	0.0487977	0.0147698
869	-507.8636	-538.9529	31.08935	8.48868e-06	0.003382064	7.89892e-06	0.00314709	9.07844e-06	0.00361704	0.930524	1.06948	0.1031715	0.932778	1.07207	8.48868e-06	0.00338206	0.01127297	0.011273	0.011273	0.0632162	0.330719	0.464281	0.141784	0.1834215	1.861164e-06	0.148428	1.50608e-06	0.218415	2.21624e-06	0.809216	1.19078	0.2863649	0.824358	1.21306	0.183422	1.86116e-06	0.0487977	0.00519348
870	-518.4238	-541.4977	23.07387	8.48868e-06	0.01055246	7.89892e-06	0.00981932	9.07844e-06	0.0112856	0.930524	1.06948	0.1031715	0.932778	1.07207	8.48868e-06	0.0105525	0.01901485	0.0190148	0.0190148	0.0603439	0.361128	0.443185	0.135342	0.1872172	4.942797e-05	0.151499	3.99979e-05	0.222935	5.8858e-05	0.809216	1.19078	0.2863649	0.824358	1.21306	0.187217	4.9428e-05	0.0945406	0.0073529
871	-516.5096	-540.3076	23.79795	6.359146e-06	0.01055246	2.6861e-06	0.00445735	1.00322e-05	0.0166476	0.422399	1.5776	0.9768191	0.517444	1.93258	6.35915e-06	0.0105525	0.01795141	0.0179514	0.0179514	0.0612575	0.360777	0.442755	0.135211	0.1718104	1.02789e-05	0.139032	8.31786e-06	0.204589	1.22399e-05	0.809216	1.19078	0.2863649	0.824358	1.21306	0.17181	1.02789e-05	0.0914634	0.0073529
872	-515.7175	-538.9529	23.23537	0.0007310217	6.028784e-05	0.000506247	4.17505e-05	0.000955796	7.88252e-05	0.69252	1.30748	0.4711122	0.727777	1.37405	0.000731022	6.02878e-05	0.0385038	0.0385038	0.0385038	0.0513643	0.364579	0.447421	0.136636	0.1649448	1.864309e-05	0.101315	1.14512e-05	0.228575	2.58349e-05	0.614235	1.38576	0.6031445	0.665767	1.50203	0.164945	1.86431e-05	0.0772837	0.0126452
873	-511.8694	-538.689	26.8196	0.0007310217	6.028784e-05	0.000506247	4.17505e-05	0.000955796	7.88252e-05	0.69252	1.30748	0.4711122	0.727777	1.37405	0.000731022	6.02878e-05	0.01512934	0.0151293	0.0151293	0.0648403	0.338171	0.454969	0.142019	0.1495106	0.0001311949	0.137951	0.000121052	0.16107	0.000141338	0.922686	1.07731	0.1148549	0.925456	1.08055	0.149511	0.000131195	0.0383517	0.00331766
874	-512.8017	-538.5807	25.77906	1.598245e-05	0.003106668	1.38831e-05	0.0026986	1.80818e-05	0.00351473	0.868649	1.13135	0.1958729	0.876241	1.14124	1.59825e-05	0.00310667	0.02069703	0.020697	0.020697	0.0648403	0.338171	0.454969	0.142019	0.13977	0.0002765427	0.118277	0.000234017	0.161263	0.000319068	0.846224	1.15378	0.2298114	0.856411	1.16766	0.13977	0.000276543	0.0375747	0.00655
875	-515.1497	-539.4405	24.29079	0.000195659	0.003106668	0.000153804	0.0024421	0.000237514	0.00377124	0.786083	1.21392	0.3221296	0.80471	1.24268	0.000195659	0.00310667	0.01601628	0.0160163	0.0160163	0.0597625	0.340007	0.45744	0.14279	0.1917862	4.960996e-05	0.14893	3.85241e-05	0.234643	6.06958e-05	0.77654	1.22346	0.3369873	0.796686	1.2552	0.191786	4.961e-05	0.0453382	0.00327725
876	-511.0113	-538.9741	27.96275	0.002380438	4.853645e-06	0.00183447	3.74044e-06	0.0029264	5.96685e-06	0.770645	1.22935	0.3462	0.791751	1.26302	0.00238044	4.85365e-06	0.01601628	0.0160163	0.0160163	0.0597625	0.340007	0.45744	0.14279	0.1917862	2.404657e-05	0.17679	2.21663e-05	0.206782	2.59268e-05	0.921809	1.07819	0.1161633	0.92464	1.0815	0.191786	2.40466e-05	0.0453382	0.0242749
877	-515.6019	-539.881	24.27908	0.0002328071	0.01310897	0.000156138	0.00879189	0.000309476	0.0174261	0.670677	1.32932	0.5071515	0.7103	1.40786	0.000232807	0.013109	0.01601628	0.0160163	0.0160163	0.0619933	0.339201	0.456354	0.142452	0.1523637	2.683988e-05	0.144235	2.54079e-05	0.160492	2.82718e-05	0.946649	1.05335	0.07917401	0.947999	1.05485	0.152364	2.68399e-05	0.0315943	0.00716801
878	-515.1985	-537.8086	22.61017	0.001131418	0.0004865673	0.000758816	0.00032633	0.00150402	0.000646805	0.670677	1.32932	0.5071515	0.7103	1.40786	0.00113142	0.000486567	0.00633255	0.00633255	0.00633255	0.0621447	0.314733	0.423436	0.199686	0.1523637	0.0001236764	0.136256	0.000110601	0.168472	0.000136752	0.894279	1.10572	0.1573305	0.899319	1.11195	0.152364	0.000123676	0.0568293	0.0183786
879	-519.4023	-537.6998	18.29754	0.00694106	0.0004865673	0.00354036	0.000248179	0.0103418	0.000724956	0.51006	1.48994	0.7946467	0.585095	1.70912	0.00694106	0.000486567	0.04195393	0.0419539	0.0419539	0.0665177	0.321256	0.453233	0.158993	0.1523637	8.153927e-05	0.128226	6.86216e-05	0.176502	9.4457e-05	0.841577	1.15842	0.2368735	0.852341	1.17324	0.152364	8.15393e-05	0.0568293	0.0183786
880	-516.9093	-537.6889	20.77967	0.00694106	0.0004569726	0.00654533	0.000430919	0.00733679	0.000483026	0.942987	1.05701	0.08461924	0.944523	1.05874	0.00694106	0.000456973	0.03196353	0.0319635	0.0319635	0.0644755	0.311393	0.47002	0.154112	0.161272	4.110601e-05	0.107678	2.74456e-05	0.214866	5.47664e-05	0.667678	1.33232	0.5121449	0.707911	1.41261	0.161272	4.1106e-05	0.0430191	0.0258313
881	-520.0268	-538.6321	18.6053	0.03754017	1.867781e-05	0.0366429	1.82314e-05	0.0384374	1.91242e-05	0.9761	1.0239	0.03544146	0.976379	1.02419	0.0375402	1.86778e-05	0.01836677	0.0183668	0.0183668	0.0645256	0.311635	0.470386	0.153454	0.1423698	0.0001663273	0.0934146	0.000109134	0.191325	0.000223521	0.656141	1.34386	0.5314576	0.69875	1.43113	0.14237	0.000166327	0.0430191	0.0777093
882	-521.8116	-537.8571	16.04546	0.03754017	0.01252907	0.0335315	0.0111912	0.0415488	0.013867	0.893217	1.10678	0.1589219	0.898354	1.11315	0.0375402	0.0125291	0.03809425	0.0380943	0.0380943	0.0641794	0.31175	0.47056	0.153511	0.1605306	3.608567e-05	0.0936188	2.10446e-05	0.227442	5.11268e-05	0.583184	1.41682	0.6580273	0.641573	1.55867	0.160531	3.60857e-05	0.0430191	0.011848
883	-513.0278	-539.9494	26.92157	0.03754017	2.322141e-05	0.0335315	2.07418e-05	0.0415488	2.5701e-05	0.893217	1.10678	0.1589219	0.898354	1.11315	0.0375402	2.32214e-05	0.005328978	0.00532898	0.00532898	0.0641794	0.31175	0.47056	0.153511	0.1268395	6.70487e-06	0.0841758	4.44962e-06	0.169503	8.96012e-06	0.66364	1.33636	0.5188842	0.704701	1.41904	0.126839	6.70487e-06	0.0379936	0.011848
884	-510.7868	-538.7931	28.00628	0.03754017	2.829289e-06	0.0374388	2.82165e-06	0.0376415	2.83693e-06	0.9973	1.0027	0.004002613	0.997304	1.0027	0.0375402	2.82929e-06	0.0007928559	0.000792856	0.000792856	0.0641794	0.31175	0.47056	0.153511	0.1390399	1.492273e-06	0.0919559	9.86934e-07	0.186124	1.99761e-06	0.661363	1.33864	0.5226942	0.702892	1.42269	0.13904	1.49227e-06	0.0661092	0.0300782
885	-506.1172	-538.42	32.30276	0.0006220179	2.829289e-06	0.000611556	2.7817e-06	0.00063248	2.87687e-06	0.983181	1.01682	0.02493815	0.98332	1.01696	0.000622018	2.82929e-06	0.002722792	0.00272279	0.00272279	0.0643433	0.311695	0.470477	0.153484	0.1390399	1.955015e-06	0.0919559	1.29297e-06	0.186124	2.61705e-06	0.661363	1.33864	0.5226942	0.702892	1.42269	0.13904	1.95501e-06	0.0701468	0.0163029
886	-515.2414	-538.3058	23.06441	0.03527932	0.0005690796	0.0350145	0.000564808	0.0355441	0.000573351	0.992494	1.00751	0.01112911	0.992522	1.00753	0.0352793	0.00056908	0.002147929	0.00214793	0.00214793	0.0656007	0.317787	0.479672	0.136941	0.1395884	1.704709e-06	0.0907845	1.1087e-06	0.188392	2.30072e-06	0.650373	1.34963	0.5411783	0.694183	1.44054	0.139588	1.70471e-06	0.0579109	0.0294461
887	-507.1516	-539.5691	32.41746	2.544128e-06	0.0005690796	2.40624e-06	0.000538237	2.68201e-06	0.000599922	0.945802	1.0542	0.08043266	0.947194	1.05575	2.54413e-06	0.00056908	0.002466611	0.00246661	0.00246661	0.0673139	0.285201	0.552075	0.0954102	0.1395884	6.570034e-06	0.0907845	4.27297e-06	0.188392	8.8671e-06	0.650373	1.34963	0.5411783	0.694183	1.44054	0.139588	6.57003e-06	0.0360341	0.0310519
888	-514.8016	-538.4207	23.6191	2.427506e-05	0.1585829	2.29594e-05	0.149988	2.55907e-05	0.167178	0.945802	1.0542	0.08043266	0.947194	1.05575	2.42751e-05	0.158583	0.02565004	0.02565	0.02565	0.0667714	0.282903	0.547626	0.1027	0.1395884	6.570034e-06	0.0907845	4.27297e-06	0.188392	8.8671e-06	0.650373	1.34963	0.5411783	0.694183	1.44054	0.139588	6.57003e-06	0.0543283	0.00376905
889	-517.5626	-537.9363	20.37372	0.0005432704	0.09101006	0.000496819	0.0832284	0.000589722	0.0987918	0.914496	1.0855	0.1270785	0.917857	1.08949	0.00054327	0.0910101	0.01762882	0.0176288	0.0176288	0.0667714	0.282903	0.547626	0.1027	0.1591509	1.294967e-05	0.103507	8.42211e-06	0.214794	1.74772e-05	0.650373	1.34963	0.5411783	0.694183	1.44054	0.159151	1.29497e-05	0.0543283	0.0087328
890	-510.6338	-539.9272	29.29341	1.205551e-06	0.04024282	1.10247e-06	0.0368019	1.30863e-06	0.0436837	0.914496	1.0855	0.1270785	0.917857	1.08949	1.20555e-06	0.0402428	0.02081841	0.0208184	0.0208184	0.0698821	0.28196	0.5458	0.102358	0.12457	1.511587e-05	0.103987	1.26182e-05	0.145153	1.76136e-05	0.834764	1.16524	0.2472456	0.846399	1.18148	0.12457	1.51159e-05	0.03629	0.00177247
891	-512.915	-536.8404	23.9254	3.200474e-05	0.03186863	1.96868e-05	0.0196031	4.43227e-05	0.0441342	0.615121	1.38488	0.6016027	0.66646	1.50046	3.20047e-05	0.0318686	0.02763979	0.0276398	0.0276398	0.0486719	0.229366	0.635365	0.0865971	0.1716534	6.132669e-06	0.154814	5.53105e-06	0.188493	6.73429e-06	0.9019	1.0981	0.1459132	0.906271	1.10342	0.171653	6.13267e-06	0.0590421	0.00748073
892	-518.6297	-536.7334	18.10364	0.0003411673	0.03186863	0.000276984	0.0258733	0.00040535	0.037864	0.811872	1.18813	0.2822809	0.826632	1.20973	0.000341167	0.0318686	0.008075462	0.00807546	0.00807546	0.0486719	0.229366	0.635365	0.0865971	0.1533316	0.0003765947	0.118438	0.000290894	0.188225	0.000462295	0.772433	1.22757	0.3434038	0.793246	1.26064	0.153332	0.000376595	0.0590421	0.0217263
893	-520.679	-537.4592	16.78016	0.0003411673	0.005177235	0.000230329	0.00349525	0.000452006	0.00685922	0.675119	1.32488	0.4997766	0.713842	1.40087	0.000341167	0.00517723	0.01390251	0.0139025	0.0139025	0.0488757	0.230327	0.638026	0.0827717	0.1533316	0.004948549	0.0915253	0.00295384	0.215138	0.00694325	0.596911	1.40309	0.6335628	0.652247	1.53316	0.153332	0.00494855	0.052125	0.0181649
894	-514.0164	-535.9264	21.90994	1.652013e-05	0.0008155629	1.50526e-05	0.000743116	1.79876e-05	0.00088801	0.91117	1.08883	0.1320483	0.914786	1.09315	1.65201e-05	0.000815563	0.02344785	0.0234478	0.0234478	0.0488757	0.230327	0.638026	0.0827717	0.145776	0.01679149	0.0870153	0.010023	0.204537	0.02356	0.596911	1.40309	0.6335628	0.652247	1.53316	0.145776	0.0167915	0.0426258	0.00569137
895	-521.7758	-539.6275	17.85164	0.0001143759	0.0001220448	2.41891e-05	2.58109e-05	0.000204563	0.000218279	0.211487	1.78851	1.582659	0.343871	2.90806	0.000114376	0.000122045	0.05009122	0.0500912	0.0500912	0.0477695	0.247748	0.623584	0.0808982	0.1121395	0.08403563	0.0714765	0.0535634	0.152802	0.114508	0.637389	1.36261	0.5632236	0.683938	1.46212	0.112139	0.0840356	0.0147727	0.0119566
896	-515.7306	-542.0678	26.33721	5.011169e-06	2.13903e-05	2.27955e-06	9.73032e-06	7.74279e-06	3.30503e-05	0.454894	1.54511	0.9064506	0.542595	1.84299	5.01117e-06	2.13903e-05	0.0105103	0.0105103	0.0105103	0.0477695	0.247748	0.623584	0.0808982	0.09973574	0.08310705	0.0750407	0.0625294	0.124431	0.103685	0.752396	1.2476	0.3748894	0.776577	1.2877	0.0997357	0.0831071	0.0147727	0.0201808
897	-514.6978	-536.3204	21.62258	0.0005234271	1.740584e-05	0.000238104	7.91781e-06	0.00080875	2.68939e-05	0.454894	1.54511	0.9064506	0.542595	1.84299	0.000523427	1.74058e-05	0.0105103	0.0105103	0.0105103	0.0477695	0.247748	0.623584	0.0808982	0.1309167	0.08310705	0.0985011	0.0625294	0.163332	0.103685	0.752396	1.2476	0.3748894	0.776577	1.2877	0.130917	0.0831071	0.0147727	0.0201808
898	-514.6978	-536.3204	21.62258	0.0005234271	1.740584e-05	0.000238104	7.91781e-06	0.00080875	2.68939e-05	0.454894	1.54511	0.9064506	0.542595	1.84299	0.000523427	1.74058e-05	0.0105103	0.0105103	0.0105103	0.0477695	0.247748	0.623584	0.0808982	0.1309167	0.08310705	0.0985011	0.0625294	0.163332	0.103685	0.752396	1.2476	0.3748894	0.776577	1.2877	0.130917	0.0831071	0.0147727	0.0201808
899	-517.5384	-538.1199	20.58152	4.148758e-05	0.000421051	1.88725e-05	0.000191534	6.41027e-05	0.000650568	0.454894	1.54511	0.9064506	0.542595	1.84299	4.14876e-05	0.000421051	0.01869634	0.0186963	0.0186963	0.0437989	0.249651	0.625414	0.0811356	0.1485673	0.08310705	0.111781	0.0625294	0.185353	0.103685	0.752396	1.2476	0.3748894	0.776577	1.2877	0.148567	0.0831071	0.0230248	0.00784293
900	-523.2627	-537.2043	13.94155	0.0004167036	0.01912255	0.000192251	0.00882241	0.000641156	0.0294227	0.461362	1.53864	0.8928757	0.547586	1.8262	0.000416704	0.0191226	0.02028136	0.0202814	0.0202814	0.0478186	0.291418	0.572181	0.0885821	0.118287	0.08310705	0.0680943	0.0478423	0.16848	0.118372	0.575671	1.42433	0.6715601	0.635743	1.57296	0.118287	0.0831071	0.0230248	0.0103497
901	-519.4107	-537.8332	18.42255	1.017548e-06	0.01912255	7.15872e-07	0.0134532	1.31922e-06	0.0247919	0.703526	1.29647	0.4531564	0.736645	1.35751	1.01755e-06	0.0191226	0.03169015	0.0316901	0.0316901	0.0465452	0.283658	0.593218	0.0765786	0.09811681	0.1010051	0.056483	0.0581456	0.139751	0.143864	0.575671	1.42433	0.6715601	0.635743	1.57296	0.0981168	0.101005	0.0230248	0.034315
902	-516.6741	-533.7542	17.08016	0.001239073	4.568828e-05	0.000670583	2.47264e-05	0.00180756	6.66502e-05	0.541197	1.4588	0.7350652	0.609087	1.6418	0.00123907	4.56883e-05	0.02480372	0.0248037	0.0248037	0.0465452	0.283658	0.593218	0.0765786	0.09811681	0.02417543	0.026856	0.00661716	0.169378	0.0417337	0.273714	1.72629	1.365211	0.398192	2.51135	0.0981168	0.0241754	0.0407214	0.0241812
903	-523.4604	-533.1821	9.721734	0.0009056825	0.03559811	0.000490153	0.0192656	0.00132121	0.0519306	0.541197	1.4588	0.7350652	0.609087	1.6418	0.000905682	0.0355981	0.02480372	0.0248037	0.0248037	0.0480383	0.25341	0.612247	0.086304	0.09818328	0.0581431	0.024481	0.0144974	0.171886	0.101789	0.24934	1.75066	1.444746	0.377394	2.64975	0.0981833	0.0581431	0.0407214	0.0241812
904	-508.1733	-534.7537	26.58037	2.635005e-06	1.20623e-05	1.42606e-06	6.52808e-06	3.84395e-06	1.75965e-05	0.541197	1.4588	0.7350652	0.609087	1.6418	2.63501e-06	1.20623e-05	0.02323654	0.0232365	0.0232365	0.0933575	0.250772	0.57484	0.0810309	0.1157262	0.02204789	0.0557707	0.0106253	0.175682	0.0334705	0.481919	1.51808	0.8505877	0.56343	1.77484	0.115726	0.0220479	0.0406983	0.00692051
905	-512.5981	-536.5025	23.90446	5.239178e-06	0.0002031527	2.83543e-06	0.000109946	7.64293e-06	0.00029636	0.541197	1.4588	0.7350652	0.609087	1.6418	5.23918e-06	0.000203153	0.01324007	0.0132401	0.0132401	0.106488	0.274179	0.530739	0.0885944	0.1101651	0.007503641	0.0530907	0.00361615	0.16724	0.0113911	0.481919	1.51808	0.8505877	0.56343	1.77484	0.110165	0.00750364	0.0480329	0.0141211
906	-520.3569	-536.1647	15.80786	0.0001179233	4.427404e-05	6.38197e-05	2.3961e-05	0.000172027	6.45871e-05	0.541197	1.4588	0.7350652	0.609087	1.6418	0.000117923	4.4274e-05	0.06540479	0.0654048	0.0654048	0.106909	0.271307	0.532839	0.0889449	0.1101651	0.0117723	0.00440284	0.00047049	0.215927	0.0230741	0.0399659	1.96003	2.885657	0.142795	7.00305	0.110165	0.0117723	0.047163	0.00312964
907	-511.9187	-538.4664	26.54765	9.597258e-06	1.322918e-06	5.19401e-06	7.1596e-07	1.40005e-05	1.92988e-06	0.541197	1.4588	0.7350652	0.609087	1.6418	9.59726e-06	1.32292e-06	0.0009912856	0.000991286	0.000991286	0.106909	0.271307	0.532839	0.0889449	0.08293153	0.002895917	0.00331443	0.000115738	0.162549	0.0056761	0.0399659	1.96003	2.885657	0.142795	7.00305	0.0829315	0.00289592	0.0377063	0.0298093
908	-529.7916	-538.6334	8.841847	0.004315262	0.05213068	0.00233541	0.028213	0.00629512	0.0760484	0.541197	1.4588	0.7350652	0.609087	1.6418	0.00431526	0.0521307	0.001761096	0.0017611	0.0017611	0.0918531	0.275881	0.541821	0.0904444	0.06419738	0.02866236	0.0025657	0.00114552	0.125829	0.0561792	0.0399659	1.96003	2.885657	0.142795	7.00305	0.0641974	0.0286624	0.0429933	0.00788046
909	-516.2059	-537.193	20.98714	2.979238e-06	0.01135357	1.61236e-06	0.00614452	4.34612e-06	0.0165626	0.541197	1.4588	0.7350652	0.609087	1.6418	2.97924e-06	0.0113536	0.00944962	0.00944962	0.00944962	0.0918531	0.275881	0.541821	0.0904444	0.08848518	0.008783896	0.0299032	0.00296849	0.147067	0.0145993	0.337946	1.66205	1.180835	0.450922	2.21768	0.0884852	0.0087839	0.0431331	0.0066039
910	-512.6083	-537.105	24.49671	8.987687e-05	3.510599e-05	8.18226e-05	3.196e-05	9.79312e-05	3.8252e-05	0.910385	1.08961	0.1332202	0.914063	1.09402	8.98769e-05	3.5106e-05	0.004873417	0.00487342	0.00487342	0.111164	0.333883	0.445493	0.10946	0.09090502	0.008783896	0.0259164	0.00250423	0.155894	0.0150636	0.285093	1.71491	1.330116	0.40773	2.4526	0.090905	0.0087839	0.0415821	0.0066039
911	-523.4195	-536.924	13.50447	0.01275883	0.003712923	0.0115303	0.0033554	0.0139874	0.00407045	0.903708	1.09629	0.1432058	0.907927	1.10141	0.0127588	0.00371292	0.003914462	0.00391446	0.00391446	0.116559	0.350084	0.418586	0.114771	0.09164334	0.03883851	0.0261269	0.0110726	0.15716	0.0666044	0.285093	1.71491	1.330116	0.40773	2.4526	0.0916433	0.0388385	0.0420402	0.00498835
912	-532.9212	-543.6717	10.75047	0.01275883	0.06236011	0.00496775	0.0242804	0.0205499	0.10044	0.389358	1.61064	1.052565	0.491671	2.03388	0.0127588	0.0623601	0.002205298	0.0022053	0.0022053	0.11711	0.35174	0.415837	0.115314	0.07169566	0.0004728134	0.0121656	8.02291e-05	0.131226	0.000865398	0.169685	1.83032	1.763038	0.30448	3.28429	0.0716957	0.000472813	0.0518882	0.0326474
913	-527.7847	-539.2978	11.51312	0.02094633	0.01400219	0.010891	0.00728043	0.0310016	0.0207239	0.51995	1.48005	0.7754747	0.59271	1.68717	0.0209463	0.0140022	0.004563232	0.00456323	0.00456323	0.128629	0.34715	0.410412	0.113809	0.1077666	0.003323122	0.0182863	0.000563883	0.197247	0.00608236	0.169685	1.83032	1.763038	0.30448	3.28429	0.107767	0.00332312	0.0359173	0.0205915
914	-525.4541	-537.2217	11.76761	0.007080364	0.0004452072	0.00369874	0.000232574	0.010462	0.00065784	0.522395	1.47761	0.7707711	0.594594	1.68182	0.00708036	0.000445207	0.03907384	0.0390738	0.0390738	0.128629	0.34715	0.410412	0.113809	0.08023207	0.01246354	0.0053397	0.000829488	0.155124	0.0240976	0.0665532	1.93345	2.497486	0.185532	5.38991	0.0802321	0.0124635	0.0343957	0.0188539
915	-524.8455	-536.925	12.0795	0.000127497	0.003149363	4.73514e-05	0.00116965	0.000207643	0.00512908	0.371392	1.62861	1.095807	0.477538	2.09407	0.000127497	0.00314936	0.008756334	0.00875633	0.00875633	0.110122	0.367925	0.408636	0.113317	0.08023207	0.03480068	0.00223812	0.000970784	0.158226	0.0686306	0.0278955	1.9721	3.156749	0.118933	8.40809	0.0802321	0.0348007	0.0612299	0.00750286
916	-517.4661	-536.3543	18.88823	0.000127497	2.862326e-06	5.05724e-05	1.13536e-06	0.000204422	4.58929e-06	0.396656	1.60334	1.035433	0.497386	2.01051	0.000127497	2.86233e-06	0.001992173	0.00199217	0.00199217	0.108868	0.37512	0.403985	0.112027	0.08023207	0.009566174	0.00223812	0.000266854	0.158226	0.0188655	0.0278955	1.9721	3.156749	0.118933	8.40809	0.0802321	0.00956617	0.0632147	0.0369916
917	-517.7669	-535.0764	17.30959	3.727636e-05	1.596601e-05	6.44107e-06	2.75881e-06	6.81116e-05	2.91732e-05	0.172792	1.82721	1.748324	0.307517	3.25186	3.72764e-05	1.5966e-05	0.0171095	0.0171095	0.0171095	0.10736	0.38378	0.398386	0.110474	0.1025265	0.03189758	0.00286003	0.0008898	0.202193	0.0629054	0.0278955	1.9721	3.156749	0.118933	8.40809	0.102527	0.0318976	0.0446797	0.0159362
918	-527.2431	-533.9086	6.665542	0.006714694	0.001806039	0.00135138	0.000363479	0.012078	0.0032486	0.201257	1.79874	1.623641	0.334496	2.98957	0.00671469	0.00180604	0.0465301	0.0465301	0.0465301	0.10736	0.38378	0.398386	0.110474	0.1025265	0.03189758	0.00432799	0.0013465	0.200725	0.0624487	0.0422134	1.95779	2.844248	0.146839	6.81016	0.102527	0.0318976	0.0326475	0.0213508
