Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
278	-111.6505	-120.1065	8.455977	0.00861292	0.006488426	0.00726465	0.00547273	0.00996119	0.00750412	0.84346	1.15654	0.2340106	0.853988	1.17098	0.00861292	0.00648843	0.01100308	0.0110031	0.0110031	0.0660566	0.267815	0.0467563	0.619372	0.03891228	0.2838607	0.0164621	0.120089	0.0613625	0.447632	0.423056	1.57694	0.975359	0.517954	1.93067	0.0389123	0.283861	0.0160219	0.127259
279	-98.09664	-117.3902	19.29355	1.714815e-06	0.006488426	1.01818e-06	0.00385253	2.41145e-06	0.00912432	0.593755	1.40625	0.639159	0.64979	1.53896	1.71482e-06	0.00648843	0.02941025	0.0294102	0.0294102	0.0660566	0.267815	0.0467563	0.619372	0.01467267	0.118955	0.0135583	0.10992	0.0157871	0.12799	0.924051	1.07595	0.11282	0.926727	1.07907	0.0146727	0.118955	0.00561904	0.127259
280	-96.84639	-117.488	20.6416	1.714815e-06	0.003229026	1.01818e-06	0.00191725	2.41145e-06	0.0045408	0.593755	1.40625	0.639159	0.64979	1.53896	1.71482e-06	0.00322903	0.006464608	0.00646461	0.00646461	0.0660566	0.267815	0.0467563	0.619372	0.01467267	0.1140551	0.0135583	0.105393	0.0157871	0.122718	0.924051	1.07595	0.11282	0.926727	1.07907	0.0146727	0.114055	0.0311845	0.108828
281	-96.62278	-118.8736	22.25085	1.714815e-06	0.003229026	1.01818e-06	0.00191725	2.41145e-06	0.0045408	0.593755	1.40625	0.639159	0.64979	1.53896	1.71482e-06	0.00322903	0.04362906	0.0436291	0.0436291	0.103577	0.268952	0.0733143	0.554156	0.01467267	0.1638845	0.0117892	0.131678	0.0175561	0.196091	0.80348	1.19652	0.2952008	0.81946	1.22032	0.0146727	0.163884	0.00851486	0.0349965
282	-97.78235	-121.0129	23.2306	6.359336e-05	2.593537e-06	1.47431e-05	6.0127e-07	0.000112444	4.5858e-06	0.231834	1.76817	1.506084	0.362099	2.76168	6.35934e-05	2.59354e-06	0.05442342	0.0544234	0.0544234	0.103577	0.268952	0.0733143	0.554156	0.01467267	0.1668461	0.0117892	0.134058	0.0175561	0.199635	0.80348	1.19652	0.2952008	0.81946	1.22032	0.0146727	0.166846	0.0247651	0.0349965
283	-97.06857	-118.5422	21.47367	6.359336e-05	3.149831e-05	1.47431e-05	7.30238e-06	0.000112444	5.56942e-05	0.231834	1.76817	1.506084	0.362099	2.76168	6.35934e-05	3.14983e-05	0.05442342	0.0544234	0.0544234	0.0420547	0.18233	0.0297673	0.745848	0.01467267	0.09414946	0.00866319	0.0555887	0.0206822	0.13271	0.59043	1.40957	0.6450713	0.647204	1.54511	0.0146727	0.0941495	0.00491647	0.0349965
284	-106.6207	-119.2178	12.59712	0.0003682053	0.02041508	0.000196164	0.0108763	0.000540246	0.0299539	0.532758	1.46724	0.7509926	0.602579	1.65953	0.000368205	0.0204151	0.07579621	0.0757962	0.0757962	0.0765401	0.670262	0.0541768	0.199021	0.03109972	0.09414946	0.0149095	0.0451362	0.0472899	0.143163	0.479411	1.52059	0.855681	0.561497	1.78095	0.0310997	0.0941495	0.00491647	0.0349965
285	-94.27691	-117.6471	23.37022	1.11378e-05	1.133929e-05	5.93375e-06	6.04109e-06	1.63418e-05	1.66375e-05	0.532758	1.46724	0.7509926	0.602579	1.65953	1.11378e-05	1.13393e-05	0.02162624	0.0216262	0.0216262	0.125236	0.616348	0.0886448	0.169771	0.02165539	0.09414946	0.0103818	0.0451362	0.032929	0.143163	0.479411	1.52059	0.855681	0.561497	1.78095	0.0216554	0.0941495	0.0371243	0.0721137
286	-98.28693	-118.4044	20.11742	1.11378e-05	0.0021009	9.96511e-06	0.0018797	1.23105e-05	0.0023221	0.894711	1.10529	0.1566818	0.899712	1.11147	1.11378e-05	0.0021009	0.0232751	0.0232751	0.0232751	0.284427	0.165903	0.225887	0.323783	0.0307316	0.09414946	0.0147331	0.0451362	0.0467301	0.143163	0.479411	1.52059	0.855681	0.561497	1.78095	0.0307316	0.0941495	0.0221915	0.0514075
287	-96.54986	-119.3874	22.83751	1.11378e-05	2.211252e-05	9.40725e-06	1.86768e-05	1.28683e-05	2.55483e-05	0.844624	1.15538	0.2322426	0.855007	1.16958	1.11378e-05	2.21125e-05	0.0647076	0.0647076	0.0647076	0.241078	0.186018	0.298469	0.274435	0.02708045	0.2305509	0.0129827	0.110529	0.0411782	0.350573	0.479411	1.52059	0.855681	0.561497	1.78095	0.0270804	0.230551	0.00509835	0.0514075
288	-108.2405	-119.4139	11.17337	0.002596254	0.01985834	0.00120564	0.00922171	0.00398687	0.030495	0.464375	1.53563	0.8865966	0.54991	1.81848	0.00259625	0.0198583	0.05395534	0.0539553	0.0539553	0.203478	0.157006	0.449692	0.189824	0.03388512	0.1007093	0.0165306	0.0491304	0.0512396	0.152288	0.487844	1.51216	0.8386318	0.567992	1.76059	0.0338851	0.100709	0.00148188	0.0379969
289	-99.39788	-117.6474	18.24955	3.461794e-06	0.01985834	1.60757e-06	0.00922171	5.31602e-06	0.030495	0.464375	1.53563	0.8865966	0.54991	1.81848	3.46179e-06	0.0198583	0.004906153	0.00490615	0.00490615	0.171733	0.13251	0.379534	0.316223	0.02213998	0.1007093	0.0121467	0.0552522	0.0321333	0.146166	0.548631	1.45137	0.7211656	0.614824	1.62648	0.02214	0.100709	0.00747977	0.0854532
290	-106.0011	-116.9674	10.96634	0.0006997157	0.01410455	4.54614e-05	0.00091639	0.00135397	0.0272927	0.0649712	1.93503	2.515927	0.183238	5.45737	0.000699716	0.0141046	0.01096017	0.0109602	0.0109602	0.157363	0.182624	0.10593	0.554083	0.01694503	0.2053533	0.014334	0.173711	0.0195561	0.236996	0.845911	1.15409	0.2302877	0.856135	1.16804	0.016945	0.205353	0.00963626	0.0755073
291	-105.9423	-118.1917	12.24932	0.0002110197	0.01410455	0.000131739	0.00880543	0.0002903	0.0194037	0.624297	1.3757	0.585698	0.673648	1.48445	0.00021102	0.0141046	0.1041458	0.104146	0.104146	0.070809	0.221961	0.319794	0.387435	0.01267582	0.2499569	0.0107226	0.211441	0.014629	0.288473	0.845911	1.15409	0.2302877	0.856135	1.16804	0.0126758	0.249957	0.00213205	0.0755073
292	-100.3777	-118.1496	17.7719	0.0002110197	0.003198746	0.00018029	0.00273293	0.000241749	0.00366456	0.854375	1.14562	0.2174494	0.863581	1.15797	0.00021102	0.00319875	0.004219411	0.00421941	0.00421941	0.591154	0.142484	0.205286	0.061076	0.01267582	0.2499569	0.0107226	0.211441	0.014629	0.288473	0.845911	1.15409	0.2302877	0.856135	1.16804	0.0126758	0.249957	0.0111132	0.0777438
293	-104.1933	-119.4276	15.23425	0.0001793805	0.002543646	0.000153258	0.00217323	0.000205503	0.00291406	0.854375	1.14562	0.2174494	0.863581	1.15797	0.00017938	0.00254365	0.06508613	0.0650861	0.0650861	0.591154	0.142484	0.205286	0.061076	0.009918257	0.2499569	0.00475937	0.119944	0.0150771	0.37997	0.47986	1.52014	0.8547678	0.561843	1.77986	0.00991826	0.249957	0.00514357	0.0777438
294	-104.2176	-117.9223	13.70474	0.0001793805	0.002543646	0.000153258	0.00217323	0.000205503	0.00291406	0.854375	1.14562	0.2174494	0.863581	1.15797	0.00017938	0.00254365	0.06508613	0.0650861	0.0650861	0.591154	0.142484	0.205286	0.061076	0.02170581	0.206153	0.00928909	0.088224	0.0341225	0.324082	0.427954	1.57205	0.96452	0.521754	1.91661	0.0217058	0.206153	0.00514357	0.0972987
295	-101.6852	-118.7708	17.08567	1.742125e-05	0.03007305	1.48843e-05	0.0256937	1.99582e-05	0.0344524	0.854375	1.14562	0.2174494	0.863581	1.15797	1.74212e-05	0.0300731	0.02046692	0.0204669	0.0204669	0.132659	0.223996	0.547329	0.0960162	0.02170581	0.2004172	0.0184034	0.169925	0.0250082	0.230909	0.847857	1.15214	0.2273324	0.857844	1.16571	0.0217058	0.200417	0.0268907	0.0620377
296	-115.6232	-120.9412	5.317964	0.01080423	0.1183591	0.00923087	0.101123	0.0123776	0.135595	0.854375	1.14562	0.2174494	0.863581	1.15797	0.0108042	0.118359	0.08382115	0.0838212	0.0838212	0.137122	0.231533	0.329531	0.301814	0.005355998	0.1552572	0.00168158	0.0487447	0.00903042	0.26177	0.313961	1.68604	1.246029	0.431523	2.31737	0.005356	0.155257	0.0144784	0.112183
297	-96.77742	-118.2444	21.46702	5.28482e-06	0.004321528	4.57031e-06	0.00373726	5.99933e-06	0.0049058	0.8648	1.1352	0.2016829	0.872814	1.14572	5.28482e-06	0.00432153	0.003925819	0.00392582	0.00392582	0.224317	0.208136	0.296231	0.271315	0.02873645	0.1552572	0.0222525	0.120226	0.0352204	0.190289	0.774366	1.22563	0.3403829	0.794864	1.25808	0.0287365	0.155257	0.0144784	0.0535681
298	-106.0568	-118.9059	12.84911	0.00480072	0.01233017	0.00415166	0.0106631	0.00544978	0.0139972	0.8648	1.1352	0.2016829	0.872814	1.14572	0.00480072	0.0123302	0.04187808	0.0418781	0.0418781	0.128686	0.585571	0.0167138	0.269029	0.02361639	0.1552572	0.0182877	0.120226	0.0289451	0.190289	0.774366	1.22563	0.3403829	0.794864	1.25808	0.0236164	0.155257	0.0144784	0.0404197
299	-107.8537	-119.9709	12.1172	0.02473688	0.0008516553	0.0213925	0.000736511	0.0280813	0.000966799	0.8648	1.1352	0.2016829	0.872814	1.14572	0.0247369	0.000851655	0.07446949	0.0744695	0.0744695	0.167228	0.760948	0.0217196	0.0501043	0.01864875	0.1683357	0.00933413	0.0842559	0.0279634	0.252415	0.500523	1.49948	0.8133689	0.577753	1.73084	0.0186488	0.168336	0.00232952	0.0489687
300	-97.33241	-120.415	23.08255	3.935565e-05	0.0008516553	3.40348e-05	0.000736511	4.46765e-05	0.000966799	0.8648	1.1352	0.2016829	0.872814	1.14572	3.93557e-05	0.000851655	0.003148087	0.00314809	0.00314809	0.156238	0.710943	0.105102	0.0277168	0.01864875	0.150526	0.0172845	0.139514	0.020013	0.161538	0.926844	1.07316	0.1086553	0.929334	1.07604	0.0186488	0.150526	0.0144743	0.0246762
301	-95.09079	-122.3235	27.23266	2.135086e-06	0.0008516553	1.9751e-06	0.00078784	2.29507e-06	0.000915471	0.925069	1.07493	0.1113019	0.927677	1.07796	2.13509e-06	0.000851655	0.002940075	0.00294008	0.00294008	0.131214	0.618359	0.0882678	0.162159	0.01348611	0.07110383	0.0124995	0.0659022	0.0144727	0.0763055	0.926844	1.07316	0.1086553	0.929334	1.07604	0.0134861	0.0711038	0.0144743	0.0246762
302	-93.28915	-118.0878	24.79862	2.883265e-05	8.204833e-05	2.60272e-05	7.4065e-05	3.16381e-05	9.00316e-05	0.9027	1.0973	0.1447149	0.907004	1.10253	2.88327e-05	8.20483e-05	0.006041593	0.00604159	0.00604159	0.13242	0.624046	0.0798835	0.16365	0.01348611	0.1648293	0.0124995	0.152771	0.0144727	0.176888	0.926844	1.07316	0.1086553	0.929334	1.07604	0.0134861	0.164829	0.0159738	0.0531793
303	-90.59458	-118.1615	27.5669	2.883265e-05	2.268058e-06	2.09258e-05	1.64608e-06	3.67395e-05	2.89003e-06	0.725768	1.27423	0.4172545	0.754701	1.32503	2.88327e-05	2.26806e-06	0.01305077	0.0130508	0.0130508	0.0154665	0.385096	0.0492958	0.550141	0.02023144	0.1040111	0.0176299	0.0906366	0.022833	0.117386	0.871412	1.12859	0.1917058	0.878707	1.13804	0.0202314	0.104011	0.0159738	0.0531793
304	-106.5188	-117.0724	10.55365	2.883265e-05	0.05951642	2.09258e-05	0.0431951	3.67395e-05	0.0758377	0.725768	1.27423	0.4172545	0.754701	1.32503	2.88327e-05	0.0595164	0.0945616	0.0945616	0.0945616	0.0122742	0.305614	0.245519	0.436594	0.02127045	0.2367346	0.0166842	0.185691	0.0258567	0.287778	0.784386	1.21561	0.3247667	0.80328	1.2449	0.0212704	0.236735	0.0159738	0.120883
305	-106.732	-119.3793	12.64733	2.883265e-05	0.05951642	2.09258e-05	0.0431951	3.67395e-05	0.0758377	0.725768	1.27423	0.4172545	0.754701	1.32503	2.88327e-05	0.0595164	0.0945616	0.0945616	0.0945616	0.0128933	0.321027	0.207467	0.458613	0.02972298	0.3036393	0.0233143	0.23817	0.0361317	0.369108	0.784386	1.21561	0.3247667	0.80328	1.2449	0.029723	0.303639	0.00423846	0.0630129
306	-105.8893	-120.0332	14.14393	2.883265e-05	0.05951642	2.35405e-05	0.0485923	3.41248e-05	0.0704405	0.816453	1.18355	0.2752471	0.830563	1.204	2.88327e-05	0.0595164	0.09398048	0.0939805	0.0939805	0.00602085	0.622496	0.115708	0.255775	0.007844304	0.3036393	0.00615296	0.23817	0.00953565	0.369108	0.784386	1.21561	0.3247667	0.80328	1.2449	0.0078443	0.303639	0.00682881	0.0630129
307	-102.2793	-119.3202	17.04081	2.883265e-05	0.131887	2.35405e-05	0.107679	3.41248e-05	0.156095	0.816453	1.18355	0.2752471	0.830563	1.204	2.88327e-05	0.131887	0.004172644	0.00417264	0.00417264	0.00576472	0.638555	0.110785	0.244894	0.01737344	0.3036393	0.0136275	0.23817	0.0211194	0.369108	0.784386	1.21561	0.3247667	0.80328	1.2449	0.0173734	0.303639	0.00561535	0.0373554
308	-92.15609	-120.7811	28.625	2.179055e-06	7.727054e-06	1.7791e-06	6.30877e-06	2.57902e-06	9.14534e-06	0.816453	1.18355	0.2752471	0.830563	1.204	2.17906e-06	7.72705e-06	0.0214926	0.0214926	0.0214926	0.00576472	0.638555	0.110785	0.244894	0.01737344	0.3036393	0.0162696	0.284348	0.0184772	0.322931	0.936466	1.06353	0.09432235	0.938362	1.06569	0.0173734	0.303639	0.0070667	0.048112
309	-100.7241	-124.1887	23.46452	0.0004226583	4.573347e-05	0.000402471	4.35491e-05	0.000442846	4.79179e-05	0.952237	1.04776	0.07086807	0.953325	1.04896	0.000422658	4.57335e-05	0.02045056	0.0204506	0.0204506	0.00576472	0.638555	0.110785	0.244894	0.005547076	0.3036393	0.00519465	0.284348	0.0058995	0.322931	0.936466	1.06353	0.09432235	0.938362	1.06569	0.00554708	0.303639	0.0070667	0.0388663
310	-89.79228	-116.8603	27.06803	8.133003e-06	4.783579e-06	7.32746e-06	4.30978e-06	8.93855e-06	5.25738e-06	0.900953	1.09905	0.1473298	0.905405	1.10448	8.133e-06	4.78358e-06	0.005598495	0.0055985	0.0055985	0.00490979	0.543855	0.24266	0.208576	0.01377053	0.1245278	0.00594346	0.0537471	0.0215976	0.195309	0.431607	1.56839	0.9564943	0.524586	1.90626	0.0137705	0.124528	0.0070667	0.0794289
311	-104.4473	-118.9148	14.46745	0.004152716	0.0028928	0.0037414	0.00260628	0.00456403	0.00317932	0.900953	1.09905	0.1473298	0.905405	1.10448	0.00415272	0.0028928	0.003555731	0.00355573	0.00355573	0.0427931	0.5796	0.155323	0.222284	0.04158958	0.1097342	0.0224577	0.0592546	0.0607215	0.160214	0.539983	1.46002	0.7373472	0.60815	1.64433	0.0415896	0.109734	0.00424467	0.0675091
312	-104.0126	-121.765	17.75247	0.002539703	0.0002462773	0.0023714	0.000229957	0.002708	0.000262597	0.933732	1.06627	0.09839267	0.935789	1.06862	0.0025397	0.000246277	0.03124373	0.0312437	0.0312437	0.00416818	0.602987	0.161591	0.231254	0.04622118	0.08629596	0.0428327	0.0799696	0.0496097	0.0926224	0.92669	1.07331	0.1088856	0.92919	1.07621	0.0462212	0.086296	0.00146722	0.0675091
313	-93.86628	-116.6926	22.82631	0.0003050721	2.846254e-05	0.00023727	2.21367e-05	0.000372874	3.47883e-05	0.77775	1.22225	0.3351005	0.797701	1.2536	0.000305072	2.84625e-05	0.009605029	0.00960503	0.00960503	0.0049023	0.589532	0.136297	0.269269	0.01478382	0.1618925	0.0137	0.150024	0.0158676	0.173761	0.92669	1.07331	0.1088856	0.92919	1.07621	0.0147838	0.161892	0.00481508	0.0678879
314	-96.60306	-117.9387	21.33568	6.381155e-06	0.01000626	5.13894e-06	0.00805835	7.62337e-06	0.0119542	0.805331	1.19467	0.2923476	0.821038	1.21797	6.38115e-06	0.0100063	0.0007303536	0.000730354	0.000730354	0.00739395	0.33968	0.246798	0.406128	0.01119089	0.1238949	0.00548633	0.0607395	0.0168954	0.18705	0.49025	1.50975	0.8338039	0.569844	1.75487	0.0111909	0.123895	0.00481508	0.0476447
315	-95.32712	-118.2704	22.94324	6.381155e-06	0.000975343	3.91361e-06	0.000598184	8.8487e-06	0.0013525	0.613307	1.38669	0.6047623	0.665041	1.50367	6.38115e-06	0.000975343	0.001243196	0.0012432	0.0012432	0.00707765	0.325149	0.333469	0.334304	0.01119089	0.1400801	0.00548633	0.0686742	0.0168954	0.211486	0.49025	1.50975	0.8338039	0.569844	1.75487	0.0111909	0.14008	0.00601784	0.0476447
316	-105.3223	-117.567	12.24474	0.01490821	0.0004657814	0.00571385	0.000178519	0.0241026	0.000753043	0.383269	1.61673	1.067048	0.486892	2.05384	0.0149082	0.000465781	0.00443525	0.00443525	0.00443525	0.0658735	0.338952	0.336677	0.258497	0.02686454	0.09348671	0.0141211	0.0491403	0.039608	0.137833	0.525639	1.47436	0.7645513	0.597093	1.67478	0.0268645	0.0934867	0.012017	0.104514
317	-99.14757	-119.9818	20.83422	2.056131e-05	0.0006447157	1.60525e-05	0.000503338	2.50701e-05	0.000786094	0.780712	1.21929	0.3304833	0.800189	1.24971	2.05613e-05	0.000644716	0.003129589	0.00312959	0.00312959	0.0600795	0.309139	0.307064	0.323718	0.008035064	0.05616518	0.00244647	0.0171008	0.0136237	0.0952295	0.304474	1.69553	1.272934	0.423763	2.35981	0.00803506	0.0561652	0.0426795	0.0693504
318	-90.59465	-118.7135	28.11884	2.056131e-05	1.197049e-06	1.60525e-05	9.34551e-07	2.50701e-05	1.45955e-06	0.780712	1.21929	0.3304833	0.800189	1.24971	2.05613e-05	1.19705e-06	0.01026724	0.0102672	0.0102672	0.0503383	0.259016	0.419415	0.271231	0.01408671	0.05616518	0.00359432	0.0143309	0.0245791	0.0979994	0.255157	1.74484	1.425182	0.382407	2.61502	0.0140867	0.0561652	0.00548082	0.0521892
319	-93.66857	-116.9258	23.25721	4.664828e-05	1.197049e-06	2.45153e-05	6.29092e-07	6.87812e-05	1.76501e-06	0.525536	1.47446	0.7647502	0.597013	1.67501	4.66483e-05	1.19705e-06	0.02949315	0.0294931	0.0294931	0.0553575	0.284842	0.361526	0.298275	0.0152883	0.08309511	0.00390092	0.0212023	0.0266757	0.144988	0.255157	1.74484	1.425182	0.382407	2.61502	0.0152883	0.0830951	0.0236541	0.0883573
320	-94.96994	-119.6751	24.70519	4.664828e-05	1.29518e-05	3.52682e-05	9.79213e-06	5.80284e-05	1.61115e-05	0.756044	1.24396	0.3691321	0.779599	1.28271	4.66483e-05	1.29518e-05	0.01572891	0.0157289	0.0157289	0.229765	0.236668	0.292358	0.241209	0.02410191	0.05252931	0.00760308	0.0165707	0.0406007	0.088488	0.315456	1.68454	1.241852	0.432741	2.31085	0.0241019	0.0525293	0.00753232	0.0443959
321	-95.8433	-122.2458	26.40251	3.026312e-05	4.377583e-05	2.96287e-05	4.28581e-05	3.08975e-05	4.46935e-05	0.979036	1.02096	0.0310855	0.979251	1.02119	3.02631e-05	4.37758e-05	0.001449521	0.00144952	0.00144952	0.523484	0.199088	0.245935	0.0314926	0.01770134	0.05252931	0.00558399	0.0165707	0.0298187	0.088488	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.0525293	0.0059199	0.018732
322	-91.26141	-116.5265	25.26511	3.026312e-05	4.377583e-05	2.4712e-05	3.57461e-05	3.58142e-05	5.18056e-05	0.816571	1.18343	0.275065	0.830665	1.20385	3.02631e-05	4.37758e-05	0.001449521	0.00144952	0.00144952	0.523484	0.199088	0.245935	0.0314926	0.01770134	0.1081392	0.00558399	0.0341131	0.0298187	0.182165	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.108139	0.0059199	0.018732
323	-91.26141	-116.5265	25.26511	3.026312e-05	4.377583e-05	2.4712e-05	3.57461e-05	3.58142e-05	5.18056e-05	0.816571	1.18343	0.275065	0.830665	1.20385	3.02631e-05	4.37758e-05	0.001449521	0.00144952	0.00144952	0.523484	0.199088	0.245935	0.0314926	0.01770134	0.1081392	0.00558399	0.0341131	0.0298187	0.182165	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.108139	0.0059199	0.018732
324	-91.26141	-116.5265	25.26511	3.026312e-05	4.377583e-05	2.4712e-05	3.57461e-05	3.58142e-05	5.18056e-05	0.816571	1.18343	0.275065	0.830665	1.20385	3.02631e-05	4.37758e-05	0.001449521	0.00144952	0.00144952	0.523484	0.199088	0.245935	0.0314926	0.01770134	0.1081392	0.00558399	0.0341131	0.0298187	0.182165	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.108139	0.0059199	0.018732
325	-91.26141	-116.5265	25.26511	3.026312e-05	4.377583e-05	2.4712e-05	3.57461e-05	3.58142e-05	5.18056e-05	0.816571	1.18343	0.275065	0.830665	1.20385	3.02631e-05	4.37758e-05	0.001449521	0.00144952	0.00144952	0.523484	0.199088	0.245935	0.0314926	0.01770134	0.1081392	0.00558399	0.0341131	0.0298187	0.182165	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.108139	0.0059199	0.018732
326	-91.26141	-116.5265	25.26511	3.026312e-05	4.377583e-05	2.4712e-05	3.57461e-05	3.58142e-05	5.18056e-05	0.816571	1.18343	0.275065	0.830665	1.20385	3.02631e-05	4.37758e-05	0.001449521	0.00144952	0.00144952	0.523484	0.199088	0.245935	0.0314926	0.01770134	0.1081392	0.00558399	0.0341131	0.0298187	0.182165	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.108139	0.0059199	0.018732
327	-94.32157	-119.523	25.20144	3.235983e-06	4.377583e-05	1.76164e-06	2.38311e-05	4.71033e-06	6.37205e-05	0.54439	1.45561	0.7290794	0.611551	1.63519	3.23598e-06	4.37758e-05	0.04113405	0.0411341	0.0411341	0.121119	0.264637	0.572383	0.0418614	0.01770134	0.1081392	0.00558399	0.0341131	0.0298187	0.182165	0.315456	1.68454	1.241852	0.432741	2.31085	0.0177013	0.108139	0.0059199	0.018732
328	-96.66751	-120.9024	24.23486	1.098944e-06	0.001356154	9.90762e-07	0.00122265	1.20713e-06	0.00148966	0.901558	1.09844	0.1464239	0.905959	1.1038	1.09894e-06	0.00135615	0.0102583	0.0102583	0.0102583	0.0917219	0.0769451	0.340056	0.491277	0.04038034	0.08577706	0.0127382	0.0270589	0.0680225	0.144495	0.315456	1.68454	1.241852	0.432741	2.31085	0.0403803	0.0857771	0.0059199	0.0239231
329	-98.75215	-117.0195	18.26737	1.589874e-06	0.001356154	2.99921e-07	0.000255831	2.87983e-06	0.00245648	0.188644	1.81136	1.676799	0.322716	3.0987	1.58987e-06	0.00135615	0.004605081	0.00460508	0.00460508	0.177385	0.0624288	0.546653	0.213532	0.01154694	0.09529613	0.000653141	0.00539033	0.0224407	0.185202	0.056564	1.94344	2.621863	0.170602	5.86158	0.0115469	0.0952961	0.00539221	0.076649
330	-97.25281	-116.6471	19.39432	1.589874e-06	0.001356154	2.99921e-07	0.000255831	2.87983e-06	0.00245648	0.188644	1.81136	1.676799	0.322716	3.0987	1.58987e-06	0.00135615	0.05298885	0.0529889	0.0529889	0.048051	0.0584557	0.693551	0.199943	0.0133212	0.1294698	0.00818513	0.0795519	0.0184573	0.179388	0.614443	1.38556	0.6027818	0.66593	1.50166	0.0133212	0.12947	0.00539221	0.076649
331	-97.89344	-116.6419	18.74848	0.0001326401	0.001356154	0.000121701	0.00124431	0.000143579	0.00146799	0.917531	1.08247	0.1225465	0.920667	1.08617	0.00013264	0.00135615	0.002608838	0.00260884	0.00260884	0.0725619	0.088274	0.53723	0.301934	0.01248237	0.1294698	0.00734294	0.0761626	0.0176218	0.182777	0.588265	1.41174	0.6489332	0.64552	1.54914	0.0124824	0.12947	0.00539221	0.097241
332	-97.35754	-117.1119	19.75438	0.003055112	5.795364e-06	0.00279439	5.30079e-06	0.00331584	6.28994e-06	0.91466	1.08534	0.1268341	0.918009	1.08931	0.00305511	5.79536e-06	0.01911202	0.019112	0.019112	0.0957124	0.116437	0.708631	0.079219	0.01248237	0.1018572	0.0041538	0.0338953	0.0208109	0.169819	0.332773	1.66723	1.194574	0.446763	2.23833	0.0124824	0.101857	0.00490978	0.097241
333	-98.80767	-116.6596	17.85198	0.003055112	1.404787e-05	0.00285639	1.31341e-05	0.00325384	1.49616e-05	0.934954	1.06505	0.09657444	0.936938	1.06731	0.00305511	1.40479e-05	0.04372182	0.0437218	0.0437218	0.0909008	0.110584	0.51066	0.287855	0.02408759	0.1018572	0.0080157	0.0338953	0.0401595	0.169819	0.332773	1.66723	1.194574	0.446763	2.23833	0.0240876	0.101857	0.0122915	0.0759385
334	-104.3895	-118.6039	14.21438	6.924269e-05	0.1331869	6.51478e-05	0.12531	7.33376e-05	0.141063	0.940862	1.05914	0.08778025	0.942512	1.06099	6.92427e-05	0.133187	0.02785989	0.0278599	0.0278599	0.0514703	0.0626154	0.722923	0.162991	0.02034529	0.1940872	0.00677037	0.064587	0.0339202	0.323587	0.332773	1.66723	1.194574	0.446763	2.23833	0.0203453	0.194087	0.00581905	0.0412455
335	-97.58208	-116.7497	19.16764	0.0002854496	9.962444e-05	0.000145312	5.07152e-05	0.000425587	0.000148534	0.509063	1.49094	0.7965928	0.584327	1.71137	0.00028545	9.96244e-05	0.03045958	0.0304596	0.0304596	0.121988	0.0579603	0.669179	0.150873	0.02034529	0.1940872	0.0194547	0.185591	0.0212359	0.202584	0.956224	1.04378	0.06494373	0.957142	1.04478	0.0203453	0.194087	0.00978486	0.074844
336	-99.21733	-119.6702	20.45286	0.04278858	3.303831e-06	0.0360013	2.77977e-06	0.0495758	3.8279e-06	0.841377	1.15862	0.2371779	0.852166	1.17348	0.0427886	3.30383e-06	0.005546815	0.00554681	0.00554681	0.0672445	0.12863	0.276325	0.5278	0.02503215	0.1284324	0.0239363	0.12281	0.026128	0.134055	0.956224	1.04378	0.06494373	0.957142	1.04478	0.0250322	0.128432	0.00547264	0.0590661
337	-100.3531	-119.5002	19.14707	0.04278858	3.303831e-06	0.0360013	2.77977e-06	0.0495758	3.8279e-06	0.841377	1.15862	0.2371779	0.852166	1.17348	0.0427886	3.30383e-06	0.008819449	0.00881945	0.00881945	0.357755	0.18734	0.175295	0.27961	0.0535034	0.1955326	0.0511612	0.186973	0.0558456	0.204092	0.956224	1.04378	0.06494373	0.957142	1.04478	0.0535034	0.195533	0.00547264	0.0590661
338	-101.5328	-118.5701	17.03726	0.04278858	2.060487e-05	0.0360013	1.73365e-05	0.0495758	2.38733e-05	0.841377	1.15862	0.2371779	0.852166	1.17348	0.0427886	2.06049e-05	0.007370604	0.0073706	0.0073706	0.357755	0.18734	0.175295	0.27961	0.0535034	0.1332504	0.0490762	0.122224	0.0579306	0.144276	0.917253	1.08275	0.1229615	0.92041	1.08647	0.0535034	0.13325	0.00353648	0.0771175
