(Intercept),SDT1
48.9989279052461,-35.004261484195
-39.5726510096356,-31.5424343868217
46.2321295878501,-44.2166719252127
-47.0211270871514,-19.457833887147
-45.1931162796827,-49.9800585491175
-148.6853570495,-49.4034929260633
22.6872531691624,-31.1180737070463
29.0456576713914,-36.7876137084313
-211.572745079491,-20.8637620128211
-18.4482360992188,-57.1222565086209
-20.007232444128,-67.052426712733
-35.8649081823678,-41.5021052938246
-102.96538652177,-43.1877679074387
-16.936747402855,-55.2065304093558
-49.8137292230676,-71.2728621647111
-483.289826820779,-63.509646086095
-128.998437825436,-63.455903644237
-80.2900535841763,-52.6059759928976
7.90093361370964,-38.1772025223472
-73.9544059500986,-31.3074430998022
17.5775283660005,-53.2030764275696
-78.4677227213397,-76.4034834392587
-70.0334928332522,-66.174895682816
18.652240880212,-83.8022840029589
-145.539025715902,-41.9816834122175
-74.0313030592224,-48.7535161148808
-150.054801486476,-23.5793466221367
-40.9404970770556,-30.4107647969213
-76.5314757661836,-33.6241554956068
-34.2270997235901,-35.4403081114579
-162.315220523931,-25.4227183408038
-66.8537473658944,-22.1908706110989
-31.7547039467136,-14.722764065169
-59.1232717915118,-21.3126796866418
-120.191168146383,-20.0770222032588
-13.7113460889741,-21.2524207504648
-37.405115339694,-20.5388207371107
-51.8575660655188,-2.99103695285157
-42.600893762341,-14.0827576566662
-38.6604090600304,-16.6264170525974
-52.2081184637573,-16.7159367505665
-58.6133867297322,-31.8743500861892
-51.6671308566729,-37.6010592735056
-46.4997913094703,-53.7519478357062
-203.331632826357,-20.4919013278923
-37.395591567154,-29.6671198183722
-94.421440324586,-16.2694259079872
-85.6707434450218,-21.2912988500757
79.5533399659653,-73.6448294394941
-102.414680183472,-56.72315767904
25.3678766894591,-41.9797444734868
-49.4922217976418,-37.6296747759043
-106.962392826594,-40.4164815858821
61.7397486393311,-19.407286905931
-262.490593759765,-59.6425498051103
-39.3105342820199,-118.486548071538
-300.810030234861,-60.571892579057
-119.005767342822,-115.491595674252
-155.090185535286,-111.593113988682
-93.9533557375325,-93.3764482272672
-115.740296151538,-114.854859111394
-118.43953371016,-102.66813014957
-8.98244750719459,-102.833097727605
-76.0225993494532,-28.2484560282392
-156.898502703014,-65.8765942211903
-52.596260791003,-68.4056468461476
-189.443828278876,-54.9515957464027
-249.65556899464,-30.8528281222825
-48.9898173975234,-64.5273179707801
-50.801499766123,-35.9020507883179
7.43114062034874,-33.4438779752672
-48.9035628186575,-18.1740032396046
-81.5848604380371,-48.154504236154
-83.8503074141918,0.540820139267453
-35.4414056549067,-19.6102219290915
6.06667106711757,-35.4473452365492
-19.837616956218,-29.4375454717556
-81.8549545203132,-39.1064689091982
6.14052494119096,-30.5277889112585
-67.2353682192625,-63.9655424804951
-109.309726427229,-17.8387690712698
56.3652182107035,-44.5631825353994
-358.863592424019,-66.4514742290812
-81.7593104360858,-67.3569189932714
13.8002118861805,-111.229770893822
13.2428359891055,-122.356257387299
-103.489620307773,-53.9369958301977
-145.151177072556,-38.1070904508088
-353.577180439002,-84.7484519202699
-267.486634674779,-137.248816222724
-176.953983392865,-99.6235751710774
213.590587100045,-147.303506120341
7.60915491679043,-104.213442603315
-92.7277638930318,-56.0482627281963
-30.663784449891,-111.055211269944
-245.802193711672,-62.7562082895893
-199.187508022005,-35.7211280328556
-121.571841739031,-63.5605817538599
-50.6914473413563,-69.5433728349235
-126.158346253549,-39.5221071222477
-226.231495651416,-52.3064016216522
-29.5457827272512,-23.3476041203658
-61.1106224057221,-64.2923533162739
-149.607565378494,-21.596438569788
-65.7381134557056,-24.3068424905359
-13.3442508328299,-18.3885622958769
-177.786605382404,-59.8230748097958
-127.36226409662,-41.6416632689725
-133.333418030845,-85.6131771584705
-278.093303488713,-34.2069903091033
-14.0044502549863,-47.3618562402917
-38.7281692913166,-39.8547972912493
