(Intercept),SDT1
0.450132416095585,-0.463983508961974
-0.279342385387281,-0.377624727916555
0.101102151209489,-0.363339769561208
0.633568591758376,-0.117233597789891
0.101789078718866,-0.387687653827015
-0.416229284222936,-0.327864117542049
-0.38385672023287,-0.116201227829151
-0.386531761905644,-0.0816662927391008
-0.519804728013696,-0.419776541122701
-0.334800821670797,-0.347700166455979
-0.741349636766245,-0.191583107560291
-0.65970219267183,-0.565952659089817
-0.542069262373843,-0.358621121718897
-0.88339797453591,-0.255407004377048
-0.350225049354776,-0.193089811888058
-0.491873755996494,-0.2985874965525
0.000388958954943064,-0.295707399724051
-0.520736094738822,-0.43524056692695
-0.142888601920276,-0.582083721397794
0.390300037062843,-0.381906815324328
1.01473111927044,-0.543316186900483
0.154085164016578,-0.453764215752017
-0.0413114976254292,-0.459058573527727
-0.370361515961122,-0.49835230971803
-0.391401202538873,-0.479106281600252
-0.309675428405171,-0.37711064974792
0.0702354965906125,-0.597894717699091
-0.557638746628072,-0.482008674000099
-0.857456658253795,-0.35316059775505
-0.362291297409683,-0.435793124364864
0.303469620528631,-0.677238403164665
0.019121197397908,-0.532424657372758
-0.937228298338596,-0.668736308260122
-0.636821452477307,-0.533718929349561
-0.0960237665276509,-0.537162990302022
-0.419924747155164,-0.459583863183525
-0.679200289829168,-0.592320654381183
-0.00657797821622808,-0.447742889117762
0.150405559426872,-0.499396498582428
0.384029933513375,-0.685064617900935
-0.350777517538518,-0.866116461298589
-0.733486529545189,-0.724913569891214
-0.0340564954385627,-0.687578735174611
0.29934408031113,-0.777946370395512
-0.0848149390512845,-0.679148739189259
-0.26834238851734,-0.782953435118543
-0.125499910507642,-0.776636854294338
-0.4548388053081,-0.781968706345651
0.079084337769018,-0.96999073870029
0.820213379202869,-0.971523181244265
0.233435803791508,-0.77828399302598
0.311472578752728,-0.736420417817499
0.548009606662163,-0.971507439389825
-0.581722799834097,-0.7334813060952
0.465866098325932,-0.805976695293793
-1.19349545123259,-0.50650922380737
0.346697858014522,-0.634075168418349
-0.257341466873186,-0.643169261253206
-0.0736544115316065,-0.477142806703341
-0.911692535635666,-0.569738667400088
0.0824498846632196,-0.643105691153323
0.320508131742827,-0.687123787876772
-0.540510016871849,-0.728046325006289
-0.884651143263909,-0.629006585955722
-0.494948077332083,-0.562978651607409
-0.646274406084558,-0.949628983797083
-0.179879443443497,-0.764068458243855
-0.382596134215419,-0.818408444349188
-0.477120901214221,-0.739495003123011
-0.792967246175976,-0.814477602922125
-0.67067045562726,-0.669606683804886
-0.50172734609805,-0.853859449431184
-0.386041843565181,-0.768944038456539
-0.298302324370525,-0.829630521402578
-1.1349645181981,-0.654025202842604
-0.413681577992975,-0.882858040364226
-0.800506145427789,-0.887562573683681
-0.433961139147868,-0.591278728883481
0.121659902331885,-0.766447014029836
-1.00258932861652,-0.566351962355839
-0.501736684098432,-0.673966369708069
-1.22539772336313,-0.615264640509849
-1.11981813192506,-0.567930875059346
-0.419180960576341,-0.51722817402333
-0.966592649929225,-0.499345762858866
-1.20391412036406,-0.762608599688974
-0.0823574726164225,-0.561008320539258
-0.150675002427306,-0.699574708385626
-1.05437211575918,-0.770433299442118
-0.771891265001614,-0.687807236507069
