(Intercept),SOCSOG,SOCSOL
-188.821004645913,-87.6113916635513,-96.7785436210397
-298.530145078053,-25.1576473448949,-101.432310258562
-155.310920665863,-77.6683138276276,-192.568457730493
-267.883241542004,10.2030067925079,-48.2375064715452
-126.704865246447,-121.678673564129,-160.61205124938
-290.049594533929,-12.0920285866014,-146.717198989878
19.6173547210783,-4.34671827393322,-171.478424036119
65.0706960495736,-103.617402958065,-199.606244376853
-112.739220560325,-58.1756149404755,-138.45324655146
-176.249111253237,-83.2378966903198,-260.209747861634
-113.028873557218,-58.3271333014127,-226.111789606934
-231.539353931283,-97.9558519564425,-109.755461962962
-311.731271123077,-43.840848722888,-157.284182394789
-237.344065461031,-94.718869678909,-244.136860469902
-186.858350106515,-35.9650511096406,-118.417717421366
156.519821982358,-121.76618543591,-302.786822275666
-3.09406024875548,-51.7313700724626,-126.821199505517
154.636980392621,-73.8680634103221,-241.375235153726
-394.236744631722,-136.218142183236,-169.802543745071
-176.654775998642,-145.841002914662,-282.223195301398
-183.956694654053,-44.437847838577,-223.858074038639
85.7893697733416,-42.3393462191743,-144.737547773271
-201.590574770336,-94.5894514695174,-168.968091722039
-8.13071900815339,-74.8410729653115,-231.685125551972
-171.767188023383,-2.22375782346353,-124.237382963795
146.59878505423,-56.3800284891186,-125.566007089954
68.1307283890201,-36.2437733842526,-76.076897693576
-115.92669940614,-38.6745365103961,-73.6585971571403
-79.229119060685,-8.73764536238741,-104.021898547246
-118.446449433774,-30.8775833229301,-66.3099799539632
7.52050013537519,-21.4862980532926,-92.3521489390732
9.29874134591955,6.78785896213958,-94.4311532451829
39.8962264118782,-33.4618888225523,-71.6017953643391
-13.6066893692623,-56.1491347959382,-157.490669165447
95.4052550647466,-33.608441756136,-92.6627988707041
135.165025539813,-71.5981522968723,-128.185875816358
-73.7220171597037,-59.207843230397,-98.8549333257397
-78.2154714074422,-78.684176144001,-153.945534918632
39.0633670812385,-38.7856924333173,-87.6440544923025
-21.3933251139533,-42.6174683599165,-115.26949116377
-317.971442139708,-86.7729074729214,-88.7945582615212
-114.745549224172,-95.6843624219764,-216.591899253967
-335.873817090469,-130.384339168042,-124.110927932226
-256.798339512447,-66.1313212182577,-276.609906198108
-340.613790506341,-92.5546882974304,-146.033317739708
83.6656824601596,-69.1039683317322,-168.139112502486
-195.812501049062,-18.2345308523072,-84.9008061147324
80.2081963744986,-133.427493365198,-189.066598374725
-31.5779819373834,-51.5158565782622,-195.526587825305
-100.387478588375,-46.9821525310253,-108.439696856658
-65.1669485989432,-29.9696901386487,-122.054076947993
273.320275293663,-23.9009679526207,-83.4967904333671
-40.6499554909242,-15.677591172629,-94.7155178053654
-319.782570383577,-30.4036164335485,-149.524977462177
69.9421104901121,-61.9939130587736,-127.612693989751
-38.3321060727103,7.60257598938188,-96.0541699956884
72.4192432815325,-135.993793612462,-211.072020017076
220.706132480962,-83.6475314562012,-261.287193472885
-200.632057868701,-162.588800178419,-148.621383682635
65.207800998076,-32.4481134145753,-142.521075070254
-293.090494130651,-63.2168796526385,-85.0619955612055
-314.635357825682,-21.1275674660283,-132.622102404915
-129.397699066971,-61.4273303700611,-86.6450800992898
64.9246489081852,-16.9925157901889,-170.002832875762
-9.66311305981799,-6.58112897089813,-127.090042427037
64.368363749054,-46.0194992953329,-166.341894769459
-463.916562403305,-47.146635186451,-98.7919715385724
44.0042812779866,-29.4526692824584,-79.6155507781004
-212.413761364558,-14.1201486157224,-94.7242602303395
-14.740287532135,-69.7355869139719,-108.94573203125
-156.093656546589,-41.5396686094755,-104.262236668554
-224.12919823105,-42.1464670584319,-56.9753175106162
-35.7844068384584,-35.236592207395,-76.5514593397529
51.2821582108991,-73.6161627496185,-30.4591848704731
9.07232511352049,-23.6105696255436,-116.254709950121
-157.315718860656,-25.91446896056,-123.191533733741
-6.55305554124061,-31.3485804236552,-141.825055888796
-616.822330530444,-44.0203625048816,-157.942540232421
57.9022101279988,-74.2504600607208,-150.226762884524
-32.4335165699522,6.0976184886531,-103.624528424174
-67.704799622501,-34.5520794972526,-161.780040690239
-187.524111114646,-68.6916823589418,-158.583843590968
-118.86703312496,-94.452577958742,-182.843920778814
-233.172299630183,-55.3176612021634,-112.512019326663
-156.079042478188,-48.718105278298,-103.596366648546
-76.764374547638,-36.2948025524274,-211.860878149884
-446.28571115902,-200.281622400857,-398.807025885908
90.9664068198472,-63.6651824287146,-166.966669129659
-134.918319967881,-73.4987931363285,-118.084187672765
-136.563652060722,-47.6738223667162,-170.857176234567
-46.4746149552375,-172.958305164193,-169.286688169741
-121.403884673375,-38.1769323512563,-184.655619965051
-199.360880098742,-100.750464426252,-167.400169988221
32.9157061163569,-143.834771918751,-218.523961839004
254.956373165147,-74.6549112633948,-67.4035665422271
-182.434913450095,-32.1182735900511,-126.878284914201
-12.7326871884106,-66.8919915538863,-114.93264079764
66.6468655424324,-55.6413088460977,-135.777250441286
-76.758126041459,-36.9529158640798,-120.75643934284
73.8939152281819,-16.0287142164016,-107.06426086828
79.8663343260123,-30.9186201562807,-98.8396221682488
23.7499883656274,-78.6928666260792,-196.103713683522
-244.330063768153,-74.3481179444316,-157.981406641047
-61.1865739061905,-48.7663962168517,-185.817329006153
-108.03799294124,-32.2284164049197,-135.802849601278
-216.840955875836,-68.7894404248073,-128.805526048134
-82.4047950865934,-61.8731610942341,-246.937408741134
41.9221882752636,-76.9507207080096,-274.318405003505
-6.2875674059178,-85.1476814868802,-234.813436929238
-268.948911127583,-24.4930744676235,-209.704713345811
48.1311559566966,-67.0349936965285,-220.356464256314
-244.100508544783,19.0392966344225,-156.862547951423
140.655603968218,-108.029037333591,-174.041173705773
28.3334003761847,-25.8138843240304,-234.926290101605
23.7770052714623,-50.6117103374563,-113.320308111564
-19.8864667108264,-7.40375753950502,-167.915858139138
110.701221720377,-26.4049389150678,-187.087715809786
-131.383256964647,-138.988923979204,-141.270847072599
-234.081827339207,-52.1819540550205,-202.291806258334
-63.3481429759649,-75.7827494759549,-168.411817450622
9.00514684243899,-85.2399409043928,-134.873456029534
-143.96373023446,-58.9766617378045,-97.2360871224664
-30.1506162988953,-35.3324406882612,-113.001200589062
-56.16943220135,0.308616986323614,-98.0904827055274
-167.625658148027,-20.1242239621715,-100.659126034749
57.4753238146604,-33.9741291515529,-130.554578356896
-33.388359774719,-36.7502331349824,-192.818899024787
-3.67924055061303,-37.8044150709975,-104.224326996757
-75.0853588728642,-47.6236959434173,-111.468267603323
60.1259443855379,-61.2291307720297,-189.587155031259
-33.6394901357999,-11.4321790351678,-145.60551275569
-137.887600067072,-4.7084066114694,-97.7509560834733
88.2633950227246,-51.7965658348985,-176.993358588952
-148.761835751244,-48.9018371708808,-143.595571906379
-59.1102362663405,-43.006649563933,-101.976583123886
-478.153107602528,-49.6648861321301,-153.526952995773
-113.89349144118,-58.3285972959711,-149.943865241446
107.28071211293,-10.7897142061202,-108.20745390949
-396.188452238013,19.7218438081472,-139.957352116788
303.565961006803,-137.046542905271,-191.318099330856
-142.836693176105,-49.5941705659789,-144.083546361187
-244.838111977229,-76.2865161225141,-102.648355392303
9.86738683865042,-47.0166464620561,-119.225122141836
125.881090145529,3.73954235069323,-73.2935713343177
97.4296045463125,-36.5344228210088,-107.008141704509
-126.784163538898,-35.9754927498398,-115.538608615592
-80.2222722867155,-54.1740051797831,-104.827686031218
-36.2953096030396,-72.3681950136015,-171.569383329479
-197.799650354762,-84.4323944299394,-197.810028473186
87.2521404981089,-64.1448941830022,-176.363518731712
-107.841559597553,-58.1770877139497,-174.463930886646
-182.172079964184,-36.8160047317542,-110.894598048777
102.003357307646,-42.4645523153813,-138.465865497885
211.080784546517,82.0296143684682,-58.1440920142049
114.64635666454,-61.5778356321534,-74.5013048996479
49.2570113506372,-49.256057679595,-96.539146192903
39.6812257437614,-101.269011875709,-85.1469867943233
200.946156380698,-91.3482015176269,-160.430334632825
-114.336155767931,-68.0540813607804,-122.228140071325
-70.7822954063649,-58.8949885936454,-100.105590038496
-110.419881947004,-64.159073894989,-173.278122811855
-51.9142181094649,-20.2860196412003,-72.5141216725415
6.0723053794427,-47.668837640289,-82.8217957500892
21.0425889902544,-13.6625504959957,-41.12115643578
-24.742132982894,-3.23995069583179,-82.05989338574
-119.340655498265,-7.88553580302687,-93.6910589373729
-78.4680321967462,-41.9909999679221,-92.1717545157007
-116.075442548085,69.8505481297252,-49.9415707159205
-164.91647903336,-110.067747334862,-255.942803871643
-232.344463410906,27.9181721681343,-161.60225112646
37.8461606187338,-34.6963640994654,-102.277776333685
86.4394921695057,-100.294580647258,-181.081850620511
-233.595867923417,-86.6315520006574,-146.544371675263
21.7448779231199,-8.02894368357374,-131.179956185064
-74.7380101945746,-46.0271305785645,-161.747741295752
-230.286421398225,-20.598016588061,-141.560289846297
-159.199463300014,-60.6841560901212,-197.01606588981
-118.753141517976,-64.8604195573935,-167.421498782332
114.057900537082,-65.7458286260953,-184.796851119052
124.992284504035,-10.4973826584392,-142.150138976907
-47.0138966976738,-13.9508207100516,-57.2846775117941
-72.498012162112,-57.9096126181685,-178.680440794356
-8.61402435749187,-40.9561031312041,-265.020195154706
50.3276514683675,-36.2613708558638,-72.9205729542882
-479.904336779349,16.5975731942308,-96.7547490516154
-55.9711781244696,-87.369426091027,-183.290867932097
-41.3744621309743,-72.8430952137132,-183.791782492335
187.173820438391,-133.373097146716,-197.73698055077
-203.68692617116,-95.158895056964,-227.161893486911
-62.2931366785924,-59.2669218809224,-158.386240430962
-311.517752505199,6.09334360802313,-62.6426505180571
223.048929707504,-77.9842615169837,-201.723270544113
96.74886547192,-23.3721669874622,-99.7231204183772
-86.8050359124318,17.785164050867,-76.4094064644305
67.6255789101706,-71.8788889047028,-109.811858509609
-110.565038712375,-8.4714342248044,-70.9407279206789
3.3354695890157,-36.6627590226126,-140.485106467953
-17.1406710842493,-74.2507057154144,-111.250792440094
-12.9011857134174,16.4247604552365,-60.6287397216511
-110.583107042781,-62.9997167281253,-91.6185813819902
-24.9424480788002,-29.7787689150427,-70.9593219129383
-11.410581349759,-8.16933720192173,-52.5287500346894
-11.5816091436864,8.42768290903769,-24.8353283682372
-39.3669087007002,-10.2654946841158,-63.5056750840693
-74.5753867234016,-41.2285194100696,-35.3520552341288
1.9632985834287,-24.1789675055916,-77.591894336656
-78.574891392389,-34.8248639253579,-32.1479448420969
-103.81258660138,-50.7261321751866,-116.463754489225
65.8493809733754,-34.6720660612045,-64.5466920204344
-100.41626258114,4.36825403275725,-42.3165997241304
69.7797469843354,-9.00515034081764,-59.0320898541249
-60.3003101486465,-24.5642920764076,-50.0618775871917
-83.7590756736463,-16.0197418464741,-24.875469569015
-6.79625487953308,2.76590981634217,-136.914376008295
-184.564681993928,-38.5693859364546,-102.891222257051
-81.5223681571661,-4.80381634000514,-45.2322000035711
56.5560482522123,-21.7283802720194,-55.5146598808496
-159.330768314798,-21.9193346239626,-103.692185959779
-26.8713715915801,-40.7752715344541,-119.651196522014
-235.848924001519,-31.9655943970429,-76.380862390477
8.51177631833707,-77.2758185734856,-96.8481215110041
-118.11155159882,-27.0564787841431,-75.8310451754878
-6.10041518393518,-15.6715582761972,-68.7056992511571
-152.008285013479,31.4304409696342,-90.4193217492293
-71.9111143399205,-140.293852573464,-232.989488263978
-296.490100051422,-53.6464977858413,-200.442089899545
107.553580401007,-57.035739316455,-244.693685743416
-170.288418941971,-85.4179274032067,-187.40047588764
-134.747544343285,-49.6172632825078,-221.550058388719
-28.0302722147535,12.0674900987942,-190.075048226907
18.5477461545088,-101.762127626833,-202.02729644471
-207.301204508549,-25.2072250843121,-118.126118601533
0.276880593693932,-63.7891814253089,-141.538429304841
1.064000673392,67.4847264553246,-151.195451013187
-158.806992020349,-62.7373173101732,-166.222999413134
-80.1681635961577,-36.2858992539768,-72.1143831585941
-267.425093760437,-21.6611424020521,-115.996946708765
-171.769477002552,-62.9965406515657,-109.801237710326
63.2995208548673,-46.2454078935189,-153.682034743717
-27.551138227951,1.27555657435732,-61.9046565117751
-9.14095038396772,-16.9796427963156,-74.4552901551797
-175.012596721703,-65.2885847247962,-116.021263563925
85.7469534606353,-22.2466310071177,-96.3245028889287
-50.5284094794788,-43.8183333272464,-113.673289878418
-163.733954516065,-50.9527768266271,-109.180875489546
-83.5107863519661,-2.43953054078156,-87.9577953547414
-401.089296288523,-77.9732386623364,-211.182266646872
-32.9642640804668,-85.2487429369448,-227.429288638319
105.335662858008,-90.597609911405,-222.856004692439
-192.645975697407,-24.084116532511,-127.394066171888
-6.06714824619121,10.568047951987,-90.2742670737498
-28.5788366904308,-110.573748198265,-187.861710193858
316.967341846786,-23.3843802432239,-281.779600339032
-182.386315006908,-69.487294712475,-245.793398648357
-83.5930656349483,-25.2757276348966,-95.9959813388596
-35.0244039761383,-100.2168621413,-161.80006118548
25.2426351724571,-43.4449400225858,-150.507817893711
68.3135850445542,-96.6901234731777,-98.6131108888367
-33.3067050099726,-18.1630012075257,-198.488755658153
-137.128916329907,-47.8292591151549,-122.012064694325
-61.6503544848965,-54.503671593091,-144.594669583428
82.8331028814937,-90.7223637840361,-251.457654368918
60.8799558464088,-57.616667525519,-156.967111866585
-65.5565755970019,-40.5179046390404,-200.737271317281
7.76935866660642,-23.1942036900582,-129.607201220701
-51.9904994531171,-28.3633218991163,-83.9230376163614
-144.843838378081,-28.3655727416044,-52.4681784035201
-121.664361750933,-19.8960471832834,-70.7772952663945
-43.4809237962254,-20.9166384870186,-90.1088471387702
25.019270028657,-46.2159550949,-104.412099144771
-247.938081755619,-13.4408246899184,-64.1654045942414
211.760497168674,-65.8527198994998,-219.912728525313
-122.456931338202,-93.1870908998681,-136.050784184918
-35.2492101990647,-23.1618816024638,-239.735881849114
-101.827057043076,-11.7920979716582,-117.334827284323
-181.490587414039,-78.065991439973,-129.139025563214
-2.5871150114981,-53.6848836428644,-78.7541468887357
-283.34080380528,-23.7043925935031,-35.2680639711907
43.8272102848568,-43.2743260897914,-110.66394489149
-78.5823410371522,-53.1498351371556,-142.669655262915
-4.15915048104944,-48.1049043873572,-144.886156028282
-85.2407419874216,-10.6585309364309,-95.789745523638
-22.7266312795691,-93.0473453367304,-126.159852948243
60.432360612358,-48.0438060299311,-162.426335448981
-77.4152876284716,-45.2139081791101,-90.5687362266763
-182.22515227455,-44.1854901231709,-129.921261058364
-225.039975650696,-80.3207108082715,-210.862948557537
-83.9142388586479,-92.4682861710608,-152.193383684615
-11.8947751282103,-115.845154260911,-181.053277358209
47.1500020501189,-150.942755890617,-218.456148896919
-122.259151525957,-30.5805987933272,-96.0187291882248
-169.762633863807,-3.64314869143345,-131.116159544013
-107.349261609168,-27.6756811808154,-128.413084941945
-87.2186998465477,-13.4985785967001,-117.404892698542
-93.4522804408407,1.67166135757725,-145.704764334361
-23.4244026469241,-79.7086458699123,-211.88450592343
-188.91885196662,-80.2511784866365,-128.368652330784
-16.4719579064804,-51.4199973839859,-90.3528120702249
-172.348490271586,-12.7036561209397,-140.580223792909
20.08323543195,-122.965993817164,-142.676616236757
28.1943228215387,-44.7734438446569,-163.398655511468
-250.327226101013,-2.12923080277687,-106.740855077573
-111.975988350521,-45.9330313918763,-141.357978465276
-267.046496278082,-63.9972670793941,-133.548359268614
61.6171474221046,-46.7861093507763,-94.2562252808857
33.3753016309638,-66.4006869107106,-143.783764363608
-239.705029171106,-17.9477280154388,-92.0586930129793
-139.033135800404,-74.4582472770708,-270.644635298755
-372.008233248125,-17.6223450131074,-136.530125205602
