(Intercept),SDT1
-193.11737475987,-78.548903460869
-257.951706198044,-74.1289170578057
-385.719046598198,-115.344437326319
-314.149684971344,-126.239833224958
-228.752923322783,-39.8126112741229
-159.146866874536,-83.4249494219694
-376.921126527741,-68.6127866370807
-384.761659723343,-70.1650223481411
-342.635580686438,-137.285551608104
-325.194367075397,-126.439674742258
-309.251652629813,-121.959743812447
-466.563251074731,-98.7356729653329
-155.536459216717,-56.1967555416704
-155.621681182551,-129.529106453692
-207.346083712764,-95.4343570531346
-371.07270360591,-47.2287269070803
-216.228283231059,-78.9861864040377
-234.854808164557,-23.2889022001764
-232.012139117651,-115.144649846385
-176.254696843258,-76.6659174289089
-175.425704598842,-123.406711863201
-407.262238038082,-44.4255678768022
-337.747619731701,-123.162346310026
-498.973180964971,-155.463409977638
-259.807705501415,-195.804524413459
-156.201294507406,-134.647226856468
-63.1459870445251,-116.736520084974
-136.269219601352,-87.397591262561
-494.751294223432,-99.2906463487416
-119.579983801348,-125.675044886884
-41.5253210948558,-64.2984259948571
17.0832484571147,-94.8858127572748
-17.7564224909147,-76.0958232154371
-142.580161709906,-97.2276083691031
-374.257870639762,-132.411762003532
-135.160119980777,-91.5717270876157
-135.801385020852,-10.2528687346894
-283.161746688143,-93.1453697569168
-389.111404904696,-81.8258093959303
-256.466175526903,-157.135744110543
-69.4135809186264,-84.0556514263517
-634.907475249944,-81.0466754275258
-158.361638373201,-101.659440593125
-889.023904228437,-77.2964422036021
-178.414284897983,-168.888779727786
154.744751449165,-138.653181014273
-154.016896967456,-81.5008675222707
-252.770308317209,-78.6214994036127
-789.786767221645,-96.4130858445969
-219.658212265524,-118.715224340645
-145.413029986303,-76.0396846686781
-217.699578436161,-133.18163402428
-606.613274045681,-49.2247892459854
-242.21483633609,-113.111547464243
-364.148668883194,-115.664134310966
-272.183326363433,-82.5367259574705
-370.283756591598,-74.8075805061671
-464.121662103353,-83.6569202412684
157.744741746108,-68.5689104056873
-374.49597742725,-127.641128565825
-711.438337678541,-68.526887580425
-121.77660596199,-89.6778685060863
-771.471117911022,-107.534014298872
-81.1449117185257,-76.5248654666825
-403.185378685797,-115.909756141817
-504.613811346499,-149.112269338826
-242.46200238321,-154.887529293832
-411.811365295624,-146.450940479481
157.292657498372,-156.726848626997
-496.575894496986,-98.1312999011134
27.5746850141609,-45.0213586650789
-98.8115548999995,-109.124725416797
-313.710748224752,-175.228647670694
-566.458243631212,-139.554677898021
27.6362933618657,-204.414749901713
-191.199602326886,-124.58921998227
-310.575479568673,-90.0484947426594
-167.26186611125,-123.211442020431
-40.3698476140562,-70.6091605263427
-48.2590707166673,-64.8105448408569
-184.463381731926,-77.1599183360522
-162.966435837792,-62.0606219985639
-154.222179406162,-51.2590739030275
-249.717611871776,-41.1665674140022
-70.2578525947611,-126.312928334111
-95.8102845242465,-48.2305542851682
-366.055641119718,-129.876872828085
-240.662673323081,-67.85122986231
