(Intercept),FAM,MAM
-165.275205788159,1.7590838267497,-0.506097183024394
-308.942323442578,2.05511220459812,-0.598561548569705
73.6270617895061,-0.144941263986766,0.651852585469896
-206.498994888738,3.05056498801423,-0.40663912580203
-186.172401433734,3.22781201589169,-0.503082117254962
-183.759615565261,3.73839143273653,-1.86403869164133
-251.119533235033,1.06392697035335,0.317864132215618
-353.124558245101,0.260241436259093,1.23847577376728
-90.8319636067972,-0.832941952146939,2.05952622882614
-135.028796789004,0.34592396892549,1.09291108501202
-162.176765748183,2.03634151926781,-0.311829768012103
33.5038088292349,-1.26668138496461,2.56178093868039
-352.793926423081,1.13824686417502,-0.0829921943021645
-199.386815358783,-1.59141990062562,1.76561104814755
-165.084327543271,0.490596147996257,1.59976351944169
-121.086409266631,-0.635905271934462,1.7581962500517
-239.912528540459,0.153037436433806,1.84744360647164
-453.592253219238,1.30705525942903,0.269598748658609
-238.177586504869,-0.577671110168012,1.91794322503847
-158.988363046854,-2.18094991339603,2.99870756517339
-36.7897692737824,0.884994840453146,-0.0259839200225542
-117.041873328151,0.114997927204968,0.392234142620509
-179.416752032834,1.45683727157302,-1.28914185303438
-172.585218894916,0.720477742754156,1.34559538630128
-476.376787117217,-1.62712284052395,2.41151067664032
-161.038435378767,-2.49480013238644,3.29579786101294
-98.4061420943544,0.459516365925083,0.756562337628566
-72.2876067022153,1.11460591526702,0.237619454826927
-187.838564360558,0.398430557150277,0.666300373399281
-310.747496465447,1.28561378891754,-0.425720738567179
-167.577242042171,0.819981123553589,0.0217115682462463
-226.945533870196,-0.0488593779009534,2.22517465100827
-699.652749674337,0.551806387431498,1.81353626610871
-492.15340642463,-1.1548897165776,2.39423626330972
-494.91172142548,1.0761337406002,1.8431163336063
-314.624893182841,0.869309529698512,1.39470552814277
-191.82184958797,-1.52046597385197,3.24825997497101
-492.251039006194,1.8643407759082,1.61866244344492
-337.172148231264,0.230374255435891,0.906904040486552
-145.875968545864,-0.847818762762472,2.11208388794148
-182.15772657792,0.316383085955749,0.890753378989757
20.6810484156304,1.15554152715413,1.18736233847449
-185.204123869615,3.14725571800955,-1.04218286892865
-250.568687098043,0.675785490137059,0.823275481445307
-507.26902412753,1.16264853312168,0.660627175690024
-143.094241017759,-0.892771119542886,1.96460478659355
-412.412554081253,-0.337936270603677,1.64978417217935
-196.018219683363,2.37852322362596,-0.339980075717904
-237.059874735802,1.64335088398366,1.34782746937708
-14.4608225285738,3.62671649313415,-1.14141818179633
