(Intercept),MGSHAR,MGSHBG,MGSMBG,MGSMMG,MGSMOP,MGSSO,MGSSSG,MGSVGS
-375.051172142223,-96.4157221650312,-27.2835723165408,-40.9595571740647,-2.72490767232375,-305.049457172019,-81.2142254822538,81.4323317089293,259.511419941089
-338.769614800454,3.18787525917287,272.534883177519,310.907223476126,214.805515621265,-23.0642871375603,53.6024944389319,314.073941769209,652.425108310708
-543.887003202573,10.7244309957314,234.184617172254,215.586177583507,180.363881835186,9.09577711314887,24.2795802445908,235.722551364015,273.638216225751
-470.650547836136,-46.5285397807456,96.2534366507825,28.7302880397765,27.8207305423421,-115.455286981625,-69.0504002466769,148.146170058155,206.431389157631
-23.4747961855828,-60.1097864289623,134.579562548519,60.955879062114,107.376418666827,-166.377637813268,2.33511939050368,151.587940024176,275.923669326701
-242.427383459551,-266.485185050638,-53.103060495072,-46.0126474332501,-21.9110564842413,-241.060435545689,-73.1485602882458,-34.3461960088171,149.936274954554
118.386446284159,-239.405268320788,-82.1401975914087,-10.8540905334376,-116.599911525529,-249.429285524078,-151.578961903368,-108.610238236563,-124.003754014426
129.122150105264,-141.659060510661,33.2711250995198,7.59841344699089,-6.29449514093722,-81.2757929924519,-82.7619917252632,27.7335989419516,173.181357763096
-21.4898808709258,-77.2665959434962,45.4962438793737,64.9649480227235,30.4471571465474,-116.705467555701,-65.553307520473,47.5356493898435,156.836475723045
101.563358546788,-259.157098078987,-144.530360023586,44.8744040378078,-83.6613585837072,-268.432099469064,-174.103491608366,3.82244865329994,198.93544561867
-164.478516329153,-217.430733181558,-45.4661023282756,-82.6757343672216,-57.2045637928259,-205.016871744076,-155.893433503908,-5.06866008096404,128.712730525789
67.213281561897,-103.415107544301,90.9127811928338,161.414027366816,101.673238778345,-162.513180268114,-63.1330408398353,132.790115119366,254.984929343402
-197.360885722435,-348.700579714614,-91.3865629166103,-98.2043722982635,-123.353611640545,-298.036437991911,-254.62810732903,-50.2208127428312,37.1417147887987
-205.684179287782,40.3306470260577,173.432649251743,28.4993464050422,70.1176292381606,-52.0440109933261,21.7137372293219,154.284719207833,107.232317295566
