(Intercept),NAC1,PC,SPI1,GP,FWA,MR,TSP1
-278.097696490731,195.993054099876,7.33771362478001,-180.403984294291,24.2794201664146,3.63210772200546,-279.832146652952,-96.3120413439465
19.6050353282553,77.6251327598002,-39.4916272392438,-71.6714476606394,4.4218449946311,1.87878616629314,-751.709085084891,-121.416921749318
90.4074566465824,128.222523175849,-48.5143227843218,-120.763328573928,1.89537589642714,1.65660802779894,-1151.30515988202,-59.9035484968008
-255.467077913039,168.018458263925,-8.48676775960871,-135.205848725524,0.632102874355041,3.3296181592741,-431.913399929574,-73.3156778713455
-128.984958010216,145.799545519309,-40.2822474259738,-150.39884355347,11.8724867858073,-1.30523725525563,-265.615206685732,-45.2536946704786
-434.386966852784,22.3521578686923,12.9201108402704,-118.567315884662,11.4456189717457,6.96683062563534,-279.31327211707,-77.0498505289288
-251.409049423797,74.9901801948436,-25.5370482262515,-212.900345046524,15.1372967957868,4.84225644655089,-249.67968715023,-95.5885246888138
-361.704481909241,160.358537852255,-0.699843238398898,-259.755428136632,10.0219633469387,5.92287709368247,-531.809926199523,-99.4773979305464
-104.230982959569,149.097133174131,1.9408616158762,-129.147488586023,21.5703289446756,4.71154735564414,-371.717344384541,-85.4656867939557
-77.8023936541831,61.9725401431388,-57.3217810644637,-81.8571180116414,-0.30361160900793,4.63693581293046,-159.608571486089,-99.2861479931234
-202.740206815666,15.409392917165,-41.3257541611092,-170.855292425636,21.026937435643,6.00205164294312,-640.502384716921,-179.828864772964
-303.53647147413,102.775221663847,-30.7575474923142,-77.1291505718254,35.9745891212788,3.06508326373296,-515.067580185665,-167.293182901121
-250.885395394595,133.392264275026,-19.3673548349761,-254.328945500281,10.6026027185435,5.33749969571363,-1011.63760542878,-171.799549039846
-1073.14066699313,174.025131276649,-6.01881476702329,-114.972669447961,23.1752012512879,4.04221541351399,-949.620328988723,-95.9348971488653
-462.313606563937,110.02326719369,24.2310413164523,-156.856912716292,25.0356381233287,-2.61257779135849,77.5295059036289,-37.6140890822135
-529.785188388341,104.757138041168,10.9854678322267,-342.601640092323,27.1291961178358,2.45020714676502,341.534396156624,-192.275948094037
-449.594991513706,167.054425076931,22.665062074353,-245.742981563279,20.6030321989529,0.330452873109607,-1181.50484898804,-9.53853438062652
-224.008856903274,131.073705558752,-11.4805358852027,-134.966369453308,24.3205298592075,1.8761249074596,-1311.06581921104,7.8588528840628
-102.466158985178,84.5108630937393,-36.5488891378482,-69.9993894489307,18.874815873336,3.3270652872161,-550.664177275401,-155.419144405983
-136.298435365548,209.557664525346,-7.62038336367732,-250.430917097692,6.85277000415954,0.545640516786079,-187.699012811667,11.4887417756981
-248.472667550232,115.117304788027,-45.9642885463278,-124.884323024431,3.88946272162138,-1.11276760940746,-494.491501674675,18.0112978629768
-466.928183812284,104.826418607685,21.8204753039827,-177.023326833689,32.3232503392155,-3.60165804740245,-1579.35281665036,-30.8324332939628
-1028.09852169514,224.456672704633,40.934132698203,-238.136491259448,25.6565418232913,0.736524313892005,-92.7644304059177,63.967646101577
1.96197116938129,178.829730487589,-33.7643591722881,-178.003608319865,11.038232527957,1.8546131158655,-1429.34046155346,-41.2864385083085
-52.4766427875948,132.977037064004,-70.1008965814272,-144.122817104799,28.1919508676001,-0.01823293621419,-430.659832925779,-187.815498181517
-93.903607421249,138.045239735522,-18.9994704079872,-224.719188085346,30.2486935416036,-0.924859424383612,-546.928058039412,-108.276912197442
-273.358491307794,158.546915937883,8.51730056235829,-43.730736667465,21.7704883158665,-1.4246248218551,31.954995528411,-100.995083749753
-549.768182110405,110.074396206735,-40.0420732547718,-108.78952242645,2.25505776170758,1.63891335014887,-1772.02084127573,-44.6288735357375
-73.086806659092,162.469286131251,-22.4955575013737,-214.6358158824,23.333632721864,4.19226649611119,-558.937774061604,-168.517753920827
-149.051810296296,90.81562125255,-4.15775935573038,-168.207396926002,14.1685980181501,3.84795885210042,-511.729620778424,-76.7879309606797
-439.648135364056,133.739753660862,-22.9517975105555,-59.5747579764593,14.765440681047,2.08365137646251,-598.003672739447,-123.995698049337
-491.855198842502,57.3238629158295,-11.0038306251517,-58.5692289448998,11.6283360141824,1.73882596548356,-562.700231843395,9.09370099508669
-544.989382466287,100.550560867552,-18.2095938543061,-88.5664876852097,23.5967871811335,0.0684715476672864,-291.617033714174,-164.36705114876
-168.669725879139,37.6969264612926,4.0232956414402,-100.781141192245,8.35266314201726,9.6087042335057,-171.212598276557,-10.7401134160318
-298.083122853568,231.971177852203,-56.1508434715797,-158.398511776468,33.5471135633707,-1.52997406208306,-1084.501267733,-185.818833452038
-788.006494733963,196.110866411262,28.8951746372331,-240.625405477287,16.8929251229274,1.87470749446948,1203.67571635429,-97.0616766944731
-162.936244717959,37.451916553473,-36.1384506582108,-67.2703876871237,17.700893999543,0.438661674910691,-1622.01088152546,-148.977543860863
-334.049003295962,134.111322093377,-39.7116194515256,-151.37726438047,16.9459043675888,4.02089754315239,99.2763037894047,-195.113494488494
98.663471727039,213.153960426804,-4.86609948379919,-186.112732669719,16.4276220309257,2.24018081235408,-1426.18795591429,-259.499692602825
-281.474092802571,126.163346814516,10.4845525652345,42.8435714831867,15.1666410248727,3.98798064174844,-2611.95857315198,-10.3430344921508
101.625079698628,191.740152789353,-44.5984988896525,-141.205725925583,-8.19210922974162,5.18272234977803,-2399.32914174852,-1.70414209572846
-251.714219352034,146.320103298378,-55.1406111754186,-95.1519330521114,14.18092475089,4.93409239524954,-1274.20353410844,-134.412832397124
