(Intercept),RDM1
-179.970767412509,105.895183123328
-270.767507458524,73.4289987725933
-78.3571637823316,96.5543826981157
-53.6123026046553,127.923141279236
-33.3375529771147,94.1521373616488
28.9682020688488,66.7086022576987
-75.7157853975732,61.6343599948814
-8.16560686551384,34.1620758120989
-73.4868294783737,41.3483090947702
-48.6091380744911,70.6929468585731
88.0349740877718,58.7765350701957
-83.1517852563411,32.9896673705516
-54.6080211467925,21.0798797295447
-18.4258876619715,28.3882618601201
-29.8728735884652,67.1776766143157
-60.2029061994908,36.1751682928334
-49.9708204706258,29.1860241993709
-23.454870704074,41.2512805981241
-73.5940616665175,23.8130832024399
3.9386378453346,21.3793797232884
-77.1690008435799,40.57473718244
-34.4772323286888,22.3833257879305
-37.783593555876,27.1984180240834
-27.5660698749416,41.9523139583034
-140.234656165005,20.8362756643164
19.6734884884499,51.694889765281
-87.2154081312183,46.1789419728739
-139.485976420459,55.4307614696299
-38.3184339766158,13.5342068031459
-131.391297582952,35.0359537273725
-172.973625358893,51.3348169327655
-18.4594940788083,57.4204380504889
-54.6874167698224,53.0989585857751
-149.516750356774,48.2583246343765
-138.158996482861,3.54759513937461
1.59839360884507,25.2149078079528
-134.730390514647,18.1560270388436
-29.9825170354598,46.0190155547753
-15.08541922523,49.6393712589852
-90.9546134778357,22.6767999131607
-103.959333730923,49.3030034753028
-63.0746279460436,13.8774976189306
-126.588003044169,24.0580780542587
-197.549253995072,80.8553247966483
-156.197313652607,77.0608116438889
-213.538735338397,67.9749386600452
-125.447054195247,66.9416707319906
-111.515676451586,102.08708697703
-263.618345163108,125.879069887043
-303.860767096761,66.5754738388205
-155.504366561185,190.184065477297
-362.804133557453,139.432746029284
-311.726279595002,103.439153832063
-144.473784633537,105.691149515842
-251.534816997591,179.473565686421
-391.134130096601,-0.757131209393265
-218.023268089179,96.2896332496603
-202.469243568223,37.3675386148088
-359.108488266822,71.8675629427016
-251.37113675513,50.9126119199645
-97.3194709191448,70.8236200738756
-65.0310167975695,72.3116701887629
-83.2931212872463,67.2022887683997
-47.7758111714938,90.3645064336997
29.6755365942663,26.8090329498227
-44.4945145470047,33.3280821830849
6.67787353000313,33.136754726147
45.7958893609684,17.6114717622913
-93.4667290464567,39.5790906424008
-115.011484202332,49.6964946699372
-65.7370413038589,53.4435781778157
-185.266240200377,48.1411398059863
-88.4310254518932,33.6993687409122
-25.6053878125676,48.1090425982075
-162.167330848082,58.7714434221707
-125.608755127938,90.6636293301272
-68.7209416646947,83.2377433002857
2.75166891432309,94.8582665206545
-37.2410617617279,109.261908585293
-204.780828256975,62.1213492389652
-213.091631851777,159.373654373689
-171.163259911671,142.76869436899
-276.906491505018,78.0376601712487
-76.4150367808761,83.9194030314102
-80.6052378997938,63.0682197902934
-62.5919207354746,114.75247896029
-483.810322079327,106.932471277491
-221.740422781117,106.071916790621
-186.336063124589,184.472848724981
-78.4112511416606,106.7454229172
-254.04271829348,39.7242585947561
-209.31436821309,55.3563595152664
-20.9864650239406,71.2049978963914
-286.390026599045,87.6006713592287
-27.9234447343042,67.4781897853536
-162.133131538835,92.2495528405707
-201.116352322257,25.2861829566291
-198.632135409469,51.4206065919498
6.83564014848525,42.7932707493255
-63.6567571049673,35.5483692606649
-44.5643500603328,9.31824257023982
-60.3660770756978,33.9521584313807
-89.0860877990781,67.7112093399483
-55.5129823781463,47.3905140497609
-54.5560216353042,110.517869488875
-54.141446225156,122.122171686708
-36.5245448852074,66.1732289548745
-214.101892045306,166.000074989104
150.346360951029,89.4415792079235
-63.1144021908549,110.453327142532
-256.641935753709,102.822783229058
