(Intercept),SOCSOG,SOCSOL
-58.5616359997148,-74.849353562422,-167.035802370781
53.930941396211,-130.365392745931,-195.557276681851
-340.008496076218,-97.6496865282097,-208.763904905209
-34.1285246738698,-13.2557634008699,-165.181988377881
-109.485386027991,45.4801258983571,-56.9171430797433
-244.419052488942,-40.8749711397832,-138.051980699129
-12.7909274566628,-64.2502441838878,-140.722162503051
-151.418908590276,-32.2410478559614,-209.666990549129
-63.9459319015496,-69.0352409232291,-175.717643862154
-201.390844901541,-94.0024311678717,-109.656277423677
-109.893388671131,-84.7720206202066,-179.077212929944
-101.412367989891,-49.2268127272473,-197.082685366418
74.0287802180483,4.53586000000087,-48.7977741665964
-64.2821051826031,-50.3245233016787,-72.7881965039851
48.9318181966164,-13.0414706168085,-72.2160420769687
14.858103954848,-34.6304715585284,-97.3196546537656
-196.080619401149,-30.3085654339229,-134.854385943283
-336.666933991757,6.94032871461604,-49.5485294817026
-422.794426092252,6.78546978958184,-185.546168694478
-330.023480972981,-9.07193057655059,-89.174814383281
101.651110407605,-73.2797621892969,-203.222187656196
-223.673872700776,-1.27302423171932,-136.275581562018
74.5409959397293,-63.0421689431678,-113.338221966605
33.0877165432921,-74.4517556832152,-189.731652568284
-70.5302554507325,-42.7865078212926,-156.273216680573
-142.787208151058,-15.0413838024833,-192.75882749458
-78.8220395496028,-93.045226728882,-123.828984949869
-106.926767123849,-3.29999054086511,-50.2356528780074
163.534523433802,-98.5816152404441,-156.122790247158
-92.6535095691215,-125.292067767798,-240.995101000124
-75.2304234536132,-106.359544051536,-178.342438074527
6.1313877151988,5.94695067926659,-158.234374229767
61.1172825436661,-128.080015611373,-208.342326947459
-289.222395274177,-42.544152160568,-128.834000176474
35.2355624642369,-97.1738710965146,-174.961994755511
-19.2401227969603,-19.1531239243632,-217.930759440293
-219.969116922905,-74.2947885965859,-179.836544621197
-209.417416216776,-23.2218259192632,-168.624875903042
-96.8109307701088,-45.1837514256695,-282.284188281985
-249.165745526247,0.00858282969420543,-244.889892009565
81.8651892755006,-112.083349916007,-232.498650463662
54.9252091897215,-103.169684026405,-205.067906810393
-191.24366632445,-62.0656994307647,-294.09106070931
-366.925941578025,-66.0428214885214,-141.8962417976
-76.4095847628632,-32.4801786857424,-116.680496014429
40.3620389967546,-63.7797502084213,-118.788955555417
