(Intercept),SOCSOG,SOCSOL
-286.190760683166,-103.225233257966,-58.2161984172999
-541.806815454926,-43.5779729862988,-133.061739740398
-239.122979514512,-122.805554521969,-224.411233020037
-284.71742654132,-40.6977409836254,-136.659699498501
-307.204102713041,-210.789060644063,-264.915348687588
-467.733543300473,-66.0106409295695,-222.887078122905
-188.890202457449,30.6765120575001,-238.321066053264
-125.134943701822,-247.804179145423,-323.124242096339
-433.09397779264,-158.666551479655,-225.824650359773
-356.074695894276,-167.093507037702,-474.6824269231
-327.46899469824,-164.112628560018,-305.514539795651
-451.88474830319,-207.217685572595,-267.02523588545
-584.182315623068,-86.8060906262253,-190.016086870753
-666.675492185997,-121.554444965164,-281.002971115915
-352.956557086873,-80.7818071896618,-187.094934749835
8.73912658844347,-199.593376594868,-381.83660100188
-53.6086284507042,-69.5699018593077,-189.420186626114
104.686794003646,-119.177089711113,-293.24798026093
-482.444114662911,-162.432629912495,-203.162305324411
-258.342641143943,-209.301797037391,-296.368485940533
-460.947974556118,-43.9077748667769,-263.953430146787
-34.6577833960064,-96.8456676222559,-228.032050294438
-424.955699894912,-140.514336788874,-237.443948935841
-167.318845962822,-119.343795555644,-324.206328793138
-273.780364388513,-50.6699355526944,-208.432506940735
76.4506986129854,-96.590612091808,-235.810018077529
-33.3770156598039,-52.324755151174,-80.6478208055196
-451.524188055693,-134.928720258016,-128.0851501215
-216.337033060977,-113.659293155986,-238.509451879712
-354.728771158232,-131.17790007632,-137.625799083762
-63.6447506543045,-81.1938197023992,-177.676647231185
-108.458186386182,-52.8514906463388,-158.910574123642
-36.7989398390346,-65.6918088155071,-115.723325449032
-71.4571271644381,-64.9736087064375,-168.053316851379
24.9003356843314,-25.8834939770459,-80.1434800661518
57.4071531373484,-48.9238307191117,-90.0225971292093
-72.2462906116671,-58.8547694741283,-94.7306595345217
-105.209600464994,-64.0585780269321,-112.337931021524
-94.1430731069195,-62.1433998745924,-70.9568048895235
-95.5334252640896,-50.3927090103534,-135.55540847898
-417.956720407616,-122.817040130816,-104.303643803287
-222.725318205848,-124.345438005563,-231.028439872042
-408.259348207706,-151.393812838636,-168.262868351245
-406.804349962063,-116.623454204069,-257.320313620556
-642.816586525394,-175.657125953643,-193.289129468643
-60.1587348773683,-179.954681898689,-222.236999407342
-697.806387429417,-64.1778899276687,-192.533389926393
-105.164898753348,-200.414481955626,-187.873941897268
-105.065383305327,-90.3036258182401,-316.96512424203
-224.83563730969,-79.0559040519001,-168.805491983541
-253.453068964453,-110.880257944867,-179.737543788916
301.887700206673,-120.947249218523,-181.28262984603
-105.718107283639,17.1591426684608,-189.580103565357
-383.283893449458,-69.7057912326973,-227.09891664474
-109.460362165089,-73.2329057690804,-168.350718290749
-170.991357547173,-14.7199016304476,-106.14007489397
-41.5103756387398,-174.159747091297,-243.16205741762
8.44904016971122,-100.898489167526,-302.462784558984
-322.466127863692,-131.673293021799,-159.920321576574
-108.045418511363,-108.851121697844,-216.692915696593
-339.233858508931,-42.8199363095046,-132.72230357246
-488.770277242031,-68.9851137570804,-151.099065197166
-269.14551213128,-72.0398571264232,-162.862670807226
-38.5166068580438,-115.563465067011,-232.905490689169
-199.75953694254,-52.9803932082687,-153.362217715912
-2.80075886222039,-119.07933638696,-172.929810698348
-1031.58039439061,-49.1956279220321,-91.4520094176496
-29.1712606431101,-88.0316286364105,-129.565288485763
-461.876879550051,-24.0575570660003,-100.445712799856
-201.979049797133,-143.118286309786,-192.05101721875
-263.022031170425,-61.8457163155254,-175.487470075997
-387.822867728137,-77.9641701127184,-151.383224330842
-54.1313280290487,-61.48579445824,-154.841731966211
64.6146951662558,-118.285218355129,-88.194738578939
