(Intercept),MGSHAR,MGSHBG,MGSMBG,MGSMMG,MGSMOP,MGSSO,MGSSSG,MGSVGS
-1.37556867697276,0.598458289983682,0.332394820179616,1.15165919376886,0.800214373564813,-0.113995652172889,0.163920401842915,0.696683221045532,-0.207435823103879
-0.729787837626645,0.830719665333163,0.868239543429809,0.587430749292253,0.679716716236726,-0.566302045277553,0.00485793215921149,0.56705404308741,-0.268231223279145
0.124787717264553,0.672698841124657,0.636648247542325,0.501818042743253,0.527592669503065,-0.963394473743392,-0.242089208055404,0.365649282524828,-0.0543594514456345
-0.53064523309331,-0.00796468940097839,0.224415924691129,-0.114637346589006,0.308521448037936,-1.41716743647703,-0.408350800753396,0.341865560789302,-0.370824357902166
-0.202269469533348,0.177382663474418,-0.0687301739089889,-0.264171962939145,-0.150194839516189,-1.89614755414368,-0.986067895775705,-0.234400089077099,-0.809971694863634
2.02727236900682,0.583133379972423,0.248156221598038,-0.0677439746286836,0.0629185903599137,-1.64157698188501,-0.770804868379855,-0.40811396529898,-0.469456019801328
-0.49765532524907,0.532298405130859,0.675492045585997,0.243277457135264,0.186976429155038,-1.63208674887574,-0.381199703493621,-0.3933367030113,-0.125655614734569
0.0457231968757696,-0.143949883815367,0.350280261423904,-0.103483012397191,0.34041968121528,-2.00127165643789,-0.751546560670249,-0.565951282158494,-0.626865367048595
0.08903557551821,-0.056990132376086,0.448212267350755,0.475258448448585,0.0673701519626775,-1.98698093667917,-0.770656807924752,-0.823464748536935,-0.351601946735173
-0.134065982943866,-0.295523092630901,-0.302244035439799,-0.587601852515945,-0.588666973650106,-2.67568035592558,-1.38018618039496,-1.34737383532047,-1.54912943422823
0.0248233661986887,0.0443052483606152,0.369149920483324,-0.583960643223691,-0.292209372928482,-2.59285576465481,-0.951134664031997,-1.03440139322629,-1.54479236729094
-0.16596676807967,0.401100374634552,0.393023571377853,-0.618901442125207,-0.136410167338909,-2.89276240672916,-1.0045901262456,-1.08986629635911,-1.46493961944225
0.59251690342353,0.195183852338232,0.472478788022272,-0.376716957071039,-0.40492362016812,-2.94140896786848,-1.03106738590577,-1.29103569264407,-0.976450891800596
0.197416792536387,-0.0897006593440892,0.403052905050572,-1.47639716458798,-0.588691891520284,-3.06689313513198,-1.44356769672595,-1.06215469987364,-0.923950300551951
-0.177513670998451,-0.0206131684026332,0.0446706689253915,-1.16248074849136,-0.61764835518261,-2.94838433348923,-1.33582676714286,-1.34536782570467,-1.27073961494898
-0.620712067000568,0.308317289804108,-0.127971223657369,-1.07673610073107,-0.612411199515918,-2.99674205751217,-1.38080416701268,-0.926550772084738,-1.15657249614378
-0.44005334359008,0.182951138733188,-0.297495263850578,-1.22096036093717,-0.849896794083179,-2.83617646145285,-1.45229011510673,-0.910119992709951,-0.673115837445948
-0.788945192442043,0.269743923126953,0.159130704327254,-0.699135904040304,-0.582591427821171,-2.71975959309202,-1.10004303020105,-0.887591846185387,-0.839187905567087
-0.682651511482618,0.609280859731371,-0.114454066293547,-1.06338096681066,-0.492923503928978,-2.85452815744793,-1.18524496307509,-0.794324216094537,-0.415460025520588
-0.443857360689435,1.10533398698317,0.538760202762205,-0.600595974319731,-0.0521575094608124,-2.71102981722652,-1.00752625567202,-0.161166568976114,-0.177013997366885
-0.60151253983895,1.45140751919826,0.9577843363586,-0.274260043475806,0.449314095727459,-2.19128070749503,-0.365075254756448,0.0970796398760285,0.481880338527844
-1.73880354731227,1.4894702690799,0.83102428127313,0.176895793309086,0.483818636428623,-2.14643798983889,-0.536014404991874,0.0566991530067753,0.383315559176481
-1.16718475180096,1.26995943558723,0.777345504917321,-0.0762779606448021,0.309746523358626,-2.37865246713045,-0.822648696863325,-0.322620575598194,0.14441756765882
-1.91520182384556,1.92639142210828,0.983061084180008,0.0792239340494234,0.670014739982435,-1.91171461782687,-0.236248202883871,-0.297949060521205,0.251931103528477
-0.464954485796625,1.14961283226148,0.921089037161437,-0.429198962461669,0.298965363617754,-2.40649333696638,-0.830879378581812,-0.596576058404025,0.246284880355233
-2.07481427380117,1.2298277210939,0.772367751371348,-0.1283116143386,0.389305090910057,-2.31610370326234,-0.709948474992416,-0.540143913473003,0.548572193598375
-1.63449776265043,1.60157441221963,0.89130733931961,0.41329553563628,1.14468537271023,-1.79091796564535,-0.253741347027244,-0.246830676114769,0.783951846562559
-1.87410406468553,1.41456283370644,1.44490988508187,0.323127450032189,0.787667819433409,-1.34750218963018,-0.137820202944567,-0.664309865277573,0.46416896100709
-1.13429282000288,1.35996790681384,1.33963782480714,0.0155120642702968,0.695850639312994,-1.65689715280678,-0.198618776852527,-0.542262848641258,0.90210962835954
-1.19314865192791,0.387396421589074,0.926666417453816,-0.580704272468211,0.0498847838316578,-2.31999064444972,-1.01007433162886,-0.972334349942685,0.630400511730841
0.313032424397534,0.950148426170927,0.384375002271554,-0.439308208675357,-0.0644704634032678,-1.77224612007558,-0.897420479186621,-1.26299285830464,0.441198932567204
-1.02585956839903,1.43810862192186,1.1543871360409,0.178281150656403,0.590179449107382,-1.46607433033932,-0.269831606368825,-0.865169931028504,0.192289854618139
-2.15458384324938,0.870554565699422,1.26229121844517,0.019440859236056,0.469429034470522,-1.4735213458207,-0.599538108624984,-0.955861140828347,0.271780221126392
-2.06650765411905,1.43259597269207,1.81091198329159,0.833875790749516,0.692345061775995,-1.09704387815145,-0.129975972275133,-0.408054736550184,0.718926648685738
-2.49757665302604,1.34365694454755,1.2703236032321,1.05484425731993,0.821539658049005,-1.22761102015647,-0.223327947111102,-0.519029930379475,1.0494061493373
-1.08156632588361,1.25156252775196,1.08829486947798,0.839163963653846,0.637336422230874,-1.3035801515889,-0.553125225174881,-0.667480261428864,-0.248876010271488
-2.1927222368322,1.09277987001497,1.76809845054959,0.736234905241872,0.696551072567672,-1.60677062501782,-0.302257549861679,-0.555960382800549,-1.06456115424953
-1.80838671914898,0.946175096520165,1.59200262854574,0.949884342051519,0.752242198446766,-1.31136859882099,-0.421795998739981,-0.442827482052962,-0.951144372305862
-0.88534153434739,0.789882874378236,1.7190081789231,-0.00225380236224737,0.782964305239148,-1.33463942457456,-0.627091787056997,-0.974327528674621,-0.884811878277105
-1.66391392279183,1.11787922964504,1.98062635054521,0.663322281965179,1.05082034478255,-1.34783869509556,-0.316853955231636,-0.438203608109689,-1.66318489640253
-2.05852579048224,0.738483235545573,1.96322854674509,0.445201262921728,0.724880890673376,-1.34386049830937,-0.464420596388663,-0.502537511463743,-1.16297865263186
-2.42081077278999,0.545825910274289,1.64679762674496,0.12636948924046,0.463436310528778,-1.5511639853903,-0.665306875652732,-0.88507068236504,-0.991314094613699
-1.84864310028206,0.495226664432266,1.51130863660364,0.0874629529716913,0.163818816636194,-2.05270014358393,-0.698535811476177,-0.444119471816521,-1.08972621172143
-2.70613190349104,0.783778067951062,1.71163460765274,0.219580630706332,0.26541009475477,-1.36600188439479,-0.561732423030662,-0.657927364693023,-0.668534226158954
-1.09314661094686,-0.0826677957229549,1.53553145518526,0.0489894943293621,-0.270912230800604,-2.19744602291939,-1.01957286360368,-0.696996480182131,-1.09662488376489
-0.824126446881564,0.0110092706454452,1.27894927171292,0.121356669764225,-0.174461083499409,-1.74626715706472,-0.811284914932912,-0.769817177410005,-0.307522445177256
-0.176671644239832,-0.415022771172517,1.43714490131242,-0.175340916335699,-0.558287859283155,-1.8769555056133,-1.1690509757027,-1.16084441828934,-1.01976652723533
-1.38648032647325,0.00354506623625639,1.45228348649107,0.0638099664065521,-0.0908349220353557,-2.00694514720817,-0.721217928803526,-0.903893072681967,-0.519507564094965
-1.98770551214693,0.36635471185582,1.8028000753693,0.190723126252124,0.0301106985552906,-1.70330143165484,-0.564556329220068,-0.443388317798963,0.335996709272877
-1.21384419917013,0.0104273020697292,0.737314388650702,-0.451455310336314,-0.494465935200424,-2.37790828217112,-1.20348594349707,-1.00247654644772,-1.3908173317468
-0.473911194968423,-0.0461102010740433,1.23564587683359,-0.307712051966519,-0.257054166926537,-1.97450434620259,-0.638042339793174,-1.08386618755321,-0.529283174997545
-1.84188810024352,0.620591909351788,1.28253476902319,0.472266278451571,0.0416713051090483,-1.36150046345574,-0.322899950348074,-0.475009413043153,-0.393208357403637
-2.16304669485544,0.275956140292692,1.30001881674252,0.586715779907536,-0.0688402964728994,-1.51597960351501,-0.593013609977788,-0.156413930119015,-0.388827209691954
-2.69061368127586,0.112251813756302,1.1843932113843,0.562119708833052,0.0493667399114202,-1.69520196277881,-0.692233323308756,-0.72372555633774,-0.651690360595239
-2.93860279487853,1.18468822525028,2.38315970179974,1.6383450018111,1.08106360025704,-0.660214016061218,0.427728759881575,0.404461110410921,0.350718835361477
-1.43316608580062,1.01656651071971,1.70750509315985,1.79238554527183,0.716524015078903,-1.15097584409523,-0.184440443961648,-0.365496999409515,0.383887204050552
-1.59752055956778,0.757056362705043,1.89637148338079,1.09104547450261,0.705757410687511,-1.59747919422807,-0.202141064364696,-0.326653976106172,-0.746811619668733
-1.17272999783745,1.12204978884256,1.72923798006377,1.41991711122682,0.748285796231357,-1.20678173946089,-0.0160012478008866,-0.0597532879473874,0.0563206065708073
