(Intercept),RDM1
-494.823390592304,116.278639259428
-387.822007864073,86.9473113684508
-337.553901841078,172.331528493329
-628.154204784365,100.984648440892
-442.670832197415,36.2080638798361
-311.006407107496,87.2649785434623
-535.796004520547,145.000428863375
-171.134193055081,79.7120192486473
-17.5455752011912,135.740071869746
-555.419130790411,101.621774464991
-554.47111865495,150.392535855033
-93.1239686687768,70.1313045776869
-352.884504532238,144.222890339748
-666.081645463506,80.5372365554649
-444.065431332958,97.9905505020142
-7.462255498991,81.3415828443394
-409.608328911359,58.7447419727289
-270.439189906447,72.5461070180554
-173.463736343809,70.3203764939244
-212.317935261726,68.1450935618486
-222.03032932854,28.8953577827488
-247.211333893269,77.0947503994103
-243.508284215875,67.2615816204343
-89.0124679508008,71.94298224261
-204.618923055182,34.2800623537478
-557.821820744764,59.7683860225479
-496.896673262054,190.071460045307
-268.855874604124,-14.462282198514
-398.438839270471,67.0964400350349
-412.631790709449,65.8525215486297
-117.020758174549,54.4273026692972
-121.88440166942,32.9654990816489
-298.876670676131,8.35088451560296
-310.597676673158,-35.7713569579355
-281.857371968319,71.0071702426139
-125.615131180239,101.740168015531
-107.167118362406,90.6145300649405
-247.979004929497,67.9801277082588
-252.004301039007,55.7810410904058
-149.059057831226,25.1555746619233
-340.665250563543,32.4590613886246
-204.688726372493,38.7561779166572
-135.899065112761,45.3780896750104
-165.76400250708,34.5738783543056
-65.4299786679767,39.8851022599847
-108.655092036424,35.3193627679721
-289.210937087235,3.543411829869
-474.082674823338,35.8769778312235
41.7348811021511,53.3581039275887
-94.039900621181,31.1769449267595
-104.46631307208,36.0352424784542
-118.770330923595,36.6409584190988
-196.640168281914,38.8516845437989
-150.237138438839,49.8909040722501
-165.803307886454,19.6600765162439
-21.0912425571878,20.8028157640365
-129.415283476264,3.08307641606734
-100.335631618305,24.733406852105
-40.3853306214769,2.53502825459145
-67.2037996569998,8.12933750524826
-17.399383043572,13.1390442089996
-23.823257339187,1.2987690759519
-26.3445448021521,20.5080668670707
-39.9581765425391,12.487427086824
-49.6977442888601,20.0351623366314
-34.4325656564906,9.47553106186569
-35.4726816016992,18.3482538015087
-42.7042078278064,13.0674692573266
-13.5932808400316,5.86366607426316
-37.0372836481183,11.7952165241441
