(Intercept),SOCSOG,SOCSOL
-106.218007529165,-55.77940579196,-133.065197822754
-80.6277815880021,-46.2333862541927,-102.032304306937
-59.1099558737333,-66.4760873126506,-93.0975933977461
-52.6468321318825,-73.9093081104693,-164.590485733068
-99.7240931541237,-67.3607349969388,-159.234596883893
-287.328016102896,-33.6225153398336,-169.534226527358
156.047928229207,-102.402745771877,-194.083207694232
6.33830363782545,-79.4331564151653,-205.15805797933
-67.9592437760039,-61.2766904470627,-168.262916308609
12.4815424271801,-106.397986808712,-148.344591244924
-94.2046839472023,-31.7630680133843,-147.428689112261
-86.199023066918,-68.6119204856222,-135.12395171808
88.9857167199521,-95.0071833220209,-146.297086001934
-10.5725705107761,-7.46362593694357,-53.3865912261244
-99.2878324199846,-58.2183105848353,-100.3839541825
-9.05930134790833,-25.5881463174883,-163.804054949011
-95.4033693330202,-81.2973296481359,-175.285976695639
-221.266774327851,-20.4779188188149,-94.1121355879441
-290.458880331338,-104.895975624051,-156.890036495519
87.2957208247244,-14.2007365582176,-137.298715470228
-81.9827153987135,-27.5414083184878,-119.594325577134
168.301786951793,-56.1958124237826,-233.490659727482
-2.83834562002448,-122.028567191752,-314.71787255659
7.61057125346269,-74.5195530430169,-308.366590915619
-412.784470106188,-87.5299130840576,-211.69301849234
-405.193720991294,16.1858940081584,-210.574629701121
-325.393740120475,-129.079842373787,-161.613369102131
-103.002951196686,-109.895835058473,-183.174429537306
-3.66783060186572,-57.3442946918367,-188.356491607934
-4.80098048146101,-73.1721349187428,-119.612394830036
-92.0303045799374,-117.924113906258,-156.379718833843
-24.0279966409744,-67.4912596037029,-184.622630239828
-26.9406205605337,-64.8403134853943,-103.016036773377
25.1348769370634,-11.0969037447649,-89.4048127142305
-139.811051354856,-30.8735035693535,-136.228966389466
-253.699994872692,-79.0365627645369,-145.00695830732
66.7211841652752,-32.7797760454087,-121.341518847265
-12.6026347840307,-8.41922475601677,-73.5798443974345
-83.6163444350241,-63.0171885416794,-92.4150840060247
-85.5891933471576,-17.0790622428831,-64.6456133375104
-32.4252402771108,-59.105063414172,-107.15608900151
8.87581659926218,-33.8968238235975,-88.0737807983533
9.65464162439457,-23.5294301534304,-70.8100132762338
-13.7226262003533,-26.3825238912978,-102.883411994699
59.6143230106063,-12.0002011546894,-79.2156342174458
-44.977158139809,-20.8651970506689,-63.9778227115748
-82.4954381158459,-22.1898095831566,-74.8158887559584
-6.10012104717316,-37.256507874692,-64.8962462217605
-59.1962338665307,-21.3862980607955,-77.08069075405
-6.57323277902469,-45.0432898311669,-61.5147237858328
-75.8574911624564,-77.2649247144873,-76.7908598783833
-4.85190424280881,-30.3323809819703,-78.972452619375
-37.6156894026572,-35.8682007036696,-65.3582714361346
-70.9632038870295,-31.0148017847241,-54.1327745377785
-196.456136009001,-30.129712799484,-42.5127544709567
-44.340121901565,-28.0574182403652,-122.568722981669
-36.8775895991566,-57.5218552022598,-85.5548008103142
6.74662732306388,-55.2756965703811,-81.9790347957751
-9.82661194415414,-30.046728352143,-70.9098965922749
-64.3054197429901,-42.0112617099658,-84.8432229885623
-42.1049972002802,-47.6787203139247,-91.7204748008444
10.8443180292213,-47.1801191080413,-90.9593591694284
23.2874352199433,-43.7581892481685,-89.8824678809851
76.9390043532476,-40.1162755063378,-102.179191877134
-0.368569609561746,-54.2231681988196,-97.8944744297842
-6.46626630282844,-53.7169625721217,-110.518346406454
-25.290391739949,-40.3186190371052,-115.384131892686
-111.862398734869,-26.9788262829388,-62.9488241798535
