(Intercept),IUCNDD,IUCNEN,IUCNEW,IUCNLC,IUCNNT,IUCNVU
217.546943552385,268.517197817549,-162.672198422777,200.624272018991,-200.038058394304,-208.462909111302,-226.194590567493
-62.8509232352953,930.145203327585,-275.196734611469,-259.454948616039,-230.785857018389,-216.606425874721,-161.043532249547
-172.346941926255,375.891859529078,-18.6691137055022,276.68995505057,-34.4031457906699,-56.9424010213406,-6.24624088995188
-343.7361608473,474.480109594311,-47.1231407540035,376.953659614752,-79.479076972726,-49.6479083800514,-48.6523815641995
-172.083444561329,496.673237705429,-60.3278460393631,174.390425926002,-59.7171489831089,-70.6136918767006,-37.4677861820674
-43.0748723206198,-155.018303687728,-188.622543212346,265.27047465033,-229.757258798054,-170.424065871368,-131.338885399222
-309.084193861374,1096.38204072373,30.2633645762689,112.96950015676,-12.2924064421095,10.5241312142025,13.2816646034771
35.2114473209367,79.9268938350961,-177.613283457074,417.609936296372,-214.352905060106,-267.708224656133,-182.255676592748
-178.345319057771,774.036077706318,-25.740661909178,154.435128278856,-79.6948880009586,-97.1626978985769,-11.8343816088818
29.3821832915492,743.459892229694,-112.897551818336,-152.995995196463,-139.588668386059,-165.625038679335,-90.7930354777272
-150.564283638567,645.531815370749,-24.7933795827321,237.072376141805,-22.8014735794859,-39.1433740995672,-16.6723558802332
-267.088044250529,772.19480523892,-46.5076092660729,-329.733165067766,-83.6980774405092,-67.3187917688047,-118.214478314825
-219.230855988804,-38.6513076327501,-73.7807732775109,520.667216639806,-105.731431517503,-164.373422083088,-85.9891597917886
-24.1253500793537,538.591074912518,-216.54442317662,-298.503794423988,-281.092396392254,-266.670827425591,-255.104984434613
-159.564466166776,20.0844006882689,-95.2942089027638,562.553640257084,-136.753141596811,-124.472687328373,-159.171374889193
-394.621759588947,669.248804432762,92.720340122949,781.684676016364,-35.0182104757623,19.3522108750112,7.67972510831896
73.0766317554226,436.830519504882,-143.933613315094,691.099290899012,-206.606372969021,-55.1115920277198,-143.980812321875
-51.0261720618219,259.954127223602,-166.178592946257,617.033141484626,-322.367495865663,-265.347689826765,-322.359728022187
213.016997014201,470.898957659672,-187.363770917458,193.934451942196,-188.611185996211,-156.07765381685,-232.083280658946
-73.9873467730795,356.563720185703,-111.596525419794,67.1795266340487,-226.449296457125,-233.732645236291,-230.887180688733
-168.439028982129,278.298892699539,1.01719885325292,270.181625404195,-2.55738586084772,26.5224754618685,-57.2483997765667
6.31942326260832,31.7299059203651,-81.5310210376629,536.183426763411,-90.2836159148083,-74.3428432448272,-94.9691362829726
-164.791740964021,39.4878330859901,-29.1355960188375,163.906482699865,-58.3106008432042,-28.0705996354081,-69.2480252678215
8.15762157336576,342.591616082958,-93.3655112958368,453.78652726466,-126.022863903825,-57.3877278812142,-89.0621705178564
192.935878869102,672.231192416133,-107.107877273782,68.6555547604166,-237.845454205279,-158.034722672221,-277.132482066183
-588.50734131108,458.382119801667,158.598805022644,-144.901242515392,56.0967912283884,175.71473739971,115.516966030121
51.4367100823147,-75.3018509716239,-199.682626327332,31.767268156138,-312.482902595919,-179.066684437872,-241.921430375223
