(Intercept),SDT1
-16.6005351295462,-101.055324259127
-84.7292903293855,-71.7114509751264
-33.6828267555466,-64.4370340307214
-104.703392951142,-12.9594203425368
-255.112198675328,-80.52112813032
-72.3937438432476,-82.6505024991347
-47.6512060722307,-30.2754705991574
-170.43326800952,-53.8183882278099
-129.670009828435,-22.005869427202
-186.671322944439,-90.0574234803207
19.0328286022486,-93.8837365790096
-16.3904374532285,-38.3471974556014
-64.1564893025607,-57.365975775283
198.176255077517,-84.319192216979
222.323968479875,-89.0604761326547
-183.244537449355,-89.7278280516693
27.3563622851962,-58.5304945025346
-80.3182420220601,-188.822563879905
-87.3352493925777,-88.3322710973298
-605.815158545258,-120.092742640169
-191.644145281403,-84.5990696665394
-193.074191257328,-119.977041990525
-83.2736574596529,-61.7210534144688
-139.373137116796,-37.9862741319084
39.7247969926084,-95.5766250811139
-150.166336978364,-49.0576527218509
-119.202847845576,7.57295623815298
-17.5182658181329,-57.5970042976551
-91.2091662877792,-87.0591523213952
-35.0863224150307,-46.7919656079612
-123.960661586781,-58.0339407825377
-0.703699909034185,-91.370576672125
-40.3110620650259,-19.1011814781523
-98.0284580027073,-78.9679754260142
-18.3182040737884,-48.0297195470484
-174.295746484568,-25.7681691465186
-51.4471707171906,-61.4077089427119
-88.2512789292232,-37.7292747424508
-45.6194563221652,-55.9604002209671
-174.688426757784,-75.0188499837968
27.0417047515512,-53.0816985431738
-111.806430874654,-34.0164444748225
-295.172498628905,-82.2404230525281
-299.611619819887,-53.6646035695667
-298.922433525877,-122.508389494877
-162.2513132764,-100.131409046218
20.4405487919576,-133.773427460084
-206.019346644898,-199.144625914982
-430.494430190767,-68.8354381170648
-150.045755198124,-98.8078031012556
-188.007814853718,-77.1512373728656
-79.2451072412732,-67.5706925849081
6.32831042014004,-59.1162098854329
-563.589567232731,-68.4540758242947
-246.749523943654,-68.4037381469097
-542.519811589853,-50.4981721260447
-143.24633976481,-114.691255209662
-90.7692445541543,-72.5598036303127
-142.623264570459,-87.5989174578281
-172.784861115593,-108.618528661189
-38.9762281870935,-74.5401764845237
-73.5137378874933,-52.3684964682616
85.1004416181386,-43.9708596498676
131.966939331658,-52.029406721962
55.0678407524756,-73.2405285828572
4.70122371772595,-39.9326965343389
-252.552729805117,-76.1442890827038
-113.129064503783,-102.854827748517
-261.729506289048,-67.9553947643108
-29.8816947290034,-64.5552809323744
-135.367374657391,-111.343216189562
-9.00071573221067,-102.46335922365
-68.5306131768448,-57.1277108989598
-84.6810027265892,-63.62808810157
-69.0684866475931,-27.8291027125451
-35.7278520823747,-53.2997607844882
-29.970316814477,-30.1029786062281
7.58318383098958,-32.1795367011982
6.60326553708728,-25.4754418430612
-25.5605003997007,-30.5943868861723
-36.339338546386,-9.57369348057546
-49.8032791922742,-12.863582837017
-8.73328786910861,-36.2067579206487
-14.7355392276913,-21.5769247607677
-62.9701131707698,-16.8108631193463
-112.937666031165,-57.5163174674672
-61.957134051012,-50.5483056394442
-18.8701305200375,-36.4698581233533
-119.113053471987,-8.36959913015744
-23.5899071946478,-32.755140260997
22.7412888153922,-11.3961356837515
-68.4153229520125,-44.8574989820286
-51.2554003584373,-38.4336428712304
-162.672042688529,-44.5404984771994
-28.9878197672297,-55.8872207698369
-112.28297396328,-130.898350716195
-52.4393710092118,-78.2788568949036
23.2043221989297,-62.4013735097542
44.6263932688598,-61.6861095004788
83.7779773618895,-37.9999180366722
-47.306097054141,-50.6131278724934
-3.29081036194111,-0.143581527896458
-5.75439408706006,-52.9663662587118
-91.2511081496486,-27.9737093697913
-54.5225992212072,-8.89272914394678
-9.44812247039226,-37.3944742330204
-20.1328016394109,-37.8093001117595
15.893432672201,-34.7859071111416
-161.17204279486,-46.036981312398
150.47629925084,-43.1113456204475
-58.2620043828501,-28.5292117406498
-76.3619500713103,-62.0680396691387
-124.280892650568,-41.1298784659957
-45.7422609379719,-55.4298726990164
-158.219081615804,-56.5951324733578
-11.5818265759735,-38.5602793726357
-106.745854485569,-10.0401601343037
-230.652033179533,5.89154207779211
-95.976924444054,-50.8447107880784
-84.3176455156354,-55.3138787674397
-59.5597387548914,-43.3252800597957
-66.6432668215057,-51.6138784926097
-106.995219501296,-42.3929882560333
46.5980952873106,-32.9928531581245
33.2386495789324,-16.140319255981
7.50486089846891,-50.0465767710266
-27.0071129309872,-38.4396722126257
-10.1777290374812,-44.8302098082058
