(Intercept),SOCSOG,SOCSOL
-234.992471371195,-54.2197214715561,-51.2069950349978
-325.101018498302,-21.0252037167957,-118.616497940238
-188.469071430351,-68.5922084889899,-188.587943248735
-264.724998596874,0.434224206241197,-84.2567341052345
-98.8752872845636,-98.762374954058,-112.915677922196
-372.05835089589,-61.2958266237692,-184.757854236697
-56.4021881282388,-5.09517486394907,-120.724911359677
15.5013755816326,-105.961989340838,-190.737131605067
-131.761634536,-49.3003818131474,-123.791115461157
-113.41326417934,-77.9704345587961,-275.830241511692
-137.692831655528,-94.4062438306573,-183.817431336254
-245.454355385093,-114.997921592917,-145.26315741256
-354.963843927631,-54.0449866973649,-86.5695269461503
-281.936333762671,-91.3977274079225,-202.522446935713
-201.59050735514,-57.0225623364968,-145.496076842059
145.738897659976,-110.368597829729,-224.776430193524
-3.57419373441139,-42.7951649002644,-131.970911399956
126.511101614407,-61.5005358508206,-255.713141863176
-345.275964712055,-102.289015525326,-130.420015680662
-142.756389052447,-131.86637185041,-186.543208052899
-140.770385486265,-2.51853179422324,-186.637949784701
122.88793276664,-29.9719532208692,-143.832389882147
-327.520695280531,-57.3572622255451,-127.63242066915
-125.869688070405,-58.1524332161353,-175.762899139227
-133.508793483386,-9.93279748840723,-99.9670909275446
132.025443102844,-44.6999737271981,-108.030916149677
86.5549424664569,-27.5762747593981,-47.7633474806062
-170.744868574911,-35.6197402145772,-56.4280177840847
-82.6766064277097,-22.2817648138298,-106.676896628429
-113.374003642675,-12.4376494620228,-37.5293160773435
8.11779971561919,-27.6292983992316,-81.1238836053035
33.5121819517954,-18.5356596455968,-72.8704982818745
22.5097974687633,5.36539691813232,-49.5875561819284
-26.1502713169466,-30.6496058151242,-88.7286620163359
66.4731016504811,-25.4210966937608,-58.0579528526869
114.052440860658,-56.7255755841397,-94.56473246307
-44.1456435795426,-37.6300817824813,-81.9061264901975
-74.926496149521,-74.2786040612555,-108.802430697659
7.7337018771068,-37.6873615806544,-54.7258230692751
-35.1647704713105,-23.8574376873112,-75.0703028388925
-409.490556274104,-73.3633033601145,-69.2984660447692
-67.7233951745366,-78.458631395868,-169.540494576181
-212.467326351034,-115.462889748756,-112.042684374421
-176.283613890047,-83.295540965315,-223.214474114218
-216.349218827079,-112.781192582042,-160.004524441536
82.1306660623741,-62.3148860871443,-150.113210683496
-241.436460892248,-24.3110163680976,-112.98760624163
99.5056079254773,-124.066250464612,-148.562159124019
10.7709990582835,-50.0409307942464,-199.562129093691
-102.226643638925,-68.3441618471406,-102.031258238567
-146.958400273437,-41.9801783290168,-117.476537047783
295.475608390014,-34.9742216083832,-107.678470890501
1.75115079391981,21.8829238224862,-121.331179154251
-195.914369800477,-51.4046686611327,-185.868059100088
54.5571077040731,-58.9151444441522,-69.0642944965075
-24.6502285003589,-45.4654925182294,-113.969827614237
83.1623819838278,-127.19541037493,-207.415350883253
105.732897135123,-56.5664419959903,-201.746273855388
-253.365992795545,-121.096926093509,-165.031560457093
38.6744733016822,-39.9050925321135,-135.777398181148
-181.166721469548,-68.6812361145567,-103.214051307121
-227.961762520135,-46.3196157880011,-109.794005748758
-100.29996667265,-29.2467050628329,-85.5946541765006
46.5712749085505,-68.9392419112701,-168.155827588402
-72.8976204156861,-53.2997634842359,-100.853918367764
60.5608151309425,-40.6091380308208,-127.199720915494
-583.213387455689,-55.213585005913,-73.2467495146957
67.7446562865807,-28.7610637208272,-93.2428814627638
-367.300826013146,14.7287762712804,-92.8326586720268
-88.5914815906071,-126.825496182653,-137.878983051385
-186.738901121178,-2.49088360142196,-121.920566745946
-305.349721404244,-67.1512788653999,-110.000324305525
-9.89275208501203,-39.4400518815164,-100.550921122704
98.0379171019995,-79.2658348295372,-57.374068288831
-83.0087588325114,-22.19167673841,-138.246505996696
-150.092711161124,-32.4186801428295,-102.632034454407
-29.2015903396095,-31.3316732608073,-86.4603696146805
-464.943864838695,-70.6034550351978,-197.895431885387
73.9529359615117,-98.9701671446091,-168.718139102146
-43.928043199594,-24.375513232706,-134.359284595062
-152.305564292939,-6.34507762097564,-121.345524343735
-174.525206228893,-49.098874218922,-125.05461452833
-48.6231704761449,-82.5371160779614,-135.536739189606
-225.367269144786,-41.7804696082021,-100.442117695682
-112.451300020082,-24.498977838899,-50.7806555950147
-20.2979399078467,-65.4688952685538,-239.911521970673
-423.853019779315,-214.541188172894,-343.303063449392
129.952620147495,-119.27808117522,-189.990435314685
-147.711266564547,-83.7781298637274,-114.539394815412
-170.864445789775,-70.6090210320544,-155.158066438511
-133.268956772008,-170.264409025789,-137.260742732789
-135.062034940493,-28.6777259655792,-161.869651736066
-276.82122316226,-84.3777936637489,-143.134451543883
9.16457203267782,-114.07733286445,-171.7702844101
331.99776896197,-75.6066420604475,-97.3431736857856
-207.432999241733,-75.2109538876684,-157.848232497854
-2.85744322885512,-91.4049836671329,-128.821014338951
65.457767390224,-49.0882485746115,-141.092935604654
-111.797666461964,-43.8445553218771,-85.7391302263786
83.9702867959641,-35.1714964947605,-94.5700942622932
67.7662149709358,-5.08216731755101,-88.5698643988435
49.9750863629743,-97.7676245938164,-157.77511952928
-299.696681906898,-66.8010415073004,-106.467821648319
-105.262318468391,-47.1456176387292,-106.629500668503
-95.9951319938809,-53.5852635090123,-142.922317985955
-262.730052890685,-31.3475403273478,-114.682667176879
-102.800075725303,-39.2904983162225,-210.673611916485
4.75221384540964,-70.6847926444461,-206.527343871654
-3.32443262496963,-63.4649214108504,-161.996516756808
-342.366956571677,5.5922650367811,-149.124876940725
89.6972844534466,-96.4313112800446,-249.047198248445
-242.492134147913,23.7847447870154,-167.154761984471
124.011512746947,-119.391124812669,-140.428693470487
-11.4582086036826,-23.4786600007501,-217.152685491237
-21.3894394361414,-78.4378933865446,-116.861009375149
-7.01814924359405,7.1686209962063,-128.332969898489
160.58549706242,-29.7181735645208,-202.597333054087
-30.8396380154445,-92.8686518968848,-141.571823280356
-216.064148644902,-38.3379660193023,-159.429125690163
-92.3802768477326,-78.9382979181973,-155.129146661595
-0.23793522523556,-95.8952608986119,-111.340843556914
-68.2271052408869,-74.2163460727897,-158.917255267894
-63.1836311787483,-5.03607086547618,-77.9384724515021
-91.0076661335697,-1.99176340625127,-95.3912463981505
-116.305000829547,-28.75467614847,-97.7068772671337
86.082872289182,-45.5713805494597,-133.882529519877
4.08039617686882,-43.2155671548971,-211.184489740001
12.992000707367,-80.6423452067465,-154.778216232535
-62.5372337013541,-50.4809334336896,-116.950718219123
63.2940465754073,-57.3812305202591,-153.045538320701
-7.64436385969748,-27.1861317825096,-185.980296214984
-86.5299991868087,-5.41077231212694,-114.217018722426
76.1226375625629,-27.6337318956212,-188.943614670585
-171.585136013135,-65.8830955987505,-167.233397044227
-87.868669800926,-48.0914945803815,-118.322257128861
-629.218645819841,-16.2586722097767,-118.972527569422
-186.182760402007,-62.9477040509228,-178.767208621779
168.85918215671,-57.72448770562,-119.590309066043
-479.014394455378,-26.2644969542307,-201.118933455153
260.839882247692,-164.73387809933,-197.776025703999
-286.875875234618,-22.9702537153898,-156.726702463493
-371.868981106243,-68.5245668286666,-144.617449052254
22.2234727431351,-68.2048990055628,-167.25663950093
146.47403544002,-0.168703943298169,-73.4224608448785
228.085244790389,-89.2994615381685,-163.183512812722
-182.146231597155,-79.3900929266019,-157.923265514852
-54.9840410796751,-71.576116689932,-104.566779800196
-54.2156478420948,-53.2997712041324,-123.87057054654
-172.104120564647,-67.775174327413,-100.410940145178
94.0827703058894,-58.2504524801989,-79.9474194631766
-91.788560282148,-38.5542891220539,-87.7285305231926
-91.1284655281052,-19.0948461340486,-62.7814855952965
53.1995104938712,-27.5666208904731,-70.6466585460585
172.834822097269,57.9259261323532,-43.5971560006874
77.959569216051,-43.5538727463863,-41.4985811581137
24.7133154156909,-49.8950518208003,-89.0670237696468
49.9796011213575,-98.0987290696212,-63.5348920589458
193.970467460866,-53.7863016303963,-113.022172039253
-104.219521216699,-25.1774335975933,-75.0695892945514
-41.8325793690383,-46.7191059313336,-57.5707885503944
-67.2256297202985,-56.3775215128408,-104.464938599369
-52.5860385399719,0.61759609071305,-26.4384906767655
-13.0532873666452,-27.7696546688094,-57.3012302867137
