(Intercept),SDT1
-154.929814264266,-113.099796252165
-11.7881531593885,-113.225584232074
-251.512606751101,-57.2747512335627
-65.3063794862901,-164.518396376952
-236.860556056199,-43.4085539768421
-104.782612643376,-93.8836180787766
-129.56904717259,-35.7603360203502
-92.8435174457554,-65.5565072325699
-16.240397720765,-49.106017883103
54.3000351965893,-20.4487454547489
-220.729302925683,-69.4773379546095
-142.486555999334,-68.8996252013312
-90.3863616224698,-109.553478525737
157.481601900756,-57.8833660680393
-119.455061309782,-25.7185744183953
-121.354600698818,-118.449695785188
-94.5850083576515,-57.8131741218094
-193.408306829486,-68.7089826603478
-76.1554773755488,-106.031604007512
-297.174824997493,-31.8569615101151
-321.581973334687,-157.532175227374
-331.620472012248,-130.192671952551
-159.164717708147,-34.6597876688029
-260.026669027662,-55.5149687146186
-126.807462224398,-70.4676550104305
-155.298572853819,-26.3589690071676
-120.26167855899,-61.6607097888773
-161.387990993186,-74.2479385245533
-72.9495139650826,-119.541215471632
29.9333337833668,-118.735742983925
-179.796401102882,-53.127214735985
-183.722966134665,-76.7707613506354
-138.597530311788,-3.00854581469321
-233.13769925031,-32.1855398677726
-311.090640635113,-1.60157368055661
71.1302619107009,-91.6482424112764
-154.779203991144,-95.8601295365734
40.6115015979594,-55.778158655703
-8.49322590517113,-99.2540806556208
-75.2940058767363,-120.711553456422
0.258781680953689,-91.8389147810449
-48.7672546079848,-172.735938351434
-394.759099449118,-64.8143836672389
-184.304200153427,-158.314818842511
-90.9717869161032,-66.4363415508924
-132.276823399501,-27.5149683950003
-155.766319608854,-69.1783681367815
-138.14327680296,-81.2665998434604
-177.335672358342,-91.7293556388759
-167.616112367599,-158.924807487783
-50.0914313422545,-129.614677056758
-123.525911926932,-67.4751594007757
-7.34955145668937,-29.9723080885451
-8.66231293665624,-43.3306499949686
-85.518794721298,-51.3329712843988
-252.010131359391,-24.3607981915357
-201.517937588622,-65.9346106942394
-84.4553431212407,-135.377557513606
-127.220232269689,-59.1812431918661
-180.25413257444,-62.6984457979852
-333.841301827069,-131.907302531239
-281.822124024082,-171.665320719759
-289.704658517119,-159.786271807447
-92.4237428419947,-99.0624370526348
75.5077095753804,-18.7423763879087
-156.46724857669,-111.039862082231
-456.926708869301,-96.2412632730411
17.950121891321,-52.541208686569
51.3577271359245,-82.3247374861967
-327.577158010448,-98.0813908774871
-99.6015394194619,-107.097534969238
-30.9221469504555,-91.4169838936214
-275.704542863939,-50.0880454908329
-244.741977878497,-57.7503686607815
-44.1195870008669,-49.7980430895695
-252.963916508597,-20.0617153872299
-4.65175236497453,-108.135336830017
-498.292480976655,-158.324988747285
-113.577737444575,-111.55707752204
-3.19583641206191,-200.640281448708
-67.5306920533185,-89.32634547817
-125.230967250871,-101.345402909457
-464.798984020628,-71.6856554691767
-264.592566496576,-47.966908927061
-24.3951928847382,-135.87220980548
-236.609757735103,-108.287524366591
-42.9169462405844,-33.6543347277038
-134.223909584754,-96.1745532886271
-106.394252786158,-74.478056099244
-219.360166768944,-83.7322686570405
-218.587619354948,-90.9433777868944
-312.710613836818,-144.974850615501
-183.433900083794,-85.7391758319718
-440.579307411746,-149.730806759108
-354.061209978419,-93.9037456843507
-529.219583750295,-37.0400757637108
-59.170980863928,-48.8223434918036
-251.379151289584,-136.710638331329
-318.148963910819,-134.100058665557
-456.267519168898,-46.4662896397931
-122.367999208902,-109.193171248306
-163.769305161142,-82.2730891980536
-261.612400544724,-76.926423037643
-237.932167599152,-58.0143092965591
-17.6748214303225,-81.1453406971268
-86.568608756701,-47.7904200205958
-46.6748973223639,-61.334067690681
-139.380114832151,-69.4320542513597
-85.2335789002827,-35.4432373612362
-47.3567462917017,-50.6032409496711
-114.908396924104,-28.6925329858641
-58.6294373922874,-66.0363369012812
2.32217067785678,-31.7793262279447
-73.8608902028063,-23.031349959514
-30.8768628344405,-31.6450641456468
-82.7147819309539,-49.0289740098815
-150.344595068455,-116.63553972423
-19.5430153199122,-37.0759528854542
-213.134954882495,-28.634337812895
-125.233470332139,-77.5477045597145
-110.017257203901,-37.7299996183574
-34.7290748078958,-34.1563305671589
-116.684637357524,-54.0992760986874
-26.0703926527931,-47.0556128815952
-93.1066083277547,-88.2278714327546
-51.1756808195205,-22.6084919771893
-281.717598687566,-39.7731873493321
-256.812410491984,-15.0528797732331
-17.2419446986169,-88.4095079691178
-342.339678057644,-87.4152248024911
-56.4706488619231,-82.158908821868
-62.44973595583,-16.98095486495
-50.5720630201831,-75.9561230899708
-271.862135723975,-58.2994873741991
-5.42184191661363,-61.6845051330311
-92.6619568718161,-43.1175186147739
-19.2766042918374,-39.2793606889682
-44.1732825689542,-38.3580541168049
21.102820681248,-34.382346268234
-35.9922298576275,-28.3525979462429
-33.5019877543236,-18.5975973937766
-61.8978288306971,-34.8584276837064
6.49778910953682,-21.462835141574
2.85251619693008,-29.5234511773906
-25.4143763479515,-32.2662536789721
-28.874697760697,-20.4549136853602
-30.0526299978374,-14.8934856090927
-9.16975493413702,-13.7183900686396
-44.2174197888235,-27.853802969752
-27.0796788101179,-34.4710130461681
-40.7032122568417,-26.398321278306
-38.9055224024924,-15.154487117281
-4.82515770463579,-23.3173938957189
-4.80199336279475,-28.4469704693838
-6.23823579499731,-25.339267674397
-81.3321791577619,-22.8612037133425
47.4502780779294,-46.9841804028256
-44.3191394602618,-42.4344412384962
-170.89182044976,-15.9924540725187
9.4727118018418,13.9256093966833
-106.732258860291,-53.4322840895038
-7.3511058804288,-30.1065772415604
-19.5950081966148,-43.0369158908725
4.6140288534807,-60.2271732678128
8.64734463128116,-21.0785443285276
-130.307481417054,0.169299379325821
7.98841213139531,-41.7105919587775
42.8918689221318,-38.7483349651784
-59.7287690227531,-23.8353663081289
-37.3884754714672,-28.2267683283135
-88.5021117921569,-45.7065875185363
-33.4115940422204,-29.0789159301821
-23.1760056160856,-43.7496659887111
-51.1253266087951,-29.9511692433225
-6.08899740128254,-7.72784642747138
-85.4081231060773,-41.7169625227107
-114.17334873084,-70.7874285900325
-99.8231292114215,-81.5449456163333
-150.876633060638,-49.8855394427683
108.96409337379,-95.2007860046288
64.2127173871559,-87.3762502615282
-82.0506054577418,-48.171716194207
-283.286774709952,-44.5660097503423
-208.205749744928,-177.675212381437
-49.6515603493708,-41.8482434678663
-389.923217944608,-34.7123595131525
-114.929890533866,-106.536744317593
-13.4076782095362,-39.0969166674768
-148.982542207625,-64.5444094403356
-65.08952221664,-56.5904726424487
-263.596594308096,-23.7954580810183
-26.5491593911429,-64.8096701055765
-30.3342196923477,-67.1252831879829
-68.0935825099004,-18.6093363422333
-112.717543256978,-105.091605033042
-127.324358202065,-84.9733597704326
-147.295350838758,-45.3626761996047
-77.4252644091466,-45.8240420171933
-241.031828900886,-54.7278448769357
-76.5362948736583,-104.642654561103
-112.957320588859,-6.1308268183202
-13.1651556761353,-70.8018091311606
21.0832755376905,-55.2733128223626
63.3816240659798,-26.9335579279577
-199.934634340694,-52.5109376812798
-4.82079996488756,-27.8416087122605
-36.8288966011069,-43.9445334576958
-92.5107975706051,-24.0837168231083
-16.8433785004236,-86.0619309396425
-61.0274802668282,-10.1377387754928
-216.15930396504,-80.4842172775097
15.2158981301291,-70.6646035769663
-43.4527943064459,-88.7173989294679
-239.254378397542,-23.8321051909006
-58.5787385673611,-169.70387802698
-68.7957501140481,-79.8817932278325
-72.5340565176739,-79.4373039509956
-47.8125551186604,-48.9386384493118
-146.031418700819,-11.4292974053096
-206.511290730472,-73.4744417239954
-85.2535052367894,-45.6727355350449
-148.551470921435,-57.7705194182745
-161.889107842024,-40.1270732822959
-110.796525781363,-58.6914246565175
131.814283930042,-147.490575544944
-220.848387107937,17.9197441384422
-336.268044853026,-94.4805651443603
-226.830044097464,-44.0025484347498
-148.304930232393,-87.6451688139059
-179.013214113613,-59.8175631978029
-50.6824968624314,-77.2770609152358
-103.388955304632,-130.971137710236
-387.800998919673,-105.229224210692
-189.452256239048,-100.065038631328
-94.9487346259411,-62.4948658373905
-283.494147485608,-97.7156540573487
-267.965817127988,-195.140668233478
-181.211140829721,-169.250937121018
-57.8547904300358,-9.97218609778793
-79.8592893770983,-34.8491859314527
-145.3754904948,-53.7333010713846
-24.1247797218239,-62.0637527427753
8.41140769017511,-79.6853229187545
-28.0285118221727,-99.1257431978593
152.392576210936,-133.771342338296
-26.2614510649582,-87.4693796046195
-132.440732931311,-117.291257951118
-103.813966149108,-99.7373660025987
-402.251516111435,-22.4847704951972
5.21305367006062,-53.4328695186796
-264.421602585899,-77.4882783849898
-96.9553620730803,-65.3397523846725
-9.5450916041118,-74.7000953474198
40.857510989008,-62.5809318193642
-63.7875185111479,-78.4381637977349
-135.553411737259,-70.7819505398802
-271.892609302842,-52.9647276674223
-209.277720139115,-138.739184534705
43.8196475147415,-106.399622059369
-3.1921704886372,-108.189815395366
-178.163052177028,-42.9797314535026
-183.708425452154,-71.6476141339299
-50.65271534778,-8.33671295383829
-194.616939476582,-40.1537798728168
37.7533201715632,-22.6523318676918
-122.304954158916,-51.9700053749257
-229.893128819465,-102.29475040927
-259.589153473076,-76.7366920756176
-273.4928868784,-44.7025751640904
334.124906638783,-183.619635618947
-329.505671678002,-116.400479282129
-398.781242969475,-86.43053331384
-334.368025382049,-121.175629677798
-137.855787928798,-167.703384230714
-245.750529790181,-82.6503908387749
4.73973951397056,-109.760729286485
-215.056921470594,-34.0832518237876
-39.1214280667773,-114.91867233174
-40.9979591167357,-78.5434687375528
-148.869184773463,-40.2314975942863
5.3643350249331,-58.3919374730467
-217.790379594844,-62.466739884243
-132.70238965426,-69.6246096063551
-64.1400384375738,-47.57566245417
-38.6047829154777,-72.7859347073536
-88.6330204360274,-62.1941840833897
39.2033876622736,-27.5559454237991
-163.21263007274,-29.676734271794
-136.740670720006,-22.257469354332
-38.0102465208911,-33.3410820642166
-19.1251527999702,-21.0823716743162
-29.7906188344859,-37.2825778725564
1.07029060622153,-24.5373695328308
-48.3836879174196,-21.1631465256796
3.98719236668694,-19.3150892541016
-43.4913617591155,-12.5647037340095
