(Intercept),SDT1
-172.467583563379,-36.5685334000154
16.8979873538628,-135.249701694644
-276.710040486902,-58.0843917679049
-586.65010859225,-17.5740246914211
-199.017011715769,-128.337533863385
-817.800660272238,-72.7602345453051
-147.049049963185,-41.4074731653745
-428.990946629288,5.23195960805606
-261.160477826081,-67.5625915734345
-39.7530426403973,-107.887762388142
-197.467412001519,-65.2078372173783
-270.333215337596,-43.3727897077188
-41.1121640942292,-57.595225894489
-308.667207231352,-18.3612502044052
-121.768385452007,-61.7128822506584
30.5451370201772,-27.712295756879
-56.2103378413303,-52.0453669332419
-212.164898658357,-29.527011246857
-96.7291628659877,-53.071194336786
-81.67184982869,-43.754848754601
-98.1508796635026,-53.8493823966564
-10.9024772183184,-9.51230034360196
-101.583472457911,-4.69911294572375
-154.941960479395,-29.1872868030914
-170.719999305278,-27.806724065842
-126.299603387561,-80.2909637005941
-92.2104777311615,-124.31511073251
-25.4784969232128,-49.5403636111005
-483.782270000211,-30.7609209087968
-226.504847695338,-42.3532102548925
-130.229703069577,-22.5802424839349
-177.54288291774,-55.5094459100146
73.6699958016397,-79.246057559867
-398.574918858154,-86.4616304819065
16.473657685463,-63.8053254823114
-61.6480584770325,-6.42249117756728
-138.886610742426,-59.6436377727841
5.4113444867653,-63.1491517405557
-141.605036942179,-72.7824319179344
-261.554126077644,-103.135353647027
-139.162995092149,-57.5253320326883
-199.379152363224,-46.3184771198721
-37.2617259788531,-64.6646281126959
-119.820547742107,-99.822334333192
-480.995839608775,-74.1069093157057
-532.935356682952,-81.7176577005885
-48.8305292524055,-130.156630129131
-648.837732425265,-108.361331316468
-209.569571033554,-113.245964676287
-182.739050325821,-83.512868244783
348.404606918499,-198.897433924139
-64.6334290399973,-182.255014867129
-185.114335953691,-82.198646907168
-348.607392959872,-103.912515863889
-161.616190321078,-69.317172848183
-224.236356692561,-166.056948649493
-6.60647063354554,-124.685656064656
-342.755347391874,-52.8773844724346
-46.8018619631039,-58.5158318061294
-219.181247116207,-63.3910275125054
-286.159753163971,-144.552255562856
-107.631279182635,-116.068611443479
30.8905738076573,-152.169517457165
-520.486500026425,-137.69031415075
-502.764568282932,-63.4539726617222
-486.724768399746,-91.2884329765584
-665.245262560988,-146.854878366648
-374.06084509322,-155.275618894695
-80.9534888033377,-117.178654069023
-239.80424831641,-74.4053674364841
-229.904933393853,-63.4721717264474
-176.411747881006,-138.072861797154
-297.26454780472,-36.1663564508708
-179.800888072452,-49.4331408827129
-287.715639496731,-107.422006499663
-18.5636882827894,-58.2922155514898
-202.870798475167,-68.3393250927984
-255.376142349058,-128.725176034452
-790.524297114636,-76.9541597541829
-26.2684569025296,-98.1307978096802
-229.458780824047,-57.2033037299552
-176.752719088203,-60.2122793356684
-146.459359968547,-53.6674939303775
-123.066793759412,-71.5656754387819
-110.005290435765,-88.4727770070895
-173.949674111183,-102.30265470397
-570.844221839332,-43.8748833593963
-171.666869257009,-21.9961045845557
-364.971190925033,-52.0471008447057
-284.026775650578,-59.0848383684206
-83.7109938143112,-86.8096290211397
-360.745741742256,-16.5984347412214
-95.5406705627684,-128.46453193422
-231.378893852991,-101.154616334021
-99.2979765845412,-138.099863935622
-250.630664721379,-72.5423160952341
-1.09684668979025,-80.7950874332164
-146.329931256385,-88.7420809033356
-69.6475040999649,-182.471267182991
-283.028329431574,-106.840151862125
-137.451367313639,-127.181171822827
-572.526472788726,-16.6098772554687
-300.944766220855,-46.1248468488338
-404.503615501686,-53.9567426951398
-280.929710392869,-14.5185452270816
-193.254411526039,-69.3417771384702
-74.2667391744908,-112.516780612554
