(Intercept),SOCSOG,SOCSOL
-332.638819472544,-10.5280261123844,-194.453701200531
-720.579109478858,-110.578113793285,-225.182246433571
-205.631378021844,-59.2272986743938,-295.32724049325
-246.30639386992,-36.6592312337525,-211.67119907515
-252.008504450896,-36.307052088152,-224.520983721341
-192.096202124492,-156.028607577434,-398.273792880187
-263.041715736005,-207.115709934071,-252.499829890294
-137.617040902514,-126.198996665029,-170.018504907304
-404.86100569625,-81.6743345536379,-155.037263227088
-629.511370644177,-81.32051647556,-149.216756248839
-136.528993490804,-41.2820192381914,-171.257358478993
-357.825769379051,-86.5769029759249,-193.255402987988
-104.707902453272,-106.686827577738,-190.697342854817
-22.4476479329751,-89.759009098052,-192.369126417396
-98.8577555235388,-32.0732155359365,-183.821712543489
55.5195984191378,-61.5909331019648,-182.198693923085
-196.436570974998,-66.0088091409634,-137.529968652358
-193.50640424827,-87.050600601855,-144.530705427984
-74.799416203281,-24.5791295523752,-96.0507293348583
-5.36996743885538,5.57796465608408,-77.9676691213535
-288.287909659499,-14.9745973863201,-41.1913478356873
-379.069619822287,-100.481180844945,-123.625093470862
-85.1426953409209,-77.5565124651766,-194.517373439274
-185.749900080493,-121.887222056917,-188.361016384813
-86.1112581162306,-132.40223884811,-99.1478229932327
-42.9270404371127,-48.3837222203438,-101.237823612304
-314.991033260019,-39.6405880698585,-161.644856192841
-0.816032706643455,-60.8860083737236,-71.3895863161015
-73.7238325622238,-50.7696329748997,-108.744440003808
51.120768820957,-55.1404924514936,-125.616701629449
-47.2674016331184,-28.7023682702275,-83.1537491538475
-106.63075707262,-79.1102209380297,-115.162138791136
8.81139394008642,-45.9800856317306,-77.6703297396889
-93.5890303554042,-31.1727823892725,-56.2118253317312
-132.691681000608,-64.9161981926009,-65.6030586296692
-86.8962711726781,-61.4797676437884,-107.686998224934
-108.170555553166,-11.7613566019281,-58.9695688332558
-162.829204771797,-65.2700200988038,-147.314156168541
-69.0352029444039,-39.9581170735182,-104.020500962768
-292.884214954854,-65.2271125556726,-105.14363079227
-85.6641282618257,-54.1408091597259,-117.986006689777
-429.763076035044,-59.1938369391464,-125.501585752383
56.4367685549078,-182.639219916193,-345.569738666323
17.4675954588938,-118.524214428464,-165.444417394727
-93.5104860215943,-36.1507310087327,-131.682838763583
-63.2099191507077,-56.5150609931443,-147.662450167423
-85.4636930472698,-32.991739665129,-115.698034532594
9.42676957794174,-33.1422785753966,-103.075844357794
-112.979110040033,-18.800090962337,-81.6967406351177
-216.665202486794,-49.6236219660132,-76.9450638022681
-81.416051317392,-31.4799545434289,-90.8603467975481
-57.2689285326342,-21.9071100396468,-91.0183351398155
