(Intercept),SDT1
-179.833834468387,-53.9818919714962
-187.14850130475,-61.0950075855653
-168.481991548975,-59.8394849993347
-221.696588401595,-11.4527083517023
-425.065937350621,-102.00345425398
-242.703511709798,-119.799456104856
-243.195261977075,-6.36120141764832
-463.274996369297,-66.2943330910493
-254.806764416397,-60.3967622539558
-354.404306652854,-99.2664731850673
-101.458047012417,-82.1219730923476
-110.587677745178,-78.4649351919361
-291.454561716284,-41.7956680459611
251.056518530502,-131.960528198528
314.259075130321,-94.598861209651
-329.332473434115,-109.881336376282
-84.7961341803984,-45.4292665563298
-271.618132290316,-162.475321872174
-303.230358567904,-43.6271512066014
-686.560537692741,-100.077393228319
-250.861679487687,-58.465441307555
-244.286276891249,-52.553593267352
-63.8264468962079,-48.056746962975
-128.090811032453,-3.3105742084299
-1.13316071161535,-42.2919276648536
-88.1474013889092,-38.6862996300042
-106.638149484701,8.11227400091593
-16.862626479282,-11.1496635054355
-115.163086830085,-26.1075842996652
-76.0098085074569,-14.9792970952039
-109.416302549944,-20.5679029041785
-57.0452943325072,-56.3105052221799
-60.8872739171202,-24.1314570291725
-88.8122190012946,-49.6816363917314
-60.5254375211225,-18.403692857537
-195.323172939985,-0.236976752792543
-58.2585341132653,-22.8075785747787
-106.939281686311,-19.2353194709867
-91.8099393371376,-28.8066196451837
-166.484139492342,-43.8552879073613
-52.4948720117973,-34.6608099573932
-73.6997372813348,-21.5376898553513
-223.000528479093,-43.2355480261613
-273.27061171503,-62.5679049286991
-257.452946966398,-74.9626760403335
-168.729449021681,-98.5561284910145
-45.6336565583479,-100.218801922831
-366.871860160943,-154.444217812968
-574.029189620996,-79.1785274330468
-328.214841751127,-94.6332745505497
-285.436750076147,-66.4145010445718
-196.238171387813,-73.3463978574437
-5.04954450677906,-42.2083793647835
-439.608614200624,-53.9319185121785
-286.247841098957,-76.1246792031161
-463.466219477057,-22.31918141813
-168.143990963217,-67.0129044923597
-153.124033694243,-95.7870110998992
-244.583300074039,-65.922358093987
-242.982803961611,-67.3560240912575
-71.2652155835822,-49.1842509743815
-111.929961708389,-53.1491174217117
42.3899789181014,-28.5090118217631
133.722948799812,-49.8368326521413
-13.9672123268028,-58.9019521378505
-168.649549757316,3.71575990060228
-357.951119477628,-71.0174549995536
-264.524561540716,-55.8867174068437
-201.509483694696,-68.0918624849937
-121.256175624847,-41.0942106946713
-319.732016115886,-102.287413885584
-125.146162404431,-115.471494021069
-171.077611974026,-65.7027199782606
-387.825019168353,-121.187183550697
-277.888165380456,-46.9840838328892
-148.191230444761,-94.0041322453326
-122.544831900479,-40.7527527543862
-69.168460973995,-38.6106010808398
-73.6364587207609,-78.964168613149
-76.9388017049459,-71.2995175768592
-122.982254513721,-15.2499422009278
-135.746974645008,-11.3809110957809
-96.8305828371667,-32.9683822528023
-34.7666381283925,-41.6529262163094
-141.351638522625,-13.664611690474
-245.137126551197,-76.0309863177245
-162.328934456387,-55.7594336122711
-143.035578597468,-53.1215511850751
-369.795799483119,-14.781567291815
-137.106978887256,-91.8786567033385
83.2873356026976,-30.3285126677065
-134.159436595182,-74.6902097056629
-189.683242353698,-105.390288990508
-531.567098338477,-58.8480241332036
-348.225598212739,-70.4726908539742
-451.45888714063,-204.452075916894
-228.139704959394,-49.9500744738907
42.15381205632,-108.050349913188
4.04909456038149,-86.0361117497305
-18.253855036266,-1.49035696205829
-104.932432060421,-61.3365781506145
-58.3615554735879,-23.3432846068754
-40.5396987613858,-122.347082608554
-211.71290574794,-57.980240357967
-179.266928025638,-55.0426479372691
-219.496838440871,-88.7673827691469
-3.98899663727207,-118.042341671
-170.136980361909,-83.9758648266106
-732.933458834916,-65.0215163732355
98.8798265812657,-50.4381806988677
-226.585271563286,-75.5030906054308
-150.813134028998,-125.135785137452
-329.668779820087,-69.9770751622564
-216.722711206819,-63.2793553055162
-221.888359373152,-87.1780207470547
-40.7954268944413,-33.6781306293269
-198.753866034847,-16.8448371233244
-511.233653428368,-1.68553469495964
-220.679655222244,-79.0155678771262
-226.973385817022,-95.749325538789
-214.426050324386,-58.6149252716104
-252.690631236081,-48.2219603336634
-275.40497991645,-45.2337889968767
-25.6018959603134,-39.9785203810898
-28.0941041553451,-19.3293767051073
-124.370143574684,-113.47571361751
-110.933909980689,-90.7020685316966
-196.288623503679,-46.3667991248803
-369.463678808439,-84.37318740724
-226.653344014238,-87.0756734406054
-182.290479034635,-118.325950923492
-124.753322211443,-70.5765944304731
-248.588054848107,-84.2436384419561
-334.217736597482,-107.526919698794
57.1299695177877,-73.6949110530986
-330.914001057332,-82.5412382255599
-116.911316770345,-84.0852016873541
-148.742514661702,-199.850861536077
171.771265927906,-118.815001735988
-38.9637787855427,-100.706876799246
-207.668943868543,-67.9381345747388
-156.506286753283,-105.14004424421
-49.4683593017835,-54.1443052945688
-54.9707196537602,-46.2701937058628
-314.75226403866,-52.0865032338006
-268.237513656088,-118.573991601246
-497.149932585722,-184.80071585768
-173.585701439574,-29.9778326524829
-505.179668379125,-54.598698870861
-158.210227268166,-88.8008447625616
-356.689451159233,-102.5114561787
-388.465081315546,-111.685415245302
