(Intercept),SDT1
-314.297555755853,-79.2864896633546
-126.647846963402,-92.1408321283525
-342.868212822879,-31.925163604159
-321.598878228215,-123.476419470928
-574.261199423767,-45.1406092366451
-205.677610470662,-104.956109037215
-311.714833981689,-77.9552232336719
-276.450742063083,-100.86073445715
-108.164620454329,-117.081343345366
-77.3692105666851,-29.1306924619275
-436.785726125687,-48.923747384586
-378.25000923976,-60.7108351476199
-277.797151442166,-98.3215105492527
209.635156929406,-93.3635002450901
-250.840525230815,-15.0802401704423
-368.965806349132,-96.147082390431
-178.921505211751,-54.2764108929987
-367.152460975311,-34.1203584009345
-166.086593776825,-94.4534192885476
-381.561310620802,-45.1439026497246
-421.640376045729,-169.120607317149
-540.660720059546,-94.2716761740812
-332.474352137331,-47.3009523385117
-520.944508596382,-111.389865907811
-290.744665653508,-91.5650256812514
-487.239530819788,-22.2831593357478
-307.9009023897,-64.6702635396068
-414.662936906418,-101.774151899488
-295.789243683073,-129.12910456775
-60.5495981491258,-94.7254643784036
-388.23916522754,-28.0800468485249
-303.295286482811,-69.503119889021
-373.881531815132,22.109856328083
-606.908894430628,-55.3395718440224
-515.725316104244,-4.338153819539
-32.5303838798427,-146.157235553415
-313.959484335952,-97.4558252929128
-65.6835562516935,-63.4792926017108
-44.1530411506974,-123.812799801352
-251.292482170202,-182.254606822011
-79.5312549248483,-71.6826487456638
-145.8314123077,-176.998624368574
-926.155361478159,-15.7775337117346
-366.340758867387,-149.785640532034
-218.807280174435,-89.2355818457509
-358.177166575697,-55.3384307913366
-488.384838112615,-105.651326412699
-304.087620619484,-106.866174383482
-303.123961219244,-89.3636253482109
-235.536439808464,-112.543271617847
-187.778283298008,-60.9984333402172
-308.539209652983,-77.4826524596283
-149.82946854335,-60.3800479703714
-56.8655849473507,-86.7345264967735
-182.856602485102,-69.9239728421671
-431.463879534225,-23.184425905074
-448.729120134456,-86.7041380827723
-189.221108062011,-102.571363748499
-390.924121595475,-107.504575760773
-261.640520122996,-97.8204669406114
-591.450793537664,-123.235557358479
-439.408389252232,-154.738967296897
-546.9466377551,-142.742689139501
-221.031316147535,-129.670625293904
-21.9808623276476,-49.4839610849249
-489.138180966928,-88.703906586019
-883.783259954071,-96.3231622987587
-60.8011995944762,-39.1762531345157
-56.8581409569379,-104.427081338916
-771.286031082534,-135.380353019122
-334.055257635453,-122.678080471478
-127.160302461169,-98.6177592934109
-634.510380427921,-35.5971989190948
-526.099089753618,-72.1203992517985
-96.3321811082569,-47.9380306044186
-471.387863399839,-17.2907040965802
-113.934548941346,-119.906405394802
-741.366010434227,-141.934058367617
-193.709799079832,-113.635606219905
13.6396874719976,-226.442398295534
-152.235438356875,-110.101064580289
-195.247288333878,-90.7137506200488
-547.723490569784,-92.3342186986411
-442.285145206159,-47.2169521739052
-212.67528422525,-107.331964133462
-464.886477393506,-98.7412537691853
-225.126182168024,-23.1532784275041
-229.32671342534,-106.069917998655
-331.168686439618,-88.113278240693
-545.933496962401,-115.078159668599
-721.689768156779,-113.103709780484
-807.882236120648,-163.885327529817
-400.111767673916,-82.7424798518186
-823.140335504249,-180.497047192868
-556.515602089581,-109.463546498795
-719.609302439087,-62.247922417504
-270.106578707848,-54.3036598114122
-542.430306165043,-156.713657661596
-465.500995841459,-166.988311669003
-890.53393424477,-81.463955314568
-201.471666722631,-154.778744111747
-347.638882722676,-88.283004921519
-518.123517030944,-121.652296934684
-567.942841434808,-47.9830830773426
-140.413746458449,-118.323906905978
-373.614789465282,-89.6917701419879
-203.471554866077,-159.776067751154
-270.338328865488,-147.618268116814
-328.157009229704,-80.6810338044306
-217.274388620383,-86.6633670274914
-410.452040294709,-93.3657750808052
-34.4191439708748,-74.9414187130278
-122.170511038188,-52.919282254632
-161.660314952111,-21.5380893892798
-92.4314198765496,-61.8531782694918
