(Intercept),SDT1
-110.490529375122,-5.52014752571995
-13.8234474852215,-16.9969609278046
-71.6486766485614,-26.0288679084051
-71.4954425066535,-15.8966796131717
-45.4055400864454,-31.4543410342667
-40.8692540936245,-8.94985408498906
-54.6292339701904,-17.9479332866031
-42.378853238537,-19.2726022986171
-29.7416599804419,-5.54033426643582
-19.5572380123158,-3.98807241397299
-22.0243230853994,-13.518707819705
39.8080819580355,-12.6924107108207
10.6277010568301,-22.7899282192229
-17.6117861750681,-25.2145418005312
-119.476566795303,-16.1650120358827
-97.4286194054002,-30.5501423699698
-43.9365104953758,-19.5125411788031
-66.3274734529914,-30.4322623222251
-1.07653553364798,-48.7274788466457
-34.4569413408026,-30.6234277436524
-51.2359645453689,-33.3576855337888
-85.9102039202389,-42.9801338173565
-80.6915759030671,-23.6564682984608
-48.2483801707194,-35.6698836433206
-48.2433631736385,-18.3191632314993
-26.0678306133668,-26.0048243255005
-57.3900580331683,-53.2507203086861
-60.1002022473258,-76.1958652003523
-148.216493138432,-33.9977259461302
-108.829629715914,-18.3396572319616
-161.315621623537,-28.2066576960679
-33.4027110956786,-60.0392687883286
-352.413500252631,-50.8664034702233
-147.59441220884,-15.1501424850139
-75.5500423283338,-26.9328877801017
-109.078588337907,-79.8009356420662
-294.205173206858,-79.7398311876132
-356.256279002759,-67.6976678575884
-487.490688681122,-63.6999304975252
-407.191508916701,-84.2872119872845
-372.023984833766,-101.156105781411
38.266228300472,-58.3256864076593
-361.377304535159,-14.2090383072209
-176.290075063909,-97.2866753137459
-477.860099004669,-57.844727658754
-370.81504247617,-75.9686057841755
-109.471497569612,-77.6228395677535
-51.5865557567595,-89.4519504166383
-159.55446939522,-28.0894871039491
-100.312119886337,-37.3164963155505
-75.397970189156,-79.8074189046856
-126.48892015584,-53.7166366379079
-92.2117847051122,-59.6766031178995
-71.8776124273354,-30.1896647754329
-135.450197483642,-34.8695602472999
-198.013635316529,-26.1191713174267
-62.0397772402357,-36.2142738794792
-11.0009590691188,-45.1385424626824
-181.711270044703,-21.2968131704656
-73.5208166506636,-55.8072077126417
-108.286984834645,-33.1410204752819
79.2005982716219,-49.9458119311166
-134.578561655246,-71.1826777011156
125.549478480505,-59.0655452473438
-108.454380457028,-38.3388316551136
-123.243967104878,-41.0799528664211
-143.403876484314,-51.9243775086215
-129.304068485824,-54.1746094154896
-114.477430828865,-45.6682786076926
-148.791833938376,-75.0842974911102
