(Intercept),FAM,MAM
-66.8767291542244,1.94967427061056,-0.208977360816789
-197.307378109163,-0.66160314384615,1.31611967470963
-396.46402327318,-2.43215241322469,3.66665350129188
-392.021605952352,-0.318517010677169,0.841008460738522
-225.675348035031,-0.234307433041977,2.06176642305945
-470.031004116252,-1.03235295027844,2.73072734674497
-88.9194119757958,-2.17433679021087,2.2405182815055
-722.628717002022,-0.0608124135178514,2.05217745420123
-357.607759224353,-1.09641825293875,2.12766648863908
-430.187531062576,-1.56952224504494,2.50121969883912
-796.40697624283,-0.329076728172367,2.03919360562577
-373.95707557986,2.74883093609242,-1.50790864506416
-161.589600034946,-1.21244735454093,2.30700585483282
89.5215207959918,-1.2611082472722,2.81494679985917
-230.003211835521,-1.28123877580947,2.2150621565961
-279.041432748166,-1.55808156183048,1.32488878567165
-196.178486714824,-0.320277943377732,1.10017619694554
-231.375625453977,-1.22774081380339,2.04188232839806
-291.795983700868,-1.20617350609973,1.53553910087794
-250.55951773221,0.366643127337738,1.03097383382556
66.2186788577528,-0.661585681358702,1.62907331989845
22.5162929574308,-2.0239608677075,2.26250758720562
35.5106671935646,1.30247185879853,-0.212637710275885
-469.683720650297,-0.853558055358008,1.6840283158308
-185.247372348036,-2.87335346087639,3.22337501128641
-31.7158856708193,-1.6162066225952,1.526913689102
-247.921341108362,-0.193012659656233,0.983432471285596
-315.086458555907,0.442988320377481,0.341016554222733
-88.6295776108818,-0.335964496873203,1.43578290365986
-201.868553159089,-0.466174455421537,1.43454110485618
-198.88757446743,0.379998688120395,0.671866675518686
-106.434200271944,-0.336963074652886,0.569674455109634
-47.7399099255454,-0.123507561773295,0.871543176428531
-203.366563555611,-0.106730881580006,0.948734212986892
-223.411162760931,-1.86515700836026,2.2818244817754
-182.854483625848,0.52341320089181,1.41098432160288
-247.72853997536,-1.01761255284509,2.06247773561336
-236.906169332397,2.82145336837857,-0.383244012686191
-329.938644826121,-3.15727772473474,3.35417972363211
-391.28743552202,0.887954199136857,0.353186933556572
-410.287033701868,0.669871630341504,0.183132707112236
-350.103535639093,2.18887705441739,-0.0554751761083025
-376.879182558288,-2.26258439822413,3.4079888833221
-927.092933317108,-2.10255889041582,1.53170192005928
-361.105341924311,1.41885229667241,0.479794362705434
-621.38673674528,-0.190938478452154,1.7545445937285
-94.4351820781303,-1.9474030848578,3.06641902800766
-310.605384519084,-0.458962786302436,2.19780706745223
-678.205095768397,-0.606466064433334,3.91318486875389
-153.746712907014,-3.50835477416695,4.25609673015424
-7.21528048840628,-1.26220587972557,1.64126308666891
-759.958642981692,0.353928144853853,0.140656854113331
-600.252432096677,-0.275811049039476,2.17569329211256
-373.906280100608,-0.666994272483862,2.71090844857099
-822.558939648787,-2.95980709014111,4.75507710896636
-837.569098243344,2.2685939704761,1.08590306890255
-324.159843300054,-2.67963039354072,2.14253823275794
