(Intercept),NAC1
91.0118538872193,63.7214048605638
-220.842746511626,-28.7685652038344
-425.965473392906,216.912469472372
23.6564049874432,90.4926699835523
-54.8944300999574,-12.6153374959486
-244.722493874055,142.934971466457
-139.58892067711,144.702334672358
24.3909457155387,-2.65644988015993
-329.623609385453,58.8035901425174
-470.7849857314,71.0944956130697
-231.983840148951,39.0593532442581
-4.43387118863757,146.035794323871
-86.0727874056029,109.063604126592
-22.3188468630979,96.6721658181114
-85.7839419930242,49.9205598822591
-177.374074587231,-4.68656550606829
96.9193743816068,64.6402370670548
-321.792118236146,43.6553605758672
-164.105117427564,83.5189226123621
-422.703107625784,82.5374041488467
-44.432691670896,65.3888866930356
-42.4735005746188,83.2835156970374
-54.4817416987789,97.4917797063827
-311.642121674668,63.748342691797
-244.04028665481,87.0623328827933
-355.401966982143,50.8844880213001
-142.864067962611,85.3097116148856
-0.802614205545979,55.2042089749739
-201.387695686775,62.208353157992
-171.659328615744,45.1986585032646
-238.733173503817,37.6379633709294
-277.001810018555,37.5267267721647
-43.6439093220688,34.5491786196217
-187.010792289195,86.5259520855325
-134.879262208357,36.7087032493873
-48.239119631311,47.3691766234551
40.1080064611306,45.7068845813337
-115.221269356516,23.7927493367279
-164.921206551146,1.47651278102421
-116.797589618403,62.4305408797954
-71.4127276766521,99.6188413255853
-292.77066253715,99.8447649589943
-217.670746039756,108.50372336588
-105.767829231452,43.0063415658078
-120.342392281877,31.9100424861535
-199.465858076168,85.0848821117979
-338.919704409971,61.0569976841216
-830.036114436341,124.6944864736
-101.792800482392,47.3194273404588
-366.647916629074,95.3291459306201
-286.637343937517,37.5677170338095
-258.156709749877,101.191858035934
-684.485955941549,115.152302527538
-27.311881890826,50.9992258748425
-721.484531168913,72.7436605148105
102.340508609122,166.148296808529
-185.629887468327,11.3636416435838
-155.939389878914,99.3409438884482
-339.367158309688,109.087061472346
-294.108910341456,21.6627166517937
-404.110771218458,124.42397911266
-304.781353875245,155.647821458202
-100.541790480027,78.9663860519213
13.8005874819646,45.6640727065824
-221.602748773676,67.6325854777388
-610.855971929515,64.6644178762035
-245.519482744399,107.78238676515
-1.06803828151897,67.1332321153459
-518.458730293743,96.2598246698253
-363.444147706985,52.4805880713393
-289.225314946343,112.746616897464
-12.0600420798164,51.5403472596881
-107.316084267164,61.803981283163
-218.020128531367,26.5442607410246
-208.435492491655,54.6159260306813
-249.233662941493,49.0880928957704
-38.5079479482083,48.6950769265968
-75.3347950986499,37.1867284614164
-24.0836654824648,36.8709949000768
-131.940800605691,35.5270970916463
-251.444146638951,46.3268597443093
-76.5598166871569,28.0482082509407
-115.364374722369,23.1241478188967
-174.709875975834,30.0082055426465
-134.465350976054,78.7328044629467
-42.13219463719,36.7429571799294
-104.002917709382,42.8136310946957
27.3781281544725,39.8731591257674
108.736814417221,39.5760869817386
-252.81441126587,65.1600853631244
-207.960771638553,28.1539586341351
-55.084854269051,65.0676805653129
-272.511030024063,87.5417715994408
-141.364684776476,58.5761437319889
-249.579850378774,15.9839250623918
-263.215091797494,77.6743526756472
-96.2770156678198,125.020826437103
-207.686968975933,76.1086615553941
-406.21311241464,150.016060028516
-321.04122069658,25.8250228125326
-535.594557546443,95.0933161934081
-224.778528167386,72.2796384513786
-189.404620752408,58.1822609472001
-41.4412436935236,44.4620067057112
-173.457707417358,60.9397178493673
-333.051303441156,111.696147072144
-70.7343722036167,0.757402813229419
509.117708398371,117.054323773889
-165.359006133658,192.979244692076
-132.47271132459,75.442897392415
-477.198293347159,68.3775022782211
-165.724326537675,30.9959097324754
-93.9434748106141,50.3681835947791
35.5251486318011,76.055302897119
-384.450723116723,61.9446587549828
328.80570367031,118.931866368377
16.8518496655306,94.7373790158817
-197.929987887284,94.1305910053125
-206.483559422093,71.5241978873164
-6.34925029234728,46.1824638344988
-202.53300379694,142.7198594699
-468.592068855738,114.267954109288
-393.393547648957,126.238268404617
-26.0544240070158,66.1639781298836
-164.628545208107,89.715322336051
-247.582026733566,63.9463022302371
-221.753279756056,77.8824858812441
-73.3971814519027,67.2747713235412
76.4782170208637,73.2228012705091
-187.521402498989,77.2041942445321
-101.048313012667,67.5077616134658
-186.310306911599,45.9587040541155
-84.7660552624002,41.8655594764314
-90.7542896016967,28.371174079708
-218.340621847055,8.99732041706739
-244.121777563749,80.8802120606852
-192.661664607003,52.377574944665
-252.976214938622,72.9817785380728
-413.590718023333,88.9635471274232
-150.295767938253,45.7786149090534
-74.9799582490523,69.0654598729525
-376.15359173451,75.9238328459323
