(Intercept),NAC1
-214.426142469049,78.1729270635988
-115.165960314363,123.010236287621
-156.990147003435,119.265762483978
-197.43019469257,39.0592255572847
-211.595917318642,7.5622714709607
-420.584181708968,91.5190948562085
-313.022387910045,131.341730759217
-49.5390306576883,68.3457048978962
4.39956682182674,113.825835649855
119.958355661001,86.2241873656458
-317.193671116105,124.73169648474
-151.943977771574,111.08390411234
-527.223540818377,102.713466292305
-482.868157097721,96.6653625830477
-500.331403353994,71.6858157043098
-84.3546758748998,87.8888998034236
-122.329278529854,99.9109563001839
-118.558355071029,80.0172702718701
-97.7225404168694,106.645822196238
-496.847311644851,90.2921497518601
-215.633179606957,42.3657517935644
-57.8893392166792,65.4629589436954
-199.25763711342,63.8163799983449
-94.9774459426117,17.6578221239033
-163.794140871978,69.4179248789733
-187.365172505321,33.320885987916
-166.291242619729,83.8780127654754
-151.493485005587,73.7552717668768
-144.566682384786,80.8518649134276
61.2300241103221,12.6321425382921
-157.826301994908,31.0582132665259
-136.950808444744,57.1783994790385
-351.436373036719,23.1584052285034
-569.225521685483,119.726242329794
-323.855359121735,100.176839357104
-351.385413326105,35.182171693792
-262.134653207409,81.2588361072849
-17.0111492059696,-11.5662663253897
-158.343228454425,93.7330839740753
-435.568720212807,70.4303127932872
-177.296724845306,75.539545148873
-190.170110327788,33.2572533662551
-17.9258545056509,114.178593158344
-787.30782906618,99.9477696746981
-375.403733004729,115.714228557466
-179.203867235134,91.7052454635123
-171.024032208297,14.1297514102043
-176.738730575176,99.8365393911081
-255.273822647505,120.01559323672
-783.333505116949,91.4251364599477
7.81381180910466,33.4459612411738
-122.25584189505,49.8414441761906
-44.6185921353463,52.6266181457904
-17.9210350827925,41.1912412913862
-347.679253251903,84.4503309970605
-303.080639985812,131.460832432975
-128.010052912136,51.7861592767586
-115.771328239469,45.0081544043223
-219.986582641475,101.454582911101
-96.1197837088839,62.0025420359962
-206.102586237719,32.6645517507641
-124.816595324098,25.9212753817119
49.6912554764276,31.690115515361
-273.558516710491,60.5970219174778
-255.478792490336,26.8681205752073
-202.353171349547,57.5494229259493
-105.849227272585,37.8507755543105
-243.492068652835,25.1920534041819
-43.013256973587,37.840002582132
-84.1473666018937,41.0189930360648
-438.221599823934,22.8583049852459
-278.110364949027,87.6568707052502
-37.6064230276206,87.7514159129569
-323.207238472729,45.4783299080973
-305.341265199568,43.6830986821151
-437.442290202976,70.9563828580722
-121.255166102943,54.532973819194
-74.2719595032395,18.2490386768768
-126.853891861218,31.1669592806429
-116.895754594152,24.9951588650729
-124.262128908155,57.064971214726
-228.056111393627,81.9578152148606
-301.379636485159,104.485626899404
