(Intercept),SDT1
-34.7641162896325,-72.2592578696931
-317.691841453754,-73.1888661158009
-155.8174830278,-31.8218842638598
-167.07405015867,-47.2041748011543
-137.556720835913,-20.8607164616624
-117.993857493959,-65.0030235266531
18.2762954914651,-58.1911057492543
187.749242993887,-14.079773086647
-235.443679844248,-89.6558939611714
-74.1385545895319,-115.594114360545
121.020132164804,-39.7252375698445
-254.241125927947,-65.503091403516
-315.748906281558,-111.946751382085
-142.443761840841,-124.50040891525
78.917028760814,-69.7530822085828
-216.599893113766,-106.609225050241
-152.033841574317,-81.4226233197114
-39.7847688471666,-142.703928418078
-42.6099277793255,-64.5969871807902
-279.536549482382,-71.8630679914786
-408.357859145701,-38.1416383955548
-324.678022727407,-47.2361042455595
-156.274812989432,-153.622267073224
-57.4545684792538,-76.8814020458085
-154.387378264379,-40.0256342655312
-356.052394228696,-36.8172298980789
-319.703993366878,-155.579796293634
-121.450788811257,-96.7725782482012
-75.8608347883783,-63.4338867447514
-144.30353051296,-104.59244579271
-136.935119815549,-73.1434137073957
54.509159663372,-115.311346034454
-380.080585166223,-95.6430702039506
-143.319793802388,-65.5377671970928
156.751004735608,-55.3098605790437
-50.257677378424,-38.4678322541004
-25.6861565963336,-30.2521094923432
37.2245618035085,-49.3996553634061
-109.70924663621,-57.3017290562557
-90.4762702825756,-123.270878507843
-98.2391472221352,-28.006366896705
-56.6744476088215,-67.9302017787923
36.9333759146048,-94.8313642648864
40.6898581027926,-59.8432763611645
99.0683531711184,-77.0523020331748
-443.024434893363,-99.7571550896682
-205.304880697891,-95.2055988300708
-314.184076025378,-96.1360155701323
-246.078866796099,-121.966834310093
-141.550760078611,-49.1787869971959
-97.7120284944685,-91.0464517002911
59.2643580161966,-109.943278965486
96.9592651105777,-103.443926802123
-193.627075516277,-33.1716666176326
-17.627071266761,-82.5985002746529
-100.030061745754,-54.7882124300231
-85.1235955058364,-88.3799898310172
-150.902456501821,-65.3006655563659
-215.082507561081,-99.2580536145979
-105.6470039899,-20.5144609481504
-196.758202267607,-47.8444507716922
-156.842541805323,-98.3031236385723
-175.064072300302,-114.930941623177
-588.771108571389,-58.0083000603554
-89.416475906648,-66.6284183710522
44.6881175360322,-74.8209206717511
-88.1771972399547,-110.934392259041
-176.552927977347,-71.0180441910643
-395.052284300655,-108.438660272841
55.7313097490405,-33.7584437844434
-228.199932811011,-129.17502475682
-69.5765116213006,-134.552689716656
-145.884483101545,-72.9693086393963
-100.638451203315,-100.919286575714
-115.311110750095,-45.831758559274
-58.2045579600917,-32.377890240663
-30.1614649700132,-50.8152313458559
-24.4316558356368,-56.5758945978014
