(Intercept),SDT1
-147.737066697089,-77.3731948304776
-66.6389916331827,-37.4621018983235
-217.00906953901,-35.8890368840803
11.7195740992611,-59.9377676927979
-152.333772465407,-90.8145605800237
-138.377655195254,-83.4185121476444
-269.634129802355,-74.9127402419472
-432.072462846321,-60.9020401252492
-128.568713414374,-42.8802292489272
-0.0647501023777295,-63.6959441716172
-145.857992421254,-79.7185449427925
-174.656510710563,-48.1193846160022
-206.953879918146,-93.9163667096946
-17.3081044339779,-75.1201295967912
-120.974765168914,-40.455289606296
106.199473299876,-99.7093859776069
-16.5196286613791,-39.9577272508276
-93.6522180275351,-41.1047531577824
-46.6479434978683,-22.805738416384
-14.5346636508912,-21.6931301950062
-32.7544119050872,-35.4076099674421
-20.7425304067801,-25.4415168225096
-34.1749603126809,-18.5756634340723
-34.6441583710111,-37.0987940907507
-12.2307796687965,-43.8248382833663
9.99711122230656,-15.2810572761227
-90.3874375141459,-21.5154089592397
-109.133666963317,-10.0123297205355
-22.9293077764014,-5.98369091635686
-53.1918336513081,-32.3172953648427
-64.0893345708591,-41.1443586301393
-12.4133709978778,-38.3899248889793
-125.641685458999,-67.3554300080577
-135.018654705986,-15.1066265352274
-107.473200973749,-50.3849940251348
-40.2292686740693,-33.1924712975269
29.2736986468954,-107.86980619371
-103.088116616884,-25.3823135947532
-48.0286246237956,-43.0333781668014
-9.59393997877487,-22.191143346281
-46.3233351327217,-33.3912810559268
-70.9475038275123,-62.6003196625425
-85.6201558037719,-30.8579379408584
-28.832205915387,-23.2118583874981
-126.684844802832,-17.6038668103865
-21.7427603578908,-50.1372912555526
-122.892766063195,-60.1346336517308
-89.6309475255439,-96.1904616565444
-136.310662506934,-38.318549615622
-27.933387501369,-44.4139861314798
-129.488671593877,-36.23053673697
-71.8064992379223,-33.4292971271789
-100.70874906375,-89.3157151505438
-80.9096521070096,-38.6991297464992
-137.13649240337,-80.9964751386433
27.3630189051182,-86.0637186912136
-31.1794909015007,-38.6268629339465
-110.149011966423,-59.6509701865652
-405.983702021316,-70.9264041785282
-113.422371474648,-56.9018333224085
-23.9355222054583,-120.501843109436
-388.194037928304,-118.876870069522
-123.151251478001,-127.372878904673
19.7425849738065,-89.2493606394694
-55.7040549148078,-127.160067124303
-250.143025974801,-65.3752830895537
-137.587754678272,-147.85601701033
-219.979136471447,-72.906562585209
-540.411067268213,-93.3964420387347
-427.088041826435,-161.505509193892
-314.966739181691,-150.424646374029
-394.053239566943,-117.979257486732
-270.617365646671,-35.2029574377802
-586.983340970728,-12.0277283545292
