Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Ochotona_thomasi,Lagomorpha,Ochotonidae,Ochotona,thomasi,,,,,,,,,
Ochotona_turuchanensis,Lagomorpha,Ochotonidae,Ochotona,turuchanensis,,,,,,,,,
Ochotona_whartoni,Lagomorpha,Ochotonidae,Ochotona,whartoni,,,,,,,,,
Oryctolagus_cuniculus,Lagomorpha,Leporidae,Oryctolagus,cuniculus,,Y,1,1,1,,,,
Pentalagus_furnessi,Lagomorpha,Leporidae,Pentalagus,furnessi,,,,,,,,,
Poelagus_marjorita,Lagomorpha,Leporidae,Poelagus,marjorita,,,,,,,,,
Prolagus_sardus,Lagomorpha,Prolagidae,Prolagus,sardus,,,,,,,,,
Pronolagus_crassicaudatus,Lagomorpha,Leporidae,Pronolagus,crassicaudatus,,Y,0,0,0,,,,
Pronolagus_randensis,Lagomorpha,Leporidae,Pronolagus,randensis,,Y,0,0,0,,,,
Pronolagus_rupestris,Lagomorpha,Leporidae,Pronolagus,rupestris,,Y,0,0,0,,,,
Pronolagus_saundersiae,Lagomorpha,Leporidae,Pronolagus,saundersiae,,,,,,,,,
Romerolagus_diazi,Lagomorpha,Leporidae,Romerolagus,diazi,,Y,0,0,0,,,,
Sylvilagus_aquaticus,Lagomorpha,Leporidae,Sylvilagus,aquaticus,,Y,0,0,0,,,,
Sylvilagus_audubonii,Lagomorpha,Leporidae,Sylvilagus,audubonii,,Y,0,0,0,,,,
Sylvilagus_bachmani,Lagomorpha,Leporidae,Sylvilagus,bachmani,,Y,0,0,0,,,,
Sylvilagus_brasiliensis,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,,Y,0,0,0,,,,
Sylvilagus_cognatus,Lagomorpha,Leporidae,Sylvilagus,cognatus,,,,,,,,,
Sylvilagus_cunicularius,Lagomorpha,Leporidae,Sylvilagus,cunicularius,,Y,0,0,0,,,,
Sylvilagus_dicei,Lagomorpha,Leporidae,Sylvilagus,dicei,,,,,,,,,
Sylvilagus_floridanus,Lagomorpha,Leporidae,Sylvilagus,floridanus,,Y,0,1,1,,,,
Sylvilagus_graysoni,Lagomorpha,Leporidae,Sylvilagus,graysoni,,,,,,,,,
Sylvilagus_insonus,Lagomorpha,Leporidae,Sylvilagus,insonus,,,,,,,,,
Sylvilagus_mansuetus,Lagomorpha,Leporidae,Sylvilagus,mansuetus,,,,,,,,,
Sylvilagus_nuttallii,Lagomorpha,Leporidae,Sylvilagus,nuttallii,,Y,0,0,0,,,,
Sylvilagus_obscurus,Lagomorpha,Leporidae,Sylvilagus,obscurus,,,,,,,,,
Sylvilagus_palustris,Lagomorpha,Leporidae,Sylvilagus,palustris,,Y,0,0,0,,,,
Sylvilagus_robustus,Lagomorpha,Leporidae,Sylvilagus,robustus,,,,,,,,,
Sylvilagus_transitionalis,Lagomorpha,Leporidae,Sylvilagus,transitionalis,,Y,0,0,0,,,,
Sylvilagus_varynaensis,Lagomorpha,Leporidae,Sylvilagus,varynaensis,,,,,,,,,
