Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Mirza_zaza,Primates,Cheirogaleidae,Mirza,zaza,,,,,,,,,
Nasalis_larvatus,Primates,Cercopithecidae,Nasalis,larvatus,,Y,1,1,1,,,,
Nomascus_concolor,Primates,Hylobatidae,Nomascus,concolor,,Y,0,0,0,,,,
Nomascus_gabriellae,Primates,Hylobatidae,Nomascus,gabriellae,,Y,0,0,0,,,,
Nomascus_hainanus,Primates,Hylobatidae,Nomascus,hainanus,,Y,0,0,0,,,,
Nomascus_leucogenys,Primates,Hylobatidae,Nomascus,leucogenys,,Y,0,0,0,,,,
Nomascus_nasutus,Primates,Hylobatidae,Nomascus,nasutus,,,,,,,,,
Nomascus_siki,Primates,Hylobatidae,Nomascus,siki,,Y,0,0,0,,,,
Nycticebus_bengalensis,Primates,Lorisidae,Nycticebus,bengalensis,,,,,,,,,
Nycticebus_coucang,Primates,Lorisidae,Nycticebus,coucang,,Y,0,0,0,,,,
Nycticebus_javanicus,Primates,Lorisidae,Nycticebus,javanicus,,,,,,,,,
Nycticebus_menagensis,Primates,Lorisidae,Nycticebus,menagensis,,,,,,,,,
Nycticebus_pygmaeus,Primates,Lorisidae,Nycticebus,pygmaeus,,Y,0,0,0,,,,
Oreonax_flavicauda,Primates,Atelidae,Oreonax,flavicauda,,Y,0,0,0,,,,
Otolemur_crassicaudatus,Primates,Galagidae,Otolemur,crassicaudatus,,Y,0,0,0,,,,
Otolemur_garnettii,Primates,Galagidae,Otolemur,garnettii,,Y,0,0,0,,,,
Pachylemur_insignis,Primates,Lemuridae,Pachylemur,insignis,,,,,,,,,
Pachylemur_jullyi,Primates,Lemuridae,Pachylemur,jullyi,,,,,,,,,
Palaeopropithecus_ingens,Primates,Palaeopropithecidae,Palaeopropithecus,ingens,,,,,,,,,
Palaeopropithecus_maximus,Primates,Palaeopropithecidae,Palaeopropithecus,maximus,,,,,,,,,
Pan_paniscus,Primates,Hominidae,Pan,paniscus,,Y,1,1,1,,,,
Pan_troglodytes,Primates,Hominidae,Pan,troglodytes,,Y,1,1,1,,,,
Papio_anubis,Primates,Cercopithecidae,Papio,anubis,,Y,1,1,1,,,,
Papio_cynocephalus,Primates,Cercopithecidae,Papio,cynocephalus,,Y,1,1,1,,,,
Papio_hamadryas,Primates,Cercopithecidae,Papio,hamadryas,,Y,1,1,1,,,,
Papio_kindae,Primates,Cercopithecidae,Papio,kindae,,,,,,,,,
Papio_papio,Primates,Cercopithecidae,Papio,papio,,Y,0,1,1,,,,
Papio_ursinus,Primates,Cercopithecidae,Papio,ursinus,,Y,1,1,1,,,,
Perodicticus_edwardsi,Primates,Lorisidae,Perodicticus,edwardsi,,,,,,,,,
Perodicticus_ibeanus,Primates,Lorisidae,Perodicticus,ibeanus,,,,,,,,,
Perodicticus_potto,Primates,Lorisidae,Perodicticus,potto,,Y,0,0,0,,,,
Phaner_electromontis,Primates,Cheirogaleidae,Phaner,electromontis,,,,,,,,,
Phaner_furcifer,Primates,Cheirogaleidae,Phaner,furcifer,,Y,0,0,0,,,,
Phaner_pallescens,Primates,Cheirogaleidae,Phaner,pallescens,,,,,,,,,
Phaner_parienti,Primates,Cheirogaleidae,Phaner,parienti,,,,,,,,,
Piliocolobus_badius,Primates,Cercopithecidae,Piliocolobus,badius,,Y,0,0,1,,,,
Piliocolobus_bouvieri,Primates,Cercopithecidae,Piliocolobus,bouvieri,,,,,,,,,
Piliocolobus_epieni,Primates,Cercopithecidae,Piliocolobus,epieni,,,,,,,,,
Piliocolobus_gordonorum,Primates,Cercopithecidae,Piliocolobus,gordonorum,,,,,,,,,
Piliocolobus_kirkii,Primates,Cercopithecidae,Piliocolobus,kirkii,,,,,,,,,
Piliocolobus_oustaleti,Primates,Cercopithecidae,Piliocolobus,oustaleti,,,,,,,,,
Piliocolobus_pennantii,Primates,Cercopithecidae,Piliocolobus,pennantii,,,,,,,,,
Piliocolobus_preussi,Primates,Cercopithecidae,Piliocolobus,preussi,,,,,,,,,
Piliocolobus_rufomitratus,Primates,Cercopithecidae,Piliocolobus,rufomitratus,,Y,0,0,0,,,,
Piliocolobus_temminckii,Primates,Cercopithecidae,Piliocolobus,temminckii,,,,,,,,,
Piliocolobus_tephrosceles,Primates,Cercopithecidae,Piliocolobus,tephrosceles,,Y,0,0,0,,,,
Piliocolobus_tholloni,Primates,Cercopithecidae,Piliocolobus,tholloni,,,,,,,,,
Piliocolobus_waldronae,Primates,Cercopithecidae,Piliocolobus,waldronae,,,,,,,,,
Pithecia_aequatorialis,Primates,Pitheciidae,Pithecia,aequatorialis,,,,,,,,,
Pithecia_albicans,Primates,Pitheciidae,Pithecia,albicans,,Y,0,0,0,,,,
Pithecia_chrysocephala,Primates,Pitheciidae,Pithecia,chrysocephala,,,,,,,,,
Pithecia_milleri,Primates,Pitheciidae,Pithecia,milleri,,Y,0,0,0,,,,
Pithecia_pithecia,Primates,Pitheciidae,Pithecia,pithecia,,Y,0,0,0,,,,
Pithecia_vanzolinii,Primates,Pitheciidae,Pithecia,vanzolinii,,,,,,,,,
Pongo_abelii,Primates,Hominidae,Pongo,abelii,,Y,1,1,1,,,,
Pongo_pygmaeus,Primates,Hominidae,Pongo,pygmaeus,,Y,1,1,1,,,,
Presbytis_chrysomelas,Primates,Cercopithecidae,Presbytis,chrysomelas,,,,,,,,,
Presbytis_comata,Primates,Cercopithecidae,Presbytis,comata,,Y,0,0,0,,,,
Presbytis_femoralis,Primates,Cercopithecidae,Presbytis,femoralis,,,,,,,,,
Presbytis_frontata,Primates,Cercopithecidae,Presbytis,frontata,,,,,,,,,
Presbytis_hosei,Primates,Cercopithecidae,Presbytis,hosei,,Y,0,0,0,,,,
Presbytis_melalophos,Primates,Cercopithecidae,Presbytis,melalophos,,Y,0,0,0,,,,
Presbytis_natunae,Primates,Cercopithecidae,Presbytis,natunae,,,,,,,,,
Presbytis_potenziani,Primates,Cercopithecidae,Presbytis,potenziani,,Y,0,0,0,,,,
Presbytis_rubicunda,Primates,Cercopithecidae,Presbytis,rubicunda,,Y,0,0,0,,,,
Presbytis_siamensis,Primates,Cercopithecidae,Presbytis,siamensis,,,,,,,,,
Presbytis_thomasi,Primates,Cercopithecidae,Presbytis,thomasi,,Y,0,0,0,,,,
Procolobus_verus,Primates,Cercopithecidae,Procolobus,verus,,Y,0,0,0,,,,
Prolemur_simus,Primates,Lemuridae,Prolemur,simus,,,,,,,,,
Propithecus_candidus,Primates,Indriidae,Propithecus,candidus,,,,,,,,,
Propithecus_coquereli,Primates,Indriidae,Propithecus,coquereli,,,,,,,,,
Propithecus_coronatus,Primates,Indriidae,Propithecus,coronatus,,,,,,,,,
Propithecus_deckenii,Primates,Indriidae,Propithecus,deckenii,,,,,,,,,
Propithecus_diadema,Primates,Indriidae,Propithecus,diadema,,Y,0,0,0,,,,
Propithecus_edwardsi,Primates,Indriidae,Propithecus,edwardsi,,Y,0,0,0,,,,
Propithecus_perrieri,Primates,Indriidae,Propithecus,perrieri,,,,,,,,,
Propithecus_tattersalli,Primates,Indriidae,Propithecus,tattersalli,,Y,0,0,0,,,,
Propithecus_verreauxi,Primates,Indriidae,Propithecus,verreauxi,,Y,1,1,1,,,,
Protopithecus_brasiliensis,Primates,Atelidae,Protopithecus,brasiliensis,,,,,,,,,
Pygathrix_cinerea,Primates,Cercopithecidae,Pygathrix,cinerea,,,,,,,,,
Pygathrix_nemaeus,Primates,Cercopithecidae,Pygathrix,nemaeus,,Y,0,0,0,,,,
Pygathrix_nigripes,Primates,Cercopithecidae,Pygathrix,nigripes,,Y,0,0,0,,,,
Rhinopithecus_avunculus,Primates,Cercopithecidae,Rhinopithecus,avunculus,,,,,,,,,
Rhinopithecus_bieti,Primates,Cercopithecidae,Rhinopithecus,bieti,,Y,0,0,0,,,,
Rhinopithecus_brelichi,Primates,Cercopithecidae,Rhinopithecus,brelichi,,Y,0,0,0,,,,
Rhinopithecus_roxellana,Primates,Cercopithecidae,Rhinopithecus,roxellana,,Y,1,1,1,,,,
Rhinopithecus_strykeri,Primates,Cercopithecidae,Rhinopithecus,strykeri,,,,,,,,,
Rungwecebus_kipunji,Primates,Cercopithecidae,Rungwecebus,kipunji,,,,,,,,,
Saguinus_bicolor,Primates,Callitrichidae,Saguinus,bicolor,,,,,,,,,
Saguinus_fuscicollis,Primates,Callitrichidae,Saguinus,fuscicollis,,Y,1,1,1,,,,
Saguinus_geoffroyi,Primates,Callitrichidae,Saguinus,geoffroyi,,Y,1,1,1,,,,
Saguinus_imperator,Primates,Callitrichidae,Saguinus,imperator,,Y,0,0,0,,,,
Saguinus_inustus,Primates,Callitrichidae,Saguinus,inustus,,,,,,,,,
Saguinus_labiatus,Primates,Callitrichidae,Saguinus,labiatus,,Y,0,0,0,,,,
Saguinus_leucopus,Primates,Callitrichidae,Saguinus,leucopus,,Y,0,0,0,,,,
Saguinus_martinsi,Primates,Callitrichidae,Saguinus,martinsi,,,,,,,,,
Saguinus_melanoleucus,Primates,Callitrichidae,Saguinus,melanoleucus,,,,,,,,,
Saguinus_midas,Primates,Callitrichidae,Saguinus,midas,,Y,1,0,1,,,,
Saguinus_mystax,Primates,Callitrichidae,Saguinus,mystax,,Y,1,1,1,,,,
Saguinus_niger,Primates,Callitrichidae,Saguinus,niger,,,,,,,,,
Saguinus_nigricollis,Primates,Callitrichidae,Saguinus,nigricollis,,Y,0,0,0,,,,
Saguinus_oedipus,Primates,Callitrichidae,Saguinus,oedipus,,Y,1,1,1,,,,
Saguinus_tripartitus,Primates,Callitrichidae,Saguinus,tripartitus,,,,,,,,,
Saimiri_boliviensis,Primates,Cebidae,Saimiri,boliviensis,,Y,0,0,0,,,,
Saimiri_oerstedii,Primates,Cebidae,Saimiri,oerstedii,,Y,0,0,0,,,,
Saimiri_sciureus,Primates,Cebidae,Saimiri,sciureus,,Y,1,1,1,,,,
Saimiri_ustus,Primates,Cebidae,Saimiri,ustus,,,,,,,,,
Saimiri_vanzolinii,Primates,Cebidae,Saimiri,vanzolinii,,,,,,,,,
Sapajus_apella,Primates,Cebidae,Sapajus,apella,,Y,1,1,1,,,,
Sapajus_cay,Primates,Cebidae,Sapajus,cay,,,,,,,,,
Sapajus_flavius,Primates,Cebidae,Sapajus,flavius,,,,,,,,,
Sapajus_libidinosus,Primates,Cebidae,Sapajus,libidinosus,,Y,0,0,0,,,,
Sapajus_macrocephalus,Primates,Cebidae,Sapajus,macrocephalus,,,,,,,,,
Sapajus_nigritus,Primates,Cebidae,Sapajus,nigritus,,Y,0,0,0,,,,
Sapajus_robustus,Primates,Cebidae,Sapajus,robustus,,,,,,,,,
Sapajus_xanthosternos,Primates,Cebidae,Sapajus,xanthosternos,,,,,,,,,
Sciurocheirus_alleni,Primates,Galagidae,Sciurocheirus,alleni,,Y,0,0,0,,,,
Sciurocheirus_gabonensis,Primates,Galagidae,Sciurocheirus,gabonensis,,,,,,,,,
Semnopithecus_ajax,Primates,Cercopithecidae,Semnopithecus,ajax,,Y,0,0,0,,,,
Semnopithecus_dussumieri,Primates,Cercopithecidae,Semnopithecus,dussumieri,,,,,,,,,
Semnopithecus_entellus,Primates,Cercopithecidae,Semnopithecus,entellus,,Y,1,1,1,,,,
Semnopithecus_hector,Primates,Cercopithecidae,Semnopithecus,hector,,,,,,,,,
Semnopithecus_hypoleucos,Primates,Cercopithecidae,Semnopithecus,hypoleucos,,,,,,,,,
Semnopithecus_priam,Primates,Cercopithecidae,Semnopithecus,priam,,Y,0,0,0,,,,
Semnopithecus_schistaceus,Primates,Cercopithecidae,Semnopithecus,schistaceus,,,,,,,,,
Simias_concolor,Primates,Cercopithecidae,Simias,concolor,,Y,0,0,0,,,,
Symphalangus_syndactylus,Primates,Hylobatidae,Symphalangus,syndactylus,,Y,0,1,1,,,,
Tarsius_bancanus,Primates,Tarsiidae,Tarsius,bancanus,,Y,0,0,0,,,,
Tarsius_dentatus,Primates,Tarsiidae,Tarsius,dentatus,,Y,0,0,0,,,,
Tarsius_lariang,Primates,Tarsiidae,Tarsius,lariang,,,,,,,,,
Tarsius_pelengensis,Primates,Tarsiidae,Tarsius,pelengensis,,,,,,,,,
Tarsius_pumilus,Primates,Tarsiidae,Tarsius,pumilus,,Y,0,0,0,,,,
Tarsius_sangirensis,Primates,Tarsiidae,Tarsius,sangirensis,,,,,,,,,
Tarsius_syrichta,Primates,Tarsiidae,Tarsius,syrichta,,Y,0,0,0,,,,
Tarsius_tarsier,Primates,Tarsiidae,Tarsius,tarsier,,Y,0,0,0,,,,
Tarsius_tumpara,Primates,Tarsiidae,Tarsius,tumpara,,,,,,,,,
Tarsius_wallacei,Primates,Tarsiidae,Tarsius,wallacei,,,,,,,,,
Theropithecus_gelada,Primates,Cercopithecidae,Theropithecus,gelada,,Y,1,1,1,,,,
Trachypithecus_auratus,Primates,Cercopithecidae,Trachypithecus,auratus,,Y,0,0,0,,,,
Trachypithecus_barbei,Primates,Cercopithecidae,Trachypithecus,barbei,,,,,,,,,
Trachypithecus_cristatus,Primates,Cercopithecidae,Trachypithecus,cristatus,,Y,0,0,0,,,,
Trachypithecus_delacouri,Primates,Cercopithecidae,Trachypithecus,delacouri,,Y,0,0,0,,,,
Trachypithecus_francoisi,Primates,Cercopithecidae,Trachypithecus,francoisi,,Y,1,0,1,,,,
Trachypithecus_geei,Primates,Cercopithecidae,Trachypithecus,geei,,Y,0,0,0,,,,
Trachypithecus_germaini,Primates,Cercopithecidae,Trachypithecus,germaini,,,,,,,,,
Trachypithecus_hatinhensis,Primates,Cercopithecidae,Trachypithecus,hatinhensis,,,,,,,,,
Trachypithecus_johnii,Primates,Cercopithecidae,Trachypithecus,johnii,,Y,1,1,1,,,,
Trachypithecus_laotum,Primates,Cercopithecidae,Trachypithecus,laotum,,,,,,,,,
Trachypithecus_obscurus,Primates,Cercopithecidae,Trachypithecus,obscurus,,Y,0,0,0,,,,
Trachypithecus_phayrei,Primates,Cercopithecidae,Trachypithecus,phayrei,,Y,0,0,0,,,,
Trachypithecus_pileatus,Primates,Cercopithecidae,Trachypithecus,pileatus,,Y,0,0,0,,,,
Trachypithecus_poliocephalus,Primates,Cercopithecidae,Trachypithecus,poliocephalus,,Y,0,0,0,,,,
Trachypithecus_shortridgei,Primates,Cercopithecidae,Trachypithecus,shortridgei,,Y,0,0,0,,,,
Trachypithecus_vetulus,Primates,Cercopithecidae,Trachypithecus,vetulus,,Y,0,0,0,,,,
Varecia_rubra,Primates,Lemuridae,Varecia,rubra,,Y,1,0,1,,,,
Varecia_variegata,Primates,Lemuridae,Varecia,variegata,,Y,1,1,1,,,,
Xenothrix_mcgregori,Primates,Pitheciidae,Xenothrix,mcgregori,,,,,,,,,
