Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Isolobodon_montanus,Rodentia,Echimyidae,Isolobodon,montanus,,,,,,,,,
Isolobodon_portoricensis,Rodentia,Echimyidae,Isolobodon,portoricensis,,,,,,,,,
Isothrix_barbarabrownae,Rodentia,Echimyidae,Isothrix,barbarabrownae,,,,,,,,,
Isothrix_bistriata,Rodentia,Echimyidae,Isothrix,bistriata,,,,,,,,,
Isothrix_negrensis,Rodentia,Echimyidae,Isothrix,negrensis,,,,,,,,,
Isothrix_orinoci,Rodentia,Echimyidae,Isothrix,orinoci,,,,,,,,,
Isothrix_pagurus,Rodentia,Echimyidae,Isothrix,pagurus,,,,,,,,,
Isothrix_sinnamariensis,Rodentia,Echimyidae,Isothrix,sinnamariensis,,,,,,,,,
Kannabateomys_amblyonyx,Rodentia,Echimyidae,Kannabateomys,amblyonyx,,,,,,,,,
Lonchothrix_emiliae,Rodentia,Echimyidae,Lonchothrix,emiliae,,,,,,,,,
Makalata_didelphoides,Rodentia,Echimyidae,Makalata,didelphoides,,Y,0,0,0,,,,
Makalata_macrura,Rodentia,Echimyidae,Makalata,macrura,,,,,,,,,
Makalata_obscura,Rodentia,Echimyidae,Makalata,obscura,,,,,,,,,
Mesocapromys_angelcabrerai,Rodentia,Echimyidae,Mesocapromys,angelcabrerai,,,,,,,,,
Mesocapromys_auritus,Rodentia,Echimyidae,Mesocapromys,auritus,,,,,,,,,
Mesocapromys_nanus,Rodentia,Echimyidae,Mesocapromys,nanus,,,,,,,,,
Mesocapromys_sanfelipensis,Rodentia,Echimyidae,Mesocapromys,sanfelipensis,,,,,,,,,
Mesomys_hispidus,Rodentia,Echimyidae,Mesomys,hispidus,,,,,,,,,
Mesomys_leniceps,Rodentia,Echimyidae,Mesomys,leniceps,,,,,,,,,
Mesomys_occultus,Rodentia,Echimyidae,Mesomys,occultus,,,,,,,,,
Mesomys_stimulax,Rodentia,Echimyidae,Mesomys,stimulax,,,,,,,,,
Myocastor_coypus,Rodentia,Echimyidae,Myocastor,coypus,,Y,0,0,0,,,,
Mysateles_melanurus,Rodentia,Echimyidae,Mysateles,melanurus,,,,,,,,,
Mysateles_prehensilis,Rodentia,Echimyidae,Mysateles,prehensilis,,,,,,,,,
Olallamys_albicauda,Rodentia,Echimyidae,Olallamys,albicauda,,,,,,,,,
Olallamys_edax,Rodentia,Echimyidae,Olallamys,edax,,,,,,,,,
Pattonomys_carrikeri,Rodentia,Echimyidae,Pattonomys,carrikeri,,,,,,,,,
Pattonomys_flavidus,Rodentia,Echimyidae,Pattonomys,flavidus,,,,,,,,,
Pattonomys_occasius,Rodentia,Echimyidae,Pattonomys,occasius,,,,,,,,,
Pattonomys_punctatus,Rodentia,Echimyidae,Pattonomys,punctatus,,,,,,,,,
Pattonomys_semivillosus,Rodentia,Echimyidae,Pattonomys,semivillosus,,Y,0,0,0,,,,
Phyllomys_blainvillii,Rodentia,Echimyidae,Phyllomys,blainvillii,,,,,,,,,
Phyllomys_brasiliensis,Rodentia,Echimyidae,Phyllomys,brasiliensis,,,,,,,,,
Phyllomys_dasythrix,Rodentia,Echimyidae,Phyllomys,dasythrix,,,,,,,,,
Phyllomys_kerri,Rodentia,Echimyidae,Phyllomys,kerri,,,,,,,,,
Phyllomys_lamarum,Rodentia,Echimyidae,Phyllomys,lamarum,,,,,,,,,
Phyllomys_lundi,Rodentia,Echimyidae,Phyllomys,lundi,,,,,,,,,
Phyllomys_mantiqueirensis,Rodentia,Echimyidae,Phyllomys,mantiqueirensis,,,,,,,,,
Phyllomys_medius,Rodentia,Echimyidae,Phyllomys,medius,,,,,,,,,
Phyllomys_nigrispinus,Rodentia,Echimyidae,Phyllomys,nigrispinus,,,,,,,,,
Phyllomys_pattoni,Rodentia,Echimyidae,Phyllomys,pattoni,,,,,,,,,
Phyllomys_sulinus,Rodentia,Echimyidae,Phyllomys,sulinus,,,,,,,,,
Phyllomys_thomasi,Rodentia,Echimyidae,Phyllomys,thomasi,,,,,,,,,
Phyllomys_unicolor,Rodentia,Echimyidae,Phyllomys,unicolor,,,,,,,,,
Plagiodontia_aedium,Rodentia,Echimyidae,Plagiodontia,aedium,,,,,,,,,
Plagiodontia_ipnaeum,Rodentia,Echimyidae,Plagiodontia,ipnaeum,,,,,,,,,
Plagiodontia_spelaeum,Rodentia,Echimyidae,Plagiodontia,spelaeum,,,,,,,,,
Proechimys_brevicauda,Rodentia,Echimyidae,Proechimys,brevicauda,,,,,,,,,
Proechimys_canicollis,Rodentia,Echimyidae,Proechimys,canicollis,,,,,,,,,
Proechimys_chrysaeolus,Rodentia,Echimyidae,Proechimys,chrysaeolus,,,,,,,,,
Proechimys_cuvieri,Rodentia,Echimyidae,Proechimys,cuvieri,,,,,,,,,
Proechimys_decumanus,Rodentia,Echimyidae,Proechimys,decumanus,,,,,,,,,
Proechimys_echinothrix,Rodentia,Echimyidae,Proechimys,echinothrix,,,,,,,,,
Proechimys_gardneri,Rodentia,Echimyidae,Proechimys,gardneri,,,,,,,,,
Proechimys_goeldii,Rodentia,Echimyidae,Proechimys,goeldii,,,,,,,,,
Proechimys_guairae,Rodentia,Echimyidae,Proechimys,guairae,,Y,0,0,0,,,,
Proechimys_guyannensis,Rodentia,Echimyidae,Proechimys,guyannensis,,Y,0,0,0,,,,
Proechimys_hoplomyoides,Rodentia,Echimyidae,Proechimys,hoplomyoides,,,,,,,,,
Proechimys_kulinae,Rodentia,Echimyidae,Proechimys,kulinae,,,,,,,,,
Proechimys_longicaudatus,Rodentia,Echimyidae,Proechimys,longicaudatus,,Y,0,0,0,,,,
Proechimys_mincae,Rodentia,Echimyidae,Proechimys,mincae,,,,,,,,,
Proechimys_oconnelli,Rodentia,Echimyidae,Proechimys,oconnelli,,,,,,,,,
Proechimys_pattoni,Rodentia,Echimyidae,Proechimys,pattoni,,,,,,,,,
Proechimys_quadruplicatus,Rodentia,Echimyidae,Proechimys,quadruplicatus,,,,,,,,,
Proechimys_roberti,Rodentia,Echimyidae,Proechimys,roberti,,,,,,,,,
Proechimys_semispinosus,Rodentia,Echimyidae,Proechimys,semispinosus,,Y,0,0,0,,,,
Proechimys_simonsi,Rodentia,Echimyidae,Proechimys,simonsi,,Y,0,0,0,,,,
Proechimys_steerei,Rodentia,Echimyidae,Proechimys,steerei,,,,,,,,,
Proechimys_trinitatis,Rodentia,Echimyidae,Proechimys,trinitatis,,,,,,,,,
Quemisia_gravis,Rodentia,Echimyidae,Quemisia,gravis,,,,,,,,,
Rhizoplagiodontia_lemkei,Rodentia,Echimyidae,Rhizoplagiodontia,lemkei,,,,,,,,,
Santamartamys_rufodorsalis,Rodentia,Echimyidae,Santamartamys,rufodorsalis,,,,,,,,,
Thrichomys_apereoides,Rodentia,Echimyidae,Thrichomys,apereoides,,Y,0,0,0,,,,
Thrichomys_inermis,Rodentia,Echimyidae,Thrichomys,inermis,,,,,,,,,
Thrichomys_laurentius,Rodentia,Echimyidae,Thrichomys,laurentius,,,,,,,,,
Thrichomys_pachyurus,Rodentia,Echimyidae,Thrichomys,pachyurus,,,,,,,,,
Toromys_grandis,Rodentia,Echimyidae,Toromys,grandis,,,,,,,,,
Toromys_rhipidurus,Rodentia,Echimyidae,Toromys,rhipidurus,,,,,,,,,
Trinomys_albispinus,Rodentia,Echimyidae,Trinomys,albispinus,,,,,,,,,
Trinomys_dimidiatus,Rodentia,Echimyidae,Trinomys,dimidiatus,,,,,,,,,
Trinomys_eliasi,Rodentia,Echimyidae,Trinomys,eliasi,,,,,,,,,
Trinomys_gratiosus,Rodentia,Echimyidae,Trinomys,gratiosus,,,,,,,,,
Trinomys_iheringi,Rodentia,Echimyidae,Trinomys,iheringi,,Y,0,0,0,,,,
Trinomys_mirapitanga,Rodentia,Echimyidae,Trinomys,mirapitanga,,,,,,,,,
Trinomys_moojeni,Rodentia,Echimyidae,Trinomys,moojeni,,,,,,,,,
