(Intercept),NAC1
-441.262798623637,76.3671928985132
-410.2346355847,34.738692974759
-13.130344652207,25.4298307789068
0.994235395926808,66.2558902053861
-212.635725583445,42.2490725643147
-160.522948111146,72.1604427477578
-508.281460378143,56.8794974919583
-20.405781865571,65.7886416782858
-135.335009731731,48.485031582095
203.877799543028,89.5845371489995
173.015903898893,63.3600722571136
-69.8963311325715,63.2883742682607
-405.721114772197,64.1224018294961
-147.019787634737,20.0416812944022
-204.048792206813,55.5524609908171
-281.255617180257,68.5467547508015
-201.115369866893,53.2465908422164
-269.676122905585,52.7989781786819
-577.49092359365,95.1618764739396
16.4483422530757,0.691036094700394
-122.311117809542,67.5787383363349
-102.440831171916,15.6491381842061
-112.351863389369,18.5490390166686
-143.926212581049,69.566911240443
-356.014163523375,3.24722085026588
-269.699540081157,17.3895107971875
-295.257145108721,1.19925761987543
-123.461822046356,54.4708792496167
-52.3587408123713,28.6888831993347
-280.284599943057,31.8709056925873
-471.032867587637,57.534984894708
-216.091466720085,176.549725259241
-288.549854709243,43.6719660956442
-184.908093348531,70.8701026141789
-132.376285621001,120.064381304936
-297.553305227979,96.6779673386773
-93.1579250343639,76.4161282278365
-137.555999326869,190.720840754937
-22.8636730078288,50.1915048994852
-431.891047940677,51.2248355386646
-134.706955375763,37.5905462621595
-346.929869670974,121.467248744564
-86.2043716671578,67.5086113420548
-510.179921228897,44.5026302703918
-322.355874705041,22.7947639275808
-249.075540085425,1.07477798934269
-82.2206836386904,24.3526557132773
-76.1170168509307,51.3212041395345
-96.6992556115729,50.3257425233169
-130.140417331364,69.1626265328596
-127.600192068174,79.9479021392217
85.3890348155401,52.1682729651875
-213.478713482735,44.5289339321462
-285.632017073749,39.2431530986578
-259.920179637535,102.404607230899
-151.365721168208,34.687494848331
-28.9095112498762,33.6763020472572
94.1562488580748,46.6896224443772
-105.231095211748,32.7755557915953
-100.822055881908,29.4117657360985
3.31094809193382,18.0882614725051
-86.6401630274777,16.5065357458952
-19.5311830257706,28.0395371619088
50.8698295707472,40.2632065309481
-15.1819588411963,9.40727293124655
-32.6000649091002,9.81692627489247
-35.4465025429381,33.1606694277798
-18.6649888958054,23.4557474055764
2.54019180361865,23.1493215876108
-154.226287557503,15.3111080269737
55.0701092553354,16.0520754996833
37.7117444817995,10.3504808283087
50.2651369852247,36.6862887040334
-122.927421745364,-6.73546702563181
-187.483455992486,8.85373214598076
-130.53280832064,42.6152113657154
-20.4119751303078,17.2388870484137
-168.169374169782,30.5444355187155
-120.646710987407,26.7600685710859
-320.726282211184,120.833337033633
-284.288468702094,27.2342413706501
32.9022393304112,24.7445986168459
-308.572570726905,41.6480793914816
-130.595486179888,11.5009076328788
-177.483625046028,66.6056437456791
-97.5482337950962,0.886776050001913
-104.474606857955,41.9642108754924
-69.949228863763,27.4015915413474
-125.222219672141,41.7848408725404
-19.9162338904134,24.8317675651124
38.4097097400227,24.4267366569475
-69.585118092029,46.8268849449159
-16.9073005325336,-6.05839638164616
-11.6233196730027,-3.82955179875717
-250.731862757195,4.46524002498154
6.98793885037867,91.4069970146138
-250.18723405755,82.7377508492573
-52.5122550071392,52.8116889254306
-129.522883456776,111.796357780797
-188.570085750645,26.0792849278878
-283.093233477892,69.819343666195
-167.583199728833,88.25644084753
-204.991936691206,140.80297974791
-889.136926940409,78.8856160029536
-194.422998543318,79.5345340751446
-421.614265238477,84.5366977560916
-508.648522249146,10.415873567661
-98.2847887511671,85.211293186374
-52.4209759038786,21.436115070177
-256.65210359107,103.16024551239
-138.49824419825,21.6186914289428
-374.357985078459,14.0648562581046
-247.806527820416,103.928340672966
-118.381461331519,33.488356986807
-486.018169353571,32.0827208394621
-338.413400493824,18.249740101106
-85.3598054041795,66.1207539165043
-9.67406962293899,51.5474303929004
-106.17430353752,21.7974256284433
-113.048134739358,25.2454022911734
-58.4490042701509,25.8383464994986
-188.812243395911,14.8691800712259
-48.1582790382672,8.9189490210847
-37.8083763761097,17.1171044515431
-47.1956722630275,37.6078310641424
23.5698282680823,48.2278408330021
-50.8870458425881,49.6918484351663
-123.719730704644,0.522471752781712
-120.594207314338,12.7174206006116
-205.843858167987,25.7091200990544
-351.85009844345,11.6257066913531
-285.352902378443,39.493968251949
-8.35453275925829,57.1483671711176
-259.040639126615,13.5060979531518
-128.719171087716,35.2359639097704
-173.708592071656,27.2867491993093
-251.981145165631,131.944909825335
-204.583624694507,29.5343963196615
-284.605488105433,86.0280065416009
-466.914783733129,114.774709203295
-45.2621372647991,63.2276591596892
-189.090092251296,28.4254917581857
-158.245999451407,68.0825083579111
-163.763343471292,46.9130135253827
-429.731311551534,4.23398501134216
-49.4700069772225,64.3315204688843
-188.193153799541,38.8973197756568
-242.108959828984,76.2128026836726
-82.9983024151916,17.4373108218715
-46.6534955506359,34.1857936451561
-12.5080236458234,71.0642239676527
