(Intercept),NAC1
-662.978863642551,48.2977321504004
-105.790127640881,60.5751915497676
-81.2275667689682,18.0924452929521
-343.907106735307,40.7080979768871
-42.9746122640208,19.8924437771057
-46.2010980588457,55.4276958236878
-103.912969172045,-0.813840240647551
-173.855766635679,60.9897724277216
-75.3976304675016,48.951909918098
113.29855784071,38.6691070096567
-436.798789590364,75.7582961970402
-196.298604710697,67.5946229161927
-271.028660214597,115.955125889544
88.3118480395351,8.29967283360838
-218.362573217142,58.0425215620417
-357.653445441916,56.7458375616843
-501.587738501548,64.2427290802225
4.67014410611409,88.7528269941322
-129.621149798186,86.5091293237783
-320.335470402752,85.5713209439418
-234.400983968721,129.5808361776
-450.216438706913,-27.1952255734504
-265.561116816327,93.8696129344171
-4.93702267413028,51.1053654769057
-287.053530432291,32.3032271933116
-230.309686857421,44.5047546425158
-170.641211879568,34.3087308194081
-273.657477410132,52.9279037303022
-37.3141443065542,4.15789333370049
-80.9520375190987,68.0396057365897
-191.151220624277,41.6688473840477
14.5105196704317,48.0842823055573
-126.037442017856,43.9491465118772
-144.452459874221,68.3153156749468
-181.162398496903,34.4688552454463
-314.32683210574,23.5761430700077
-78.6368560446499,22.4438088373572
-47.4790741535689,-13.2914736537823
-239.474036921274,44.2297948089845
-290.601866362133,33.069829018903
-270.488078854076,39.1393698708271
-440.266042767777,93.4106528272569
-294.670699229086,64.4659263368667
-259.851976231381,66.3783272051587
-17.1128540269201,71.1606760025024
-329.165445909945,102.23377453108
-152.111356432841,-34.500132672023
-61.069784997635,76.4399232594296
-150.382187813395,110.120360084635
-149.846568640394,50.7630079126102
-310.889670753633,20.8501485685701
-177.528045841565,39.7553200214606
-191.498586892645,68.3101298382171
-9.66404653526843,68.4408018253744
-59.8329297031887,64.8391484196545
-242.768542339647,98.1302342075505
158.291624551829,40.2286342084699
-235.37389813218,68.8535074933607
-64.8618749377783,59.4873429407307
-270.340701587207,114.375194703307
-315.862276923202,39.6189986233076
-557.599961184846,65.3426887819951
-364.9923091651,57.7381748964326
-457.419010935817,74.1283860820404
-148.526193650807,63.5573541373888
-188.208115207322,54.4138176608103
-66.7494982617063,40.956716900022
-108.79411078452,-21.7573733527679
-36.7220768403495,24.5843653950578
-38.0548067922355,43.3289394178539
-195.947449945612,38.455929942993
-189.520843529273,24.8144502366777
23.3146468605264,48.830926554132
-106.845888199539,44.9365895775227
20.2360605726135,31.2575053850378
39.7432926576512,36.6728427538437
-70.2484582891993,36.228080975292
-180.236188547438,-2.80282918398598
-135.924897371529,27.9560985930075
-71.897899940057,15.7726044442097
37.04008752761,47.3503227597685
163.014175321383,70.5157507798358
-200.348893215996,60.551690033928
-282.209926528871,66.1434399345671
-165.884527666552,93.7750473907308
-172.686155549074,19.448244628562
7.65040848194622,58.3130984262534
-95.3301545758295,61.0164836221229
-132.458232732373,16.6504603961075
45.431491923935,47.2134685538913
-125.212377049895,90.8574211229061
123.665339959211,35.7109718959637
-73.4229015911696,54.4056098387882
-72.7044257444068,107.180437318384
-409.782428899678,11.1692971341254
-209.8834658622,87.9024857592522
-292.087974383525,22.7271563999529
-342.1580931485,37.8645301589931
-98.2218776095833,-4.22636578694801
-218.474476202449,86.8142762814787
-265.912056779955,86.4406163821841
-229.276030242036,114.976077825966
-29.0604720729898,46.1962566757284
-374.730314166896,24.0079290570502
656.832158055244,35.4914649426064
-23.4463843022822,13.0464702297586
-230.757255875069,39.5477803460599
-216.754380384227,-50.9589627449313
-213.081408438942,32.861990255944
-197.562935648719,103.240312248672
-38.3410315925721,2.39389285467405
-65.4784121397515,24.550854979374
-324.343603703892,49.6912908295999
-243.564409578103,31.8958087010251
-166.862991461821,114.098903300241
-475.894682410313,3.627026015718
-522.85958749061,79.0940221132696
-321.274205828202,19.5883475458832
-556.904124430264,34.0323282061945
-676.433883411486,67.6580419551319
-505.060200292617,73.4699531418883
-77.2622293261229,49.9832888949791
-554.379978347031,66.1399031066612
15.3868041652022,53.8997316721943
-345.752024595597,61.7403015018208
-412.568917810502,127.91427469036
-45.6379566174146,60.9711297046961
-350.789190269948,-7.81132812128635
-278.688216149458,83.2173159341528
-401.663288929609,115.793678918435
154.040967846246,48.6610162172874
-23.84122387151,99.2656137020676
-114.200825656859,65.5658634202391
194.404968098934,60.4359745334368
-424.242618562086,-8.95118896354688
96.9683693630068,99.5575009587192
-453.641960013236,123.788185396821
78.1919656440732,15.4523593944614
-163.330794565522,30.5379141813173
-214.854032039904,59.1752035655081
-443.995565933823,38.64327374204
-413.591026231647,83.2563443529907
-501.088012176789,59.6713990398275
