(Intercept),MGSHAR,MGSHBG,MGSMBG,MGSMMG,MGSMOP,MGSSO,MGSSSG,MGSVGS
96.5683167049792,-100.607664249532,69.830928525862,152.848576967837,14.4088446071546,-344.805144929982,-121.026794898513,24.4444316313129,128.905031039234
-347.878800549166,60.2993318782756,303.273651346542,345.115520314037,261.94516422017,158.531769667788,-6.27517090699985,307.439854874363,439.208698290335
-208.533526540414,-121.522049636143,119.499458071441,175.581017157761,26.1681035662332,-287.552000249463,-73.1284435724592,23.8778677308364,199.543754185637
-73.3950644557335,-169.218985449203,110.751497557212,92.7231842948822,-5.9699083091291,-300.842220074112,-141.571460428939,74.5910471261195,160.948321583564
-72.0167267420074,-157.840752110147,-75.6578990889684,-70.8828164407314,-24.2338844132464,-288.572439492913,-215.205974785171,-101.210697656337,170.326013354686
46.2050813902897,-198.722510626014,-221.307985634645,-80.159057243196,-133.321741631647,-441.964918768514,-279.548064513936,-114.567448516435,55.984798019068
-246.569819932352,117.850701857704,291.844925548066,260.81178799802,210.064311303926,-88.8614536229979,36.4151583806447,273.538631477233,353.457386705748
-235.61873773448,-219.576475234251,-157.899879304838,-91.6832351602061,-154.410173018949,-375.858072541107,-272.808045710655,-114.749757454254,128.283592734428
-101.094272382252,72.5760548392718,236.418327762533,120.78811229853,5.17092205961853,-182.936903968395,-117.489049711781,-11.1914868007079,263.108371968614
-222.765054513977,-224.107304076184,122.666371873551,-7.53082181909122,-96.180702447673,-402.579192800542,-257.972679726692,73.949735228729,323.419548503909
-291.927608805265,-143.000351859017,-23.4976436082507,-62.4407274549303,-77.1117325054656,-416.363761219112,-123.183473147685,86.0763346988533,107.195406271899
-7.99851396911254,-52.2741428537774,145.028874222757,38.6697731034656,87.461137866936,-284.302329885654,-102.06721517726,80.4724339723725,274.901770811979
-571.245168664696,45.9176765768498,132.310586445739,179.62593756637,119.084277057744,-37.9055831011865,-6.40012376607774,220.190961732751,479.909769529608
-529.369562962704,-22.221361495649,406.163999568416,218.635485098377,253.881346279988,-212.536277883322,70.7886639122662,184.645735687373,303.507386847137
-211.544975165467,20.4755639266077,218.216837418353,199.243069735239,131.920874568284,-411.483057487043,-57.7780460171634,188.549047871973,522.664560410405
-188.310491190845,-111.537555696297,3.02396873327962,110.798926490505,23.8796817598832,-269.245523949146,-56.000434894846,59.6710415550042,357.213999635587
-67.9766660076566,-7.37553219150868,138.539707166172,209.15761220592,75.2096372494416,-185.982293670852,14.896357457561,143.24818648849,134.058487969633
274.274509977404,-104.977556570666,1.97174711689513,39.086770053058,-10.7349494981172,-265.301814637583,-116.083015056574,-37.3850019876409,266.94431460803
135.650254577118,-228.486832421106,27.1446556198771,-26.3063849993632,-136.695724921359,-433.5408404642,-222.932058093797,-139.233880318119,38.0967066875901
10.5897141120076,-26.6030138078931,189.459084880044,68.6309334148536,21.9013945525512,-365.560401359005,-122.258323491827,284.69813874815,55.9927016150032
-283.102112278251,-7.10732715818449,195.749679946515,214.034150736024,54.7263283960783,-152.1169097319,-13.0325939516915,182.250603841057,383.262184287305
-128.816264409174,81.3793597387266,338.105690709184,245.394925234315,245.293838478465,37.1107294637332,46.0662129519842,278.513006638197,382.140632409311
-155.560080030769,-106.685007603199,151.339087777327,311.410019220493,43.2295469749806,-134.39134570738,-3.14890905452194,149.634889512061,195.200450856122
151.594318487972,-205.401082153443,215.364493367,311.173266476566,92.5221956637106,-336.96079863478,-27.7813465981453,150.487666730922,319.011378032519
93.5698144907365,-374.816303569794,174.065432115543,22.4318014589007,-37.8281105047627,-549.085863771674,-180.355469141051,51.2385931906319,381.061018730266
-43.0851098842977,-6.36009170547186,147.139615814231,131.796040019326,83.7145944040094,-169.730689195645,22.5402698592879,167.765075625841,59.1420512423647
-114.304722180736,-182.803822699418,13.9882554739888,37.2714640990598,-28.8679518803547,-508.251139026499,-167.650839853806,5.56008796105743,201.072119614997
-44.0992253012519,-146.73417006911,-16.2561149377834,94.6606017084123,-81.6184995957756,-509.020099884307,-148.029061082198,146.221128438716,212.803746163583
111.942960354558,-136.348719944435,-23.1556982673501,117.752893470308,18.4175375038903,-373.516416580285,-137.388501449546,-53.4353667989417,36.4965468976006
-246.566145625897,-49.0774852884933,46.4939596768236,154.698975057519,98.7167530077131,-434.897763051966,-92.8527693565266,244.444714793877,268.95416358416
-49.40664018807,-123.072035582387,34.6738056591712,127.539453455378,-64.792035962746,-499.283077619562,-298.122506692409,83.3060519614482,127.702445162162
-71.6162422363632,48.4880609904012,95.8215664224663,251.631724528779,163.182564332905,-296.779484506835,-67.8322604602727,106.2145120153,311.774184803697
-179.562997910194,-18.1909629735746,116.698977653643,316.245921372712,80.6776901163103,-262.427716925969,-48.6307280081019,242.027452284878,287.076916168755
-205.956819313666,-87.3867626366555,2.47911919293983,91.2617551014991,-19.2626992525184,-272.53232425874,-88.7623344244948,-16.1897187738505,238.765348763802
-504.147075802524,-77.9124895113637,168.742671989574,379.299956346229,86.5574797480731,-283.224693174969,-143.971409232065,95.3908664142509,298.245876627116
-158.287790777977,-214.281191316724,20.2550183223393,-52.5758757561562,-48.9635435944474,-356.240173922677,-102.150876300322,-105.87642138658,60.852819839758
47.028245137768,-43.4217434491147,88.1272287360043,91.6323466904214,45.2683605947968,-82.5632021417114,-38.8561201862676,79.7163457938077,-15.9657711863019
