Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
2280	-3284.284	-3290.156	5.871695	0.4174745	0.797785	0.0693165	0.132462	0.765633	1.46311	0.166038	1.83396	1.780619	0.30089	3.32347	0.417475	0.797785	0.01938638	0.0193864	0.0193864	0.488294	0.0006832115	0.118131	0.000165286	0.858457	0.00120114	0.241925	1.75807	1.470256	0.370956	2.69574	0.488294	0.000683212	0.00249554	0.00156023
2281	-3276.828	-3288.604	11.77615	0.4687261	0.00834155	0.0778262	0.00138501	0.859626	0.0152981	0.166038	1.83396	1.780619	0.30089	3.32347	0.468726	0.00834155	0.01328617	0.0132862	0.0132862	0.5481467	0.0006832115	0.140098	0.000174618	0.956196	0.0011918	0.255584	1.74442	1.423759	0.382774	2.61251	0.548147	0.000683212	0.00249554	0.00262378
2282	-3277.51	-3288.108	10.5978	0.4670694	0.0004242522	0.0775511	7.04419e-05	0.856588	0.000778062	0.166038	1.83396	1.780619	0.30089	3.32347	0.467069	0.000424252	0.01952247	0.0195225	0.0195225	0.5459249	0.01101185	0.154661	0.00311967	0.937188	0.018904	0.283302	1.7167	1.335562	0.406235	2.46163	0.545925	0.0110118	0.00142625	0.00262378
2283	-3277.879	-3288.731	10.85173	0.4563284	0.0002005479	0.0802294	3.52593e-05	0.832427	0.000365836	0.175815	1.82418	1.734241	0.310451	3.22112	0.456328	0.000200548	0.01926554	0.0192655	0.0192655	0.5403169	0.0129977	0.159895	0.0038464	0.920738	0.022149	0.295929	1.70407	1.297764	0.416725	2.39966	0.540317	0.0129977	0.00142625	0.00458564
2284	-3281.185	-3288.147	6.961817	0.4359834	0.01293659	0.0753512	0.00223584	0.796616	0.0236373	0.17283	1.82717	1.748145	0.307554	3.25147	0.435983	0.0129366	0.01926554	0.0192655	0.0192655	0.5461343	0.007085556	0.142559	0.00184957	0.949709	0.0123215	0.261033	1.73897	1.405803	0.387438	2.58106	0.546134	0.00708556	0.00195534	0.00458564
2285	-3275.209	-3289.74	14.53088	0.4359834	0.00846864	0.070496	0.00136933	0.801471	0.0155679	0.161694	1.83831	1.802023	0.296578	3.3718	0.435983	0.00846864	0.006242941	0.00624294	0.00624294	0.5536404	0.0006462489	0.144519	0.000168692	0.962762	0.00112381	0.261033	1.73897	1.405803	0.387438	2.58106	0.55364	0.000646249	0.00195534	0.00126035
2286	-3279.382	-3287.963	8.580893	0.3786873	0.00846864	0.0604492	0.00135183	0.696925	0.0155854	0.159628	1.84037	1.812389	0.294511	3.39545	0.378687	0.00846864	0.009716792	0.00971679	0.00971679	0.5397648	0.05304179	0.140897	0.0138457	0.938633	0.0922379	0.261033	1.73897	1.405803	0.387438	2.58106	0.539765	0.0530418	0.00195534	0.00347905
2287	-3284.204	-3289.805	5.600596	0.3886741	0.3206862	0.0613912	0.0506525	0.715957	0.59072	0.15795	1.84205	1.820898	0.292826	3.415	0.388674	0.320686	0.009950507	0.00995051	0.00995051	0.5035662	0.05304179	0.142264	0.014985	0.864868	0.0910986	0.282513	1.71749	1.337969	0.405576	2.46563	0.503566	0.0530418	0.00125163	0.00223413
2288	-3279.225	-3289.315	10.09003	0.3180731	0.3206862	0.0540352	0.0544791	0.582111	0.586893	0.169883	1.83012	1.762091	0.304674	3.2822	0.318073	0.320686	0.008378822	0.00837882	0.00837882	0.4394714	0.0005190298	0.137108	0.000161929	0.741834	0.00087613	0.311985	1.68802	1.251579	0.429911	2.32606	0.439471	0.00051903	0.00537286	0.00211254
2289	-3273.457	-3292.073	18.61624	0.2835757	0.0007779013	0.0598763	0.000164252	0.507275	0.00139155	0.211147	1.78885	1.583993	0.343562	2.91068	0.283576	0.000777901	0.005840775	0.00584078	0.00584078	0.4394714	0.0003825763	0.122092	0.000106286	0.756851	0.000658867	0.277816	1.72218	1.352421	0.401642	2.48978	0.439471	0.000382576	0.00189255	0.00155546
2290	-3275.546	-3288.551	13.00486	0.3062759	0.03291589	0.0313201	0.00336602	0.581232	0.0624658	0.102261	1.89774	2.165258	0.232133	4.30787	0.306276	0.0329159	0.008872064	0.00887206	0.00887206	0.4433192	0.0001775484	0.123161	4.93258e-05	0.763477	0.000305771	0.277816	1.72218	1.352421	0.401642	2.48978	0.443319	0.000177548	0.00410847	0.00155546
2291	-3280.96	-3290.374	9.414092	0.2907334	0.02530496	0.0578944	0.00503903	0.523572	0.0455709	0.199132	1.80087	1.632386	0.332529	3.00725	0.290733	0.025305	0.007239587	0.00723959	0.00723959	0.4433192	0.0264122	0.123161	0.00733774	0.763477	0.0454867	0.277816	1.72218	1.352421	0.401642	2.48978	0.443319	0.0264122	0.00302655	0.00363234
2292	-3285.784	-3288.845	3.06106	0.3265878	0.4448497	0.0295632	0.0402684	0.623612	0.849431	0.0905215	1.90948	2.260226	0.21773	4.59284	0.326588	0.44485	0.01043858	0.0104386	0.0104386	0.4582287	0.09865797	0.127303	0.0274088	0.789154	0.169907	0.277816	1.72218	1.352421	0.401642	2.48978	0.458229	0.098658	0.00302655	0.00363234
2293	-3281.309	-3286.748	5.438419	0.3731701	0.4448497	0.0328691	0.0391827	0.713471	0.850517	0.0880807	1.91192	2.281435	0.214638	4.65902	0.37317	0.44485	0.01043858	0.0104386	0.0104386	0.5010645	0.001363747	0.130027	0.000353896	0.872101	0.0023736	0.259502	1.7405	1.410815	0.38613	2.5898	0.501064	0.00136375	0.00823056	0.00363234
2294	-3285.37	-3285.204	-0.1657673	0.3731701	0.7678668	0.0328691	0.0676343	0.713471	1.4681	0.0880807	1.91192	2.281435	0.214638	4.65902	0.37317	0.767867	0.01575696	0.015757	0.015757	0.4758279	0.0992927	0.109882	0.0229295	0.841774	0.175656	0.230928	1.76907	1.509365	0.361298	2.7678	0.475828	0.0992927	0.00823056	0.000516889
2295	-3283.801	-3287.85	4.048865	0.320062	0.9240638	0.0237942	0.0686971	0.61633	1.77943	0.0743424	1.92566	2.412447	0.196485	5.08946	0.320062	0.924064	0.01010929	0.0101093	0.0101093	0.5067778	0.000868987	0.126646	0.000217163	0.88691	0.00152081	0.249904	1.7501	1.442831	0.377882	2.64633	0.506778	0.000868987	0.0116985	0.00377196
2296	-3280.479	-3288.83	8.3515	0.325048	0.9240638	0.0433306	0.123183	0.606765	1.72494	0.133305	1.86669	1.956503	0.267231	3.74208	0.325048	0.924064	0.01010929	0.0101093	0.0101093	0.5067778	0.0001814595	0.133408	4.77687e-05	0.880148	0.00031515	0.263247	1.73675	1.398596	0.389326	2.56854	0.506778	0.000181459	0.00674143	0.00233182
2297	-3283.134	-3290.052	6.917778	0.3632707	0.9240638	0.0484259	0.123183	0.678115	1.72494	0.133305	1.86669	1.956503	0.267231	3.74208	0.363271	0.924064	0.005054571	0.00505457	0.00505457	0.5011564	0.0008214883	0.140248	0.000229893	0.862065	0.00141308	0.279849	1.72015	1.346142	0.403347	2.47926	0.501156	0.000821488	0.011503	0.00233182
2298	-3282.741	-3289.843	7.101868	0.3413037	0.9240638	0.0204078	0.0552532	0.6622	1.79287	0.0597937	1.94021	2.579468	0.175551	5.69635	0.341304	0.924064	0.005005367	0.00500537	0.00500537	0.5011564	0.0008214883	0.115368	0.000189109	0.886945	0.00145387	0.230203	1.7698	1.512001	0.360657	2.77272	0.501156	0.000821488	0.00699202	0.00196145
2299	-3284.161	-3291.661	7.499422	0.3265711	0.9240638	0.023308	0.0659523	0.629834	1.78218	0.071372	1.92863	2.443816	0.192371	5.19829	0.326571	0.924064	0.004236938	0.00423694	0.00423694	0.4983242	0.002145314	0.114716	0.000493858	0.881933	0.00379677	0.230203	1.7698	1.512001	0.360657	2.77272	0.498324	0.00214531	0.00355058	0.00254648
2300	-3280.327	-3289.29	8.96294	0.2448344	0.3841547	0.0161801	0.0253873	0.473489	0.742922	0.066086	1.93391	2.502888	0.184857	5.40958	0.244834	0.384155	0.01151887	0.0115189	0.0115189	0.4143856	0.0001694457	0.102657	4.19772e-05	0.726115	0.000296914	0.247732	1.75227	1.45022	0.376003	2.65955	0.414386	0.000169446	0.00444866	0.00254648
2301	-3280.957	-3289.714	8.757472	0.2448344	0.3841547	0.0275333	0.0432007	0.462136	0.725109	0.112457	1.88754	2.090813	0.244087	4.09691	0.244834	0.384155	0.007218451	0.00721845	0.00721845	0.407798	0.001252142	0.111372	0.000341967	0.704224	0.00216232	0.273106	1.72689	1.367124	0.397679	2.51459	0.407798	0.00125214	0.00783391	0.000311974
2302	-3285.668	-3291.615	5.946953	0.2541487	0.3863237	0.0285807	0.0434447	0.479717	0.729203	0.112457	1.88754	2.090813	0.244087	4.09691	0.254149	0.386324	0.007290974	0.00729097	0.00729097	0.4312079	0.08133704	0.125705	0.0237112	0.736711	0.138963	0.291518	1.70848	1.310811	0.413074	2.42087	0.431208	0.081337	0.00201122	0.00146308
2303	-3277.232	-3291.393	14.16055	0.2541487	0.1081775	0.051527	0.0219323	0.45677	0.194423	0.202743	1.79726	1.617575	0.335868	2.97736	0.254149	0.108177	0.004150409	0.00415041	0.00415041	0.4274354	0.0002937914	0.125662	8.63718e-05	0.729209	0.000501211	0.29399	1.70601	1.303479	0.415122	2.40893	0.427435	0.000293791	0.00376893	0.00119535
2304	-3280.799	-3289.315	8.516112	0.2954801	0.03560601	0.0613782	0.00739621	0.529582	0.0638158	0.207724	1.79228	1.597529	0.34044	2.93738	0.29548	0.035606	0.008571263	0.00857126	0.00857126	0.4312968	0.04045105	0.13816	0.012958	0.724433	0.0679441	0.320337	1.67966	1.228317	0.436709	2.28985	0.431297	0.040451	0.00376893	0.00294564
2305	-3279.509	-3289.239	9.730081	0.2765342	0.05219981	0.0516679	0.00975306	0.5014	0.0946466	0.186841	1.81316	1.684657	0.32101	3.11517	0.276534	0.0521998	0.008571263	0.00857126	0.00857126	0.4312968	0.01264885	0.126973	0.00372379	0.735621	0.0215739	0.294397	1.7056	1.302276	0.415459	2.40698	0.431297	0.0126489	0.00376893	0.000784462
2306	-3284.908	-3292.288	7.380322	0.2747391	0.2505988	0.0805444	0.0734672	0.468934	0.42773	0.293167	1.70683	1.305916	0.41444	2.41289	0.274739	0.250599	0.006707125	0.00670713	0.00670713	0.4510534	0.001710115	0.141515	0.000536538	0.760591	0.00288369	0.313744	1.68626	1.246637	0.431346	2.31832	0.451053	0.00171012	0.00505041	0.0130932
2307	-3281.228	-3290.498	9.269947	0.2747391	0.2505988	0.0622451	0.0567758	0.487233	0.444422	0.226561	1.77344	1.525348	0.357424	2.79779	0.274739	0.250599	0.0053083	0.0053083	0.0053083	0.4249203	0.01226433	0.133316	0.00384786	0.716524	0.0206808	0.313744	1.68626	1.246637	0.431346	2.31832	0.42492	0.0122643	0.00505041	0.000441636
2308	-3284.061	-3290.086	6.024118	0.2747391	0.1754631	0.0622451	0.039753	0.487233	0.311173	0.226561	1.77344	1.525348	0.357424	2.79779	0.274739	0.175463	0.009621442	0.00962144	0.00962144	0.4249203	0.01226433	0.133316	0.00384786	0.716524	0.0206808	0.313744	1.68626	1.246637	0.431346	2.31832	0.42492	0.0122643	0.00353358	0.00977214
2309	-3282.88	-3291.152	8.271996	0.2771026	0.0263166	0.0679634	0.00645452	0.486242	0.0461787	0.245264	1.75474	1.458686	0.373862	2.67478	0.277103	0.0263166	0.008631808	0.00863181	0.00863181	0.4249203	0.1160014	0.14998	0.0409437	0.699861	0.191059	0.352959	1.64704	1.141888	0.462924	2.16018	0.42492	0.116001	0.00421565	0.00228869
2310	-3283.82	-3292.996	9.175615	0.2655352	0.03170877	0.0816577	0.00975112	0.449413	0.0536664	0.307521	1.69248	1.264219	0.426261	2.34598	0.265535	0.0317088	0.00648103	0.00648103	0.00648103	0.4001761	0.1160014	0.142859	0.0414115	0.657493	0.190591	0.356991	1.64301	1.13165	0.466132	2.14532	0.400176	0.116001	0.00421565	0.00228869
2311	-3278.607	-3293.703	15.09539	0.2278914	0.0003596441	0.0707806	0.000111702	0.385002	0.000607587	0.310589	1.68941	1.255515	0.428771	2.33225	0.227891	0.000359644	0.005143198	0.0051432	0.0051432	0.4336657	0.02478553	0.154815	0.00884822	0.712516	0.0407228	0.356991	1.64301	1.13165	0.466132	2.14532	0.433666	0.0247855	0.00619354	0.00228869
2312	-3277.85	-3293.488	15.63805	0.2476298	0.0002766954	0.0769111	8.59386e-05	0.418348	0.000467452	0.310589	1.68941	1.255515	0.428771	2.33225	0.24763	0.000276695	0.005143198	0.0051432	0.0051432	0.4168515	0.01746322	0.146293	0.00612869	0.68741	0.0287978	0.350948	1.64905	1.147027	0.461322	2.16768	0.416852	0.0174632	0.00619354	0.00228869
2313	-3274.945	-3293.095	18.14957	0.2973928	0.001807012	0.0658142	0.000399899	0.528971	0.00321412	0.221304	1.7787	1.544944	0.352731	2.83502	0.297393	0.00180701	0.005100803	0.0051008	0.0051008	0.414381	0.0002648945	0.143247	9.1571e-05	0.685515	0.000438218	0.345689	1.65431	1.160583	0.457124	2.18759	0.414381	0.000264895	0.00384133	0.00167879
2314	-3279.532	-3292.548	13.01663	0.2910828	0.001252621	0.0644178	0.00027721	0.517748	0.00222803	0.221304	1.7787	1.544944	0.352731	2.83502	0.291083	0.00125262	0.008650777	0.00865078	0.00865078	0.385347	0.0270341	0.13321	0.00934538	0.637484	0.0447228	0.345689	1.65431	1.160583	0.457124	2.18759	0.385347	0.0270341	0.0022604	0.00296826
2315	-3281.902	-3292.798	10.8965	0.2889987	0.004734295	0.0366907	0.000601056	0.541307	0.00886753	0.126958	1.87304	1.995185	0.260349	3.841	0.288999	0.00473429	0.003519948	0.00351995	0.00351995	0.4221674	0.0270341	0.120476	0.00771488	0.723858	0.0463533	0.285376	1.71462	1.329258	0.407966	2.45118	0.422167	0.0270341	0.0022604	0.00693033
2316	-3281.456	-3289.458	8.001889	0.3001485	0.0005384768	0.0114507	2.0543e-05	0.588846	0.00105641	0.0381501	1.96185	2.920811	0.139449	7.17109	0.300149	0.000538477	0.01238496	0.012385	0.012385	0.422788	0.005019382	0.117159	0.00139092	0.728417	0.00864784	0.27711	1.72289	1.354612	0.401049	2.49346	0.422788	0.00501938	0.00543661	0.0120377
2317	-3281.102	-3291.967	10.86514	0.2750128	0.0003685802	0.00929441	1.24566e-05	0.540731	0.000724704	0.0337963	1.9662	3.012284	0.131105	7.62746	0.275013	0.00036858	0.01253451	0.0125345	0.0125345	0.464429	0.005019382	0.128698	0.00139092	0.80016	0.00864784	0.27711	1.72289	1.354612	0.401049	2.49346	0.464429	0.00501938	0.00396958	0.00444633
2318	-3282.277	-3289.291	7.013479	0.2770468	0.02169026	0.00936315	0.00073305	0.544731	0.0426475	0.0337963	1.9662	3.012284	0.131105	7.62746	0.277047	0.0216903	0.0123072	0.0123072	0.0123072	0.4792682	0.00479873	0.111676	0.00111817	0.846861	0.00847929	0.233013	1.76699	1.501829	0.36314	2.75376	0.479268	0.00479873	0.00496122	0.00210721
2319	-3284.271	-3286.267	1.995719	0.3293354	0.01673368	0.0111303	0.000565536	0.647541	0.0329018	0.0337963	1.9662	3.012284	0.131105	7.62746	0.329335	0.0167337	0.01258011	0.0125801	0.0125801	0.48028	0.005068189	0.108721	0.00114729	0.851839	0.00898909	0.22637	1.77363	1.526051	0.357255	2.79912	0.48028	0.00506819	0.00608596	0.0175631
2320	-3283.355	-3287.429	4.074232	0.3043021	0.05925197	0.0086285	0.00168009	0.599976	0.116824	0.028355	1.97164	3.144465	0.119923	8.33872	0.304302	0.059252	0.016628	0.016628	0.016628	0.4531651	0.005068189	0.11711	0.00130976	0.78922	0.00882662	0.258428	1.74157	1.414349	0.385211	2.59598	0.453165	0.00506819	0.0048343	0.00385764
2321	-3280.703	-3289.133	8.430456	0.3281091	0.05925197	0.0397232	0.00717346	0.616495	0.11133	0.121067	1.87893	2.032733	0.253838	3.93951	0.328109	0.059252	0.01813281	0.0181328	0.0181328	0.4647526	0.0002153865	0.10843	5.02513e-05	0.821075	0.000380522	0.233308	1.76669	1.500769	0.363399	2.75179	0.464753	0.000215387	0.0048343	0.00385764
2322	-3276.827	-3289.028	12.20033	0.3345114	0.001542078	0.0200472	9.24162e-05	0.648976	0.00299174	0.0599297	1.94007	2.577732	0.175757	5.68968	0.334511	0.00154208	0.01514252	0.0151425	0.0151425	0.4366852	0.0001761512	0.12052	4.86156e-05	0.75285	0.000303687	0.275988	1.72401	1.358102	0.400106	2.49934	0.436685	0.000176151	0.00280382	0.00698618
2323	-3274.819	-3289.155	14.33636	0.3444838	0.001542078	0.0563998	0.000252473	0.632568	0.00283168	0.163723	1.83628	1.791963	0.298597	3.349	0.344484	0.00154208	0.0143615	0.0143615	0.0143615	0.4366852	0.0001054315	0.134609	3.24993e-05	0.738762	0.000178364	0.308251	1.69175	1.262142	0.426859	2.3427	0.436685	0.000105431	0.00307628	0.00698618
2324	-3276.023	-3292.409	16.38538	0.3104763	0.0004032661	0.0345877	4.49247e-05	0.586365	0.000761607	0.111402	1.8886	2.098211	0.242872	4.1174	0.310476	0.000403266	0.004955638	0.00495564	0.00495564	0.4532522	0.003236661	0.119208	0.000851258	0.787297	0.00562207	0.263005	1.737	1.399383	0.389119	2.56991	0.453252	0.00323666	0.000786435	0.00245473
2325	-3272.392	-3287.348	14.95595	0.3893001	0.000143236	0.0433689	1.59568e-05	0.735231	0.000270515	0.111402	1.8886	2.098211	0.242872	4.1174	0.3893	0.000143236	0.01845502	0.018455	0.018455	0.473295	0.0002540681	0.11952	6.41591e-05	0.82707	0.000443977	0.252527	1.74747	1.433978	0.380145	2.63058	0.473295	0.000254068	0.00371135	0.00178819
2326	-3281.776	-3289.176	7.399422	0.3893001	0.04284863	0.0433689	0.00477343	0.735231	0.0809238	0.111402	1.8886	2.098211	0.242872	4.1174	0.3893	0.0428486	0.01483873	0.0148387	0.0148387	0.5324282	0.0102395	0.136336	0.00262197	0.928521	0.017857	0.256064	1.74394	1.422166	0.383185	2.6097	0.532428	0.0102395	0.000802006	0.00178819
2327	-3279.343	-3287.457	8.113842	0.4430548	0.05907328	0.0493572	0.00658089	0.836752	0.111566	0.111402	1.8886	2.098211	0.242872	4.1174	0.443055	0.0590733	0.01638492	0.0163849	0.0163849	0.5235996	0.002326481	0.119845	0.000532501	0.927354	0.00412046	0.228887	1.77111	1.516802	0.359491	2.78171	0.5236	0.00232648	0.000802006	0.000823176
2328	-3276.776	-3291.019	14.24291	0.4430548	0.0002823037	0.0348696	2.22181e-05	0.85124	0.000542389	0.0787027	1.9213	2.368515	0.202394	4.94086	0.443055	0.000282304	0.01133186	0.0113319	0.0113319	0.5577737	0.0008223489	0.101851	0.000150163	1.0137	0.00149453	0.182603	1.8174	1.703395	0.316978	3.15479	0.557774	0.000822349	0.000802006	0.00390143
2329	-3286.033	-3292.544	6.510284	0.404727	0.4933813	0.0587444	0.0716122	0.75071	0.91515	0.145146	1.85485	1.888704	0.279735	3.57481	0.404727	0.493381	0.004596558	0.00459656	0.00459656	0.5577737	0.02252432	0.13162	0.00531516	0.983927	0.0397335	0.235974	1.76403	1.491225	0.365746	2.73414	0.557774	0.0225243	0.0011505	0.00431242
2330	-3282.174	-3287.584	5.410941	0.3764411	0.1528295	0.0331691	0.0134662	0.719713	0.292193	0.0881124	1.91189	2.281156	0.214678	4.65814	0.376441	0.15283	0.01319946	0.0131995	0.0131995	0.5114875	0.02252432	0.120698	0.00531516	0.902277	0.0397335	0.235974	1.76403	1.491225	0.365746	2.73414	0.511487	0.0225243	0.0011505	0.00164212
2331	-3278.349	-3288.415	10.06572	0.3764411	0.1528295	0.0510128	0.0207104	0.701869	0.284949	0.135513	1.86449	1.943448	0.269595	3.70927	0.376441	0.15283	0.007442467	0.00744247	0.00744247	0.5097399	0.0005817157	0.121464	0.000138615	0.898015	0.00102482	0.238287	1.76171	1.483022	0.367775	2.71905	0.50974	0.000581716	0.00554036	0.00164212
2332	-3282.368	-3287.158	4.790062	0.3372091	0.1528295	0.0456963	0.0207104	0.628722	0.284949	0.135513	1.86449	1.943448	0.269595	3.70927	0.337209	0.15283	0.009478482	0.00947848	0.00947848	0.4983104	0.0005817157	0.126402	0.000147559	0.870218	0.00101587	0.253662	1.74634	1.430173	0.381122	2.62383	0.49831	0.000581716	0.00461998	0.0190365
2333	-3277.805	-3289.347	11.54203	0.3681471	0.0004250542	0.0227308	2.62445e-05	0.713563	0.000823864	0.0617439	1.93826	2.55493	0.178481	5.60284	0.368147	0.000425054	0.006191865	0.00619187	0.00619187	0.4983104	0.01960981	0.112808	0.00443929	0.883813	0.0347803	0.226381	1.77362	1.526011	0.357264	2.79905	0.49831	0.0196098	0.00293527	0.00489699
2334	-3286.527	-3289.83	3.302408	0.3681471	0.03290458	0.0120295	0.00107518	0.724265	0.064734	0.0326758	1.96732	3.0377	0.128877	7.75934	0.368147	0.0329046	0.007075603	0.0070756	0.0070756	0.5297742	0.01960981	0.119931	0.00443929	0.939618	0.0347803	0.226381	1.77362	1.526011	0.357264	2.79905	0.529774	0.0196098	0.00293527	0.0141374
2335	-3286.37	-3289.93	3.5603	0.3428921	0.03290458	0.010876	0.00104368	0.674908	0.0647655	0.0317184	1.96828	3.060105	0.126944	7.87749	0.342892	0.0329046	0.006862778	0.00686278	0.00686278	0.5267256	0.01527352	0.118348	0.00343174	0.935103	0.0271153	0.224686	1.77531	1.532291	0.355754	2.81093	0.526726	0.0152735	0.00997253	0.00738041
2336	-3282.252	-3289.683	7.430779	0.3428921	0.02471901	0.0153854	0.00110913	0.670399	0.0483289	0.0448695	1.95513	2.798006	0.151491	6.60104	0.342892	0.024719	0.006862778	0.00686278	0.00686278	0.5267256	0.01527352	0.118348	0.00343174	0.935103	0.0271153	0.224686	1.77531	1.532291	0.355754	2.81093	0.526726	0.0152735	0.00413099	0.00265721
2337	-3279.47	-3290.74	11.26953	0.3351882	0.0008704698	0.0150397	3.90576e-05	0.655337	0.00170188	0.0448695	1.95513	2.798006	0.151491	6.60104	0.335188	0.00087047	0.006862778	0.00686278	0.00686278	0.4709726	0.01527352	0.100383	0.00325541	0.841562	0.0272916	0.213141	1.78686	1.5762	0.345373	2.89542	0.470973	0.0152735	0.00515863	0.000173244
2338	-3276.296	-3289.621	13.32551	0.3596081	0.0008454412	0.0161354	3.79346e-05	0.703081	0.00165295	0.0448695	1.95513	2.798006	0.151491	6.60104	0.359608	0.000845441	0.006862778	0.00686278	0.00686278	0.5101559	0.004105211	0.114666	0.000922716	0.905646	0.00728771	0.224767	1.77523	1.53199	0.355827	2.81036	0.510156	0.00410521	0.00243502	0.000244355
2339	-3286.001	-3290.827	4.825476	0.3535719	0.8900437	0.0162527	0.0409129	0.690891	1.73917	0.0459672	1.95403	2.779673	0.153376	6.51991	0.353572	0.890044	0.005671158	0.00567116	0.00567116	0.5445962	0.004862017	0.122407	0.00109282	0.966785	0.00863121	0.224767	1.77523	1.53199	0.355827	2.81036	0.544596	0.00486202	0.00770034	0.000730455
2340	-3283.924	-3290.394	6.469884	0.3535719	0.8900437	0.0431777	0.108691	0.663966	1.6714	0.122119	1.87788	2.025907	0.25501	3.92142	0.353572	0.890044	0.007715758	0.00771576	0.00771576	0.4951434	0.007547548	0.111937	0.00170627	0.87835	0.0133888	0.226069	1.77393	1.527162	0.356987	2.80122	0.495143	0.00754755	0.00276936	0.00126857
2341	-3289.032	-3291.209	2.177344	0.3768516	0.8900437	0.0460206	0.108691	0.707683	1.6714	0.122119	1.87788	2.025907	0.25501	3.92142	0.376852	0.890044	0.01266085	0.0126608	0.0126608	0.4378625	0.1010087	0.0989873	0.022835	0.776738	0.179182	0.226069	1.77393	1.527162	0.356987	2.80122	0.437863	0.101009	0.00478106	0.000229103
2342	-3278.154	-3288.94	10.78633	0.3849223	0.0006131965	0.0470062	7.48827e-05	0.722838	0.00115151	0.122119	1.87788	2.025907	0.25501	3.92142	0.384922	0.000613197	0.0107339	0.0107339	0.0107339	0.4996523	0.06789369	0.112956	0.0153487	0.886349	0.120439	0.226069	1.77393	1.527162	0.356987	2.80122	0.499652	0.0678937	0.00305681	0.000229103
2343	-3285.667	-3288.038	2.370858	0.351877	0.8032532	0.0265625	0.0606359	0.677191	1.54587	0.0754879	1.92451	2.40067	0.198052	5.04919	0.351877	0.803253	0.006712168	0.00671217	0.00671217	0.4996523	0.07548228	0.11823	0.0178609	0.881075	0.133104	0.236624	1.76338	1.488912	0.366317	2.72988	0.499652	0.0754823	0.00794791	0.00154342
2344	-3280.772	-3284.005	3.233684	0.3858974	0.8032532	0.0209856	0.043682	0.750809	1.56282	0.0543814	1.94562	2.651866	0.167185	5.98141	0.385897	0.803253	0.02176387	0.0217639	0.0217639	0.4996523	0.0003216713	0.118384	7.62144e-05	0.880921	0.000567128	0.236932	1.76307	1.487818	0.366588	2.72786	0.499652	0.000321671	0.00794791	0.000217532
2345	-3283.151	-3285.562	2.41095	0.3858974	0.8032532	0.0209856	0.043682	0.750809	1.56282	0.0543814	1.94562	2.651866	0.167185	5.98141	0.385897	0.803253	0.01224965	0.0122496	0.0122496	0.5106335	0.002814374	0.11709	0.000645344	0.904177	0.0049834	0.229303	1.7707	1.515283	0.359859	2.77887	0.510634	0.00281437	0.00794791	0.00496914
2346	-3277.175	-3286.668	9.492809	0.3507245	0.001455961	0.0186332	7.73517e-05	0.682816	0.00283457	0.0531276	1.94687	2.669635	0.165193	6.05353	0.350725	0.00145596	0.01224965	0.0122496	0.0122496	0.4816872	0.02211774	0.110452	0.00507166	0.852922	0.0391638	0.229303	1.7707	1.515283	0.359859	2.77887	0.481687	0.0221177	0.00324972	0.000554956
2347	-3281.232	-3286.63	5.397951	0.339671	0.4744923	0.0180459	0.0252086	0.661296	0.923776	0.0531276	1.94687	2.669635	0.165193	6.05353	0.339671	0.474492	0.01119482	0.0111948	0.0111948	0.4597627	0.002290816	0.105425	0.00052529	0.814101	0.00405634	0.229303	1.7707	1.515283	0.359859	2.77887	0.459763	0.00229082	0.00666416	0.000398214
2348	-3276.988	-3288.407	11.41909	0.3419678	0.001828746	0.0222517	0.000118996	0.661684	0.0035385	0.0650697	1.93493	2.514766	0.183382	5.4531	0.341968	0.00182875	0.01119482	0.0111948	0.0111948	0.4597627	0.002290816	0.105425	0.00052529	0.814101	0.00405634	0.229303	1.7707	1.515283	0.359859	2.77887	0.459763	0.00229082	0.00500262	0.00136756
2349	-3277.734	-3289.817	12.08301	0.2683132	0.000309702	0.0308318	3.55877e-05	0.505795	0.000583816	0.11491	1.88509	2.073853	0.246895	4.05031	0.268313	0.000309702	0.01309399	0.013094	0.013094	0.4604283	0.03178639	0.128511	0.00887199	0.792345	0.0547008	0.279113	1.72089	1.348411	0.40273	2.48305	0.460428	0.0317864	0.0022872	0.00136756
2350	-3278.663	-3289.872	11.20887	0.2470388	0.06651007	0.0295042	0.0079434	0.464573	0.125077	0.119432	1.88057	2.04346	0.252008	3.96812	0.247039	0.0665101	0.008575563	0.00857556	0.00857556	0.4405264	0.001095282	0.121182	0.000301294	0.759871	0.00188927	0.275083	1.72492	1.360925	0.399345	2.5041	0.440526	0.00109528	0.00353986	0.00136756
