(Intercept),SOCSOG,SOCSOL
-216.372820482495,32.1735292978428,-94.3684567802993
5.1670883164843,-47.4911707146966,-147.136238747567
4.95112586030154,-132.510409165057,-142.995162234947
63.9844251237664,-69.2577739948683,-198.00113891489
-89.0571898019625,4.32739653627505,-157.937414578385
-18.9117714047243,-79.27287120451,-190.551406175719
30.6104592451447,-83.7640767540361,-245.709077732943
82.7449799774258,-17.2387169159701,-158.797178835535
29.8404369882483,-7.27839271380799,-128.981081911235
-88.5927005628473,-87.9747320913302,-218.590027823069
-597.547036276996,-48.6359929082901,-156.627380408929
114.127809504702,-101.067777756194,-261.417156183175
22.6849443250612,-114.212535574305,-247.811262044896
-41.6841135474388,-120.521225596356,-262.387019501929
-62.0954676479305,-95.8158980218377,-166.034287157789
-279.523487719445,-139.02013262851,-247.072099076497
-170.84288836507,-65.062771884317,-189.660706617928
-497.981395335592,-98.2217027937004,-188.775563390132
9.95808321687764,-53.8838470607079,-139.210117394381
-11.8526728698635,0.408262621022004,-104.560585780644
-178.363817109945,-21.5654046006384,-97.4892950943859
-9.56590464379406,-30.8166528436122,-266.42840366967
-69.3866440922138,-88.142770142993,-176.385395645841
-123.068386062369,-72.0461088829397,-233.250140994427
60.5884290074464,-72.2884511471348,-184.311343868372
-168.792936363752,-44.5997380094377,-85.7271562305687
-140.480128165636,-85.4538163617981,-98.1032175618311
-33.6394220479124,-5.36177267509629,-99.2397011187932
-14.0144603676235,-51.2248258663894,-124.408918999892
3.78031793535092,-36.1744337113923,-58.0656362358568
-7.09209877160902,-57.6591585730348,-75.0689160791153
-41.6746085514715,-34.976581915178,-120.475509038937
34.6169527107922,-76.3648573483515,-116.263083945094
-40.1089349574249,-99.406401611559,-274.47081670339
-92.6292392588512,-131.310289283923,-215.925714496043
-175.189041792396,4.52313484114711,-137.837378251599
-259.539854785246,-23.3122725049034,-100.114824877248
152.433667334721,-115.104692514316,-165.028630075898
19.0066416615737,-133.778172917566,-222.748603931879
-298.120390714932,21.2159976004477,-151.815881219576
-133.157856805694,-186.693907431501,-265.964287799674
-183.639313566549,-196.926434159512,-206.056603915495
-33.0643790089525,-137.327376991117,-186.66836065182
-155.879771151489,-61.3551458011952,-190.477660912409
-183.689814265555,-109.779966987327,-201.597336491948
-211.989823123135,-91.3744521844637,-113.200542601873
-37.1245416153262,-45.3805709120934,-188.48024629644
-128.531169749593,-58.6806748955714,-158.627305809834
74.2134985195589,-60.679020227195,-222.448774678003
