(Intercept),RDM1
-77.4233724875885,54.9284897752223
137.037506229011,68.8145448697323
33.4395820061036,11.3456279985985
-133.629168751184,-0.441725803248119
-101.469387306708,40.3763759695285
-136.652945113223,32.6857787098561
-208.809193440044,56.7529755017276
-63.5653844630287,38.5952607628424
-39.2631110887305,44.2309316506835
19.4670005052467,10.5312104217846
-34.098876007658,12.8052998408966
73.0140049839392,12.7282174044049
-84.1899735259067,42.6232708511379
32.3279884585645,35.6032086728924
-194.494022685685,101.774493509191
-83.1292727379223,70.8896239295718
-91.4505010902722,-3.70696876622969
-182.368722258238,73.4841263619164
40.089965980791,54.2247249069769
5.00895547242544,68.1953275730375
-635.947966246822,35.039364014694
-119.355255996058,150.891830434395
-170.457571731968,81.4457060688874
-143.485619981293,50.0674162258583
-28.7908378387256,122.52028093944
-140.300987072427,47.2943376763214
89.3194607853147,107.057797838843
-325.519094548625,110.812374724614
-80.9087315637735,96.6579154083101
-309.046649290845,62.1492769024917
-95.1887355786166,54.733749628911
-44.5004602208501,43.8110815937398
-45.5363000874931,43.7601740905084
-153.260786479601,39.8809384882043
-103.579611139845,24.2725109200837
-119.072492722276,43.8267717809649
-188.900420363703,28.4494360735407
-45.9624034864446,9.35124460638326
-40.4687753796425,13.8941225101298
6.54858275703373,25.3006731949426
17.1765606679837,14.0727635108342
-59.2114016200467,19.0432910608797
-60.3461857649127,19.8037838518649
-26.3133117474863,31.4688368592469
-27.002081403145,15.7399851523514
-3.5970644016561,17.3734258166223
-45.5066628639725,16.517159291805
-41.9545249130169,2.58708312331146
10.3679944864707,16.5552198374789
-51.1433765087413,23.2764952871075
14.897245339831,25.1468211130705
-87.0865219191473,62.0127421763536
-187.763655304538,15.6818634113224
29.9346149644734,59.2645706149924
-51.966896992235,47.9944638935049
-251.170917988347,142.656682039353
-316.721639251744,43.3450505972869
-297.697022715787,162.889694739366
-15.4013755506021,94.6501742307737
-386.556262272221,18.3744556418969
-341.142506237233,135.074295299419
-182.096842005139,81.6147941201052
-55.3785742158807,88.5333371035231
-37.1789105704665,67.2252247402321
4.75334748802561,70.5663119985111
-52.0536403701117,115.422044769977
-154.483523432443,50.8106188050442
-51.4023386456101,84.5588672654267
-279.233258405351,156.344378612972
-65.9500257921836,35.2514439828519
-45.064714887274,20.792014871462
-179.800841674791,22.3116094210636
-43.926588644812,25.7962243796865
49.1330575464781,101.404697254955
-151.635697759513,56.6718591038589
-277.776689671038,30.5638410214451
-173.387698880873,90.4434913806763
11.5862301872512,45.3494613030343
-322.205980757688,69.2900162478036
-219.525298267894,35.8301853158191
-178.072079372228,62.0760879594818
-75.9826691677736,90.3557250159938
-100.379684211533,69.494435849505
-233.15151931531,67.68116221932
-386.141279014031,110.153356089257
-295.493771075737,86.3787421793095
-21.0656734096665,102.234607479136
-364.103890056071,137.049318438047
-290.819913621934,82.9614480437303
-164.494173182409,72.8530081167482
-433.475532408804,86.0956479205388
-28.4312280286431,60.5151797072904
-140.934704826039,106.604631636234
-370.50871933825,81.9427720898238
-41.9575576379575,132.973421632079
-125.101055530977,149.300433843091
5.09312386844249,36.3963283295816
-79.0943515060353,55.7087538826213
11.0383361167333,43.2334454070096
-19.1645910884326,38.1822358846875
6.81891508575063,41.4323189870775
-87.51662640617,25.3498326961708
26.6367927383562,29.4753438637563
1.77498876433674,22.6763904094696
-4.05333310920105,28.9314539417683
-47.7392461326963,19.4129400589736
-52.5203168524313,2.80544358034967
-66.8452348401825,29.0063936492588
34.9880988806835,10.4495826736966
-14.1666680470807,10.0743728654916
-76.5963846337399,6.95763428539794
-44.7103345312353,17.2550638499088
-113.003217653255,31.4496061783393
-93.313585370177,28.5972434840078
-7.34373896225588,26.3364532284031
-134.051691438759,10.2738094696833
-131.08697435871,24.0261542265071
-47.211203103092,16.273011654368
-9.48439792350837,17.5524457743086
-23.4970209643507,13.3972109489787
-32.9187803642417,25.672622360149
-73.1395864130693,17.5949586735805
9.95441629919515,23.5391101403065
-39.8671982866363,34.3534909681694
-18.4756173994465,11.1880298539618
-31.0095409892783,7.14269798495116
-79.9714257851883,16.2407254114514
-36.9904848312581,32.5794192755493
-27.7010444168554,16.9171078903018
-45.7826816102261,35.9238840728049
-32.8734751579104,48.1639484913903
-255.274359019459,23.8133836225898
-17.8803000449188,78.5160246184678
-53.4195940760837,28.0213332307467
-164.837325220087,61.962951704576
-133.178568949781,34.7295042137557
-49.0272387969162,34.3252317157603
-64.1895378603367,34.8697739707713
-55.3525837714842,26.7039359034534
-206.571590081963,28.9801464872826
-12.1506502068951,19.6020257116616
-89.9125624221051,33.9634521817857
-121.851646395982,55.3254570459976
-51.0737769624102,90.6429770568357
-150.305366135093,42.984607380844
