(Intercept),NAC1,PC,SPI1,GP,FWA,MR,TSP1
-112.579685849429,41.3894799988993,-42.0637337930675,-79.541381250252,11.4920472386802,5.64214686387277,316.087023726388,-25.9238835447868
-98.4490176877976,192.648484058518,-32.7257891323243,-188.856052312709,2.04215229715919,1.36265060023288,-552.224533582834,111.041946821148
-327.563211210363,39.3319751813942,-34.2472881772555,47.910938484456,24.2127145592822,4.98284565530776,47.2275407956295,-127.128815478762
18.3959007300728,39.9629635382007,-44.9625337136895,-118.062503987559,1.990303478844,2.6994876260178,-194.210145853052,-22.3550920889156
196.65835072488,184.800931365746,-54.9156473716191,-143.348836570891,5.05886774543615,2.08863964967895,447.767834777995,-94.4866641421104
-157.416047436491,71.5402079039486,-15.8865827895715,-93.0120094663507,4.30204443939147,2.11954153592524,58.7331598701057,-29.22707867176
-195.663103367435,29.3332284805656,-56.9667037778709,-105.552703191701,8.91220549159334,0.0850752411206486,163.902228012521,-77.4268979241679
85.1178121545818,75.6816374206246,-85.2012391048484,-178.084832559998,1.24655483470997,6.02870829231688,60.4158368197241,-72.4259864688356
167.069894784014,42.9808565988933,-80.2991004699288,-129.99585221272,-14.6132460199588,3.22266832410241,-433.593141415098,-20.0636927241867
116.657449650331,126.991110191921,-33.1114231836618,-80.8846193841018,3.49073149389005,4.28204728885612,590.397451990575,-92.1316990717896
182.336084974013,97.8980548683903,-68.0084129946772,-125.403692828273,1.00727494270541,3.79236701277841,-249.817204880223,-123.629167849445
-143.47913460981,134.719907923121,20.2184091929703,-100.255443466245,2.56438372060074,5.42341536533786,-173.179887737686,63.5929294766684
-196.682109892659,109.013330920994,-10.7477879534417,-191.593909093994,11.1501432380392,4.28471854923555,-81.6802113364902,23.7629080346524
-103.578007670869,73.8634611246307,-32.1960515102182,0.461513392248889,10.320169837345,2.71649536211044,-360.141820910198,-41.9499859838979
-337.583401241427,77.0228839405463,3.4291344900812,-77.6813423157073,8.24596527208632,3.36724535493704,227.412876228445,58.0114853570994
-151.980972501326,44.431902210752,-46.4607068349142,-0.471029794895003,33.1455100255262,5.16025756506133,-1203.50771142587,-226.767549648268
135.589447697275,85.2229305380315,4.55073676897155,-181.569963080692,14.9437907592219,3.39167686551809,-129.104420089796,-48.9768503076484
128.518415805847,79.70100033372,-68.715578119547,-167.071462908963,-14.0890985026781,3.99119625252206,-841.781607756566,-20.5707183600753
61.627113035589,84.1428514510626,-56.6277302602248,-127.102030384638,2.80527458865254,0.436330360447755,370.206884759813,17.5019074118973
-187.240948036757,99.3862832295126,-31.2431742370536,-91.0737524965407,3.53027264167031,4.08413518159068,328.854233181308,-35.0905273067183
-241.610824487139,129.843881122244,-32.5096856692107,-122.91608153336,13.3252419985074,3.12898086614587,25.0296207504252,60.2625226432117
-143.683225062709,9.49846753909878,-20.7375727921317,23.0256715244905,6.10123657186705,7.63189923900063,422.804428192721,68.0587053030395
68.663510794926,119.710147485937,-49.1904061502355,-89.0931896184629,8.87539932547952,4.46051678861841,412.725800602317,-106.012108326064
-38.4439473875682,56.3579973190499,-28.9120557104834,-36.8047962781711,19.1249417614235,2.41241639820146,752.299971539187,-108.826853308969
-174.951573875529,99.703139349207,-15.6547526076029,-85.3129113897157,2.10746864692192,2.98210240785556,679.082642851179,-3.41251528574503
-7.65402604840347,87.9899982741917,-38.576940617224,-155.597860661233,8.15996023995831,4.87005114692147,-427.712521802889,-50.7511225112248
-31.3407542516361,128.475782982656,-24.3990356387876,-136.57385812806,1.34857073422609,5.01778579323582,583.025080425403,-4.71092989778845
-103.080259490518,123.84752499665,2.38858637195517,-84.1626202384505,-1.18338376110478,5.16593966161599,256.089473981658,17.0268841320794
-561.294572123094,56.6276539329265,-9.58657103473161,-50.5919064506888,8.22806552663678,3.12646078623948,21.6906510429144,-4.18233817978762
83.0454385684716,66.64949468954,-15.4333966094127,-72.0386839743005,8.13106929878995,5.83062356238952,571.868854452936,-159.51323513838
-470.499635481745,6.2680673094801,-26.8787988410477,-0.945754707368906,9.57594435430656,5.16442549855856,397.514958803298,32.1334857101028
-128.651890276458,116.369889131005,-27.8099738145538,-112.92660796618,26.304514452193,2.21085553381272,715.156236044451,-111.411882148583
-220.549870484392,34.6040600401102,-18.1746732320316,-109.730152542124,9.19613857951299,-0.950952435159707,-318.814975230431,68.3953247452664
-45.6626047072168,88.1874940675334,-32.4139676175182,-61.8555129109882,1.94878412966682,3.14905725178687,349.178086826279,-31.5565832817083
8.25080815876572,93.1608690738212,-39.9753667976038,-145.00775867789,-5.44071212825656,5.63984480641375,-58.5296888459707,-18.7961287060025
-612.602641464899,98.6160306893798,-16.7300229406974,-26.2246844894471,16.543141578557,1.97703820304014,-96.1867412760184,-13.3124260173354
142.159521601214,22.8405480270449,11.0543495815509,-110.776859659818,10.0544011485035,5.39339362251667,476.826808769616,-26.2769386080181
-527.954559108672,79.7994687407918,-13.651052775167,-161.794012983286,10.2988941205258,4.66886240839085,1500.88536043291,-17.8927270118957
-169.323681539856,37.6604303120184,-35.8796523438723,-14.4346066475555,5.24962289305404,3.2982269379645,-904.707717705634,1.9754597340725
-288.880281956343,71.9090559106407,-74.3587752111198,17.2670062951511,31.4015540456967,2.79149484672598,303.568608351015,-147.71622915483
-119.513772203587,15.0004516303161,-37.0542157404989,-91.9668150904909,7.55863848855915,5.06776515048114,280.538311236625,-19.4655639195698
