Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
710	-2224.036	-2224.077	0.04087353	0.001406864	0.01866887	0.00134634	0.0178657	0.00146739	0.0194721	0.956977	1.04302	0.06382588	0.957864	1.04399	0.00140686	0.0186689	0.04000989	0.0400099	0.0400099	0.06151374	0.005376982	0.000315379	2.75676e-05	0.122712	0.0107264	0.00512696	1.99487	4.420988	0.0506958	19.7255	0.0615137	0.00537698	0.0165691	0.00299806
711	-2216.53	-2218.683	2.152829	0.001406864	0.0001296269	0.0010069	9.27746e-05	0.00180683	0.000166479	0.715705	1.28429	0.4334362	0.746509	1.33957	0.00140686	0.000129627	0.0550543	0.0550543	0.0550543	0.06930435	0.000265161	0.000355321	1.35947e-06	0.138253	0.000528963	0.00512696	1.99487	4.420988	0.0506958	19.7255	0.0693043	0.000265161	0.0163247	0.00299806
712	-2213.872	-2218.157	4.285368	0.0001604763	0.0002936415	0.000114854	0.000210161	0.000206099	0.000377122	0.715705	1.28429	0.4334362	0.746509	1.33957	0.000160476	0.000293642	0.05638126	0.0563813	0.0563813	0.07208275	0.0001316905	0.0012246	2.23727e-06	0.142941	0.000261144	0.0169888	1.98301	3.528456	0.0925591	10.8039	0.0720827	0.000131691	0.0163247	0.00572092
713	-2214.842	-2216.399	1.557371	0.0001395823	0.0004134157	0.000116201	0.000344166	0.000162963	0.000482666	0.832494	1.16751	0.250708	0.844424	1.18424	0.000139582	0.000413416	0.06052452	0.0605245	0.0605245	0.07471221	0.001600759	0.00307036	6.57845e-05	0.146354	0.00313573	0.0410958	1.9589	2.864561	0.144841	6.90411	0.0747122	0.00160076	0.0163247	0.00572092
714	-2215.702	-2222.361	6.659343	0.0001160418	0.0004134157	9.28562e-05	0.000330814	0.000139227	0.000496018	0.800196	1.1998	0.3002687	0.816663	1.22449	0.000116042	0.000413416	0.04565748	0.0456575	0.0456575	0.07471221	0.001600759	0.00307036	6.57845e-05	0.146354	0.00313573	0.0410958	1.9589	2.864561	0.144841	6.90411	0.0747122	0.00160076	0.0167313	0.00572092
715	-2220.966	-2211.338	-9.627536	0.002597437	0.0002688637	0.00118149	0.000122298	0.00401338	0.00041543	0.454869	1.54513	0.9065038	0.542576	1.84306	0.00259744	0.000268864	0.07580705	0.0758071	0.0758071	0.07865278	0.001600759	0.00129167	2.62884e-05	0.156014	0.00317523	0.0164225	1.98358	3.553802	0.0909902	10.9902	0.0786528	0.00160076	0.019402	0.00572092
716	-2228.895	-2212.369	-16.52585	0.002597437	0.00889563	0.000748712	0.00256417	0.00444616	0.0152271	0.28825	1.71175	1.320585	0.41036	2.43689	0.00259744	0.00889563	0.08348605	0.083486	0.083486	0.07682782	0.04423077	0.0012617	0.000726379	0.152394	0.0877352	0.0164225	1.98358	3.553802	0.0909902	10.9902	0.0768278	0.0442308	0.0099849	0.00572092
717	-2227.273	-2227.091	-0.1819373	0.004459222	0.0009913648	0.00300552	0.00066818	0.00591293	0.00131455	0.674001	1.326	0.5016315	0.712949	1.40262	0.00445922	0.000991365	0.04937775	0.0493778	0.0493778	0.07991326	0.04423077	0.00771119	0.00426803	0.152115	0.0841935	0.0964945	1.90351	2.210535	0.225151	4.44146	0.0799133	0.0442308	0.0099849	0.00788616
718	-2224.77	-2228.428	3.657219	0.0003366772	0.001747083	0.000226921	0.00117753	0.000446434	0.00231663	0.674001	1.326	0.5016315	0.712949	1.40262	0.000336677	0.00174708	0.03637404	0.036374	0.036374	0.06406391	0.04423077	0.00618181	0.00426803	0.121946	0.0841935	0.0964945	1.90351	2.210535	0.225151	4.44146	0.0640639	0.0442308	0.00910082	0.0171449
719	-2234.227	-2233.469	-0.7578667	0.0184668	0.03277041	0.0125906	0.0223427	0.024343	0.0431981	0.681795	1.3182	0.488737	0.719177	1.39048	0.0184668	0.0327704	0.03836592	0.0383659	0.0383659	0.07384648	0.04423077	0.00712578	0.00426803	0.140567	0.0841935	0.0964945	1.90351	2.210535	0.225151	4.44146	0.0738465	0.0442308	0.00864684	0.0079707
720	-2224.922	-2221.322	-3.599478	0.000506929	0.03277041	0.000423838	0.027399	0.00059002	0.0381418	0.836089	1.16391	0.2452273	0.847552	1.17987	0.000506929	0.0327704	0.06240861	0.0624086	0.0624086	0.07384648	0.009357952	0.00712578	0.000902991	0.140567	0.0178129	0.0964945	1.90351	2.210535	0.225151	4.44146	0.0738465	0.00935795	0.00890351	0.0079707
721	-2217.944	-2218.846	0.9023726	0.001220001	0.0002598269	0.00102003	0.000217238	0.00141997	0.000302415	0.836089	1.16391	0.2452273	0.847552	1.17987	0.00122	0.000259827	0.07065923	0.0706592	0.0706592	0.07707156	0.001698586	0.00743698	0.000163904	0.146706	0.00323327	0.0964945	1.90351	2.210535	0.225151	4.44146	0.0770716	0.00169859	0.00890351	0.00296067
722	-2220.494	-2218.135	-2.358875	0.004151127	0.0002598269	0.000872542	5.46141e-05	0.00742971	0.00046504	0.210194	1.78981	1.587742	0.342695	2.91805	0.00415113	0.000259827	0.06370216	0.0637022	0.0637022	0.08133937	0.001319232	0.00990333	0.000160621	0.152775	0.00247784	0.121753	1.87825	2.028273	0.254603	3.92768	0.0813394	0.00131923	0.0137824	0.00579156
723	-2220.667	-2226.479	5.812272	0.0008500154	0.0002598269	0.000232139	7.09586e-05	0.00146789	0.000448695	0.2731	1.7269	1.367142	0.397674	2.51462	0.000850015	0.000259827	0.0480896	0.0480896	0.0480896	0.08579638	0.001319232	0.0152072	0.000233831	0.156386	0.00240463	0.177248	1.82275	1.727643	0.311836	3.20681	0.0857964	0.00131923	0.0137824	0.00477628
724	-2223.558	-2225.95	2.391499	0.002361603	0.001563641	0.00177887	0.0011778	0.00294434	0.00194948	0.753245	1.24676	0.3735486	0.77728	1.28654	0.0023616	0.00156364	0.03783128	0.0378313	0.0378313	0.08435286	0.005438629	0.0149513	0.000963984	0.153754	0.00991327	0.177248	1.82275	1.727643	0.311836	3.20681	0.0843529	0.00543863	0.0282822	0.00312574
725	-2218.684	-2226.068	7.384339	0.0003382366	0.001563641	0.0001593	0.000736433	0.000517173	0.00239085	0.470973	1.52903	0.8729455	0.554997	1.80181	0.000338237	0.00156364	0.037031	0.037031	0.037031	0.07559445	0.005438629	0.0133989	0.000963984	0.13779	0.00991327	0.177248	1.82275	1.727643	0.311836	3.20681	0.0755944	0.00543863	0.0190417	0.00220896
726	-2218.95	-2212.858	-6.092725	0.0003382366	0.004188289	0.000275042	0.00340577	0.000401431	0.0049708	0.813166	1.18683	0.2802931	0.827741	1.20811	0.000338237	0.00418829	0.0713948	0.0713948	0.0713948	0.07559445	0.005438629	0.00606449	0.000436308	0.145124	0.010441	0.080224	1.91978	2.353736	0.204422	4.89185	0.0755944	0.00543863	0.0190417	0.0037963
727	-2218.308	-2220.65	2.341942	0.0003382366	0.004188289	0.000274784	0.00340257	0.000401689	0.00497401	0.812401	1.1876	0.2814683	0.827085	1.20907	0.000338237	0.00418829	0.04852757	0.0485276	0.0485276	0.06870149	0.009480298	0.00551151	0.000760547	0.131891	0.0182	0.080224	1.91978	2.353736	0.204422	4.89185	0.0687015	0.0094803	0.0162765	0.00370683
728	-2217.04	-2221.944	4.904307	0.000691675	0.0002838936	0.000352923	0.000144855	0.00103043	0.000422932	0.510244	1.48976	0.7942891	0.585236	1.70871	0.000691675	0.000283894	0.04280454	0.0428045	0.0428045	0.06779568	0.002089006	0.00302498	9.32094e-05	0.132566	0.0040848	0.044619	1.95538	2.802252	0.151058	6.61997	0.0677957	0.00208901	0.0201062	0.00358484
729	-2218.421	-2222.175	3.754562	0.0006650749	0.0002405029	0.00033935	0.000122715	0.0009908	0.000358291	0.510244	1.48976	0.7942891	0.585236	1.70871	0.000665075	0.000240503	0.05070478	0.0507048	0.0507048	0.06888412	0.002089006	0.00325728	9.87815e-05	0.134511	0.00407923	0.0472864	1.95271	2.758198	0.155614	6.42616	0.0688841	0.00208901	0.0107906	0.00908801
730	-2218.757	-2221.403	2.645804	0.0006650749	0.0007386237	0.000437693	0.000486097	0.000892457	0.000991151	0.658111	1.34189	0.528147	0.700312	1.42794	0.000665075	0.000738624	0.05070478	0.0507048	0.0507048	0.06520914	0.01348618	0.0030835	0.000637713	0.127335	0.0263346	0.0472864	1.95271	2.758198	0.155614	6.42616	0.0652091	0.0134862	0.0111466	0.00477006
731	-2217.915	-2220.125	2.210094	0.001310078	0.0007386237	0.000862177	0.000486097	0.00175798	0.000991151	0.658111	1.34189	0.528147	0.700312	1.42794	0.00131008	0.000738624	0.0529503	0.0529503	0.0529503	0.06520914	0.0006702752	0.00191453	1.96792e-05	0.128504	0.00132087	0.0293599	1.97064	3.118272	0.12206	8.19269	0.0652091	0.000670275	0.015107	0.00477006
732	-2218.031	-2228.668	10.63653	0.001905091	0.0007386237	0.00149994	0.000581541	0.00231025	0.000895707	0.78733	1.21267	0.3201915	0.805763	1.24106	0.00190509	0.000738624	0.0322994	0.0322994	0.0322994	0.07292614	0.0006702752	0.00860459	7.90861e-05	0.137248	0.00126146	0.117991	1.88201	2.053027	0.250388	3.99381	0.0729261	0.000670275	0.0184159	0.00261049
733	-2216.168	-2216.378	0.2102462	0.0004565865	0.0007386237	0.000359484	0.000581541	0.000553689	0.000895707	0.78733	1.21267	0.3201915	0.805763	1.24106	0.000456586	0.000738624	0.05917202	0.059172	0.059172	0.07141551	0.004057183	0.00418283	0.000237631	0.138648	0.00787674	0.0585703	1.94143	2.595259	0.173691	5.75734	0.0714155	0.00405718	0.0205076	0.000106237
734	-2217.552	-2221.584	4.031675	0.0002451102	0.0004595995	4.4259e-05	8.29888e-05	0.000445961	0.00083621	0.180568	1.81943	1.712535	0.31503	3.1743	0.00024511	0.0004596	0.04953903	0.049539	0.049539	0.07141551	0.007744155	0.00418283	0.000453578	0.138648	0.0150347	0.0585703	1.94143	2.595259	0.173691	5.75734	0.0714155	0.00774416	0.0122723	0.00137439
735	-2222.807	-2222.849	0.04146621	0.0002451102	0.002282733	4.4259e-05	0.000412188	0.000445961	0.00415328	0.180568	1.81943	1.712535	0.31503	3.1743	0.00024511	0.00228273	0.03909302	0.039093	0.039093	0.07141551	0.006967345	0.00418283	0.00040808	0.138648	0.0135266	0.0585703	1.94143	2.595259	0.173691	5.75734	0.0714155	0.00696734	0.0207139	0.0105868
736	-2224.43	-2218.419	-6.011374	0.0002451102	0.03447072	4.4259e-05	0.0062243	0.000445961	0.0627171	0.180568	1.81943	1.712535	0.31503	3.1743	0.00024511	0.0344707	0.05875346	0.0587535	0.0587535	0.08067199	0.006967345	0.0137826	0.00119035	0.147561	0.0127443	0.170847	1.82915	1.757504	0.305618	3.27206	0.080672	0.00696734	0.024078	0.000984252
737	-2215.764	-2217.862	2.097833	0.0001405888	0.0008091103	0.000113839	0.000655161	0.000167339	0.000963059	0.80973	1.19027	0.2855742	0.824798	1.21242	0.000140589	0.00080911	0.05875346	0.0587535	0.0587535	0.07649738	0.002109695	0.0130694	0.000360436	0.139925	0.00385895	0.170847	1.82915	1.757504	0.305618	3.27206	0.0764974	0.00210969	0.0237186	0.000984252
738	-2223.96	-2215.034	-8.926263	0.00332429	0.001927307	0.00269178	0.0015606	0.0039568	0.00229401	0.80973	1.19027	0.2855742	0.824798	1.21242	0.00332429	0.00192731	0.0590696	0.0590696	0.0590696	0.07649738	0.002109695	0.00206367	5.69131e-05	0.150931	0.00416248	0.0269769	1.97302	3.181916	0.116931	8.55204	0.0764974	0.00210969	0.0221236	0.0154701
739	-2221.761	-2217.659	-4.10171	0.001342077	0.001927307	0.00114758	0.00164799	0.00153658	0.00220662	0.855075	1.14493	0.2163898	0.864199	1.15714	0.00134208	0.00192731	0.05240076	0.0524008	0.0524008	0.07649738	0.002109695	0.0053957	0.000148806	0.147599	0.00407058	0.0705344	1.92947	2.45289	0.191197	5.2302	0.0764974	0.00210969	0.021395	0.0154701
740	-2217.196	-2214.094	-3.101533	0.0001475637	0.000652376	8.18882e-05	0.000362026	0.000213239	0.000942726	0.554934	1.44507	0.7094695	0.619694	1.6137	0.000147564	0.000652376	0.06430136	0.0643014	0.0643014	0.0759088	0.002109695	0.00535418	0.000148806	0.146463	0.00407058	0.0705344	1.92947	2.45289	0.191197	5.2302	0.0759088	0.00210969	0.0219473	0.0072357
741	-2228.261	-2212.256	-16.00528	0.002232004	0.01045112	0.00123862	0.00579969	0.00322539	0.0151025	0.554934	1.44507	0.7094695	0.619694	1.6137	0.002232	0.0104511	0.08865463	0.0886546	0.0886546	0.0759088	0.01115173	0.00535418	0.00078658	0.146463	0.0215169	0.0705344	1.92947	2.45289	0.191197	5.2302	0.0759088	0.0111517	0.0104449	0.0110045
742	-2224.857	-2218.816	-6.04021	0.001013279	0.01148484	0.000876782	0.00993774	0.00114978	0.0130319	0.865292	1.13471	0.2009395	0.873252	1.14515	0.00101328	0.0114848	0.06816904	0.068169	0.068169	0.0759088	0.01115173	0.00882883	0.00129704	0.142989	0.0210064	0.116308	1.88369	2.064333	0.248485	4.02438	0.0759088	0.0111517	0.00930426	0.010246
743	-2226.433	-2228.181	1.747788	0.001048467	0.01148484	0.00090723	0.00993774	0.0011897	0.0130319	0.865292	1.13471	0.2009395	0.873252	1.14515	0.00104847	0.0114848	0.04300391	0.0430039	0.0430039	0.07280678	0.04555903	0.00846804	0.0052989	0.137146	0.0858192	0.116308	1.88369	2.064333	0.248485	4.02438	0.0728068	0.045559	0.00850229	0.00964966
744	-2218.742	-2227.394	8.651929	0.0004748525	0.00483081	0.000409571	0.00416668	0.000540134	0.00549494	0.862523	1.13748	0.2051232	0.870791	1.14838	0.000474852	0.00483081	0.03787961	0.0378796	0.0378796	0.07280678	0.005205502	0.0080453	0.000575219	0.137568	0.00983579	0.110502	1.8895	2.104578	0.241831	4.13512	0.0728068	0.0052055	0.0131996	0.000962602
745	-2217.469	-2212.756	-4.712933	0.0004436494	0.001605397	0.000356867	0.00129136	0.000530432	0.00191943	0.804389	1.19561	0.2937989	0.820235	1.21916	0.000443649	0.0016054	0.07723416	0.0772342	0.0772342	0.07280678	0.005205502	0.00366445	0.000261999	0.141949	0.010149	0.0503311	1.94967	2.710783	0.160671	6.22389	0.0728068	0.0052055	0.0131996	0.000209374
746	-2217.375	-2215.033	-2.341337	0.001086801	0.002401663	0.00108385	0.00239514	0.00108975	0.00240819	0.997283	1.00272	0.004027539	0.997287	1.00272	0.0010868	0.00240166	0.06513749	0.0651375	0.0651375	0.07280678	0.00472396	0.00414137	0.000268707	0.141472	0.00917921	0.0568817	1.94312	2.61759	0.171095	5.84472	0.0728068	0.00472396	0.0169044	0.00015522
747	-2216.17	-2222.099	5.929146	0.001086801	0.0007976447	0.00108385	0.000795478	0.00108975	0.000799811	0.997283	1.00272	0.004027539	0.997287	1.00272	0.0010868	0.000797645	0.05219437	0.0521944	0.0521944	0.07047413	0.005658983	0.00867272	0.000696408	0.132276	0.0106216	0.123062	1.87694	2.019827	0.256058	3.90537	0.0704741	0.00565898	0.0114401	0.00035237
748	-2216.493	-2222.333	5.83936	0.0003683102	0.0004283219	0.000368027	0.000427993	0.000368593	0.000428651	0.999231	1.00077	0.001139424	0.999232	1.00077	0.00036831	0.000428322	0.05219437	0.0521944	0.0521944	0.06748964	0.0152465	0.00830544	0.00187627	0.126674	0.0286167	0.123062	1.87694	2.019827	0.256058	3.90537	0.0674896	0.0152465	0.0109012	0.0033508
749	-2219.358	-2228.431	9.072911	0.0009419667	0.02727743	0.000941243	0.0272565	0.000942691	0.0272984	0.999231	1.00077	0.001139424	0.999232	1.00077	0.000941967	0.0272774	0.03431223	0.0343122	0.0343122	0.07494145	0.0002106196	0.0119584	3.36086e-05	0.137924	0.000387631	0.15957	1.84043	1.812681	0.294453	3.39612	0.0749414	0.00021062	0.019704	0.00145368
750	-2212.578	-2225.107	12.5287	0.0001165676	0.0001149158	0.000116478	0.000114827	0.000116657	0.000115004	0.999231	1.00077	0.001139424	0.999232	1.00077	0.000116568	0.000114916	0.03854995	0.0385499	0.0385499	0.07494145	0.0002106196	0.0119584	3.36086e-05	0.137924	0.000387631	0.15957	1.84043	1.812681	0.294453	3.39612	0.0749414	0.00021062	0.019704	0.00907931
751	-2221.268	-2226.92	5.652122	0.0003742485	0.01733204	0.000373988	0.01732	0.000374509	0.0173441	0.999305	1.0007	0.001030917	0.999305	1.0007	0.000374249	0.017332	0.03800877	0.0380088	0.0380088	0.06996942	0.002990539	0.011165	0.000477201	0.128774	0.00550388	0.15957	1.84043	1.812681	0.294453	3.39612	0.0699694	0.00299054	0.01478	0.00907931
752	-2221.708	-2214.847	-6.860218	0.008218176	0.002686548	0.00821471	0.00268542	0.00822164	0.00268768	0.999579	1.00042	0.0006247639	0.999579	1.00042	0.00821818	0.00268655	0.06984438	0.0698444	0.0698444	0.07514178	0.002990539	0.00246006	9.7907e-05	0.147824	0.00588317	0.0327389	1.96726	3.036245	0.129003	7.75173	0.0751418	0.00299054	0.0176609	0.00077018
753	-2212.494	-2216.648	4.154263	0.0001191489	0.0001626384	0.000119081	0.000162546	0.000119217	0.000162731	0.99943	1.00057	0.0008454091	0.99943	1.00057	0.000119149	0.000162638	0.05901561	0.0590156	0.0590156	0.07514178	0.002867062	0.00317392	0.000121102	0.14711	0.00561302	0.0422391	1.95776	2.843787	0.146885	6.80804	0.0751418	0.00286706	0.0176609	0.00117102
754	-2217.067	-2214.898	-2.169675	0.001684814	0.0006214009	0.00167652	0.000618342	0.00169311	0.00062446	0.995078	1.00492	0.007297756	0.99509	1.00493	0.00168481	0.000621401	0.06472378	0.0647238	0.0647238	0.07403718	0.002867062	0.00235629	9.12466e-05	0.145718	0.00564288	0.0318258	1.96817	3.057559	0.127162	7.86397	0.0740372	0.00286706	0.0176609	0.00117102
755	-2220.231	-2213.503	-6.727653	0.001684814	0.0001211976	0.00167652	0.000120601	0.00169311	0.000121794	0.995078	1.00492	0.007297756	0.99509	1.00493	0.00168481	0.000121198	0.07562283	0.0756228	0.0756228	0.08611184	0.01186004	0.00274058	0.000377455	0.169483	0.0233426	0.0318258	1.96817	3.057559	0.127162	7.86397	0.0861118	0.01186	0.0208413	0.000453202
756	-2219.381	-2217.487	-1.894877	0.001684814	0.0003032377	0.00104102	0.000187366	0.00232861	0.00041911	0.617884	1.38212	0.5967997	0.668623	1.49561	0.00168481	0.000303238	0.05654501	0.056545	0.056545	0.07376513	0.01186004	0.00234764	0.000377455	0.145183	0.0233426	0.0318258	1.96817	3.057559	0.127162	7.86397	0.0737651	0.01186	0.0208413	0.000453202
757	-2221.583	-2216.48	-5.10261	0.0007298638	0.000765588	0.000428833	0.000449823	0.00103089	0.00108135	0.587552	1.41245	0.6502061	0.644966	1.55047	0.000729864	0.000765588	0.05762433	0.0576243	0.0576243	0.06707315	0.01186004	0.00213466	0.000377455	0.132012	0.0233426	0.0318258	1.96817	3.057559	0.127162	7.86397	0.0670732	0.01186	0.0208413	0.00840107
758	-2223.352	-2223.658	0.3052172	0.002337181	0.008994366	0.00137322	0.00528466	0.00330115	0.0127041	0.587552	1.41245	0.6502061	0.644966	1.55047	0.00233718	0.00899437	0.03830482	0.0383048	0.0383048	0.07785534	0.0004501087	0.00830519	4.80152e-05	0.147405	0.000852202	0.106675	1.89333	2.132209	0.237366	4.21291	0.0778553	0.000450109	0.0276199	0.00840107
759	-2220.767	-2216.342	-4.424324	0.0005278969	0.00425477	0.000336439	0.00271165	0.000719354	0.00579789	0.63732	1.36268	0.5633412	0.683883	1.46224	0.000527897	0.00425477	0.0573142	0.0573142	0.0573142	0.07785534	0.003548526	0.00940655	0.000428736	0.146304	0.00666832	0.120821	1.87918	2.034339	0.253564	3.94378	0.0778553	0.00354853	0.0236896	0.00840107
760	-2219.119	-2221.708	2.588647	0.0005278969	0.00425477	0.000433297	0.00349231	0.000622497	0.00501723	0.820799	1.1792	0.2685839	0.834304	1.1986	0.000527897	0.00425477	0.04327221	0.0432722	0.0432722	0.06836199	0.003548526	0.00661932	0.000343595	0.130105	0.00675346	0.0968275	1.90317	2.207852	0.225559	4.43343	0.068362	0.00354853	0.0236896	0.00314016
761	-2217.737	-2212.811	-4.926374	0.0007606715	0.000249558	0.000740086	0.000242804	0.000781257	0.000256312	0.972938	1.02706	0.04013257	0.973294	1.02744	0.000760672	0.000249558	0.07460614	0.0746061	0.0746061	0.08211821	0.003548526	0.0079513	0.000343595	0.156285	0.00675346	0.0968275	1.90317	2.207852	0.225559	4.43343	0.0821182	0.00354853	0.0236896	0.00127118
762	-2216.846	-2212.947	-3.899135	0.0002587545	0.001497697	0.000254468	0.00147289	0.00026304	0.0015225	0.983436	1.01656	0.02456023	0.983571	1.0167	0.000258754	0.0014977	0.07433275	0.0743327	0.0743327	0.06859246	0.003548526	0.00201815	0.000104406	0.135167	0.00699265	0.0294223	1.97058	3.116675	0.122192	8.18387	0.0685925	0.00354853	0.0157188	0.000605916
763	-2227.403	-2214.041	-13.36221	0.007333448	0.001497697	0.000878478	0.00017941	0.0137884	0.00281598	0.119791	1.88021	2.041093	0.252411	3.96179	0.00733345	0.0014977	0.0816539	0.0816539	0.0816539	0.07731968	0.003548526	0.00873771	0.000401011	0.145902	0.00669604	0.113008	1.88699	2.086973	0.24472	4.08631	0.0773197	0.00354853	0.0120415	0.009449
764	-2220.398	-2217.502	-2.895512	0.007333448	0.0004400043	0.0040697	0.000244181	0.0105972	0.000635828	0.554951	1.44505	0.7094394	0.619706	1.61367	0.00733345	0.000440004	0.06402948	0.0640295	0.0640295	0.07341714	0.003764323	0.0085893	0.0004404	0.138245	0.00708825	0.116993	1.88301	2.059712	0.249261	4.01186	0.0734171	0.00376432	0.0183723	0.000690626
765	-2222.396	-2221.925	-0.4705913	0.003596778	0.002247464	0.00199603	0.00124723	0.00519752	0.0032477	0.554951	1.44505	0.7094394	0.619706	1.61367	0.00359678	0.00224746	0.04437412	0.0443741	0.0443741	0.07504501	0.007017307	0.00310667	0.000290498	0.146983	0.0137441	0.0413974	1.9586	2.859027	0.145383	6.87839	0.075045	0.00701731	0.0209129	0.00234127
766	-2223.629	-2219.968	-3.660741	0.003935197	0.0005025916	0.00218384	0.000278914	0.00568655	0.00072627	0.554951	1.44505	0.7094394	0.619706	1.61367	0.0039352	0.000502592	0.05856146	0.0585615	0.0585615	0.06912506	0.02859665	0.000336392	0.000139164	0.137914	0.0570541	0.00486643	1.99513	4.459746	0.0493878	20.2479	0.0691251	0.0285966	0.00807302	0.00258448
767	-2222.51	-2213.346	-9.164675	0.003935197	0.0005025916	0.00218384	0.000278914	0.00568655	0.00072627	0.554951	1.44505	0.7094394	0.619706	1.61367	0.0039352	0.000502592	0.07211218	0.0721122	0.0721122	0.07145936	0.007433781	0.000318783	3.31624e-05	0.1426	0.0148344	0.00446104	1.99554	4.524375	0.0472811	21.1501	0.0714594	0.00743378	0.0131767	0.00332386
768	-2220.52	-2217.835	-2.684958	0.00240633	0.0004830697	0.00133539	0.00026808	0.00347727	0.000698059	0.554951	1.44505	0.7094394	0.619706	1.61367	0.00240633	0.00048307	0.05720261	0.0572026	0.0572026	0.07145936	0.0140397	0.00133038	0.000261382	0.141588	0.027818	0.0186174	1.98138	3.45999	0.0969337	10.3163	0.0714594	0.0140397	0.0131767	0.00443658
769	-2220.643	-2219.775	-0.8675605	0.00240633	0.000377395	0.00133539	0.000209436	0.00347727	0.000545354	0.554951	1.44505	0.7094394	0.619706	1.61367	0.00240633	0.000377395	0.05726433	0.0572643	0.0572643	0.06294181	0.0140397	0.00117181	0.000261382	0.124712	0.027818	0.0186174	1.98138	3.45999	0.0969337	10.3163	0.0629418	0.0140397	0.011308	0.00206983
770	-2223.666	-2219.499	-4.167301	0.001782051	0.01963736	0.000988951	0.0108978	0.00257515	0.028377	0.554951	1.44505	0.7094394	0.619706	1.61367	0.00178205	0.0196374	0.05726433	0.0572643	0.0572643	0.06908543	0.02006684	0.00128619	0.000373591	0.136885	0.0397601	0.0186174	1.98138	3.45999	0.0969337	10.3163	0.0690854	0.0200668	0.0106825	0.000376195
771	-2220.33	-2230.418	10.08734	0.001782051	0.009492704	0.000988951	0.00526798	0.00257515	0.0137174	0.554951	1.44505	0.7094394	0.619706	1.61367	0.00178205	0.0094927	0.03164456	0.0316446	0.0316446	0.06209769	0.0002365136	0.00636528	2.42437e-05	0.11783	0.000448783	0.102504	1.8975	2.163402	0.232424	4.30248	0.0620977	0.000236514	0.0154968	0.00160004
772	-2221.773	-2216.807	-4.965806	0.001516097	0.0120914	0.000841359	0.00671013	0.00219083	0.0174727	0.554951	1.44505	0.7094394	0.619706	1.61367	0.0015161	0.0120914	0.05926493	0.0592649	0.0592649	0.07573223	0.01042933	0.00620633	0.000854694	0.145258	0.020004	0.081951	1.91805	2.337279	0.206703	4.83785	0.0757322	0.0104293	0.0195721	0.000816376
773	-2216.602	-2216.68	0.07790942	0.001962733	0.0005523421	0.00139425	0.000392362	0.00253122	0.000712322	0.71036	1.28964	0.4420721	0.742173	1.3474	0.00196273	0.000552342	0.06151799	0.061518	0.061518	0.07927155	0.0002647862	0.00649638	2.16995e-05	0.152047	0.000507873	0.081951	1.91805	2.337279	0.206703	4.83785	0.0792715	0.000264786	0.020861	0.00267256
774	-2220.345	-2227.017	6.6719	0.0005314952	0.005674806	0.000180992	0.00193246	0.000881998	0.00941715	0.340534	1.65947	1.174026	0.452998	2.20752	0.000531495	0.00567481	0.03474475	0.0347447	0.0347447	0.07371432	0.001133257	0.00723253	0.00011119	0.140196	0.00215532	0.0981157	1.90188	2.197553	0.227131	4.40274	0.0737143	0.00113326	0.0192297	0.00214619
775	-2225.218	-2228.857	3.639379	0.00943584	0.005674806	0.00801721	0.00482163	0.0108545	0.00652798	0.849656	1.15034	0.2246035	0.859424	1.16357	0.00943584	0.00567481	0.04730963	0.0473096	0.0473096	0.0639803	0.00107958	0.00627747	0.000105924	0.121683	0.00205324	0.0981157	1.90188	2.197553	0.227131	4.40274	0.0639803	0.00107958	0.00954214	0.00494247
776	-2222.488	-2231.181	8.693881	0.00943584	0.0003154031	0.00850188	0.000284185	0.0103698	0.000346622	0.90102	1.09898	0.1472294	0.905467	1.1044	0.00943584	0.000315403	0.02794689	0.0279469	0.0279469	0.06526336	0.004071586	0.00536336	0.000334604	0.125163	0.00780857	0.0821802	1.91782	2.335121	0.207004	4.83081	0.0652634	0.00407159	0.0196179	0.00377974
777	-2224.49	-2221.156	-3.334303	0.00943584	0.02909348	0.00626164	0.0193065	0.01261	0.0388805	0.663602	1.3364	0.5189478	0.70467	1.4191	0.00943584	0.0290935	0.04975827	0.0497583	0.0497583	0.07829511	0.004071586	0.00900256	0.000468161	0.147588	0.00767501	0.114982	1.88502	2.073355	0.246978	4.04895	0.0782951	0.00407159	0.0216282	0.000585171
778	-2217.589	-2224.445	6.855798	0.00943584	0.0001157047	0.00626164	7.67819e-05	0.01261	0.000154627	0.663602	1.3364	0.5189478	0.70467	1.4191	0.00943584	0.000115705	0.0516421	0.0516421	0.0516421	0.07534253	0.0006200396	0.00626811	5.15841e-05	0.144417	0.0011885	0.0831948	1.91681	2.325632	0.208333	4.8	0.0753425	0.00062004	0.0106068	0.000552255
