Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Mystacina_tuberculata,Chiroptera,Mystacinidae,Mystacina,tuberculata,,Y,0,0,0,,,,
Noctilio_albiventris,Chiroptera,Noctilionidae,Noctilio,albiventris,,,,,,,,,
Noctilio_leporinus,Chiroptera,Noctilionidae,Noctilio,leporinus,,,,,,,,,
Ametrida_centurio,Chiroptera,Phyllostomidae,Ametrida,centurio,,,,,,,,,
Anoura_caudifer,Chiroptera,Phyllostomidae,Anoura,caudifer,,,,,,,,,
Anoura_cultrata,Chiroptera,Phyllostomidae,Anoura,cultrata,,,,,,,,,
Anoura_fistulata,Chiroptera,Phyllostomidae,Anoura,fistulata,,,,,,,,,
Anoura_geoffroyi,Chiroptera,Phyllostomidae,Anoura,geoffroyi,,,,,,,,,
Anoura_latidens,Chiroptera,Phyllostomidae,Anoura,latidens,,,,,,,,,
Anoura_luismanueli,Chiroptera,Phyllostomidae,Anoura,luismanueli,,,,,,,,,
Ardops_nichollsi,Chiroptera,Phyllostomidae,Ardops,nichollsi,,,,,,,,,
Ariteus_flavescens,Chiroptera,Phyllostomidae,Ariteus,flavescens,,,,,,,,,
Artibeus_amplus,Chiroptera,Phyllostomidae,Artibeus,amplus,,,,,,,,,
Artibeus_anthonyi,Chiroptera,Phyllostomidae,Artibeus,anthonyi,,,,,,,,,
Artibeus_concolor,Chiroptera,Phyllostomidae,Artibeus,concolor,,,,,,,,,
Artibeus_fimbriatus,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,,,,,,,,,
Artibeus_fraterculus,Chiroptera,Phyllostomidae,Artibeus,fraterculus,,,,,,,,,
Artibeus_hirsutus,Chiroptera,Phyllostomidae,Artibeus,hirsutus,,,,,,,,,
Artibeus_inopinatus,Chiroptera,Phyllostomidae,Artibeus,inopinatus,,,,,,,,,
Artibeus_jamaicensis,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,,,,,,,,,
Artibeus_lituratus,Chiroptera,Phyllostomidae,Artibeus,lituratus,,,,,,,,,
Artibeus_obscurus,Chiroptera,Phyllostomidae,Artibeus,obscurus,,,,,,,,,
Artibeus_planirostris,Chiroptera,Phyllostomidae,Artibeus,planirostris,,,,,,,,,
Artibeus_schwartzi,Chiroptera,Phyllostomidae,Artibeus,schwartzi,,,,,,,,,
Brachyphylla_cavernarum,Chiroptera,Phyllostomidae,Brachyphylla,cavernarum,,Y,0,0,0,,,,
Brachyphylla_nana,Chiroptera,Phyllostomidae,Brachyphylla,nana,,,,,,,,,
Carollia_brevicauda,Chiroptera,Phyllostomidae,Carollia,brevicauda,,,,,,,,,
Carollia_castanea,Chiroptera,Phyllostomidae,Carollia,castanea,,,,,,,,,
Carollia_manu,Chiroptera,Phyllostomidae,Carollia,manu,,,,,,,,,
Carollia_perspicillata,Chiroptera,Phyllostomidae,Carollia,perspicillata,,Y,0,0,0,,,,
Carollia_sowelli,Chiroptera,Phyllostomidae,Carollia,sowelli,,,,,,,,,
Carollia_subrufa,Chiroptera,Phyllostomidae,Carollia,subrufa,,,,,,,,,
Centurio_senex,Chiroptera,Phyllostomidae,Centurio,senex,,,,,,,,,
Chiroderma_doriae,Chiroptera,Phyllostomidae,Chiroderma,doriae,,,,,,,,,
Chiroderma_improvisum,Chiroptera,Phyllostomidae,Chiroderma,improvisum,,,,,,,,,
Chiroderma_salvini,Chiroptera,Phyllostomidae,Chiroderma,salvini,,,,,,,,,
Chiroderma_trinitatum,Chiroptera,Phyllostomidae,Chiroderma,trinitatum,,,,,,,,,
Chiroderma_villosum,Chiroptera,Phyllostomidae,Chiroderma,villosum,,,,,,,,,
Choeroniscus_godmani,Chiroptera,Phyllostomidae,Choeroniscus,godmani,,,,,,,,,
Choeroniscus_minor,Chiroptera,Phyllostomidae,Choeroniscus,minor,,,,,,,,,
Choeroniscus_periosus,Chiroptera,Phyllostomidae,Choeroniscus,periosus,,,,,,,,,
Choeronycteris_mexicana,Chiroptera,Phyllostomidae,Choeronycteris,mexicana,,Y,0,0,0,,,,
Chrotopterus_auritus,Chiroptera,Phyllostomidae,Chrotopterus,auritus,,,,,,,,,
Dermanura_anderseni,Chiroptera,Phyllostomidae,Dermanura,anderseni,,,,,,,,,
Dermanura_azteca,Chiroptera,Phyllostomidae,Dermanura,azteca,,,,,,,,,
Dermanura_cinerea,Chiroptera,Phyllostomidae,Dermanura,cinerea,,,,,,,,,
Dermanura_glauca,Chiroptera,Phyllostomidae,Dermanura,glauca,,,,,,,,,
Dermanura_gnoma,Chiroptera,Phyllostomidae,Dermanura,gnoma,,,,,,,,,
Dermanura_phaeotis,Chiroptera,Phyllostomidae,Dermanura,phaeotis,,,,,,,,,
Dermanura_rosenbergi,Chiroptera,Phyllostomidae,Dermanura,rosenbergi,,,,,,,,,
Dermanura_tolteca,Chiroptera,Phyllostomidae,Dermanura,tolteca,,,,,,,,,
Dermanura_watsoni,Chiroptera,Phyllostomidae,Dermanura,watsoni,,,,,,,,,
Desmodus_draculae,Chiroptera,Phyllostomidae,Desmodus,draculae,,,,,,,,,
Desmodus_puntajudensis,Chiroptera,Phyllostomidae,Desmodus,puntajudensis,,,,,,,,,
Desmodus_rotundus,Chiroptera,Phyllostomidae,Desmodus,rotundus,,Y,1,1,1,,,,
Desmodus_stocki,Chiroptera,Phyllostomidae,Desmodus,stocki,,,,,,,,,
Diaemus_youngi,Chiroptera,Phyllostomidae,Diaemus,youngi,,,,,,,,,
Diphylla_ecaudata,Chiroptera,Phyllostomidae,Diphylla,ecaudata,,,,,,,,,
Ectophylla_alba,Chiroptera,Phyllostomidae,Ectophylla,alba,,,,,,,,,
Enchisthenes_hartii,Chiroptera,Phyllostomidae,Enchisthenes,hartii,,,,,,,,,
Erophylla_bombifrons,Chiroptera,Phyllostomidae,Erophylla,bombifrons,,,,,,,,,
Erophylla_sezekorni,Chiroptera,Phyllostomidae,Erophylla,sezekorni,,,,,,,,,
Glossophaga_commissarisi,Chiroptera,Phyllostomidae,Glossophaga,commissarisi,,,,,,,,,
Glossophaga_leachii,Chiroptera,Phyllostomidae,Glossophaga,leachii,,,,,,,,,
Glossophaga_longirostris,Chiroptera,Phyllostomidae,Glossophaga,longirostris,,Y,0,0,0,,,,
Glossophaga_morenoi,Chiroptera,Phyllostomidae,Glossophaga,morenoi,,,,,,,,,
Glossophaga_soricina,Chiroptera,Phyllostomidae,Glossophaga,soricina,,Y,0,0,0,,,,
Glyphonycteris_behnii,Chiroptera,Phyllostomidae,Glyphonycteris,behnii,,,,,,,,,
Glyphonycteris_daviesi,Chiroptera,Phyllostomidae,Glyphonycteris,daviesi,,,,,,,,,
Glyphonycteris_sylvestris,Chiroptera,Phyllostomidae,Glyphonycteris,sylvestris,,,,,,,,,
Hylonycteris_underwoodi,Chiroptera,Phyllostomidae,Hylonycteris,underwoodi,,,,,,,,,
Lampronycteris_brachyotis,Chiroptera,Phyllostomidae,Lampronycteris,brachyotis,,,,,,,,,
Leptonycteris_curasoae,Chiroptera,Phyllostomidae,Leptonycteris,curasoae,,,,,,,,,
Leptonycteris_nivalis,Chiroptera,Phyllostomidae,Leptonycteris,nivalis,,,,,,,,,
Leptonycteris_yerbabuenae,Chiroptera,Phyllostomidae,Leptonycteris,yerbabuenae,,Y,0,0,0,,,,
Lichonycteris_obscura,Chiroptera,Phyllostomidae,Lichonycteris,obscura,,,,,,,,,
Lionycteris_spurrelli,Chiroptera,Phyllostomidae,Lionycteris,spurrelli,,,,,,,,,
Lonchophylla_bokermanni,Chiroptera,Phyllostomidae,Lonchophylla,bokermanni,,,,,,,,,
Lonchophylla_chocoana,Chiroptera,Phyllostomidae,Lonchophylla,chocoana,,,,,,,,,
Lonchophylla_concava,Chiroptera,Phyllostomidae,Lonchophylla,concava,,,,,,,,,
Lonchophylla_dekeyseri,Chiroptera,Phyllostomidae,Lonchophylla,dekeyseri,,,,,,,,,
Lonchophylla_handleyi,Chiroptera,Phyllostomidae,Lonchophylla,handleyi,,,,,,,,,
Lonchophylla_hesperia,Chiroptera,Phyllostomidae,Lonchophylla,hesperia,,,,,,,,,
Lonchophylla_mordax,Chiroptera,Phyllostomidae,Lonchophylla,mordax,,,,,,,,,
Lonchophylla_orcesi,Chiroptera,Phyllostomidae,Lonchophylla,orcesi,,,,,,,,,
Lonchophylla_robusta,Chiroptera,Phyllostomidae,Lonchophylla,robusta,,,,,,,,,
Lonchophylla_thomasi,Chiroptera,Phyllostomidae,Lonchophylla,thomasi,,,,,,,,,
Lonchorhina_aurita,Chiroptera,Phyllostomidae,Lonchorhina,aurita,,,,,,,,,
Lonchorhina_fernandezi,Chiroptera,Phyllostomidae,Lonchorhina,fernandezi,,,,,,,,,
Lonchorhina_inusitata,Chiroptera,Phyllostomidae,Lonchorhina,inusitata,,,,,,,,,
