Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Megaloglossus_azagnyi,Chiroptera,Pteropodidae,Megaloglossus,azagnyi,,,,,,,,,
Megaloglossus_woermanni,Chiroptera,Pteropodidae,Megaloglossus,woermanni,,,,,,,,,
Melonycteris_fardoulisi,Chiroptera,Pteropodidae,Melonycteris,fardoulisi,,,,,,,,,
Melonycteris_melanops,Chiroptera,Pteropodidae,Melonycteris,melanops,,,,,,,,,
Melonycteris_woodfordi,Chiroptera,Pteropodidae,Melonycteris,woodfordi,,,,,,,,,
Micropteropus_intermedius,Chiroptera,Pteropodidae,Micropteropus,intermedius,,,,,,,,,
Micropteropus_pusillus,Chiroptera,Pteropodidae,Micropteropus,pusillus,,,,,,,,,
Mirimiri_acrodonta,Chiroptera,Pteropodidae,Mirimiri,acrodonta,,,,,,,,,
Myonycteris_brachycephala,Chiroptera,Pteropodidae,Myonycteris,brachycephala,,,,,,,,,
Myonycteris_leptodon,Chiroptera,Pteropodidae,Myonycteris,leptodon,,,,,,,,,
Myonycteris_relicta,Chiroptera,Pteropodidae,Myonycteris,relicta,,,,,,,,,
Myonycteris_torquata,Chiroptera,Pteropodidae,Myonycteris,torquata,,,,,,,,,
Nanonycteris_veldkampii,Chiroptera,Pteropodidae,Nanonycteris,veldkampii,,,,,,,,,
Neopteryx_frosti,Chiroptera,Pteropodidae,Neopteryx,frosti,,,,,,,,,
Notopteris_macdonaldi,Chiroptera,Pteropodidae,Notopteris,macdonaldi,,,,,,,,,
Notopteris_neocaledonica,Chiroptera,Pteropodidae,Notopteris,neocaledonica,,,,,,,,,
Nyctimene_aello,Chiroptera,Pteropodidae,Nyctimene,aello,,,,,,,,,
Nyctimene_albiventer,Chiroptera,Pteropodidae,Nyctimene,albiventer,,,,,,,,,
Nyctimene_cephalotes,Chiroptera,Pteropodidae,Nyctimene,cephalotes,,,,,,,,,
Nyctimene_certans,Chiroptera,Pteropodidae,Nyctimene,certans,,,,,,,,,
Nyctimene_cyclotis,Chiroptera,Pteropodidae,Nyctimene,cyclotis,,,,,,,,,
Nyctimene_draconilla,Chiroptera,Pteropodidae,Nyctimene,draconilla,,,,,,,,,
Nyctimene_keasti,Chiroptera,Pteropodidae,Nyctimene,keasti,,,,,,,,,
Nyctimene_major,Chiroptera,Pteropodidae,Nyctimene,major,,,,,,,,,
Nyctimene_malaitensis,Chiroptera,Pteropodidae,Nyctimene,malaitensis,,,,,,,,,
Nyctimene_masalai,Chiroptera,Pteropodidae,Nyctimene,masalai,,,,,,,,,
Nyctimene_minutus,Chiroptera,Pteropodidae,Nyctimene,minutus,,,,,,,,,
Nyctimene_rabori,Chiroptera,Pteropodidae,Nyctimene,rabori,,Y,0,0,0,,,,
Nyctimene_robinsoni,Chiroptera,Pteropodidae,Nyctimene,robinsoni,,,,,,,,,
Nyctimene_sanctacrucis,Chiroptera,Pteropodidae,Nyctimene,sanctacrucis,,,,,,,,,
Nyctimene_vizcaccia,Chiroptera,Pteropodidae,Nyctimene,vizcaccia,,,,,,,,,
Otopteropus_cartilagonodus,Chiroptera,Pteropodidae,Otopteropus,cartilagonodus,,,,,,,,,
Paranyctimene_raptor,Chiroptera,Pteropodidae,Paranyctimene,raptor,,,,,,,,,
Paranyctimene_tenax,Chiroptera,Pteropodidae,Paranyctimene,tenax,,,,,,,,,
Penthetor_lucasi,Chiroptera,Pteropodidae,Penthetor,lucasi,,,,,,,,,
Plerotes_anchietae,Chiroptera,Pteropodidae,Plerotes,anchietae,,,,,,,,,
Ptenochirus_jagori,Chiroptera,Pteropodidae,Ptenochirus,jagori,,,,,,,,,
Ptenochirus_minor,Chiroptera,Pteropodidae,Ptenochirus,minor,,,,,,,,,
Pteralopex_anceps,Chiroptera,Pteropodidae,Pteralopex,anceps,,,,,,,,,
Pteralopex_atrata,Chiroptera,Pteropodidae,Pteralopex,atrata,,,,,,,,,
Pteralopex_flanneryi,Chiroptera,Pteropodidae,Pteralopex,flanneryi,,,,,,,,,
Pteralopex_pulchra,Chiroptera,Pteropodidae,Pteralopex,pulchra,,,,,,,,,
Pteralopex_taki,Chiroptera,Pteropodidae,Pteralopex,taki,,,,,,,,,
Pteropus_admiralitatum,Chiroptera,Pteropodidae,Pteropus,admiralitatum,,,,,,,,,
Pteropus_aldabrensis,Chiroptera,Pteropodidae,Pteropus,aldabrensis,,,,,,,,,
Pteropus_alecto,Chiroptera,Pteropodidae,Pteropus,alecto,,Y,0,0,0,,,,
Pteropus_allenorum,Chiroptera,Pteropodidae,Pteropus,allenorum,,,,,,,,,
Pteropus_anetianus,Chiroptera,Pteropodidae,Pteropus,anetianus,,,,,,,,,
Pteropus_aruensis,Chiroptera,Pteropodidae,Pteropus,aruensis,,,,,,,,,
Pteropus_brunneus,Chiroptera,Pteropodidae,Pteropus,brunneus,,,,,,,,,
Pteropus_caniceps,Chiroptera,Pteropodidae,Pteropus,caniceps,,,,,,,,,
Pteropus_capistratus,Chiroptera,Pteropodidae,Pteropus,capistratus,,,,,,,,,
Pteropus_chrysoproctus,Chiroptera,Pteropodidae,Pteropus,chrysoproctus,,,,,,,,,
Pteropus_cognatus,Chiroptera,Pteropodidae,Pteropus,cognatus,,,,,,,,,
Pteropus_conspicillatus,Chiroptera,Pteropodidae,Pteropus,conspicillatus,,Y,0,0,0,,,,
Pteropus_coxi,Chiroptera,Pteropodidae,Pteropus,coxi,,,,,,,,,
Pteropus_dasymallus,Chiroptera,Pteropodidae,Pteropus,dasymallus,,Y,0,0,0,,,,
Pteropus_faunulus,Chiroptera,Pteropodidae,Pteropus,faunulus,,,,,,,,,
Pteropus_fundatus,Chiroptera,Pteropodidae,Pteropus,fundatus,,,,,,,,,
Pteropus_giganteus,Chiroptera,Pteropodidae,Pteropus,giganteus,,Y,0,1,1,,,,
Pteropus_gilliardorum,Chiroptera,Pteropodidae,Pteropus,gilliardorum,,,,,,,,,
Pteropus_griseus,Chiroptera,Pteropodidae,Pteropus,griseus,,Y,0,0,0,,,,
Pteropus_howensis,Chiroptera,Pteropodidae,Pteropus,howensis,,,,,,,,,
Pteropus_hypomelanus,Chiroptera,Pteropodidae,Pteropus,hypomelanus,,Y,0,0,0,,,,
Pteropus_intermedius,Chiroptera,Pteropodidae,Pteropus,intermedius,,,,,,,,,
Pteropus_keyensis,Chiroptera,Pteropodidae,Pteropus,keyensis,,,,,,,,,
Pteropus_leucopterus,Chiroptera,Pteropodidae,Pteropus,leucopterus,,,,,,,,,
Pteropus_livingstonii,Chiroptera,Pteropodidae,Pteropus,livingstonii,,Y,1,1,1,,,,
Pteropus_lombocensis,Chiroptera,Pteropodidae,Pteropus,lombocensis,,,,,,,,,
Pteropus_loochoensis,Chiroptera,Pteropodidae,Pteropus,loochoensis,,,,,,,,,
Pteropus_lylei,Chiroptera,Pteropodidae,Pteropus,lylei,,,,,,,,,
Pteropus_macrotis,Chiroptera,Pteropodidae,Pteropus,macrotis,,,,,,,,,
Pteropus_mahaganus,Chiroptera,Pteropodidae,Pteropus,mahaganus,,,,,,,,,
Pteropus_mariannus,Chiroptera,Pteropodidae,Pteropus,mariannus,,Y,0,0,0,,,,
Pteropus_melanopogon,Chiroptera,Pteropodidae,Pteropus,melanopogon,,,,,,,,,
Pteropus_melanotus,Chiroptera,Pteropodidae,Pteropus,melanotus,,,,,,,,,
Pteropus_molossinus,Chiroptera,Pteropodidae,Pteropus,molossinus,,,,,,,,,
Pteropus_neohibernicus,Chiroptera,Pteropodidae,Pteropus,neohibernicus,,Y,0,0,0,,,,
Pteropus_niger,Chiroptera,Pteropodidae,Pteropus,niger,,Y,0,0,0,,,,
Pteropus_nitendiensis,Chiroptera,Pteropodidae,Pteropus,nitendiensis,,,,,,,,,
Pteropus_ocularis,Chiroptera,Pteropodidae,Pteropus,ocularis,,,,,,,,,
Pteropus_ornatus,Chiroptera,Pteropodidae,Pteropus,ornatus,,,,,,,,,
Pteropus_pelewensis,Chiroptera,Pteropodidae,Pteropus,pelewensis,,,,,,,,,
Pteropus_personatus,Chiroptera,Pteropodidae,Pteropus,personatus,,,,,,,,,
