Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,,1700 Matched Species,FSSB,MSSB,SSB,,Total Species,SSB Data Present,Percent Covered
Sorex_stizodon,Eulipotyphla,Soricidae,Sorex,stizodon,,,,,,,,,
Sorex_tenellus,Eulipotyphla,Soricidae,Sorex,tenellus,,,,,,,,,
Sorex_thibetanus,Eulipotyphla,Soricidae,Sorex,thibetanus,,,,,,,,,
Sorex_trowbridgii,Eulipotyphla,Soricidae,Sorex,trowbridgii,,Y,0,0,0,,,,
Sorex_tundrensis,Eulipotyphla,Soricidae,Sorex,tundrensis,,,,,,,,,
Sorex_ugyunak,Eulipotyphla,Soricidae,Sorex,ugyunak,,,,,,,,,
Sorex_unguiculatus,Eulipotyphla,Soricidae,Sorex,unguiculatus,,Y,0,0,0,,,,
Sorex_vagrans,Eulipotyphla,Soricidae,Sorex,vagrans,,Y,0,0,0,,,,
Sorex_ventralis,Eulipotyphla,Soricidae,Sorex,ventralis,,,,,,,,,
Sorex_veraecrucis,Eulipotyphla,Soricidae,Sorex,veraecrucis,,,,,,,,,
Sorex_veraepacis,Eulipotyphla,Soricidae,Sorex,veraepacis,,,,,,,,,
Sorex_volnuchini,Eulipotyphla,Soricidae,Sorex,volnuchini,,,,,,,,,
Sorex_yukonicus,Eulipotyphla,Soricidae,Sorex,yukonicus,,,,,,,,,
Soriculus_nigrescens,Eulipotyphla,Soricidae,Soriculus,nigrescens,,,,,,,,,
Suncus_aequatorius,Eulipotyphla,Soricidae,Suncus,aequatorius,,,,,,,,,
Suncus_ater,Eulipotyphla,Soricidae,Suncus,ater,,,,,,,,,
Suncus_dayi,Eulipotyphla,Soricidae,Suncus,dayi,,,,,,,,,
Suncus_etruscus,Eulipotyphla,Soricidae,Suncus,etruscus,,Y,0,0,0,,,,
Suncus_fellowesgordoni,Eulipotyphla,Soricidae,Suncus,fellowesgordoni,,,,,,,,,
Suncus_hosei,Eulipotyphla,Soricidae,Suncus,hosei,,,,,,,,,
Suncus_hututsi,Eulipotyphla,Soricidae,Suncus,hututsi,,,,,,,,,
Suncus_infinitesimus,Eulipotyphla,Soricidae,Suncus,infinitesimus,,,,,,,,,
Suncus_lixus,Eulipotyphla,Soricidae,Suncus,lixus,,,,,,,,,
Suncus_madagascariensis,Eulipotyphla,Soricidae,Suncus,madagascariensis,,,,,,,,,
Suncus_malayanus,Eulipotyphla,Soricidae,Suncus,malayanus,,,,,,,,,
Suncus_megalura,Eulipotyphla,Soricidae,Suncus,megalura,,Y,0,0,0,,,,
Suncus_mertensi,Eulipotyphla,Soricidae,Suncus,mertensi,,,,,,,,,
Suncus_montanus,Eulipotyphla,Soricidae,Suncus,montanus,,,,,,,,,
Suncus_murinus,Eulipotyphla,Soricidae,Suncus,murinus,,Y,0,1,1,,,,
Suncus_remyi,Eulipotyphla,Soricidae,Suncus,remyi,,,,,,,,,
Suncus_stoliczkanus,Eulipotyphla,Soricidae,Suncus,stoliczkanus,,,,,,,,,
Suncus_varilla,Eulipotyphla,Soricidae,Suncus,varilla,,Y,0,0,0,,,,
Suncus_zeylanicus,Eulipotyphla,Soricidae,Suncus,zeylanicus,,,,,,,,,
Surdisorex_norae,Eulipotyphla,Soricidae,Surdisorex,norae,,,,,,,,,
Surdisorex_polulus,Eulipotyphla,Soricidae,Surdisorex,polulus,,Y,0,0,0,,,,
Surdisorex_schlitteri,Eulipotyphla,Soricidae,Surdisorex,schlitteri,,,,,,,,,
Sylvisorex_akaibei,Eulipotyphla,Soricidae,Sylvisorex,akaibei,,,,,,,,,
Sylvisorex_camerunensis,Eulipotyphla,Soricidae,Sylvisorex,camerunensis,,Y,0,0,0,,,,
Sylvisorex_granti,Eulipotyphla,Soricidae,Sylvisorex,granti,,Y,0,0,0,,,,
Sylvisorex_howelli,Eulipotyphla,Soricidae,Sylvisorex,howelli,,,,,,,,,
Sylvisorex_isabellae,Eulipotyphla,Soricidae,Sylvisorex,isabellae,,,,,,,,,
Sylvisorex_johnstoni,Eulipotyphla,Soricidae,Sylvisorex,johnstoni,,,,,,,,,
Sylvisorex_konganensis,Eulipotyphla,Soricidae,Sylvisorex,konganensis,,,,,,,,,
Sylvisorex_lunaris,Eulipotyphla,Soricidae,Sylvisorex,lunaris,,Y,0,0,0,,,,
Sylvisorex_morio,Eulipotyphla,Soricidae,Sylvisorex,morio,,,,,,,,,
Sylvisorex_ollula,Eulipotyphla,Soricidae,Sylvisorex,ollula,,,,,,,,,
Sylvisorex_oriundus,Eulipotyphla,Soricidae,Sylvisorex,oriundus,,,,,,,,,
Sylvisorex_pluvialis,Eulipotyphla,Soricidae,Sylvisorex,pluvialis,,,,,,,,,
Sylvisorex_silvanorum,Eulipotyphla,Soricidae,Sylvisorex,silvanorum,,,,,,,,,
Sylvisorex_vulcanorum,Eulipotyphla,Soricidae,Sylvisorex,vulcanorum,,,,,,,,,
Condylura_cristata,Eulipotyphla,Talpidae,Condylura,cristata,,Y,0,0,0,,,,
Desmana_moschata,Eulipotyphla,Talpidae,Desmana,moschata,,,,,,,,,
Dymecodon_pilirostris,Eulipotyphla,Talpidae,Dymecodon,pilirostris,,Y,0,0,0,,,,
Euroscaptor_grandis,Eulipotyphla,Talpidae,Euroscaptor,grandis,,,,,,,,,
Euroscaptor_klossi,Eulipotyphla,Talpidae,Euroscaptor,klossi,,,,,,,,,
Euroscaptor_longirostris,Eulipotyphla,Talpidae,Euroscaptor,longirostris,,,,,,,,,
Euroscaptor_micrura,Eulipotyphla,Talpidae,Euroscaptor,micrura,,,,,,,,,
Euroscaptor_mizura,Eulipotyphla,Talpidae,Euroscaptor,mizura,,,,,,,,,
Euroscaptor_parvidens,Eulipotyphla,Talpidae,Euroscaptor,parvidens,,,,,,,,,
Euroscaptor_subanura,Eulipotyphla,Talpidae,Euroscaptor,subanura,,,,,,,,,
Galemys_pyrenaicus,Eulipotyphla,Talpidae,Galemys,pyrenaicus,,Y,0,0,0,,,,
Mogera_etigo,Eulipotyphla,Talpidae,Mogera,etigo,,,,,,,,,
Mogera_imaizumii,Eulipotyphla,Talpidae,Mogera,imaizumii,,,,,,,,,
Mogera_insularis,Eulipotyphla,Talpidae,Mogera,insularis,,Y,0,0,0,,,,
Mogera_robusta,Eulipotyphla,Talpidae,Mogera,robusta,,,,,,,,,
Mogera_tokudae,Eulipotyphla,Talpidae,Mogera,tokudae,,,,,,,,,
Mogera_uchidai,Eulipotyphla,Talpidae,Mogera,uchidai,,,,,,,,,
Mogera_wogura,Eulipotyphla,Talpidae,Mogera,wogura,,Y,0,0,0,,,,
Neurotrichus_gibbsii,Eulipotyphla,Talpidae,Neurotrichus,gibbsii,,Y,0,0,0,,,,
Parascalops_breweri,Eulipotyphla,Talpidae,Parascalops,breweri,,Y,0,0,0,,,,
Parascaptor_leucura,Eulipotyphla,Talpidae,Parascaptor,leucura,,,,,,,,,
Scalopus_aquaticus,Eulipotyphla,Talpidae,Scalopus,aquaticus,,Y,0,0,0,,,,
Scapanulus_oweni,Eulipotyphla,Talpidae,Scapanulus,oweni,,,,,,,,,
Scapanus_latimanus,Eulipotyphla,Talpidae,Scapanus,latimanus,,Y,0,0,0,,,,
Scapanus_orarius,Eulipotyphla,Talpidae,Scapanus,orarius,,Y,0,0,0,,,,
Scapanus_townsendii,Eulipotyphla,Talpidae,Scapanus,townsendii,,,,,,,,,
Scaptochirus_moschatus,Eulipotyphla,Talpidae,Scaptochirus,moschatus,,,,,,,,,
Scaptonyx_fusicaudus,Eulipotyphla,Talpidae,Scaptonyx,fusicaudus,,,,,,,,,
Talpa_altaica,Eulipotyphla,Talpidae,Talpa,altaica,,,,,,,,,
Talpa_caeca,Eulipotyphla,Talpidae,Talpa,caeca,,Y,0,0,0,,,,
Talpa_caucasica,Eulipotyphla,Talpidae,Talpa,caucasica,,,,,,,,,
Talpa_davidiana,Eulipotyphla,Talpidae,Talpa,davidiana,,,,,,,,,
Talpa_europaea,Eulipotyphla,Talpidae,Talpa,europaea,,Y,0,0,0,,,,
Talpa_levantis,Eulipotyphla,Talpidae,Talpa,levantis,,,,,,,,,
Talpa_occidentalis,Eulipotyphla,Talpidae,Talpa,occidentalis,,Y,0,0,0,,,,
Talpa_romana,Eulipotyphla,Talpidae,Talpa,romana,,Y,0,0,0,,,,
Talpa_stankovici,Eulipotyphla,Talpidae,Talpa,stankovici,,Y,0,0,0,,,,
Uropsilus_andersoni,Eulipotyphla,Talpidae,Uropsilus,andersoni,,,,,,,,,
Uropsilus_gracilis,Eulipotyphla,Talpidae,Uropsilus,gracilis,,,,,,,,,
Uropsilus_investigator,Eulipotyphla,Talpidae,Uropsilus,investigator,,,,,,,,,
Uropsilus_soricipes,Eulipotyphla,Talpidae,Uropsilus,soricipes,,,,,,,,,
Urotrichus_talpoides,Eulipotyphla,Talpidae,Urotrichus,talpoides,,Y,0,0,0,,,,
