(Intercept),NAC1,PC,SPI1,GP,FWA,MR,TSP1
-531.769446699265,135.85508487359,-57.1520202838292,-244.860188316656,49.7109748713337,16.705697134792,-6358.06795663412,-27.9531843595032
-376.759590468908,92.5658498628545,-72.6252884493588,-118.870075722909,48.822395268071,28.2845384399407,-5262.21157447481,-114.649724775722
-534.160529155866,173.401994358806,-65.1888499727538,-107.587462167658,43.0011006191198,34.022244951482,-10105.9890549574,-65.5472718980891
-407.3056417115,109.261015398971,-20.0999962843416,-33.7516061376955,57.3632281878345,-9.43535679476918,-6444.28687641522,-33.7199076591533
-348.246605879714,51.3574364632368,54.9151572821938,-120.73939856849,115.173367904659,10.4397527563851,56.327472091114,-121.038039174164
-82.8083020761987,127.697359176665,-65.8866825781006,-293.492728064011,42.280235987324,24.2593755777489,317.718850703081,-108.456064545244
-427.805119048164,164.595597756008,-118.298401888009,-196.72572999341,-2.93666512251366,58.6972545078461,-3975.05805935411,-145.328955510195
-366.885781902893,244.950263892635,-90.7332477670134,-170.96038815537,12.0198613498069,41.892653795876,-2870.32716847395,-35.9118592093
-499.614997058023,50.6997469959715,-180.905706497404,-206.028012587456,61.4908480878075,-6.63190231719636,-9699.00268903683,-199.244355133851
-534.822667213179,97.283812712034,-67.3391111436649,-167.044012473489,28.0156898129755,34.8798364609393,-6400.31060817527,-55.4702424094576
-257.256605266964,48.659458012602,-22.2585000994004,-22.826337031147,59.22818655429,57.1008922593901,-1935.96942369004,-76.5983151641703
-642.543437818211,68.5218931104173,-77.992668933206,-170.659836641164,102.567932773556,30.4893714981736,-10603.2218478118,-146.156478278921
-351.138973437715,88.2648938787897,31.7194806755288,-59.4501896716174,131.911726803679,-4.22586379418499,-150.938884793635,-172.931954465894
-118.565146473193,159.211761983839,-53.7728737056459,-212.38244065176,117.924463457371,48.4059945582085,-763.609196836544,-97.2856247170421
-1366.26599341577,95.468515991146,-59.2142972532092,-175.532265655478,46.8633719767531,-7.11222895327592,-16110.4613637409,-148.423460668069
-855.700704446994,140.849567783414,-48.1759924688668,-386.395741660192,55.9295884244202,30.3201459458214,-9345.58674183031,-63.7991558529029
119.276190416596,100.015680437646,-48.155736158734,-241.171727087632,80.0300680563669,44.696532785299,195.087809802862,-242.35454705506
-733.786141092947,108.310107150435,-29.8938590636026,-169.84488472301,53.1209443451371,48.1859341543277,-8565.77421571975,-147.458992092987
-242.153599398167,74.882088125989,-7.19349407109257,-293.3640574358,91.6268443900844,33.8441894074349,-2836.42460632932,-30.1864993369381
-294.333390312939,39.2825431054007,35.1314583301828,-29.1589736871829,34.4430255400657,31.0682933870266,-2510.84655100941,76.5665182574812
-560.171305003401,122.267317322665,-73.0611794042725,-200.73018722461,10.6366622869391,28.1190872444859,-9434.67848949815,-32.770531292379
-16.1982138672902,87.2809016169485,-65.8113776739192,-118.05496590821,69.6485863974394,28.3460560102103,1311.46598782323,-99.5198704891227
-339.33663005418,135.224533416171,-24.558910855063,-187.138533698504,0.509516921545583,65.563441023518,-4860.96986025709,-75.1495397770341
-234.201289175835,98.6859187473383,-74.5068837197323,-135.021362457614,87.0256123368517,52.3103983762267,-2222.58252215337,-126.572240727676
-51.8104069301044,139.807322911016,-36.7564472073573,-225.241048100215,51.131825886172,34.8982142666355,2874.3748786872,-175.137339479392
-639.802397990978,110.667665900619,-15.4651853589748,-83.8195926682092,28.4542250820195,35.9071237430653,-7211.67328318791,13.3402341017791
-26.9455203381513,96.6444928827568,10.3699447725085,-153.455310550955,94.9605738269747,18.4491568696467,-929.881412851442,-51.1633076092476
-201.277611425117,128.019422083424,24.6988311263121,-204.522657443595,55.2425743318017,56.0340736857524,4474.69881280778,-7.38035043803393
-397.030349026711,90.9385708933914,2.18084316793829,-83.4774907251704,75.0172085032391,21.0978687233728,-5464.24440978623,-36.4221874077339
17.0645808630507,5.37777268766968,-12.0409634821699,41.3598468715572,84.5910565805207,21.4606091668975,83.300854107074,-149.492910915164
-301.677988945361,166.405640784018,-73.391594362256,-216.09958274068,79.3863458742853,29.6779572108353,-4652.11213562496,-136.234871774504
-945.257831216812,192.582892786111,-77.5798871447041,-216.56048784421,50.2452838320605,81.8121656701696,-9467.09507126329,-0.683027992141433
-405.258588533528,137.520699888642,-117.588326254201,-110.997173178708,45.641222711929,44.6720011449688,-10190.4695211889,-79.7067781312408
-1311.75816188748,201.119366566694,-45.9518754766859,-182.181230086731,19.4475988879858,28.1641627035569,-16599.3697491351,109.120347058284
-499.219648716244,125.356250058685,-53.0232943016745,-138.909404148289,23.5150917647115,32.0853626580501,-4810.55669738587,-126.815427965252
-456.062283497187,134.283758614307,-31.8864620197419,-129.136896076619,49.5402382438542,25.9438265198114,-2359.84527105729,-125.212828361611
-353.480518436838,107.626505162035,22.0342228656227,-70.8691116422378,39.9489186217543,36.967123202674,-5607.43394742948,129.323362694704
-539.245265637903,76.6919587584634,35.745628379585,-82.6820762222269,33.708621662634,44.8843254859457,-7181.55657399118,34.0131917224498
