(Intercept),NAC1,PC,SPI1,GP,FWA,MR,TSP1
112.378033715366,109.296676983737,-111.223998070256,-150.019329696257,-15.9935635706352,56.3023452938942,3623.41033078314,-49.5232548091735
160.814641301535,34.368787682226,-90.7948962813971,-143.411535658524,149.606391665693,32.0638078773773,1731.68191364358,-255.784365037289
588.071746722111,106.794586580938,-53.9315872401712,-131.246778255983,55.3600783269503,20.6386147377198,9794.11855962222,-101.650138028272
255.091821370355,79.258702328043,-141.94218179885,-144.174670719905,26.6439690600237,42.3929135415237,7609.89630211833,-30.3149895688475
-394.907340692378,163.623317781123,-135.805594729434,-154.774141948204,18.087479584352,23.6180157009221,-3664.76854783844,-83.1757787683364
-12.9690166591754,97.6814182483822,-62.4002611266042,-147.587383062819,17.5474180674646,56.0884264568995,1509.59326944254,43.2993501627643
233.791258274316,125.913071476043,-99.9013498126296,-143.503667277881,24.84707314361,22.0102397632581,5950.60318693858,-17.1500250245153
-649.218735542221,181.22107934023,49.9073046649464,-32.8378363348747,14.1062798954226,65.8426381794961,-4132.45822733932,126.204174670987
-61.6059644377092,109.545080831565,-65.5593197468297,-147.721364339232,-25.0514384190938,44.3630230759081,-195.426112242902,-7.06478138944658
187.34162609218,166.095373345306,-48.5777217098221,-207.759384060799,-33.1520441518514,46.653819529216,7828.73607316705,155.380090807401
-391.602011184965,174.392633283045,-36.8499557585019,-70.5235053769647,-6.45962015696568,14.9813112692318,5121.25218235786,181.756691629613
-289.190055127212,120.958975722142,-92.7707896321372,-171.073568988446,50.9528861400177,8.53066506874165,-4908.13201473732,-60.7237005608404
459.117056520103,118.840742271219,-110.99958559763,-153.491494852715,41.7866329493409,28.0983765370329,10466.6881798942,-59.4621190882099
-214.728695096273,19.4021818445617,-20.4589094139828,-39.3989521615003,0.808215444267262,68.6698231743794,-922.164150367455,47.0190675341582
-8.91109346742451,152.392221698166,-48.8801974784437,-178.784775134176,-14.1537302820943,2.49283202462539,3773.17366486022,67.2292126642105
273.086455837612,97.24445602177,-27.2691707045597,-207.240034937564,-5.3295397372201,67.8231392303423,8115.36096325853,22.8853674655547
-446.109875091621,72.6941664025071,-83.3324426833642,-246.026314618299,-29.8176548804631,6.60173960645625,-3969.74981741639,-40.7969919921889
303.839833429909,-28.3864582668612,-51.6413928301772,-68.9982556489122,153.615049566259,33.2754053246244,5055.93289085747,-78.9150898795924
547.687846590808,188.96848448526,-53.5281006034202,-156.160040023969,-31.1369063000457,72.0157298013219,12990.4935498612,25.0721926977403
417.485836942264,147.811218851857,-57.38813638172,-169.359974899678,-20.1277128134825,91.7570814224073,12290.9694838671,92.8187991424466
278.785891803345,154.98834307264,-220.417555918539,-242.285771378374,-6.97210055239975,46.2456635422132,7010.60605408684,-152.020735366918
118.847539013346,52.9085038768244,-43.7935009816283,-85.4814213845093,-4.77250220844871,44.8619068507251,5870.20213771657,33.4221599317971
-211.226845379722,159.996557653387,-111.990681433148,-260.706119537557,-29.8548117927712,69.7704973286454,263.321313717257,-48.6808253004347
231.292108788519,49.2294126860215,-129.461173215386,-17.7959423877759,50.510254605746,26.0018486978734,4659.69947649639,-112.598513736273
-9.40618677220482,22.99917196764,-36.377455152804,-32.3702124825941,81.953709100475,23.1182586533832,3595.41391225061,-56.4829593417016
780.107011021959,216.917664272209,-21.2406777772121,-221.227969233638,20.55723116421,9.10218400685699,18304.0621213607,54.7449158172676
102.850544494328,136.689639077842,-42.1263777176537,-150.316162559378,11.4528711439489,-17.8860002533511,5192.16706229755,101.353690854521
112.96715525724,41.1816090191205,-66.5206427699595,-24.6926622648607,7.07598141152266,47.384583442763,2683.52716271788,-41.1977095936672
29.6373625170527,117.296448083245,-91.9994370030763,-93.3094447838957,-15.4990307868429,30.8361268903841,2387.69914009974,-11.9998085913248
169.675781321886,114.865118376358,-55.961215226991,-124.013989861385,8.12924815865699,34.0739813838954,5505.96595099525,64.8124120087596
-384.515760780632,209.218424100363,-153.53384556761,-215.411088741952,-57.4870116114034,41.9751025424739,-8034.16124526033,-108.691948594758
588.532982847195,83.1372968247015,-85.0214812294289,-81.19944282492,64.972660721076,76.0708694983041,12824.8777453706,-97.8135362583853
103.994343386206,92.6187021555961,-78.1314877368859,-60.8132183662819,35.6072792336927,25.7533461273269,4036.4590116115,-104.771547785611
-233.801465434168,57.0051536262035,-79.3590364392294,-113.454208714887,99.9582726877707,-3.16794949391624,758.965683170536,-86.808000129573
-304.631958905637,71.1028156196553,-47.299844670837,-118.082398777871,56.9559459229349,19.0776093701134,-113.928575745889,-3.07565171837268
-173.863967638012,151.568706736871,-95.8953029680197,-72.3814108324877,-16.0094506565729,55.4914293994807,3075.32861281646,48.8072546099338
85.6245723361499,114.810498098333,-104.338589500156,-71.2023321467714,20.0156358697714,44.4605792036164,4912.87545701606,-44.6281701521657
-344.701535726548,84.7915231498046,-145.176145563033,-164.08430215776,-1.31000406923704,48.8956013165316,-6431.73824905699,-92.6525722941005
225.202513687706,72.5524932455592,-71.7054876990005,-76.2961681400702,23.6176024010565,67.0507104794087,4872.1974612189,-102.533118765874
492.244623762293,179.259499767646,-86.613172261219,-312.089458339702,-14.3104722736825,36.6634962742173,12545.793369446,80.4016256376781
-104.906998263075,140.53667219968,-84.4228922023103,-80.1347530455814,37.7993139082682,37.1715645102377,243.17374315967,-17.7480518225857
-179.365794240352,72.7434772259585,-132.168087302554,-74.9418252363248,-38.0466229293961,62.2161873972873,-634.525902491674,-99.1388393978705
738.907465078984,155.677487069126,-76.8392631528404,-200.310038331314,23.61154958529,58.1069227585203,15557.3695530232,-87.952752519559
291.29845658777,156.56033159943,-40.6413051808922,-99.3666134742307,51.1426552334779,48.2705865028402,7131.72483608999,-53.88994524187
-51.0220430575828,171.953453202972,-65.8111353174027,-164.902198176471,33.0016212125702,18.9455036261934,596.524129093712,-84.4535929274862
-237.111164054537,178.228561391574,-163.178923803702,-231.683621021155,34.9819570197324,-13.275239785341,-1647.56800477943,-85.644655029635
