Iteration	Posterior	Likelihood	Prior	ex0	ex1	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_hidden[1]	extinction_hidden[2]	extinction_hidden_sd	extinction_hidden_unormalized[1]	extinction_hidden_unormalized[2]	extinction_observed[1]	extinction_observed[2]	hidden_rate	R[1]	R[2]	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	sp0	sp1	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_hidden[1]	speciation_hidden[2]	speciation_hidden_sd	speciation_hidden_unormalized[1]	speciation_hidden_unormalized[2]	speciation_observed[1]	speciation_observed[2]	transition_rates[1]	transition_rates[2]
120	-191.6264	-212.8852	21.25878	0.0001135596	1.507562e-05	0.000103367	1.37225e-05	0.000123752	1.64288e-05	0.910242	1.08976	0.1334349	0.913931	1.09417	0.00011356	1.50756e-05	0.001152306	0.00115231	0.00115231	0.807417	0.0247848	0.0535452	0.114253	0.2264913	0.0007035317	0.0317925	9.87546e-05	0.42119	0.00130831	0.14037	1.85963	1.915413	0.274741	3.63979	0.226491	0.000703532	0.0288187	0.0839125
121	-200.1116	-215.6467	15.53516	0.001910144	1.440245e-05	0.00111727	8.42419e-06	0.00270302	2.03807e-05	0.584913	1.41509	0.6549266	0.642916	1.55541	0.00191014	1.44025e-05	0.004576274	0.00457627	0.00457627	0.807417	0.0247848	0.0535452	0.114253	0.1906214	0.2297399	0.0267575	0.0322485	0.354485	0.427231	0.14037	1.85963	1.915413	0.274741	3.63979	0.190621	0.22974	0.0116589	0.04839
122	-198.9727	-215.2504	16.2777	0.0006334467	1.440245e-05	0.000370511	8.42419e-06	0.000896382	2.03807e-05	0.584913	1.41509	0.6549266	0.642916	1.55541	0.000633447	1.44025e-05	0.004576274	0.00457627	0.00457627	0.797647	0.0260421	0.0562616	0.12005	0.2322915	0.2297399	0.0326067	0.0322485	0.431976	0.427231	0.14037	1.85963	1.915413	0.274741	3.63979	0.232292	0.22974	0.0200409	0.0422723
123	-205.6709	-214.5637	8.892844	0.01367426	1.703653e-05	0.00799825	9.96489e-06	0.0193503	2.41082e-05	0.584913	1.41509	0.6549266	0.642916	1.55541	0.0136743	1.70365e-05	0.0009408453	0.000940845	0.000940845	0.25234	0.432925	0.20152	0.113215	0.3101192	0.2297399	0.0435314	0.0322485	0.576707	0.427231	0.14037	1.85963	1.915413	0.274741	3.63979	0.310119	0.22974	0.0241711	0.0951701
124	-203.8995	-215.6622	11.76264	0.01367426	0.0001036168	0.00799825	6.06068e-05	0.0193503	0.000146627	0.584913	1.41509	0.6549266	0.642916	1.55541	0.0136743	0.000103617	0.002446808	0.00244681	0.00244681	0.210238	0.457303	0.212868	0.119591	0.2847603	0.1938942	0.0399717	0.0272169	0.529549	0.360571	0.14037	1.85963	1.915413	0.274741	3.63979	0.28476	0.193894	0.0260721	0.0305557
125	-204.0806	-214.876	10.79534	0.0009433352	0.00419033	0.000230027	0.00102179	0.00165664	0.00735887	0.243845	1.75616	1.463588	0.372628	2.68364	0.000943335	0.00419033	0.002446808	0.00244681	0.00244681	0.135509	0.294756	0.492652	0.0770826	0.2194143	0.1126374	0.0326289	0.0167502	0.4062	0.208525	0.148709	1.85129	1.8693	0.28342	3.52833	0.219414	0.112637	0.0184142	0.0305557
126	-204.2073	-214.8449	10.63756	0.0003347653	0.03306438	0.000270702	0.0267369	0.000398829	0.0393919	0.808632	1.19137	0.2872648	0.823858	1.2138	0.000334765	0.0330644	0.003604964	0.00360496	0.00360496	0.207083	0.365252	0.413651	0.0140143	0.2369827	0.1126374	0.0419393	0.0199337	0.432026	0.205341	0.176972	1.82303	1.728909	0.31157	3.20955	0.236983	0.112637	0.0351556	0.0305557
127	-196.144	-213.3348	17.19083	4.186896e-06	0.03306438	3.33408e-06	0.0263296	5.03972e-06	0.0397992	0.796312	1.20369	0.3062715	0.813364	1.22946	4.1869e-06	0.0330644	0.002116549	0.00211655	0.00211655	0.204461	0.360628	0.408414	0.0264962	0.2090472	0.01069889	0.0468636	0.00239845	0.371231	0.0189993	0.224177	1.77582	1.534184	0.3553	2.81452	0.209047	0.0106989	0.0351556	0.0404466
128	-197.5116	-214.1194	16.60776	0.0001085021	0.03306438	8.54379e-05	0.0260359	0.000131566	0.0400929	0.78743	1.21257	0.3200362	0.805847	1.24093	0.000108502	0.0330644	0.003050868	0.00305087	0.00305087	0.26436	0.33734	0.364042	0.0342585	0.2090472	0.003037636	0.0468636	0.000680968	0.371231	0.0053943	0.224177	1.77582	1.534184	0.3553	2.81452	0.209047	0.00303764	0.039603	0.0151788
129	-193.8696	-212.5958	18.72619	0.0001443147	0.03306438	0.000113638	0.0260359	0.000174992	0.0400929	0.78743	1.21257	0.3200362	0.805847	1.24093	0.000144315	0.0330644	0.003050868	0.00305087	0.00305087	0.605494	0.0278923	0.288147	0.0784662	0.2090472	5.90018e-05	0.0468636	1.32269e-05	0.371231	0.000104777	0.224177	1.77582	1.534184	0.3553	2.81452	0.209047	5.90018e-05	0.0437643	0.0323091
130	-191.0696	-214.2826	23.21297	1.503593e-06	0.03306438	4.64453e-07	0.0102134	2.54273e-06	0.0559153	0.308895	1.6911	1.260312	0.427386	2.3398	1.50359e-06	0.0330644	0.000904121	0.000904121	0.000904121	0.720007	0.019796	0.204507	0.0556899	0.1379338	8.023468e-05	0.0309216	1.79868e-05	0.244946	0.000142483	0.224177	1.77582	1.534184	0.3553	2.81452	0.137934	8.02347e-05	0.0211046	0.0375222
131	-188.5694	-214.78	26.21059	3.571277e-05	0.0001480618	3.02971e-05	0.000125609	4.11284e-05	0.000170515	0.848355	1.15165	0.2265775	0.858281	1.16512	3.57128e-05	0.000148062	0.007619689	0.00761969	0.00761969	0.687921	0.0705649	0.0799669	0.161547	0.1379338	0.0003711949	0.0665644	0.000179132	0.209303	0.000563258	0.482583	1.51742	0.8492443	0.56394	1.77324	0.137934	0.000371195	0.0338526	0.0268851
132	-194.0917	-215.3517	21.26003	2.056661e-06	0.02064313	1.74478e-06	0.0175127	2.36854e-06	0.0237736	0.848355	1.15165	0.2265775	0.858281	1.16512	2.05666e-06	0.0206431	0.00371455	0.00371455	0.00371455	0.382001	0.0391846	0.489107	0.089707	0.1553189	0.03232969	0.0673018	0.0140089	0.243336	0.0506505	0.433314	1.56669	0.9527617	0.525909	1.90147	0.155319	0.0323297	0.0326236	0.00578582
133	-187.3524	-215.219	27.86662	3.396581e-05	1.438801e-05	2.72549e-05	1.15452e-05	4.06767e-05	1.72308e-05	0.802421	1.19758	0.2968347	0.818557	1.22166	3.39658e-05	1.4388e-05	0.002023691	0.00202369	0.00202369	0.404797	0.0415229	0.45862	0.0950603	0.125035	0.01139676	0.0541794	0.00493837	0.195891	0.0178551	0.433314	1.56669	0.9527617	0.525909	1.90147	0.125035	0.0113968	0.0204371	0.00578582
134	-185.866	-215.5407	29.67474	1.880177e-06	1.438801e-05	1.50869e-06	1.15452e-05	2.25166e-06	1.72308e-05	0.802421	1.19758	0.2968347	0.818557	1.22166	1.88018e-06	1.4388e-05	0.001733811	0.00173381	0.00173381	0.428818	0.0387386	0.485422	0.0470215	0.125035	0.01247276	0.0552027	0.0055067	0.194867	0.0194388	0.441498	1.5585	0.9350079	0.532244	1.87884	0.125035	0.0124728	0.0349326	0.00578582
135	-186.5304	-217.6251	31.09468	1.880177e-06	1.263623e-05	1.50869e-06	1.01396e-05	2.25166e-06	1.51329e-05	0.802421	1.19758	0.2968347	0.818557	1.22166	1.88018e-06	1.26362e-05	0.008886568	0.00888657	0.00888657	0.444165	0.0376977	0.472379	0.045758	0.109614	0.004814233	0.0483944	0.00212547	0.170834	0.00750299	0.441498	1.5585	0.9350079	0.532244	1.87884	0.109614	0.00481423	0.0105783	0.0201277
136	-194.1786	-220.0295	25.85081	0.004120661	0.0004100823	0.0033065	0.000329059	0.00493482	0.000491106	0.802421	1.19758	0.2968347	0.818557	1.22166	0.00412066	0.000410082	0.01423167	0.0142317	0.0142317	0.539001	0.0358143	0.381713	0.043472	0.114241	3.207718e-05	0.0504372	1.4162e-05	0.178045	4.99923e-05	0.441498	1.5585	0.9350079	0.532244	1.87884	0.114241	3.20772e-05	0.00903913	0.00304941
137	-194.4362	-216.7567	22.32054	2.838522e-05	0.0007240929	2.27769e-05	0.000581027	3.39935e-05	0.000867158	0.802421	1.19758	0.2968347	0.818557	1.22166	2.83852e-05	0.000724093	0.003882028	0.00388203	0.00388203	0.585172	0.0388822	0.32875	0.0471958	0.114241	0.06720056	0.0504372	0.0296689	0.178045	0.104732	0.441498	1.5585	0.9350079	0.532244	1.87884	0.114241	0.0672006	0.0215675	0.00491854
138	-197.6929	-218.1536	20.46068	0.002172631	0.0002658432	0.0020839	0.000254987	0.00226136	0.0002767	0.959162	1.04084	0.06058042	0.959963	1.04171	0.00217263	0.000265843	0.000488711	0.000488711	0.000488711	0.570044	0.0637292	0.320252	0.0459757	0.09423547	0.06720056	0.0416048	0.0296689	0.146866	0.104732	0.441498	1.5585	0.9350079	0.532244	1.87884	0.0942355	0.0672006	0.0162697	0.00140689
139	-196.365	-216.823	20.45806	0.0005274667	0.05734997	0.000505926	0.0550079	0.000549007	0.059692	0.959162	1.04084	0.06058042	0.959963	1.04171	0.000527467	0.05735	0.000825396	0.000825396	0.000825396	0.769285	0.0341971	0.171847	0.0246706	0.1295519	0.0004700884	0.0571969	0.000207543	0.201907	0.000732634	0.441498	1.5585	0.9350079	0.532244	1.87884	0.129552	0.000470088	0.0133508	0.013522
140	-180.5157	-215.2978	34.78209	0.000148848	8.638401e-06	6.64709e-05	3.85764e-06	0.000231225	1.34192e-05	0.446569	1.55343	0.924126	0.536165	1.8651	0.000148848	8.6384e-06	0.00118725	0.00118725	0.00118725	0.744994	0.0646935	0.166421	0.0238916	0.1100465	1.518145e-06	0.0443971	6.12479e-07	0.175696	2.42381e-06	0.403439	1.59656	1.01972	0.502685	1.98932	0.110047	1.51814e-06	0.0133508	0.013522
141	-189.7297	-215.1347	25.40496	0.000148848	0.002784602	6.64709e-05	0.00124352	0.000231225	0.00432569	0.446569	1.55343	0.924126	0.536165	1.8651	0.000148848	0.0027846	0.00462726	0.00462726	0.00462726	0.425256	0.108725	0.279689	0.18633	0.1260456	1.518145e-06	0.0380704	4.58536e-07	0.214021	2.57775e-06	0.302037	1.69796	1.279957	0.42176	2.37101	0.126046	1.51814e-06	0.0133508	0.0519384
142	-197.1336	-215.5556	18.42208	0.000148848	0.002784602	2.77219e-05	0.000518613	0.000269974	0.00505059	0.186243	1.81376	1.687277	0.320443	3.12068	0.000148848	0.0027846	0.008626229	0.00862623	0.00862623	0.412659	0.126482	0.244096	0.216762	0.1443622	0.00165961	0.0436027	0.000501263	0.245122	0.00281796	0.302037	1.69796	1.279957	0.42176	2.37101	0.144362	0.00165961	0.0162609	0.0249668
143	-202.0771	-215.4366	13.35957	5.471254e-05	0.007287756	1.01898e-05	0.0013573	9.92352e-05	0.0132182	0.186243	1.81376	1.687277	0.320443	3.12068	5.47125e-05	0.00728776	0.003633475	0.00363348	0.00363348	0.367751	0.221545	0.217532	0.193173	0.1458408	0.1451854	0.0440493	0.0438514	0.247632	0.24652	0.302037	1.69796	1.279957	0.42176	2.37101	0.145841	0.145185	0.02201	0.0327907
144	-187.7093	-213.961	26.25174	5.471254e-05	0.008400653	4.7459e-05	0.00728694	6.1966e-05	0.00951437	0.867425	1.13257	0.1977195	0.87515	1.14266	5.47125e-05	0.00840065	0.003495501	0.0034955	0.0034955	0.515361	0.169821	0.166745	0.148073	0.1458408	9.622234e-06	0.0440493	2.90627e-06	0.247632	1.63382e-05	0.302037	1.69796	1.279957	0.42176	2.37101	0.145841	9.62223e-06	0.0161281	0.0266698
145	-191.8016	-214.8984	23.09684	0.0001334141	0.01297097	1.91491e-05	0.00186174	0.000247679	0.0240802	0.143531	1.85647	1.89764	0.278054	3.59642	0.000133414	0.012971	0.003347399	0.0033474	0.0033474	0.667516	0.0259092	0.162379	0.144196	0.1144003	9.622234e-06	0.0345531	2.90627e-06	0.194247	1.63382e-05	0.302037	1.69796	1.279957	0.42176	2.37101	0.1144	9.62223e-06	0.0161281	0.0154354
146	-198.0424	-217.8633	19.82093	0.01185614	0.01297097	0.00488421	0.00534347	0.0188281	0.0205985	0.411956	1.58804	1.000268	0.509324	1.96339	0.0118561	0.012971	0.008512692	0.00851269	0.00851269	0.522655	0.0121469	0.0761276	0.38907	0.09500957	3.809608e-06	0.0286964	1.15064e-06	0.161323	6.46857e-06	0.302037	1.69796	1.279957	0.42176	2.37101	0.0950096	3.80961e-06	0.0307467	0.0154354
147	-192.7959	-215.9804	23.18444	0.0003750099	0.0008353949	0.000178681	0.000398042	0.000571338	0.00127275	0.476471	1.52353	0.8616714	0.559233	1.78816	0.00037501	0.000835395	0.008512692	0.00851269	0.00851269	0.842823	0.00399966	0.0250668	0.12811	0.08054549	0.000330251	0.0480923	0.000197187	0.112999	0.000463315	0.597082	1.40292	0.63326	0.65238	1.53285	0.0805455	0.000330251	0.024558	0.0198575
148	-199.0234	-217.5106	18.48716	0.003467346	0.0002678576	0.000581556	4.4926e-05	0.00635314	0.000490789	0.167724	1.83228	1.772449	0.302553	3.3052	0.00346735	0.000267858	0.008512692	0.00851269	0.00851269	0.842823	0.00399966	0.0250668	0.12811	0.08054549	0.007913694	0.0590452	0.00580127	0.102046	0.0100261	0.733067	1.26693	0.4055789	0.760668	1.31463	0.0805455	0.00791369	0.0169194	0.0174033
149	-183.299	-215.8712	32.57218	1.464137e-05	1.490088e-05	1.19725e-05	1.21847e-05	1.73103e-05	1.76171e-05	0.817715	1.18229	0.2733112	0.831648	1.20243	1.46414e-05	1.49009e-05	0.01142346	0.0114235	0.0114235	0.639832	0.0575179	0.205395	0.0972553	0.08157262	1.197084e-05	0.050957	7.47797e-06	0.112188	1.64637e-05	0.624682	1.37532	0.5850327	0.673951	1.48379	0.0815726	1.19708e-05	0.0277762	0.0451657
150	-187.8203	-214.6984	26.87808	0.001101738	1.490088e-05	0.000229407	3.10271e-06	0.00197407	2.6699e-05	0.208223	1.79178	1.595542	0.340896	2.93344	0.00110174	1.49009e-05	0.008427953	0.00842795	0.00842795	0.624264	0.0804492	0.200397	0.094889	0.1357039	1.197084e-05	0.0467182	4.12115e-06	0.22469	1.98205e-05	0.344266	1.65573	1.164277	0.455986	2.19305	0.135704	1.19708e-05	0.0268602	0.0162211
151	-191.8031	-214.4248	22.62173	0.001101738	1.490088e-05	0.000713656	9.65211e-06	0.00148982	2.01496e-05	0.647755	1.35225	0.545605	0.692114	1.44485	0.00110174	1.49009e-05	0.00329095	0.00329095	0.00329095	0.661296	0.0852215	0.152965	0.100518	0.122717	0.01550388	0.035578	0.00449487	0.209856	0.0265129	0.289919	1.71008	1.315583	0.411747	2.42868	0.122717	0.0155039	0.0179571	0.0125424
152	-197.6835	-215.2873	17.60386	0.01577917	0.001716824	0.0140128	0.00152464	0.0175455	0.00190901	0.888059	1.11194	0.1666625	0.893676	1.11897	0.0157792	0.00171682	0.0007734458	0.000773446	0.000773446	0.339273	0.37659	0.177425	0.106711	0.1375217	0.0002200395	0.0398702	6.37937e-05	0.235173	0.000376285	0.289919	1.71008	1.315583	0.411747	2.42868	0.137522	0.00022004	0.0179571	0.0482311
153	-205.0116	-214.5599	9.54834	0.01577917	0.007901867	0.0140128	0.00701732	0.0175455	0.00878641	0.888059	1.11194	0.1666625	0.893676	1.11897	0.0157792	0.00790187	0.003498022	0.00349802	0.00349802	0.188882	0.462308	0.21781	0.131	0.1461334	0.06806388	0.0423669	0.019733	0.2499	0.116395	0.289919	1.71008	1.315583	0.411747	2.42868	0.146133	0.0680639	0.0253931	0.0482311
154	-204.002	-214.7118	10.7098	0.01577917	0.004259934	0.0134163	0.00362204	0.018142	0.00489783	0.850256	1.14974	0.2236925	0.859952	1.16286	0.0157792	0.00425993	0.004532599	0.0045326	0.0045326	0.182715	0.447213	0.199012	0.17106	0.1779948	0.06806388	0.0516041	0.019733	0.304386	0.116395	0.289919	1.71008	1.315583	0.411747	2.42868	0.177995	0.0680639	0.0288299	0.0321565
155	-195.612	-213.8244	18.21234	2.993653e-06	0.004259934	2.30896e-06	0.00328562	3.67835e-06	0.00523424	0.771285	1.22871	0.3451988	0.792286	1.26217	2.99365e-06	0.00425993	0.002905757	0.00290576	0.00290576	0.479443	0.278609	0.13538	0.106569	0.1936555	0.05453548	0.032752	0.00922332	0.354559	0.0998476	0.169125	1.83087	1.765713	0.303931	3.29022	0.193656	0.0545355	0.0336628	0.0321565
156	-193.3073	-215.2761	21.96886	2.993653e-06	0.004259934	2.30896e-06	0.00328562	3.67835e-06	0.00523424	0.771285	1.22871	0.3451988	0.792286	1.26217	2.99365e-06	0.00425993	0.004615444	0.00461544	0.00461544	0.466356	0.271004	0.158981	0.10366	0.1317642	0.06210251	0.0374355	0.0176439	0.226093	0.106561	0.28411	1.71589	1.333101	0.40691	2.45755	0.131764	0.0621025	0.0187424	0.00708082
157	-196.6362	-215.4887	18.85249	7.890412e-05	0.004259934	6.08576e-05	0.00328562	9.69507e-05	0.00523424	0.771285	1.22871	0.3451988	0.792286	1.26217	7.89041e-05	0.00425993	0.001189065	0.00118907	0.00118907	0.155885	0.428672	0.251474	0.163968	0.1317642	0.06210251	0.0374355	0.0176439	0.226093	0.106561	0.28411	1.71589	1.333101	0.40691	2.45755	0.131764	0.0621025	0.0163299	0.0107682
158	-198.0541	-214.9985	16.94447	7.890412e-05	0.007532457	6.08576e-05	0.00580967	9.69507e-05	0.00925524	0.771285	1.22871	0.3451988	0.792286	1.26217	7.89041e-05	0.00753246	0.002601776	0.00260178	0.00260178	0.0464545	0.821664	0.0830183	0.0488633	0.1856251	0.06210251	0.0527379	0.0176439	0.318512	0.106561	0.28411	1.71589	1.333101	0.40691	2.45755	0.185625	0.0621025	0.0163299	0.0231383
159	-202.5408	-217.9618	15.42096	0.00449089	0.00226642	0.00418992	0.00211453	0.00479185	0.00241831	0.932983	1.06702	0.09950832	0.935085	1.06942	0.00449089	0.00226642	0.004720464	0.00472046	0.00472046	0.108113	0.670161	0.108007	0.113719	0.1856251	0.06210251	0.0328167	0.0109791	0.338433	0.113226	0.17679	1.82321	1.729745	0.311394	3.21136	0.185625	0.0621025	0.00957939	0.00597418
160	-191.1823	-217.9103	26.72803	2.033559e-05	0.0001706661	1.3445e-05	0.000112837	2.72262e-05	0.000228496	0.661155	1.33885	0.5230436	0.702726	1.42303	2.03356e-05	0.000170666	0.001253076	0.00125308	0.00125308	0.108113	0.670161	0.108007	0.113719	0.1864793	0.001724461	0.0469925	0.000434562	0.325966	0.00301436	0.251998	1.748	1.435756	0.379689	2.63373	0.186479	0.00172446	0.00957939	0.00993101
161	-188.2986	-216.5847	28.28609	0.00055374	0.0001706661	0.000366108	0.000112837	0.000741372	0.000228496	0.661155	1.33885	0.5230436	0.702726	1.42303	0.00055374	0.000170666	0.001253076	0.00125308	0.00125308	0.108113	0.670161	0.108007	0.113719	0.1864793	1.345059e-05	0.0469925	3.38953e-06	0.325966	2.35117e-05	0.251998	1.748	1.435756	0.379689	2.63373	0.186479	1.34506e-05	0.0129595	0.00642997
162	-187.5533	-215.8886	28.33526	5.946442e-05	1.310184e-05	3.93152e-05	8.66234e-06	7.96137e-05	1.75413e-05	0.661155	1.33885	0.5230436	0.702726	1.42303	5.94644e-05	1.31018e-05	0.002554373	0.00255437	0.00255437	0.0975079	0.604423	0.0974123	0.200657	0.1462783	3.316644e-05	0.0368619	8.35789e-06	0.255695	5.7975e-05	0.251998	1.748	1.435756	0.379689	2.63373	0.146278	3.31664e-05	0.0133627	0.0613525
163	-186.1501	-216.3144	30.16434	6.319092e-05	5.158911e-05	4.1779e-05	3.41084e-05	8.46029e-05	6.90698e-05	0.661155	1.33885	0.5230436	0.702726	1.42303	6.31909e-05	5.15891e-05	0.001228394	0.00122839	0.00122839	0.0975079	0.604423	0.0974123	0.200657	0.1686398	1.376412e-06	0.042497	3.46854e-07	0.294783	2.40597e-06	0.251998	1.748	1.435756	0.379689	2.63373	0.16864	1.37641e-06	0.0116337	0.0613525
164	-179.2192	-215.9301	36.71093	2.309487e-06	1.566913e-05	1.27055e-06	8.62026e-06	3.34843e-06	2.2718e-05	0.550143	1.44986	0.7183523	0.615992	1.6234	2.30949e-06	1.56691e-05	0.003526565	0.00352656	0.00352656	0.202506	0.534103	0.0860791	0.177312	0.1686398	4.906186e-06	0.042497	1.23635e-06	0.294783	8.57602e-06	0.251998	1.748	1.435756	0.379689	2.63373	0.16864	4.90619e-06	0.0116337	0.00852091
165	-182.8937	-215.9155	33.02174	0.0002727243	1.566913e-05	0.000244493	1.40471e-05	0.000300956	1.72912e-05	0.896483	1.10352	0.1540264	0.901325	1.10948	0.000272724	1.56691e-05	0.002544791	0.00254479	0.00254479	0.24952	0.42594	0.106063	0.218477	0.1859709	4.906186e-06	0.0468644	1.23635e-06	0.325077	8.57602e-06	0.251998	1.748	1.435756	0.379689	2.63373	0.185971	4.90619e-06	0.0116337	0.00646507
166	-200.5938	-217.5556	16.96178	0.00452599	0.0006451149	0.00405747	0.000578334	0.00499451	0.000711895	0.896483	1.10352	0.1540264	0.901325	1.10948	0.00452599	0.000645115	0.004333473	0.00433347	0.00433347	0.0902527	0.737026	0.0369429	0.135779	0.1216001	0.01941649	0.030643	0.00489292	0.212557	0.0339401	0.251998	1.748	1.435756	0.379689	2.63373	0.1216	0.0194165	0.0119533	0.027545
167	-189.9648	-215.1684	25.20363	0.00452599	1.389869e-06	0.00443526	1.36201e-06	0.00461671	1.41773e-06	0.979955	1.02005	0.0297232	0.980152	1.02025	0.00452599	1.38987e-06	0.005252363	0.00525236	0.00525236	0.577079	0.239179	0.0393	0.144442	0.1216001	0.01941649	0.0536563	0.00856756	0.189544	0.0302654	0.441252	1.55875	0.9355386	0.532054	1.87951	0.1216	0.0194165	0.0192936	0.00490612
168	-191.9245	-216.0604	24.13593	1.447689e-05	0.0007038995	1.44271e-05	0.00070148	1.45267e-05	0.00070632	0.996562	1.00344	0.005097198	0.996568	1.00344	1.44769e-05	0.0007039	0.008629458	0.00862946	0.00862946	0.577079	0.239179	0.0393	0.144442	0.1465031	0.01941649	0.0646448	0.00856756	0.228361	0.0302654	0.441252	1.55875	0.9355386	0.532054	1.87951	0.146503	0.0194165	0.0248313	0.00209704
169	-191.156	-215.9095	24.75354	0.004329459	0.0007038995	0.00429295	0.000697964	0.00436596	0.000709835	0.991568	1.00843	0.01250116	0.991604	1.00847	0.00432946	0.0007039	0.003031923	0.00303192	0.00303192	0.577079	0.239179	0.0393	0.144442	0.1465031	4.54579e-05	0.0646448	2.00584e-05	0.228361	7.08574e-05	0.441252	1.55875	0.9355386	0.532054	1.87951	0.146503	4.54579e-05	0.017479	0.0112559
170	-177.2859	-215.7092	38.42329	4.987286e-06	1.470704e-06	4.74621e-06	1.39961e-06	5.22836e-06	1.5418e-06	0.951662	1.04834	0.07172243	0.952775	1.04957	4.98729e-06	1.4707e-06	0.002118774	0.00211877	0.00211877	0.691306	0.0635779	0.047079	0.198037	0.1091867	4.54579e-05	0.0481789	2.00584e-05	0.170195	7.08574e-05	0.441252	1.55875	0.9355386	0.532054	1.87951	0.109187	4.54579e-05	0.0162349	0.00594418
171	-186.481	-218.5911	32.11004	4.987286e-06	4.041463e-05	4.10646e-06	3.32768e-05	5.86811e-06	4.75524e-05	0.823386	1.17661	0.2646229	0.836536	1.19541	4.98729e-06	4.04146e-05	0.009198086	0.00919809	0.00919809	0.73351	0.0674593	0.0499531	0.149078	0.05509191	0.0006214907	0.0243094	0.000274234	0.0858744	0.000968747	0.441252	1.55875	0.9355386	0.532054	1.87951	0.0550919	0.000621491	0.0162349	0.00911352
172	-195.5396	-216.2813	20.74168	0.002249389	5.495801e-05	0.00185212	4.52517e-05	0.00264666	6.46644e-05	0.823386	1.17661	0.2646229	0.836536	1.19541	0.00224939	5.4958e-05	0.005604447	0.00560445	0.00560445	0.61308	0.0563836	0.205935	0.124602	0.07668849	0.01221061	0.0338835	0.00539506	0.119493	0.0190262	0.441834	1.55817	0.9342855	0.532503	1.87792	0.0766885	0.0122106	0.0162349	0.0354569
173	-202.0995	-216.714	14.61448	0.008511467	4.931363e-06	0.00260592	1.50982e-06	0.014417	8.35291e-06	0.306166	1.69383	1.268086	0.425151	2.35211	0.00851147	4.93136e-06	0.02666254	0.0266625	0.0266625	0.662244	0.036825	0.219551	0.0813792	0.105775	0.01221061	0.0320939	0.0037049	0.179456	0.0207163	0.303416	1.69658	1.275976	0.422894	2.36466	0.105775	0.0122106	0.0552594	0.0390142
174	-190.6944	-214.2271	23.53274	2.969804e-06	0.0008624195	9.09254e-07	0.000264044	5.03036e-06	0.0014608	0.306166	1.69383	1.268086	0.425151	2.35211	2.9698e-06	0.00086242	0.002031431	0.00203143	0.00203143	0.486065	0.0519076	0.347317	0.11471	0.1059527	0.0002304412	0.0423173	9.20378e-05	0.169588	0.000368845	0.399398	1.6006	1.029056	0.49953	2.00188	0.105953	0.000230441	0.0551622	0.0397455
175	-190.5947	-216.0081	25.41345	1.961894e-06	0.009968767	1.60929e-06	0.00817711	2.3145e-06	0.0117604	0.820273	1.17973	0.2693896	0.833851	1.19925	1.96189e-06	0.00996877	0.01132842	0.0113284	0.0113284	0.596962	0.0637504	0.198406	0.140882	0.08156392	1.672325e-05	0.0325765	6.67924e-06	0.130551	2.67673e-05	0.399398	1.6006	1.029056	0.49953	2.00188	0.0815639	1.67233e-05	0.0551622	0.0397455
176	-199.2583	-216.2175	16.95916	0.00195815	0.0001979182	0.00180551	0.000182491	0.00211079	0.000213346	0.92205	1.07795	0.1158036	0.924864	1.08124	0.00195815	0.000197918	0.006360053	0.00636005	0.00636005	0.666043	0.0901417	0.142577	0.101239	0.101603	0.0007821746	0.0422975	0.000325621	0.160908	0.00123873	0.416302	1.5837	0.9904585	0.512705	1.95044	0.101603	0.000782175	0.0840865	0.0397455
177	-208.8186	-222.0193	13.20071	0.04264036	0.05392836	0.0393165	0.0497246	0.0459642	0.0581321	0.92205	1.07795	0.1158036	0.924864	1.08124	0.0426404	0.0539284	0.009849621	0.00984962	0.00984962	0.072622	0.0931189	0.272081	0.562178	0.1727061	0.0007821746	0.101806	0.000461074	0.243606	0.00110328	0.589476	1.41052	0.6467714	0.646462	1.54688	0.172706	0.000782175	0.0281513	0.0246812
178	-200.8725	-216.9689	16.09648	0.04264036	0.00281169	0.0279748	0.00184465	0.0573059	0.00377873	0.656065	1.34394	0.5315856	0.698689	1.43125	0.0426404	0.00281169	0.009849621	0.00984962	0.00984962	0.28601	0.366734	0.140544	0.206711	0.1727061	0.0001857138	0.0740979	7.96787e-05	0.271314	0.000291749	0.42904	1.57096	0.9621284	0.522596	1.91352	0.172706	0.000185714	0.0352206	0.0210914
179	-197.9241	-216.3015	18.37742	0.04264036	1.438483e-05	0.0279748	9.43738e-06	0.0573059	1.93323e-05	0.656065	1.34394	0.5315856	0.698689	1.43125	0.0426404	1.43848e-05	0.006137048	0.00613705	0.00613705	0.28601	0.366734	0.140544	0.206711	0.1727061	0.01990233	0.0740979	0.0085389	0.271314	0.0312658	0.42904	1.57096	0.9621284	0.522596	1.91352	0.172706	0.0199023	0.0276296	0.00913218
180	-200.551	-219.1914	18.64042	0.002446406	0.000255066	0.001605	0.00016734	0.00328781	0.000342792	0.656065	1.34394	0.5315856	0.698689	1.43125	0.00244641	0.000255066	0.0019055	0.0019055	0.0019055	0.306627	0.0336301	0.178468	0.481275	0.2349449	0.01990233	0.100801	0.0085389	0.369089	0.0312658	0.42904	1.57096	0.9621284	0.522596	1.91352	0.234945	0.0199023	0.0276296	0.00522247
